text	curie	name	predicate	source
PYRIDOXAL ISONICOTINOYL HYDRAZONE	chembl.compound:CHEMBL103111	PYRIDOXAL ISONICOTINOYL HYDRAZONE	rdfs:label	chembl.compound
GW831091X	chembl.compound:CHEMBL103115	GW831091X	rdfs:label	chembl.compound
IDAZOXAN	chembl.compound:CHEMBL10316	IDAZOXAN	rdfs:label	chembl.compound
4',5-DIHYDROXY-DICLOFENAC	chembl.compound:CHEMBL1032	4',5-DIHYDROXY-DICLOFENAC	rdfs:label	chembl.compound
DIAMINOPROPANOIC ACID	chembl.compound:CHEMBL103247	DIAMINOPROPANOIC ACID	rdfs:label	chembl.compound
3'-HYDROXY-4'-METHOXY-DICLOFENAC	chembl.compound:CHEMBL1033	3'-HYDROXY-4'-METHOXY-DICLOFENAC	rdfs:label	chembl.compound
3-AMINO- 3-DEOXYTHYMIDINE	chembl.compound:CHEMBL103356	3-AMINO- 3-DEOXYTHYMIDINE	rdfs:label	chembl.compound
DICLOFENAC SODIUM	chembl.compound:CHEMBL1034	DICLOFENAC SODIUM	rdfs:label	chembl.compound
RAUWOLSCINE	chembl.compound:CHEMBL10347	RAUWOLSCINE	rdfs:label	chembl.compound
3'-HYDROXY-DICLOFENAC	chembl.compound:CHEMBL1035	3'-HYDROXY-DICLOFENAC	rdfs:label	chembl.compound
LAVENDUSTIN A	chembl.compound:CHEMBL103552	LAVENDUSTIN A	rdfs:label	chembl.compound
HYDROXYHALOPERIDOL	chembl.compound:CHEMBL1036	HYDROXYHALOPERIDOL	rdfs:label	chembl.compound
DIMETHYLNORDIHYDROGUARIERATE ACID	chembl.compound:CHEMBL103600	DIMETHYLNORDIHYDROGUARIERATE ACID	rdfs:label	chembl.compound
DORAMAPIMOD	chembl.compound:CHEMBL103667	DORAMAPIMOD	rdfs:label	chembl.compound
D-ORNITHINE	chembl.compound:CHEMBL103686	D-ORNITHINE	rdfs:label	chembl.compound
GUANADREL	chembl.compound:CHEMBL1037	GUANADREL	rdfs:label	chembl.compound
ZOPOLRESTAT	chembl.compound:CHEMBL10372	ZOPOLRESTAT	rdfs:label	chembl.compound
ATIPRIMOD	chembl.compound:CHEMBL103735	ATIPRIMOD	rdfs:label	chembl.compound
NUCLEOSIDE TRIPHOSPHATE ANAOGUE	chembl.compound:CHEMBL103794	NUCLEOSIDE TRIPHOSPHATE ANAOGUE	rdfs:label	chembl.compound
NORKETAMINE	chembl.compound:CHEMBL1039	NORKETAMINE	rdfs:label	chembl.compound
CHAETOMELLIC ACID A	chembl.compound:CHEMBL103955	CHAETOMELLIC ACID A	rdfs:label	chembl.compound
CLOTRIMAZOLE	chembl.compound:CHEMBL104	CLOTRIMAZOLE	rdfs:label	chembl.compound
CALCIFEDIOL ANHYDROUS	chembl.compound:CHEMBL1040	CALCIFEDIOL ANHYDROUS	rdfs:label	chembl.compound
PHENYLETHYLMALONAMIDE -	chembl.compound:CHEMBL1041	PHENYLETHYLMALONAMIDE -	rdfs:label	chembl.compound
ZENARESTAT	chembl.compound:CHEMBL10413	ZENARESTAT	rdfs:label	chembl.compound
BO-653	chembl.compound:CHEMBL104186	BO-653	rdfs:label	chembl.compound
CHOLECALCIFEROL	chembl.compound:CHEMBL1042	CHOLECALCIFEROL	rdfs:label	chembl.compound
FLAVOKAWAIN B	chembl.compound:CHEMBL104255	FLAVOKAWAIN B	rdfs:label	chembl.compound
TOSUFLOXACIN TOSYLATE	chembl.compound:CHEMBL104270	TOSUFLOXACIN TOSYLATE	rdfs:label	chembl.compound
DAPSONE	chembl.compound:CHEMBL1043	DAPSONE	rdfs:label	chembl.compound
PHENYLACETIC ACID	chembl.compound:CHEMBL1044	PHENYLACETIC ACID	rdfs:label	chembl.compound
CLOXACEPRIDE	chembl.compound:CHEMBL10445	CLOXACEPRIDE	rdfs:label	chembl.compound
PHTHALIC ACID	chembl.compound:CHEMBL1045	PHTHALIC ACID	rdfs:label	chembl.compound
ANISOPIROL	chembl.compound:CHEMBL104515	ANISOPIROL	rdfs:label	chembl.compound
CHLORPROPHAM	chembl.compound:CHEMBL104560	CHLORPROPHAM	rdfs:label	chembl.compound
AMINOCAPROIC ACID	chembl.compound:CHEMBL1046	AMINOCAPROIC ACID	rdfs:label	chembl.compound
LEPADIN F	chembl.compound:CHEMBL104718	LEPADIN F	rdfs:label	chembl.compound
N-DEALKYLATED DERIVATIVE	chembl.compound:CHEMBL1048	N-DEALKYLATED DERIVATIVE	rdfs:label	chembl.compound
FURO[2,3D]PYRIMIDINE ANTIFOLATE	chembl.compound:CHEMBL104829	FURO[2,3D]PYRIMIDINE ANTIFOLATE	rdfs:label	chembl.compound
N-DODECYL LYSINE AMIDE	chembl.compound:CHEMBL104845	N-DODECYL LYSINE AMIDE	rdfs:label	chembl.compound
D-HISTIDINE	chembl.compound:CHEMBL104875	D-HISTIDINE	rdfs:label	chembl.compound
DECARBOXYLATED DERIVATIVE	chembl.compound:CHEMBL1049	DECARBOXYLATED DERIVATIVE	rdfs:label	chembl.compound
MONOETHANOLAMINE	chembl.compound:CHEMBL104943	MONOETHANOLAMINE	rdfs:label	chembl.compound
MITOMYCIN	chembl.compound:CHEMBL105	MITOMYCIN	rdfs:label	chembl.compound
LATANOPROST ACID	chembl.compound:CHEMBL1050	LATANOPROST ACID	rdfs:label	chembl.compound
DNK333	chembl.compound:CHEMBL105060	DNK333	rdfs:label	chembl.compound
LATANOPROST	chembl.compound:CHEMBL1051	LATANOPROST	rdfs:label	chembl.compound
BIFENDATE	chembl.compound:CHEMBL105184	BIFENDATE	rdfs:label	chembl.compound
NORMEPERIDINE	chembl.compound:CHEMBL1052	NORMEPERIDINE	rdfs:label	chembl.compound
GUANIDINOETHYLDISULFIDE	chembl.compound:CHEMBL105278	GUANIDINOETHYLDISULFIDE	rdfs:label	chembl.compound
2',4'-DIHYDROXYCHALCONE	chembl.compound:CHEMBL105310	2',4'-DIHYDROXYCHALCONE	rdfs:label	chembl.compound
ALOVUDINE	chembl.compound:CHEMBL105318	ALOVUDINE	rdfs:label	chembl.compound
BISDEMETHOXYCURCUMIN	chembl.compound:CHEMBL105350	BISDEMETHOXYCURCUMIN	rdfs:label	chembl.compound
TRICHLORMETHIAZIDE	chembl.compound:CHEMBL1054	TRICHLORMETHIAZIDE	rdfs:label	chembl.compound
GERMACRENE D	chembl.compound:CHEMBL105432	GERMACRENE D	rdfs:label	chembl.compound
CI-1040	chembl.compound:CHEMBL105442	CI-1040	rdfs:label	chembl.compound
4-METHOXY CHALCONE	chembl.compound:CHEMBL105496	4-METHOXY CHALCONE	rdfs:label	chembl.compound
CHLORTHALIDONE	chembl.compound:CHEMBL1055	CHLORTHALIDONE	rdfs:label	chembl.compound
4-OH-ENCLOMIPHENE	chembl.compound:CHEMBL1056	4-OH-ENCLOMIPHENE	rdfs:label	chembl.compound
HEXAMETHONIUM CHLORIDE	chembl.compound:CHEMBL105608	HEXAMETHONIUM CHLORIDE	rdfs:label	chembl.compound
FLUORESCEIN	chembl.compound:CHEMBL1057	FLUORESCEIN	rdfs:label	chembl.compound
PHENACYL CHLORIDE	chembl.compound:CHEMBL105712	PHENACYL CHLORIDE	rdfs:label	chembl.compound
ISOFEBRIFUGINE	chembl.compound:CHEMBL105789	ISOFEBRIFUGINE	rdfs:label	chembl.compound
DESCHLOROBENZOYL INDOMETHACIN	chembl.compound:CHEMBL1058	DESCHLOROBENZOYL INDOMETHACIN	rdfs:label	chembl.compound
METALAXYL	chembl.compound:CHEMBL105809	METALAXYL	rdfs:label	chembl.compound
PREGABALIN	chembl.compound:CHEMBL1059	PREGABALIN	rdfs:label	chembl.compound
RASPBERRYKETONE	chembl.compound:CHEMBL105912	RASPBERRYKETONE	rdfs:label	chembl.compound
FLUCONAZOLE	chembl.compound:CHEMBL106	FLUCONAZOLE	rdfs:label	chembl.compound
SODIUM PHOSPHATE, DIBASIC, ANHYDROUS	chembl.compound:CHEMBL1060	SODIUM PHOSPHATE, DIBASIC, ANHYDROUS	rdfs:label	chembl.compound
GLITAZONE	chembl.compound:CHEMBL1061	GLITAZONE	rdfs:label	chembl.compound
SENKTIDE	chembl.compound:CHEMBL106124	SENKTIDE	rdfs:label	chembl.compound
HYDROXYPROGESTERONE	chembl.compound:CHEMBL1062	HYDROXYPROGESTERONE	rdfs:label	chembl.compound
AMINOREX	chembl.compound:CHEMBL106258	AMINOREX	rdfs:label	chembl.compound
8-CYCLOPENTYLTHEOPHYLLINE	chembl.compound:CHEMBL106265	8-CYCLOPENTYLTHEOPHYLLINE	rdfs:label	chembl.compound
CARACASANDIAMIDE	chembl.compound:CHEMBL106296	CARACASANDIAMIDE	rdfs:label	chembl.compound
DEACETYLCOLCHICINE	chembl.compound:CHEMBL1063	DEACETYLCOLCHICINE	rdfs:label	chembl.compound
BERMOPROFEN	chembl.compound:CHEMBL10634	BERMOPROFEN	rdfs:label	chembl.compound
SIMVASTATIN	chembl.compound:CHEMBL1064	SIMVASTATIN	rdfs:label	chembl.compound
5-N-ALLYL-ARGININE	chembl.compound:CHEMBL106425	5-N-ALLYL-ARGININE	rdfs:label	chembl.compound
METHYSERGIDE	chembl.compound:CHEMBL1065	METHYSERGIDE	rdfs:label	chembl.compound
ALAMIFOVIR	chembl.compound:CHEMBL106502	ALAMIFOVIR	rdfs:label	chembl.compound
DEHYDROZINGERONE	chembl.compound:CHEMBL106509	DEHYDROZINGERONE	rdfs:label	chembl.compound
THIOCITRULLINE	chembl.compound:CHEMBL106516	THIOCITRULLINE	rdfs:label	chembl.compound
2-Methoxy-1,4-naphthoquinone	chembl.compound:CHEMBL106562	2-Methoxy-1,4-naphthoquinone	rdfs:label	chembl.compound
PRALMORELIN	chembl.compound:CHEMBL106593	PRALMORELIN	rdfs:label	chembl.compound
(R,R)-TRAMADOL	chembl.compound:CHEMBL1066	(R,R)-TRAMADOL	rdfs:label	chembl.compound
IMIFURAMINE	chembl.compound:CHEMBL106612	IMIFURAMINE	rdfs:label	chembl.compound
GW7845	chembl.compound:CHEMBL106666	GW7845	rdfs:label	chembl.compound
LYCETAMINE	chembl.compound:CHEMBL106687	LYCETAMINE	rdfs:label	chembl.compound
LICARBAZEPINE	chembl.compound:CHEMBL1067	LICARBAZEPINE	rdfs:label	chembl.compound
OXCARBAZEPINE	chembl.compound:CHEMBL1068	OXCARBAZEPINE	rdfs:label	chembl.compound
AMENTANTRONE	chembl.compound:CHEMBL106847	AMENTANTRONE	rdfs:label	chembl.compound
VALSARTAN	chembl.compound:CHEMBL1069	VALSARTAN	rdfs:label	chembl.compound
DASB	chembl.compound:CHEMBL106939	DASB	rdfs:label	chembl.compound
CALDIAMIDE	chembl.compound:CHEMBL106971	CALDIAMIDE	rdfs:label	chembl.compound
COLCHICINE	chembl.compound:CHEMBL107	COLCHICINE	rdfs:label	chembl.compound
NABUMETONE	chembl.compound:CHEMBL1070	NABUMETONE	rdfs:label	chembl.compound
OXAPROZIN	chembl.compound:CHEMBL1071	OXAPROZIN	rdfs:label	chembl.compound
DIMETHYLPINOCEMBRIN	chembl.compound:CHEMBL107131	DIMETHYLPINOCEMBRIN	rdfs:label	chembl.compound
7-METHYL-8-OXO-5-P-TOLYL-7,8-DIHYDRO-[1,7]NAPHTHYRIDINE-6-CARBOXYLIC ACID (3,5-BIS-TRIFLUOROMETHYL-BENZYL)-METHYL-AMIDE (STRUCTURAL MIX)	chembl.compound:CHEMBL107172	7-METHYL-8-OXO-5-P-TOLYL-7,8-DIHYDRO-[1,7]NAPHTHYRIDINE-6-CARBOXYLIC ACID (3,5-BIS-TRIFLUOROMETHYL-BENZYL)-METHYL-AMIDE (STRUCTURAL MIX)	rdfs:label	chembl.compound
BUMETANIDE	chembl.compound:CHEMBL1072	BUMETANIDE	rdfs:label	chembl.compound
DITIOCARB SODIUM	chembl.compound:CHEMBL107217	DITIOCARB SODIUM	rdfs:label	chembl.compound
1400W	chembl.compound:CHEMBL107251	1400W	rdfs:label	chembl.compound
GLIPIZIDE	chembl.compound:CHEMBL1073	GLIPIZIDE	rdfs:label	chembl.compound
QUINUPRAMINE	chembl.compound:CHEMBL107360	QUINUPRAMINE	rdfs:label	chembl.compound
FARGLITAZAR	chembl.compound:CHEMBL107367	FARGLITAZAR	rdfs:label	chembl.compound
SOBETIROME	chembl.compound:CHEMBL107400	SOBETIROME	rdfs:label	chembl.compound
NRX195183	chembl.compound:CHEMBL107430	NRX195183	rdfs:label	chembl.compound
DECANOIC ACID	chembl.compound:CHEMBL107498	DECANOIC ACID	rdfs:label	chembl.compound
MORICIZINE	chembl.compound:CHEMBL1075	MORICIZINE	rdfs:label	chembl.compound
(R)-EDELFOSINE	chembl.compound:CHEMBL107514	(R)-EDELFOSINE	rdfs:label	chembl.compound
ISODARPARVINOL B	chembl.compound:CHEMBL1075687	ISODARPARVINOL B	rdfs:label	chembl.compound
PROTOXYLOCARPIN F	chembl.compound:CHEMBL1075700	PROTOXYLOCARPIN F	rdfs:label	chembl.compound
PROTOXYLOCARPIN G	chembl.compound:CHEMBL1075701	PROTOXYLOCARPIN G	rdfs:label	chembl.compound
PROTOXYLOCARPIN H	chembl.compound:CHEMBL1075702	PROTOXYLOCARPIN H	rdfs:label	chembl.compound
XYLOCCENSIN O	chembl.compound:CHEMBL1075721	XYLOCCENSIN O	rdfs:label	chembl.compound
XYLOCCENSIN P	chembl.compound:CHEMBL1075722	XYLOCCENSIN P	rdfs:label	chembl.compound
VALNOCTAMIDE	chembl.compound:CHEMBL1075733	VALNOCTAMIDE	rdfs:label	chembl.compound
ISOHALITULIN	chembl.compound:CHEMBL1075736	ISOHALITULIN	rdfs:label	chembl.compound
SWIETMANIN A	chembl.compound:CHEMBL1075765	SWIETMANIN A	rdfs:label	chembl.compound
SWIETMANIN B	chembl.compound:CHEMBL1075766	SWIETMANIN B	rdfs:label	chembl.compound
Swietmanin C	chembl.compound:CHEMBL1075767	Swietmanin C	rdfs:label	chembl.compound
Swietmanin D	chembl.compound:CHEMBL1075768	Swietmanin D	rdfs:label	chembl.compound
Swietmanin E	chembl.compound:CHEMBL1075771	Swietmanin E	rdfs:label	chembl.compound
Swietmanin G	chembl.compound:CHEMBL1075775	Swietmanin G	rdfs:label	chembl.compound
Swietmanin I	chembl.compound:CHEMBL1075776	Swietmanin I	rdfs:label	chembl.compound
CYMARIN	chembl.compound:CHEMBL1075788	CYMARIN	rdfs:label	chembl.compound
PERUVOSIDE	chembl.compound:CHEMBL1075790	PERUVOSIDE	rdfs:label	chembl.compound
FENOFIBRATE ACID	chembl.compound:CHEMBL1075795	FENOFIBRATE ACID	rdfs:label	chembl.compound
HALICLORENSIN B	chembl.compound:CHEMBL1075796	HALICLORENSIN B	rdfs:label	chembl.compound
AZEPINDOLE	chembl.compound:CHEMBL10758	AZEPINDOLE	rdfs:label	chembl.compound
SARMENTOGENIN	chembl.compound:CHEMBL1075814	SARMENTOGENIN	rdfs:label	chembl.compound
ASENGEPRAST	chembl.compound:CHEMBL1075834	ASENGEPRAST	rdfs:label	chembl.compound
KHIVORIN	chembl.compound:CHEMBL1075850	KHIVORIN	rdfs:label	chembl.compound
BEILSCHMIEFLAVONOID A	chembl.compound:CHEMBL1075888	BEILSCHMIEFLAVONOID A	rdfs:label	chembl.compound
BEILSCHMIEFLAVONOID B	chembl.compound:CHEMBL1075889	BEILSCHMIEFLAVONOID B	rdfs:label	chembl.compound
COPRINASTATIN 1	chembl.compound:CHEMBL1075892	COPRINASTATIN 1	rdfs:label	chembl.compound
COPRINOL	chembl.compound:CHEMBL1075969	COPRINOL	rdfs:label	chembl.compound
4-ACETYL-2-BENZOXAZOLINONE	chembl.compound:CHEMBL1075970	4-ACETYL-2-BENZOXAZOLINONE	rdfs:label	chembl.compound
SECALONIC ACID D	chembl.compound:CHEMBL1075971	SECALONIC ACID D	rdfs:label	chembl.compound
SECALONIC ACID B	chembl.compound:CHEMBL1075999	SECALONIC ACID B	rdfs:label	chembl.compound
DESGLYMIDODRINE	chembl.compound:CHEMBL1076	DESGLYMIDODRINE	rdfs:label	chembl.compound
RIGIDIUSCULAMIDE B	chembl.compound:CHEMBL1076002	RIGIDIUSCULAMIDE B	rdfs:label	chembl.compound
CIMIRACEMATE A	chembl.compound:CHEMBL1076184	CIMIRACEMATE A	rdfs:label	chembl.compound
CRATOXYXANTHONE	chembl.compound:CHEMBL1076209	CRATOXYXANTHONE	rdfs:label	chembl.compound
TOLPERISONE	chembl.compound:CHEMBL1076211	TOLPERISONE	rdfs:label	chembl.compound
DIOSBULBISIN A	chembl.compound:CHEMBL1076246	DIOSBULBISIN A	rdfs:label	chembl.compound
DIOSBULBISIDE B	chembl.compound:CHEMBL1076248	DIOSBULBISIDE B	rdfs:label	chembl.compound
DIOSBULBISIDE C	chembl.compound:CHEMBL1076249	DIOSBULBISIDE C	rdfs:label	chembl.compound
DIOSBULBISIDE A	chembl.compound:CHEMBL1076253	DIOSBULBISIDE A	rdfs:label	chembl.compound
BEFURALINE	chembl.compound:CHEMBL1076256	BEFURALINE	rdfs:label	chembl.compound
SETROBUVIR	chembl.compound:CHEMBL1076263	SETROBUVIR	rdfs:label	chembl.compound
MYCALAZAL 18	chembl.compound:CHEMBL1076273	MYCALAZAL 18	rdfs:label	chembl.compound
GANOMYCIN I	chembl.compound:CHEMBL1076315	GANOMYCIN I	rdfs:label	chembl.compound
TRICLOCARBAN	chembl.compound:CHEMBL1076347	TRICLOCARBAN	rdfs:label	chembl.compound
CLOMAZONE	chembl.compound:CHEMBL1076356	CLOMAZONE	rdfs:label	chembl.compound
ERYTHRIBYSSIN A	chembl.compound:CHEMBL1076430	ERYTHRIBYSSIN A	rdfs:label	chembl.compound
VANILLINYL BETULONATE	chembl.compound:CHEMBL1076434	VANILLINYL BETULONATE	rdfs:label	chembl.compound
LECANINDOLE D	chembl.compound:CHEMBL1076438	LECANINDOLE D	rdfs:label	chembl.compound
BARBAN	chembl.compound:CHEMBL1076452	BARBAN	rdfs:label	chembl.compound
METHIOCARB	chembl.compound:CHEMBL1076495	METHIOCARB	rdfs:label	chembl.compound
ASTEROLAURIN A	chembl.compound:CHEMBL1076496	ASTEROLAURIN A	rdfs:label	chembl.compound
PALMYRAMIDE A	chembl.compound:CHEMBL1076535	PALMYRAMIDE A	rdfs:label	chembl.compound
PROMECARB	chembl.compound:CHEMBL1076537	PROMECARB	rdfs:label	chembl.compound
BOSCALID	chembl.compound:CHEMBL1076544	BOSCALID	rdfs:label	chembl.compound
2BETA,3BETA,4BETA,TRIHYDROXYCELARBICO	chembl.compound:CHEMBL1076610	2BETA,3BETA,4BETA,TRIHYDROXYCELARBICO	rdfs:label	chembl.compound
SCHIRUBRIDILACTONE C	chembl.compound:CHEMBL1076666	SCHIRUBRIDILACTONE C	rdfs:label	chembl.compound
SCHIRUBRIDILACTONE D	chembl.compound:CHEMBL1076667	SCHIRUBRIDILACTONE D	rdfs:label	chembl.compound
SCHIRUBRIDILACTONE A	chembl.compound:CHEMBL1076668	SCHIRUBRIDILACTONE A	rdfs:label	chembl.compound
SCHIRUBRIDILACTONE B	chembl.compound:CHEMBL1076669	SCHIRUBRIDILACTONE B	rdfs:label	chembl.compound
SCHIRUBRIDILACTONE E	chembl.compound:CHEMBL1076670	SCHIRUBRIDILACTONE E	rdfs:label	chembl.compound
SCHIRUBRIDILACTONE F	chembl.compound:CHEMBL1076671	SCHIRUBRIDILACTONE F	rdfs:label	chembl.compound
CYANOLIDE A	chembl.compound:CHEMBL1076677	CYANOLIDE A	rdfs:label	chembl.compound
SODIUM TETRABORATE	chembl.compound:CHEMBL1076681	SODIUM TETRABORATE	rdfs:label	chembl.compound
CASUARICTIN	chembl.compound:CHEMBL1076705	CASUARICTIN	rdfs:label	chembl.compound
TETRAGALLOYLGLUCOSE	chembl.compound:CHEMBL1076707	TETRAGALLOYLGLUCOSE	rdfs:label	chembl.compound
METHYL GANODERATE H	chembl.compound:CHEMBL1076745	METHYL GANODERATE H	rdfs:label	chembl.compound
TARTROLON A	chembl.compound:CHEMBL1076752	TARTROLON A	rdfs:label	chembl.compound
TARTROLON D	chembl.compound:CHEMBL1076753	TARTROLON D	rdfs:label	chembl.compound
ERYCIBOSIDE J	chembl.compound:CHEMBL1076757	ERYCIBOSIDE J	rdfs:label	chembl.compound
ERYCIBOSIDE A	chembl.compound:CHEMBL1076758	ERYCIBOSIDE A	rdfs:label	chembl.compound
ERYCIBOSIDE C	chembl.compound:CHEMBL1076759	ERYCIBOSIDE C	rdfs:label	chembl.compound
