identifier	name	definition	synonyms	alts	parents	species
4373ac2f-78c3-11e8-a4bf-0ac135e8bacf	amb2 Integrin signaling					
452ccde2-78c3-11e8-a4bf-0ac135e8bacf	Angiopoietin receptor Tie2-mediated signaling					
4623bf6d-6194-11e5-8ac5-06603eb7f303	LKB1 signaling events					
46a5529b-6191-11e5-8ac5-06603eb7f303	CXCR4-mediated signaling events					
4710f735-78c3-11e8-a4bf-0ac135e8bacf	AP-1 transcription factor network					
48ad4218-78c3-11e8-a4bf-0ac135e8bacf	Arf1 pathway					
4980bb81-6196-11e5-8ac5-06603eb7f303	Trk receptor signaling mediated by the MAPK pathway					
49ece019-6195-11e5-8ac5-06603eb7f303	Regulation of RhoA activity					
4a34f38b-78c3-11e8-a4bf-0ac135e8bacf	Arf6 downstream pathway					
4b994cde-6194-11e5-8ac5-06603eb7f303	LPA receptor mediated events					
4beeb17e-78c3-11e8-a4bf-0ac135e8bacf	Arf6 signaling events					
4c0f3584-6193-11e5-8ac5-06603eb7f303	Hypoxic and oxygen homeostasis regulation of HIF-1-alpha					
4d8ea5e1-78c3-11e8-a4bf-0ac135e8bacf	Arf6 trafficking events					
4dfe97ca-6195-11e5-8ac5-06603eb7f303	Regulation of Telomerase					
4f46dd34-78c3-11e8-a4bf-0ac135e8bacf	ATF-2 transcription factor network					
503076a2-6196-11e5-8ac5-06603eb7f303	Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling					
510248d7-78c3-11e8-a4bf-0ac135e8bacf	ATM pathway					
51b1ed75-6193-11e5-8ac5-06603eb7f303	IFN-gamma pathway					
51e35311-6192-11e5-8ac5-06603eb7f303	ErbB2ErbB3 signaling events					
52a54a7a-78c3-11e8-a4bf-0ac135e8bacf	ATR signaling pathway					
53b0602f-6194-11e5-8ac5-06603eb7f303	LPA4-mediated signaling events					
540fd6fd-78c3-11e8-a4bf-0ac135e8bacf	Atypical NF-kappaB pathway					
559dd850-6194-11e5-8ac5-06603eb7f303	mTOR signaling pathway					
55a0d740-78c3-11e8-a4bf-0ac135e8bacf	Aurora A signaling					
573a3bf3-78c3-11e8-a4bf-0ac135e8bacf	Aurora B signaling					
5797691b-6195-11e5-8ac5-06603eb7f303	Retinoic acid receptors-mediated signaling					
58949883-6196-11e5-8ac5-06603eb7f303	Validated nuclear estrogen receptor alpha network					
58958636-78c3-11e8-a4bf-0ac135e8bacf	Aurora C signaling					
5a1fcfb9-78c3-11e8-a4bf-0ac135e8bacf	BARD1 signaling events					
5bf48fbc-78c3-11e8-a4bf-0ac135e8bacf	BCR signaling pathway					
5c6b5f5c-6195-11e5-8ac5-06603eb7f303	RhoA signaling pathway					
5d7ae19f-78c3-11e8-a4bf-0ac135e8bacf	Beta1 integrin cell surface interactions					
5e904cd6-6193-11e5-8ac5-06603eb7f303	IGF1 pathway					
5ef60ff2-78c3-11e8-a4bf-0ac135e8bacf	Beta2 integrin cell surface interactions					
5fb983a4-6196-11e5-8ac5-06603eb7f303	Validated nuclear estrogen receptor beta network					
5fc9c1e1-6194-11e5-8ac5-06603eb7f303	N-cadherin signaling events					
607b7775-78c3-11e8-a4bf-0ac135e8bacf	Beta3 integrin cell surface interactions					
6104ebb2-6192-11e5-8ac5-06603eb7f303	ErbB4 signaling events					
61b6f2fc-6191-11e5-8ac5-06603eb7f303	Degradation of beta catenin					
61bdd46d-6195-11e5-8ac5-06603eb7f303	Role of Calcineurin-dependent NFAT signaling in lymphocytes					
61d3b115-6196-11e5-8ac5-06603eb7f303	Validated targets of C-MYC transcriptional activation					
61e17018-78c3-11e8-a4bf-0ac135e8bacf	Beta5 beta6 beta7 and beta8 integrin cell surface interactions					
63897acb-78c3-11e8-a4bf-0ac135e8bacf	BMP receptor signaling					
67c3b75d-6191-11e5-8ac5-06603eb7f303	Direct p53 effectors					
685baa82-6194-11e5-8ac5-06603eb7f303	Nectin adhesion pathway					
68fce8e7-6193-11e5-8ac5-06603eb7f303	IL1-mediated signaling events					
6bbdafa6-6196-11e5-8ac5-06603eb7f303	Validated targets of C-MYC transcriptional repression					
6befb873-6192-11e5-8ac5-06603eb7f303	Fanconi anemia pathway					
6ce0a11e-6195-11e5-8ac5-06603eb7f303	RXR and RAR heterodimerization with other nuclear receptor					
6cfb9873-6194-11e5-8ac5-06603eb7f303	NephrinNeph1 signaling in the kidney podocyte					
716a3d34-6194-11e5-8ac5-06603eb7f303	Netrin-mediated signaling events					
72cf19b8-6193-11e5-8ac5-06603eb7f303	IL12 signaling mediated by STAT4					
7327884f-6195-11e5-8ac5-06603eb7f303	S1P1 pathway					
76d028a7-6196-11e5-8ac5-06603eb7f303	Validated transcriptional targets of AP1 family members Fra1 and Fra2					
774988f5-6194-11e5-8ac5-06603eb7f303	Neurotrophic factor-mediated Trk receptor signaling					
7796a240-6195-11e5-8ac5-06603eb7f303	S1P2 pathway					
79cc9c14-6192-11e5-8ac5-06603eb7f303	FAS (CD95) signaling pathway					
7acdea19-6193-11e5-8ac5-06603eb7f303	IL12-mediated signaling events					
7cb02d01-6195-11e5-8ac5-06603eb7f303	S1P3 pathway					
7d7360a8-6196-11e5-8ac5-06603eb7f303	Validated transcriptional targets of deltaNp63 isoforms					
7ff5fe76-6194-11e5-8ac5-06603eb7f303	Noncanonical Wnt signaling pathway					
821b0c12-6195-11e5-8ac5-06603eb7f303	S1P4 pathway					
82e8ee19-6196-11e5-8ac5-06603eb7f303	Validated transcriptional targets of TAp63 isoforms					
843e2f77-6194-11e5-8ac5-06603eb7f303	Nongenotropic Androgen signaling					
845321c3-6195-11e5-8ac5-06603eb7f303	S1P5 pathway					
85755aa4-6195-11e5-8ac5-06603eb7f303	SHP2 signaling					
86cd7795-6192-11e5-8ac5-06603eb7f303	Fc-epsilon receptor I signaling in mast cells					
88f83518-6194-11e5-8ac5-06603eb7f303	Notch signaling pathway					
8957818a-6196-11e5-8ac5-06603eb7f303	VEGF and VEGFR signaling network					
8b13143b-6196-11e5-8ac5-06603eb7f303	VEGFR1 specific signals					
8bbf39aa-6193-11e5-8ac5-06603eb7f303	IL2 signaling events mediated by PI3K					
8dc10ede-6191-11e5-8ac5-06603eb7f303	DNA-PK pathway in nonhomologous end joining					
8ee56389-6194-11e5-8ac5-06603eb7f303	Notch-mediated HESHEY network					
8fb80085-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by focal adhesion kinase					
9048d98c-6196-11e5-8ac5-06603eb7f303	VEGFR3 signaling in lymphatic endothelium					
9433a84d-6196-11e5-8ac5-06603eb7f303	Visual signal transduction Cones					
94bf7f2a-6194-11e5-8ac5-06603eb7f303	Osteopontin-mediated events					
962c6b0e-6196-11e5-8ac5-06603eb7f303	Visual signal transduction Rods					
97e84126-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by HDAC Class I					
987a2b9f-6196-11e5-8ac5-06603eb7f303	Wnt signaling network					
98ed0df6-6192-11e5-8ac5-06603eb7f303	FGF signaling pathway					
9938526b-6193-11e5-8ac5-06603eb7f303	IL2 signaling events mediated by STAT5					
99bea41b-6194-11e5-8ac5-06603eb7f303	p38 MAPK signaling pathway					
9d980dbc-6194-11e5-8ac5-06603eb7f303	p38 signaling mediated by MAPKAP kinases					
a0de862d-6194-11e5-8ac5-06603eb7f303	p53 pathway					
a1da5607-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by HDAC Class II					
a2a1883c-6193-11e5-8ac5-06603eb7f303	IL2-mediated signaling events					
a5f1af61-6191-11e5-8ac5-06603eb7f303	E-cadherin signaling in keratinocytes					
a7191c08-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by HDAC Class III					
a88c505e-6194-11e5-8ac5-06603eb7f303	p73 transcription factor network					
aa3927b7-6192-11e5-8ac5-06603eb7f303	FOXA1 transcription factor network					
ac39d2b9-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)					
aef0d8c2-6191-11e5-8ac5-06603eb7f303	E-cadherin signaling in the nascent adherens junction					
b492782f-6194-11e5-8ac5-06603eb7f303	p75(NTR)-mediated signaling					
b6933be8-6192-11e5-8ac5-06603eb7f303	FOXA2 and FOXA3 transcription factor networks					
b70ec299-795c-11e8-a4bf-0ac135e8bacf	CXCR3-mediated signaling events					
b71b93dc-795c-11e8-a4bf-0ac135e8bacf	Coregulation of Androgen receptor activity					
b71d0ffd-6193-11e5-8ac5-06603eb7f303	IL23-mediated signaling events					
b72530ce-795c-11e8-a4bf-0ac135e8bacf	Class IB PI3K non-lipid kinase events					
b737a760-795c-11e8-a4bf-0ac135e8bacf	Class I PI3K signaling events					
b73f2172-795c-11e8-a4bf-0ac135e8bacf	Class I PI3K signaling events mediated by Akt					
b746e9a4-795c-11e8-a4bf-0ac135e8bacf	Circadian rhythm pathway					
b74eb1d6-795c-11e8-a4bf-0ac135e8bacf	Ceramide signaling pathway					
b7578b78-795c-11e8-a4bf-0ac135e8bacf	Cellular roles of Anthrax toxin					
b76a7740-795c-11e8-a4bf-0ac135e8bacf	CDC42 signaling events					
b7721863-795c-11e8-a4bf-0ac135e8bacf	CD40CD40L signaling					
b7799275-795c-11e8-a4bf-0ac135e8bacf	Caspase Cascade in Apoptosis					
b7826c17-795c-11e8-a4bf-0ac135e8bacf	Canonical Wnt signaling pathway					
b78b45b9-795c-11e8-a4bf-0ac135e8bacf	Canonical NF-kappaB pathway					
b792e6db-795c-11e8-a4bf-0ac135e8bacf	Calcium signaling in the CD4 TCR pathway					
b79b4b4d-795c-11e8-a4bf-0ac135e8bacf	Calcineurin-regulated NFAT-dependent transcription in lymphocytes					
b7a29e4f-795c-11e8-a4bf-0ac135e8bacf	C-MYC pathway					
b7c01161-795c-11e8-a4bf-0ac135e8bacf	C-MYB transcription factor network					
bb4d0fd3-6191-11e5-8ac5-06603eb7f303	E2F transcription factor network					
bb67523a-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by PRL					
be498a9b-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by PTP1B					
be5084c0-6194-11e5-8ac5-06603eb7f303	PAR1-mediated thrombin signaling events					
c134fc5e-6193-11e5-8ac5-06603eb7f303	IL27-mediated signaling events					
c3b87da1-6194-11e5-8ac5-06603eb7f303	PAR4-mediated thrombin signaling events					
c51cda49-6192-11e5-8ac5-06603eb7f303	FOXM1 transcription factor network					
c5bcd922-6194-11e5-8ac5-06603eb7f303	PDGF receptor signaling network					
c66cc833-6194-11e5-8ac5-06603eb7f303	PDGFR-alpha signaling pathway					
c6b6861c-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by Stem cell factor receptor (c-Kit)					
c868db9f-6193-11e5-8ac5-06603eb7f303	IL3-mediated signaling events					
c901a3e4-6194-11e5-8ac5-06603eb7f303	PDGFR-beta signaling pathway					
cd5ca44d-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by TCPTP					
cff33f50-6193-11e5-8ac5-06603eb7f303	IL4-mediated signaling events					
d06dbbda-6192-11e5-8ac5-06603eb7f303	FoxO family signaling					
d236ff84-6191-11e5-8ac5-06603eb7f303	Effects of Botulinum toxin					
d3a49cee-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by the Hedgehog family					
d4563605-6191-11e5-8ac5-06603eb7f303	EGFR-dependent Endothelin signaling events					
d6f6ae1f-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by VEGFR1 and VEGFR2					
d8777e16-6191-11e5-8ac5-06603eb7f303	Endogenous TLR signaling					
dcc37895-6194-11e5-8ac5-06603eb7f303	Plasma membrane estrogen receptor signaling					
dfb9dc47-6191-11e5-8ac5-06603eb7f303	Endothelins					
dfba0dfb-6192-11e5-8ac5-06603eb7f303	Glucocorticoid receptor regulatory network					
e1d816a1-6193-11e5-8ac5-06603eb7f303	IL5-mediated signaling events					
e3068f36-6194-11e5-8ac5-06603eb7f303	Plexin-D1 Signaling					
e4431190-6195-11e5-8ac5-06603eb7f303	Signaling events regulated by Ret tyrosine kinase					
e5e87977-6194-11e5-8ac5-06603eb7f303	PLK1 signaling events					
e684d5d2-6193-11e5-8ac5-06603eb7f303	IL6-mediated signaling events					
e9dd8c21-6195-11e5-8ac5-06603eb7f303	Signaling mediated by p38-alpha and p38-beta					
eac8a4b8-6194-11e5-8ac5-06603eb7f303	PLK3 signaling events					
ebb21a59-6194-11e5-8ac5-06603eb7f303	Posttranslational regulation of adherens junction stability and dissassembly					
eef25bf2-6195-11e5-8ac5-06603eb7f303	Signaling mediated by p38-gamma and p38-delta					
eff796f3-6195-11e5-8ac5-06603eb7f303	Sphingosine 1-phosphate (S1P) pathway					
f1a6cd94-6195-11e5-8ac5-06603eb7f303	Stabilization and expansion of the E-cadherin adherens junction					
f25420e8-6191-11e5-8ac5-06603eb7f303	EPHA forward signaling					
f51de83a-6194-11e5-8ac5-06603eb7f303	Presenilin action in Notch and Wnt signaling					
f6a58ef3-6193-11e5-8ac5-06603eb7f303	IL8- and CXCR1-mediated signaling events					
f70a59a5-6195-11e5-8ac5-06603eb7f303	Sumoylation by RanBP2 regulates transcriptional repression					
f957cc16-6195-11e5-8ac5-06603eb7f303	Syndecan-1-mediated signaling events					
faffa4fc-6194-11e5-8ac5-06603eb7f303	RAC1 signaling pathway					
fb04b636-b7be-11e9-8bb4-0ac135e8bacf	EGF_receptor_(ErbB1)_signaling_pathway					
fb172ba9-6191-11e5-8ac5-06603eb7f303	EPHA2 forward signaling					
fb91e48c-6192-11e5-8ac5-06603eb7f303	Glypican 1 network					
fc5e2bc0-b7be-11e9-8bb4-0ac135e8bacf	Downstream signaling in nave CD8 T cells					
fe05ead7-6195-11e5-8ac5-06603eb7f303	Syndecan-2-mediated signaling events					
fe78e284-6193-11e5-8ac5-06603eb7f303	IL8- and CXCR2-mediated signaling events					
