text	curie	name	predicate	source
ErbB receptor signaling network	pid.pathway:2c26d51f-6192-11e5-8ac5-06603eb7f303	ErbB receptor signaling network	rdfs:label	pid.pathway
Integrins in angiogenesis	pid.pathway:2ddeac89-6194-11e5-8ac5-06603eb7f303	Integrins in angiogenesis	rdfs:label	pid.pathway
Regulation of p38-alpha and p38-beta	pid.pathway:3062ca15-6195-11e5-8ac5-06603eb7f303	Regulation of p38-alpha and p38-beta	rdfs:label	pid.pathway
ErbB1 downstream signaling	pid.pathway:30d60550-6192-11e5-8ac5-06603eb7f303	ErbB1 downstream signaling	rdfs:label	pid.pathway
TNF receptor signaling pathway 	pid.pathway:316be05e-6196-11e5-8ac5-06603eb7f303	TNF receptor signaling pathway 	rdfs:label	pid.pathway
a4b7 Integrin signaling	pid.pathway:34df8664-78c3-11e8-a4bf-0ac135e8bacf	a4b7 Integrin signaling	rdfs:label	pid.pathway
Regulation of RAC1 activity	pid.pathway:351aacd6-6195-11e5-8ac5-06603eb7f303	Regulation of RAC1 activity	rdfs:label	pid.pathway
a6b1 and a6b4 Integrin signaling	pid.pathway:36ac0907-78c3-11e8-a4bf-0ac135e8bacf	a6b1 and a6b4 Integrin signaling	rdfs:label	pid.pathway
HIF-2-alpha transcription factor network	pid.pathway:37358832-6193-11e5-8ac5-06603eb7f303	HIF-2-alpha transcription factor network	rdfs:label	pid.pathway
ALK1 signaling events	pid.pathway:38610c0a-78c3-11e8-a4bf-0ac135e8bacf	ALK1 signaling events	rdfs:label	pid.pathway
Regulation of Ras family activation	pid.pathway:397d91c7-6195-11e5-8ac5-06603eb7f303	Regulation of Ras family activation	rdfs:label	pid.pathway
ALK2 signaling events	pid.pathway:39c9278d-78c3-11e8-a4bf-0ac135e8bacf	ALK2 signaling events	rdfs:label	pid.pathway
TRAIL signaling pathway	pid.pathway:3a79fddf-6196-11e5-8ac5-06603eb7f303	TRAIL signaling pathway	rdfs:label	pid.pathway
Internalization of ErbB1	pid.pathway:3aa9aafa-6194-11e5-8ac5-06603eb7f303	Internalization of ErbB1	rdfs:label	pid.pathway
Alpha-synuclein signaling	pid.pathway:3b850860-78c3-11e8-a4bf-0ac135e8bacf	Alpha-synuclein signaling	rdfs:label	pid.pathway
Alpha4 beta1 integrin signaling events	pid.pathway:3d357783-78c3-11e8-a4bf-0ac135e8bacf	Alpha4 beta1 integrin signaling events	rdfs:label	pid.pathway
Alpha6 beta4 integrin-ligand interactions	pid.pathway:3e861366-78c3-11e8-a4bf-0ac135e8bacf	Alpha6 beta4 integrin-ligand interactions	rdfs:label	pid.pathway
JNK signaling in the CD4 TCR pathway	pid.pathway:400ebdab-6194-11e5-8ac5-06603eb7f303	JNK signaling in the CD4 TCR pathway	rdfs:label	pid.pathway
Alpha9 beta1 integrin signaling events	pid.pathway:40323cc9-78c3-11e8-a4bf-0ac135e8bacf	Alpha9 beta1 integrin signaling events	rdfs:label	pid.pathway
Trk receptor signaling mediated by PI3K and PLC-gamma	pid.pathway:4037def0-6196-11e5-8ac5-06603eb7f303	Trk receptor signaling mediated by PI3K and PLC-gamma	rdfs:label	pid.pathway
Regulation of retinoblastoma protein	pid.pathway:407a3468-6195-11e5-8ac5-06603eb7f303	Regulation of retinoblastoma protein	rdfs:label	pid.pathway
Alternative NF-kappaB pathway	pid.pathway:4199e31c-78c3-11e8-a4bf-0ac135e8bacf	Alternative NF-kappaB pathway	rdfs:label	pid.pathway
HIV-1 Nef Negative effector of Fas and TNF-alpha	pid.pathway:41a75463-6193-11e5-8ac5-06603eb7f303	HIV-1 Nef Negative effector of Fas and TNF-alpha	rdfs:label	pid.pathway
Lissencephaly gene (LIS1) in neuronal migration and development	pid.pathway:41fc83ec-6194-11e5-8ac5-06603eb7f303	Lissencephaly gene (LIS1) in neuronal migration and development	rdfs:label	pid.pathway
amb2 Integrin signaling	pid.pathway:4373ac2f-78c3-11e8-a4bf-0ac135e8bacf	amb2 Integrin signaling	rdfs:label	pid.pathway
Angiopoietin receptor Tie2-mediated signaling	pid.pathway:452ccde2-78c3-11e8-a4bf-0ac135e8bacf	Angiopoietin receptor Tie2-mediated signaling	rdfs:label	pid.pathway
LKB1 signaling events	pid.pathway:4623bf6d-6194-11e5-8ac5-06603eb7f303	LKB1 signaling events	rdfs:label	pid.pathway
CXCR4-mediated signaling events	pid.pathway:46a5529b-6191-11e5-8ac5-06603eb7f303	CXCR4-mediated signaling events	rdfs:label	pid.pathway
AP-1 transcription factor network	pid.pathway:4710f735-78c3-11e8-a4bf-0ac135e8bacf	AP-1 transcription factor network	rdfs:label	pid.pathway
Arf1 pathway	pid.pathway:48ad4218-78c3-11e8-a4bf-0ac135e8bacf	Arf1 pathway	rdfs:label	pid.pathway
Trk receptor signaling mediated by the MAPK pathway	pid.pathway:4980bb81-6196-11e5-8ac5-06603eb7f303	Trk receptor signaling mediated by the MAPK pathway	rdfs:label	pid.pathway
Regulation of RhoA activity	pid.pathway:49ece019-6195-11e5-8ac5-06603eb7f303	Regulation of RhoA activity	rdfs:label	pid.pathway
Arf6 downstream pathway	pid.pathway:4a34f38b-78c3-11e8-a4bf-0ac135e8bacf	Arf6 downstream pathway	rdfs:label	pid.pathway
LPA receptor mediated events	pid.pathway:4b994cde-6194-11e5-8ac5-06603eb7f303	LPA receptor mediated events	rdfs:label	pid.pathway
Arf6 signaling events	pid.pathway:4beeb17e-78c3-11e8-a4bf-0ac135e8bacf	Arf6 signaling events	rdfs:label	pid.pathway
Hypoxic and oxygen homeostasis regulation of HIF-1-alpha	pid.pathway:4c0f3584-6193-11e5-8ac5-06603eb7f303	Hypoxic and oxygen homeostasis regulation of HIF-1-alpha	rdfs:label	pid.pathway
Arf6 trafficking events	pid.pathway:4d8ea5e1-78c3-11e8-a4bf-0ac135e8bacf	Arf6 trafficking events	rdfs:label	pid.pathway
Regulation of Telomerase	pid.pathway:4dfe97ca-6195-11e5-8ac5-06603eb7f303	Regulation of Telomerase	rdfs:label	pid.pathway
ATF-2 transcription factor network	pid.pathway:4f46dd34-78c3-11e8-a4bf-0ac135e8bacf	ATF-2 transcription factor network	rdfs:label	pid.pathway
Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	pid.pathway:503076a2-6196-11e5-8ac5-06603eb7f303	Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	rdfs:label	pid.pathway
ATM pathway	pid.pathway:510248d7-78c3-11e8-a4bf-0ac135e8bacf	ATM pathway	rdfs:label	pid.pathway
IFN-gamma pathway	pid.pathway:51b1ed75-6193-11e5-8ac5-06603eb7f303	IFN-gamma pathway	rdfs:label	pid.pathway
ErbB2ErbB3 signaling events	pid.pathway:51e35311-6192-11e5-8ac5-06603eb7f303	ErbB2ErbB3 signaling events	rdfs:label	pid.pathway
ATR signaling pathway	pid.pathway:52a54a7a-78c3-11e8-a4bf-0ac135e8bacf	ATR signaling pathway	rdfs:label	pid.pathway
LPA4-mediated signaling events	pid.pathway:53b0602f-6194-11e5-8ac5-06603eb7f303	LPA4-mediated signaling events	rdfs:label	pid.pathway
Atypical NF-kappaB pathway	pid.pathway:540fd6fd-78c3-11e8-a4bf-0ac135e8bacf	Atypical NF-kappaB pathway	rdfs:label	pid.pathway
mTOR signaling pathway	pid.pathway:559dd850-6194-11e5-8ac5-06603eb7f303	mTOR signaling pathway	rdfs:label	pid.pathway
Aurora A signaling	pid.pathway:55a0d740-78c3-11e8-a4bf-0ac135e8bacf	Aurora A signaling	rdfs:label	pid.pathway
Aurora B signaling	pid.pathway:573a3bf3-78c3-11e8-a4bf-0ac135e8bacf	Aurora B signaling	rdfs:label	pid.pathway
Retinoic acid receptors-mediated signaling	pid.pathway:5797691b-6195-11e5-8ac5-06603eb7f303	Retinoic acid receptors-mediated signaling	rdfs:label	pid.pathway
Validated nuclear estrogen receptor alpha network	pid.pathway:58949883-6196-11e5-8ac5-06603eb7f303	Validated nuclear estrogen receptor alpha network	rdfs:label	pid.pathway
Aurora C signaling	pid.pathway:58958636-78c3-11e8-a4bf-0ac135e8bacf	Aurora C signaling	rdfs:label	pid.pathway
BARD1 signaling events	pid.pathway:5a1fcfb9-78c3-11e8-a4bf-0ac135e8bacf	BARD1 signaling events	rdfs:label	pid.pathway
BCR signaling pathway	pid.pathway:5bf48fbc-78c3-11e8-a4bf-0ac135e8bacf	BCR signaling pathway	rdfs:label	pid.pathway
RhoA signaling pathway	pid.pathway:5c6b5f5c-6195-11e5-8ac5-06603eb7f303	RhoA signaling pathway	rdfs:label	pid.pathway
Beta1 integrin cell surface interactions	pid.pathway:5d7ae19f-78c3-11e8-a4bf-0ac135e8bacf	Beta1 integrin cell surface interactions	rdfs:label	pid.pathway
IGF1 pathway	pid.pathway:5e904cd6-6193-11e5-8ac5-06603eb7f303	IGF1 pathway	rdfs:label	pid.pathway
Beta2 integrin cell surface interactions	pid.pathway:5ef60ff2-78c3-11e8-a4bf-0ac135e8bacf	Beta2 integrin cell surface interactions	rdfs:label	pid.pathway
Validated nuclear estrogen receptor beta network	pid.pathway:5fb983a4-6196-11e5-8ac5-06603eb7f303	Validated nuclear estrogen receptor beta network	rdfs:label	pid.pathway
N-cadherin signaling events	pid.pathway:5fc9c1e1-6194-11e5-8ac5-06603eb7f303	N-cadherin signaling events	rdfs:label	pid.pathway
Beta3 integrin cell surface interactions	pid.pathway:607b7775-78c3-11e8-a4bf-0ac135e8bacf	Beta3 integrin cell surface interactions	rdfs:label	pid.pathway
ErbB4 signaling events	pid.pathway:6104ebb2-6192-11e5-8ac5-06603eb7f303	ErbB4 signaling events	rdfs:label	pid.pathway
Degradation of beta catenin	pid.pathway:61b6f2fc-6191-11e5-8ac5-06603eb7f303	Degradation of beta catenin	rdfs:label	pid.pathway
Role of Calcineurin-dependent NFAT signaling in lymphocytes	pid.pathway:61bdd46d-6195-11e5-8ac5-06603eb7f303	Role of Calcineurin-dependent NFAT signaling in lymphocytes	rdfs:label	pid.pathway
Validated targets of C-MYC transcriptional activation	pid.pathway:61d3b115-6196-11e5-8ac5-06603eb7f303	Validated targets of C-MYC transcriptional activation	rdfs:label	pid.pathway
Beta5 beta6 beta7 and beta8 integrin cell surface interactions	pid.pathway:61e17018-78c3-11e8-a4bf-0ac135e8bacf	Beta5 beta6 beta7 and beta8 integrin cell surface interactions	rdfs:label	pid.pathway
BMP receptor signaling	pid.pathway:63897acb-78c3-11e8-a4bf-0ac135e8bacf	BMP receptor signaling	rdfs:label	pid.pathway
Direct p53 effectors	pid.pathway:67c3b75d-6191-11e5-8ac5-06603eb7f303	Direct p53 effectors	rdfs:label	pid.pathway
Nectin adhesion pathway	pid.pathway:685baa82-6194-11e5-8ac5-06603eb7f303	Nectin adhesion pathway	rdfs:label	pid.pathway
IL1-mediated signaling events	pid.pathway:68fce8e7-6193-11e5-8ac5-06603eb7f303	IL1-mediated signaling events	rdfs:label	pid.pathway
Validated targets of C-MYC transcriptional repression	pid.pathway:6bbdafa6-6196-11e5-8ac5-06603eb7f303	Validated targets of C-MYC transcriptional repression	rdfs:label	pid.pathway
Fanconi anemia pathway	pid.pathway:6befb873-6192-11e5-8ac5-06603eb7f303	Fanconi anemia pathway	rdfs:label	pid.pathway
RXR and RAR heterodimerization with other nuclear receptor	pid.pathway:6ce0a11e-6195-11e5-8ac5-06603eb7f303	RXR and RAR heterodimerization with other nuclear receptor	rdfs:label	pid.pathway
NephrinNeph1 signaling in the kidney podocyte	pid.pathway:6cfb9873-6194-11e5-8ac5-06603eb7f303	NephrinNeph1 signaling in the kidney podocyte	rdfs:label	pid.pathway
Netrin-mediated signaling events	pid.pathway:716a3d34-6194-11e5-8ac5-06603eb7f303	Netrin-mediated signaling events	rdfs:label	pid.pathway
IL12 signaling mediated by STAT4	pid.pathway:72cf19b8-6193-11e5-8ac5-06603eb7f303	IL12 signaling mediated by STAT4	rdfs:label	pid.pathway
S1P1 pathway	pid.pathway:7327884f-6195-11e5-8ac5-06603eb7f303	S1P1 pathway	rdfs:label	pid.pathway
Validated transcriptional targets of AP1 family members Fra1 and Fra2	pid.pathway:76d028a7-6196-11e5-8ac5-06603eb7f303	Validated transcriptional targets of AP1 family members Fra1 and Fra2	rdfs:label	pid.pathway
Neurotrophic factor-mediated Trk receptor signaling	pid.pathway:774988f5-6194-11e5-8ac5-06603eb7f303	Neurotrophic factor-mediated Trk receptor signaling	rdfs:label	pid.pathway
S1P2 pathway	pid.pathway:7796a240-6195-11e5-8ac5-06603eb7f303	S1P2 pathway	rdfs:label	pid.pathway
FAS (CD95) signaling pathway	pid.pathway:79cc9c14-6192-11e5-8ac5-06603eb7f303	FAS (CD95) signaling pathway	rdfs:label	pid.pathway
IL12-mediated signaling events	pid.pathway:7acdea19-6193-11e5-8ac5-06603eb7f303	IL12-mediated signaling events	rdfs:label	pid.pathway
S1P3 pathway	pid.pathway:7cb02d01-6195-11e5-8ac5-06603eb7f303	S1P3 pathway	rdfs:label	pid.pathway
Validated transcriptional targets of deltaNp63 isoforms	pid.pathway:7d7360a8-6196-11e5-8ac5-06603eb7f303	Validated transcriptional targets of deltaNp63 isoforms	rdfs:label	pid.pathway
Noncanonical Wnt signaling pathway	pid.pathway:7ff5fe76-6194-11e5-8ac5-06603eb7f303	Noncanonical Wnt signaling pathway	rdfs:label	pid.pathway
S1P4 pathway	pid.pathway:821b0c12-6195-11e5-8ac5-06603eb7f303	S1P4 pathway	rdfs:label	pid.pathway
Validated transcriptional targets of TAp63 isoforms	pid.pathway:82e8ee19-6196-11e5-8ac5-06603eb7f303	Validated transcriptional targets of TAp63 isoforms	rdfs:label	pid.pathway
Nongenotropic Androgen signaling	pid.pathway:843e2f77-6194-11e5-8ac5-06603eb7f303	Nongenotropic Androgen signaling	rdfs:label	pid.pathway
S1P5 pathway	pid.pathway:845321c3-6195-11e5-8ac5-06603eb7f303	S1P5 pathway	rdfs:label	pid.pathway
SHP2 signaling	pid.pathway:85755aa4-6195-11e5-8ac5-06603eb7f303	SHP2 signaling	rdfs:label	pid.pathway
Fc-epsilon receptor I signaling in mast cells	pid.pathway:86cd7795-6192-11e5-8ac5-06603eb7f303	Fc-epsilon receptor I signaling in mast cells	rdfs:label	pid.pathway
Notch signaling pathway	pid.pathway:88f83518-6194-11e5-8ac5-06603eb7f303	Notch signaling pathway	rdfs:label	pid.pathway
VEGF and VEGFR signaling network	pid.pathway:8957818a-6196-11e5-8ac5-06603eb7f303	VEGF and VEGFR signaling network	rdfs:label	pid.pathway
VEGFR1 specific signals	pid.pathway:8b13143b-6196-11e5-8ac5-06603eb7f303	VEGFR1 specific signals	rdfs:label	pid.pathway
IL2 signaling events mediated by PI3K	pid.pathway:8bbf39aa-6193-11e5-8ac5-06603eb7f303	IL2 signaling events mediated by PI3K	rdfs:label	pid.pathway
DNA-PK pathway in nonhomologous end joining	pid.pathway:8dc10ede-6191-11e5-8ac5-06603eb7f303	DNA-PK pathway in nonhomologous end joining	rdfs:label	pid.pathway
Notch-mediated HESHEY network	pid.pathway:8ee56389-6194-11e5-8ac5-06603eb7f303	Notch-mediated HESHEY network	rdfs:label	pid.pathway
Signaling events mediated by focal adhesion kinase	pid.pathway:8fb80085-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by focal adhesion kinase	rdfs:label	pid.pathway
VEGFR3 signaling in lymphatic endothelium	pid.pathway:9048d98c-6196-11e5-8ac5-06603eb7f303	VEGFR3 signaling in lymphatic endothelium	rdfs:label	pid.pathway
Visual signal transduction Cones	pid.pathway:9433a84d-6196-11e5-8ac5-06603eb7f303	Visual signal transduction Cones	rdfs:label	pid.pathway
Osteopontin-mediated events	pid.pathway:94bf7f2a-6194-11e5-8ac5-06603eb7f303	Osteopontin-mediated events	rdfs:label	pid.pathway
Visual signal transduction Rods	pid.pathway:962c6b0e-6196-11e5-8ac5-06603eb7f303	Visual signal transduction Rods	rdfs:label	pid.pathway
Signaling events mediated by HDAC Class I	pid.pathway:97e84126-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by HDAC Class I	rdfs:label	pid.pathway
Wnt signaling network	pid.pathway:987a2b9f-6196-11e5-8ac5-06603eb7f303	Wnt signaling network	rdfs:label	pid.pathway
FGF signaling pathway	pid.pathway:98ed0df6-6192-11e5-8ac5-06603eb7f303	FGF signaling pathway	rdfs:label	pid.pathway
IL2 signaling events mediated by STAT5	pid.pathway:9938526b-6193-11e5-8ac5-06603eb7f303	IL2 signaling events mediated by STAT5	rdfs:label	pid.pathway
p38 MAPK signaling pathway	pid.pathway:99bea41b-6194-11e5-8ac5-06603eb7f303	p38 MAPK signaling pathway	rdfs:label	pid.pathway
p38 signaling mediated by MAPKAP kinases	pid.pathway:9d980dbc-6194-11e5-8ac5-06603eb7f303	p38 signaling mediated by MAPKAP kinases	rdfs:label	pid.pathway
p53 pathway	pid.pathway:a0de862d-6194-11e5-8ac5-06603eb7f303	p53 pathway	rdfs:label	pid.pathway
Signaling events mediated by HDAC Class II	pid.pathway:a1da5607-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by HDAC Class II	rdfs:label	pid.pathway
IL2-mediated signaling events	pid.pathway:a2a1883c-6193-11e5-8ac5-06603eb7f303	IL2-mediated signaling events	rdfs:label	pid.pathway
E-cadherin signaling in keratinocytes	pid.pathway:a5f1af61-6191-11e5-8ac5-06603eb7f303	E-cadherin signaling in keratinocytes	rdfs:label	pid.pathway
Signaling events mediated by HDAC Class III	pid.pathway:a7191c08-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by HDAC Class III	rdfs:label	pid.pathway
p73 transcription factor network	pid.pathway:a88c505e-6194-11e5-8ac5-06603eb7f303	p73 transcription factor network	rdfs:label	pid.pathway
FOXA1 transcription factor network	pid.pathway:aa3927b7-6192-11e5-8ac5-06603eb7f303	FOXA1 transcription factor network	rdfs:label	pid.pathway
Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)	pid.pathway:ac39d2b9-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)	rdfs:label	pid.pathway
E-cadherin signaling in the nascent adherens junction	pid.pathway:aef0d8c2-6191-11e5-8ac5-06603eb7f303	E-cadherin signaling in the nascent adherens junction	rdfs:label	pid.pathway
p75(NTR)-mediated signaling	pid.pathway:b492782f-6194-11e5-8ac5-06603eb7f303	p75(NTR)-mediated signaling	rdfs:label	pid.pathway
FOXA2 and FOXA3 transcription factor networks	pid.pathway:b6933be8-6192-11e5-8ac5-06603eb7f303	FOXA2 and FOXA3 transcription factor networks	rdfs:label	pid.pathway
CXCR3-mediated signaling events	pid.pathway:b70ec299-795c-11e8-a4bf-0ac135e8bacf	CXCR3-mediated signaling events	rdfs:label	pid.pathway
Coregulation of Androgen receptor activity	pid.pathway:b71b93dc-795c-11e8-a4bf-0ac135e8bacf	Coregulation of Androgen receptor activity	rdfs:label	pid.pathway
IL23-mediated signaling events	pid.pathway:b71d0ffd-6193-11e5-8ac5-06603eb7f303	IL23-mediated signaling events	rdfs:label	pid.pathway
Class IB PI3K non-lipid kinase events	pid.pathway:b72530ce-795c-11e8-a4bf-0ac135e8bacf	Class IB PI3K non-lipid kinase events	rdfs:label	pid.pathway
Class I PI3K signaling events	pid.pathway:b737a760-795c-11e8-a4bf-0ac135e8bacf	Class I PI3K signaling events	rdfs:label	pid.pathway
Class I PI3K signaling events mediated by Akt	pid.pathway:b73f2172-795c-11e8-a4bf-0ac135e8bacf	Class I PI3K signaling events mediated by Akt	rdfs:label	pid.pathway
Circadian rhythm pathway	pid.pathway:b746e9a4-795c-11e8-a4bf-0ac135e8bacf	Circadian rhythm pathway	rdfs:label	pid.pathway
Ceramide signaling pathway	pid.pathway:b74eb1d6-795c-11e8-a4bf-0ac135e8bacf	Ceramide signaling pathway	rdfs:label	pid.pathway
Cellular roles of Anthrax toxin	pid.pathway:b7578b78-795c-11e8-a4bf-0ac135e8bacf	Cellular roles of Anthrax toxin	rdfs:label	pid.pathway
CDC42 signaling events	pid.pathway:b76a7740-795c-11e8-a4bf-0ac135e8bacf	CDC42 signaling events	rdfs:label	pid.pathway
CD40CD40L signaling	pid.pathway:b7721863-795c-11e8-a4bf-0ac135e8bacf	CD40CD40L signaling	rdfs:label	pid.pathway
Caspase Cascade in Apoptosis	pid.pathway:b7799275-795c-11e8-a4bf-0ac135e8bacf	Caspase Cascade in Apoptosis	rdfs:label	pid.pathway
Canonical Wnt signaling pathway	pid.pathway:b7826c17-795c-11e8-a4bf-0ac135e8bacf	Canonical Wnt signaling pathway	rdfs:label	pid.pathway
Canonical NF-kappaB pathway	pid.pathway:b78b45b9-795c-11e8-a4bf-0ac135e8bacf	Canonical NF-kappaB pathway	rdfs:label	pid.pathway
Calcium signaling in the CD4 TCR pathway	pid.pathway:b792e6db-795c-11e8-a4bf-0ac135e8bacf	Calcium signaling in the CD4 TCR pathway	rdfs:label	pid.pathway
Calcineurin-regulated NFAT-dependent transcription in lymphocytes	pid.pathway:b79b4b4d-795c-11e8-a4bf-0ac135e8bacf	Calcineurin-regulated NFAT-dependent transcription in lymphocytes	rdfs:label	pid.pathway
C-MYC pathway	pid.pathway:b7a29e4f-795c-11e8-a4bf-0ac135e8bacf	C-MYC pathway	rdfs:label	pid.pathway
C-MYB transcription factor network	pid.pathway:b7c01161-795c-11e8-a4bf-0ac135e8bacf	C-MYB transcription factor network	rdfs:label	pid.pathway
E2F transcription factor network	pid.pathway:bb4d0fd3-6191-11e5-8ac5-06603eb7f303	E2F transcription factor network	rdfs:label	pid.pathway
Signaling events mediated by PRL	pid.pathway:bb67523a-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by PRL	rdfs:label	pid.pathway
Signaling events mediated by PTP1B	pid.pathway:be498a9b-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by PTP1B	rdfs:label	pid.pathway
PAR1-mediated thrombin signaling events	pid.pathway:be5084c0-6194-11e5-8ac5-06603eb7f303	PAR1-mediated thrombin signaling events	rdfs:label	pid.pathway
IL27-mediated signaling events	pid.pathway:c134fc5e-6193-11e5-8ac5-06603eb7f303	IL27-mediated signaling events	rdfs:label	pid.pathway
PAR4-mediated thrombin signaling events	pid.pathway:c3b87da1-6194-11e5-8ac5-06603eb7f303	PAR4-mediated thrombin signaling events	rdfs:label	pid.pathway
FOXM1 transcription factor network	pid.pathway:c51cda49-6192-11e5-8ac5-06603eb7f303	FOXM1 transcription factor network	rdfs:label	pid.pathway
PDGF receptor signaling network	pid.pathway:c5bcd922-6194-11e5-8ac5-06603eb7f303	PDGF receptor signaling network	rdfs:label	pid.pathway
PDGFR-alpha signaling pathway	pid.pathway:c66cc833-6194-11e5-8ac5-06603eb7f303	PDGFR-alpha signaling pathway	rdfs:label	pid.pathway
Signaling events mediated by Stem cell factor receptor (c-Kit)	pid.pathway:c6b6861c-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by Stem cell factor receptor (c-Kit)	rdfs:label	pid.pathway
IL3-mediated signaling events	pid.pathway:c868db9f-6193-11e5-8ac5-06603eb7f303	IL3-mediated signaling events	rdfs:label	pid.pathway
PDGFR-beta signaling pathway	pid.pathway:c901a3e4-6194-11e5-8ac5-06603eb7f303	PDGFR-beta signaling pathway	rdfs:label	pid.pathway
Signaling events mediated by TCPTP	pid.pathway:cd5ca44d-6195-11e5-8ac5-06603eb7f303	Signaling events mediated by TCPTP	rdfs:label	pid.pathway
IL4-mediated signaling events	pid.pathway:cff33f50-6193-11e5-8ac5-06603eb7f303	IL4-mediated signaling events	rdfs:label	pid.pathway
FoxO family signaling	pid.pathway:d06dbbda-6192-11e5-8ac5-06603eb7f303	FoxO family signaling	rdfs:label	pid.pathway
