identifier	name	definition	synonyms	alts	parents	species
IPR000092	Polyprenyl synthetase-like					
IPR000093	DNA recombination protein RecR					
IPR000095	CRIB domain					
IPR000096	Serum amyloid A protein					
IPR000098	Interleukin-10				interpro:IPR020443	
IPR000100	Ribonuclease P					
IPR000101	Gamma-glutamyltranspeptidase					
IPR000102	Neuraxin/MAP1B repeat					
IPR000104	Antifreeze protein, type I					
IPR000105	Mu opioid receptor				interpro:IPR001418|interpro:IPR001418	
IPR000109	Proton-dependent oligopeptide transporter family					
IPR000110	Small ribosomal subunit protein bS1				interpro:IPR035104	
IPR000111	Glycoside hydrolase family 27/36, conserved site					
IPR000112	GPCR, family 3, metabotropic glutamate receptor 6				interpro:IPR000162|interpro:IPR000162	
IPR000114	Large ribosomal subunit protein uL16, bacteria				interpro:IPR047873	
IPR000115	Phosphoribosylglycinamide synthetase					
IPR000116	High mobility group protein HMGA					
IPR000117	Kappa casein					
IPR000118	Granulin					
IPR000119	Histone-like DNA-binding protein					
IPR000120	Amidase					
IPR000121	PEP-utilising enzyme, C-terminal					
IPR000123	RNA-directed DNA polymerase (reverse transcriptase), msDNA					
IPR000124	Spermadhesin					
IPR000125	Glycoside hydrolase, family 14A, bacterial				interpro:IPR001554	
IPR000126	Serine proteases, V8 family, serine active site					
IPR000128	Progesterone receptor				interpro:IPR001723	
IPR000131	ATP synthase, F1 complex, gamma subunit					
IPR000132	Nitrilase/cyanide hydratase, conserved site					
IPR000133	ER lumen protein retaining receptor					
IPR000136	Oleosin					
IPR000138	Hydroxymethylglutaryl-CoA lyase, active site					
IPR000141	Prostaglandin F receptor				interpro:IPR008365|interpro:IPR008365	
IPR000142	P2Y purinoceptor 1				interpro:IPR000276	
IPR000143	Geminivirus MSV 27Kd coat protein				interpro:IPR000263	
IPR000144	GPCR, family 3, metabotropic glutamate receptor 8				interpro:IPR000162|interpro:IPR000162	
IPR000145	Outer capsid protein VP5, Orbivirus					
IPR000146	Fructose-1,6-bisphosphatase class 1					
IPR000147	Angiotensin II receptor type 2				interpro:IPR000248|interpro:IPR000248|interpro:IPR000248	
IPR000148	Papillomavirus E7					
IPR000149	Haemagglutinin, influenzavirus A				interpro:IPR001364	
IPR000150	Cof family				interpro:IPR006379	
IPR000151	Ciliary neurotrophic factor, CNTF					
IPR000152	EGF-type aspartate/asparagine hydroxylation site					
IPR000153	Reovirus, outer capsid sigma 3					
IPR000154	Prostanoid EP3 receptor type 3				interpro:IPR000265|interpro:IPR000265|interpro:IPR000265|interpro:IPR000265	
IPR000155	Melanocortin 4 receptor				interpro:IPR001908|interpro:IPR001908|interpro:IPR001908	
IPR000156	Ran binding domain					
IPR000157	Toll/interleukin-1 receptor homology (TIR) domain					
IPR000158	Cell division protein FtsZ				interpro:IPR045061	
IPR000159	Ras-associating domain					
IPR000160	GGDEF domain					
IPR000161	Vasopressin V2 receptor				interpro:IPR001817|interpro:IPR001817	
IPR000162	GPCR, family 3, metabotropic glutamate receptor				interpro:IPR000337	
IPR000163	Prohibitin					
IPR000164	Histone H3/CENP-A					
IPR000165	Glucoamylase					
IPR000167	Dehydrin					
IPR000169	Cysteine peptidase, cysteine active site					
IPR000170	High potential iron-sulphur protein					
IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal					
IPR000174	CXC chemokine receptor 1/2				interpro:IPR000355|interpro:IPR000355|interpro:IPR000355	
IPR000175	Sodium:neurotransmitter symporter					
IPR000176	mRNA methyltransferase-like					
IPR000177	Apple domain				interpro:IPR003609	
IPR000178	Translation initiation factor IF-2, bacterial-like				interpro:IPR015760	
IPR000180	Membrane dipeptidase, active site					
IPR000182	GNAT domain					
IPR000183	Ornithine/DAP/Arg decarboxylase					
IPR000184	Bacterial surface antigen (D15)					
IPR000185	Protein translocase subunit SecA					
IPR000186	Interleukin-5					
IPR000187	Corticotropin-releasing factor					
IPR000189	Prokaryotic transglycosylase, active site					
IPR000190	Angiotensin II receptor type 1				interpro:IPR000248|interpro:IPR000248|interpro:IPR000248	
IPR000192	Aminotransferase class V domain					
IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain					
IPR000195	Rab-GAP-TBC domain					
IPR000196	Large ribosomal subunit protein eL19 domain					
IPR000197	Zinc finger, TAZ-type					
IPR000198	Rho GTPase-activating protein domain					
IPR000199	Peptidase C3A/C3B, picornaviral				interpro:IPR044067	
IPR000200	Peptidase C10, streptopain					
IPR000201	Hepadnaviral P protein, N-terminal					
IPR000202	GPCR, family 3, metabotropic glutamate receptor 5				interpro:IPR000162|interpro:IPR000162	
IPR000203	GPS motif					
IPR000204	Orexin receptor family				interpro:IPR000276	
IPR000206	Large ribosomal subunit protein bL12					
IPR000207	Alpha 2B adrenoceptor				interpro:IPR002233|interpro:IPR002233	
IPR000208	RNA-directed RNA polymerase, fingers/palm subdomains, flavivirus					
IPR000209	Peptidase S8/S53 domain					
IPR000210	BTB/POZ domain					
IPR000211	Geminivirus BL1 movement protein					
IPR000212	DNA helicase, UvrD/REP type					
IPR000213	Vitamin D-binding protein				interpro:IPR000264	
IPR000214	Zinc finger, DNA glycosylase/AP lyase-type					
IPR000215	Serpin family					
IPR000217	Tubulin					
IPR000218	Large ribosomal subunit protein uL14					
IPR000219	Dbl homology domain					
IPR000221	Protamine P1					
IPR000222	PPM-type phosphatase, divalent cation binding					
IPR000223	Peptidase S26A, signal peptidase I					
IPR000225	Armadillo					
IPR000227	Angiotensinogen				interpro:IPR000215	
IPR000228	RNA 3'-terminal phosphate cyclase					
IPR000229	Nucleocapsid protein, arenaviridae					
IPR000231	Large ribosomal subunit protein eL30				interpro:IPR039109	
IPR000232	Heat shock factor (HSF)-type, DNA-binding					
IPR000233	Cadherin, Y-type LIR-motif					
IPR000234	Herpesvirus Glycoprotein B					
IPR000235	Small ribosomal subunit protein uS7					
IPR000236	Transactivation protein X					
IPR000237	GRIP domain					
IPR000238	Ribosome-binding factor A					
IPR000239	GPCR kinase					
IPR000240	Serpin B9/maspin				interpro:IPR000215	
IPR000241	Ribosomal RNA large subunit methyltransferase K/L-like, methyltransferase domain					
IPR000242	Tyrosine-specific protein phosphatase, PTPase domain				interpro:IPR000387	
IPR000243	Peptidase T1A, proteasome beta-subunit				interpro:IPR023333|interpro:IPR023333	
IPR000244	Large ribosomal subunit protein bL9					
IPR000245	V-ATPase proteolipid subunit					
IPR000246	Peptidase T2, asparaginase 2					
IPR000247	Cucumovirus coat protein					
IPR000248	Angiotensin II receptor family				interpro:IPR050119|interpro:IPR050119	
IPR000249	Bacterial microcompartment domain					
IPR000250	Peptidase G1					
IPR000253	Forkhead-associated (FHA) domain					
IPR000254	Cellulose-binding domain					
IPR000256	Influenza A virus NS1 protein				interpro:IPR004208	
IPR000257	Uroporphyrinogen decarboxylase (URO-D)					
IPR000258	Bacterial ice-nucleation, octamer repeat					
IPR000259	Fimbrial-type adhesion domain					
IPR000260	NADH:ubiquinone oxidoreductase chain 4, N-terminal					
IPR000261	EH domain					
IPR000262	FMN-dependent dehydrogenase					
IPR000263	Geminivirus AR1/BR1 coat protein					
IPR000264	ALB/AFP/VDB					
IPR000265	Prostanoid EP3 receptor				interpro:IPR001244|interpro:IPR001244|interpro:IPR001244	
IPR000266	Small ribosomal subunit protein uS17					
IPR000268	DNA-directed RNA polymerase subunit RPABC5/Rpb10					
IPR000269	Copper amine oxidase					
IPR000270	PB1 domain				interpro:IPR053793	
IPR000271	Large ribosomal subunit protein bL34					
IPR000272	Ion-transport regulator, FXYD family					
IPR000274	Adenylate cyclase, class-I					
IPR000275	Coagulin					
IPR000276	G protein-coupled receptor, rhodopsin-like					
IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme					
IPR000280	Pestivirus NS3, peptidase S31					
IPR000281	Helix-turn-helix protein RpiR					
IPR000283	NADH:ubiquinone oxidoreductase, 75kDa subunit, conserved site					
IPR000286	Histone deacetylase HDAC					
IPR000289	Small ribosomal subunit protein eS28					
IPR000290	Colicin immunity protein/pyocin immunity protein					
IPR000291	D-alanine--D-alanine ligase/VANA/B/C, conserved site					
IPR000292	Formate/nitrite transporter					
IPR000293	Channel forming colicin, C-terminal cytotoxic					
IPR000294	Gamma-carboxyglutamic acid-rich (GLA) domain					
IPR000296	Cation-dependent mannose-6-phosphate receptor				interpro:IPR028927	
IPR000297	Peptidyl-prolyl cis-trans isomerase, PpiC-type					
IPR000298	Cytochrome c oxidase subunit III-like					
IPR000299	FERM domain					
IPR000300	Inositol polyphosphate-related phosphatase				interpro:IPR005135	
IPR000301	Tetraspanin, animals				interpro:IPR018499	
IPR000304	Pyrroline-5-carboxylate reductase-like					
IPR000305	GIY-YIG endonuclease					
IPR000306	FYVE zinc finger					
IPR000307	Small ribosomal subunit protein bS16					
IPR000308	14-3-3 protein					
IPR000310	Orn/Lys/Arg decarboxylase, major domain					
IPR000312	Glycosyl transferase, family 3					
IPR000313	PWWP domain					
IPR000314	Gastrin receptor				interpro:IPR009126|interpro:IPR009126	
IPR000315	B-box-type zinc finger					
IPR000316	Plant EC metallothionein-like protein, family 15					
IPR000317	Peptidase C24, Calicivirus polyprotein Orf1					
IPR000318	Nitrogenase component 1, conserved site					
IPR000319	Aspartate-semialdehyde dehydrogenase, conserved site					
IPR000320	Hedgehog, N-terminal signalling domain					
IPR000321	Delta opioid receptor				interpro:IPR001418|interpro:IPR001418	
IPR000322	Glycoside hydrolase family 31, TIM barrel domain					
IPR000323	Copper type II, ascorbate-dependent monooxygenase, N-terminal					
IPR000324	Vitamin D receptor				interpro:IPR001723	
IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase					
IPR000327	POU-specific domain					
IPR000328	Retroviral envelope protein GP41-like					
IPR000329	Uteroglobin				interpro:IPR043215|interpro:IPR043215	
IPR000330	SNF2, N-terminal				interpro:IPR014001	
IPR000331	Rap/Ran-GAP domain					
IPR000332	Beta 2 adrenoceptor				interpro:IPR002233|interpro:IPR002233	
IPR000333	Ser/Thr protein kinase, TGFB receptor					
IPR000334	Glycoside hydrolase, family 45					
IPR000335	Bleomycin resistance protein					
IPR000336	Flavivirus/Alphavirus glycoprotein, immunoglobulin-like domain superfamily					
IPR000337	GPCR, family 3					
IPR000340	Dual specificity phosphatase, catalytic domain				interpro:IPR000387	
IPR000341	Phosphatidylinositol 3-kinase Ras-binding (PI3K RBD) domain					
IPR000343	Glutamyl-tRNA reductase					
IPR000344	7TM GPCR, serpentine receptor class a (Sra)					
IPR000346	Hyperglycemic hormone type 1				interpro:IPR001166|interpro:IPR001166	
IPR000347	Metallothionein, family 15, plant					
IPR000349	Large envelope protein S					
IPR000351	Neuropeptide Y1 receptor				interpro:IPR000611|interpro:IPR000611	
IPR000352	Peptide chain release factor class I					
IPR000353	MHC class II, beta chain, N-terminal					
IPR000354	Involucrin repeat					
IPR000355	Chemokine receptor family				interpro:IPR050119|interpro:IPR050119	
IPR000356	P2Y2 purinoceptor				interpro:IPR000276	
IPR000357	HEAT repeat					
IPR000358	Ribonucleotide reductase small subunit family					
IPR000361	Core domain, A-type assembly protein ATAP					
IPR000362	Fumarate lyase family					
IPR000363	Alpha 1D adrenoceptor				interpro:IPR002233|interpro:IPR002233	
IPR000366	GPCR fungal pheromone mating factor, STE2					
IPR000367	G-protein alpha subunit, group S				interpro:IPR001019	
IPR000368	Sucrose synthase, first GT-B domain					
IPR000369	Potassium channel, voltage-dependent, beta subunit, KCNE					
IPR000370	Prostacyclin (prostanoid IP) receptor				interpro:IPR008365|interpro:IPR008365	
IPR000371	P2Y3 purinoceptor				interpro:IPR000276	
IPR000372	Leucine-rich repeat N-terminal domain					
IPR000374	Phosphatidate cytidylyltransferase					
IPR000375	Dynamin stalk domain					
IPR000376	Prostaglandin D receptor				interpro:IPR008365|interpro:IPR008365	
IPR000377	5-Hydroxytryptamine 2C receptor				interpro:IPR002231|interpro:IPR002231	
IPR000378	Opsin red/green sensitive				interpro:IPR001760|interpro:IPR001760	
IPR000380	DNA topoisomerase, type IA					
IPR000381	Inhibin, beta B subunit, C-terminal				interpro:IPR001839	
IPR000382	Peptidase S39B, luteovirus					
IPR000383	Xaa-Pro dipeptidyl-peptidase-like domain					
IPR000385	MoaA/NifB/PqqE, iron-sulphur binding, conserved site					
IPR000386	Haemagglutinin, influenzavirus B				interpro:IPR001364	
IPR000387	Tyrosine-specific protein phosphatases domain					
IPR000388	ATP-binding cassette sub-family C member 8/9					
IPR000389	Small hydrophilic plant seed protein				interpro:IPR038956	
IPR000390	Small drug/metabolite transporter protein family					
IPR000391	Ring-hydroxylating dioxygenase beta subunit					
IPR000392	NifH/frxC family					
IPR000393	Neuropeptide Y5 receptor				interpro:IPR000611|interpro:IPR000611	
IPR000394	RNA polymerase sigma factor 54					
IPR000395	Botulinum/Tetanus toxin, catalytic chain					
IPR000396	Cyclic-AMP phosphodiesterase, class-II					
IPR000397	Heat shock protein Hsp33					
IPR000398	Thymidylate synthase				interpro:IPR045097	
IPR000399	TPP-binding enzyme, conserved site					
IPR000400	Glycoside hydrolase, family 46					
IPR000401	[Phe13]-bombesin receptor				interpro:IPR001556|interpro:IPR001556	
IPR000402	Sodium/potassium-transporting ATPase subunit beta					
IPR000403	Phosphatidylinositol 3-/4-kinase, catalytic domain					
IPR000404	Flavivirus non-structural protein NS4A					
IPR000405	Galanin receptor family				interpro:IPR000276	
IPR000406	Rho protein GDP-dissociation inhibitor					
IPR000407	Nucleoside phosphatase GDA1/CD39					
IPR000408	Regulator of chromosome condensation, RCC1					
IPR000409	BEACH domain					
IPR000412	ABC-2 transporter					
IPR000413	Integrin alpha chain					
IPR000415	Nitroreductase-like					
IPR000416	Haemagglutinin outer capsid protein VP4, concanavalin-like domain					
IPR000417	Hydroxyethylthiazole kinase					
IPR000418	Ets domain					
IPR000420	Cell wall mannoprotein PIR repeat					
IPR000421	Coagulation factor 5/8, C-terminal domain					
IPR000422	3,4-dihydroxy-2-butanone 4-phosphate synthase, RibB					
IPR000424	Primosome PriB/single-strand DNA-binding					
IPR000425	Major intrinsic protein					
IPR000426	Proteasome alpha-subunit, N-terminal domain					
IPR000427	Papillomavirus E2, C-terminal					
IPR000428	Copper ion binding protein					
IPR000429	Proteinase inhibitor I14, hirudin					
IPR000431	5-Hydroxytryptamine 5B receptor				interpro:IPR002231|interpro:IPR002231	
IPR000432	DNA mismatch repair protein MutS, C-terminal					
IPR000433	Zinc finger, ZZ-type					
IPR000434	Polycystic kidney disease type 1 protein					
IPR000435	Tektins				interpro:IPR048256	
IPR000436	Sushi/SCR/CCP domain					
IPR000438	Acetyl-CoA carboxylase carboxyl transferase, beta subunit					
IPR000439	Large ribosomal subunit protein eL15					
IPR000440	NADH:ubiquinone/plastoquinone oxidoreductase, chain 3					
IPR000443	Islet amyloid polypeptide				interpro:IPR021117|interpro:IPR021117	
IPR000445	Helix-hairpin-helix motif					
IPR000447	FAD-dependent glycerol-3-phosphate dehydrogenase					
IPR000448	Rhabdovirus nucleocapsid					
IPR000450	5-Hydroxytryptamine 1F receptor					
IPR000451	NF-kappa-B/Dorsal					
IPR000452	Kappa opioid receptor				interpro:IPR001418|interpro:IPR001418	
IPR000453	Chorismate synthase					
IPR000454	ATP synthase, F0 complex, subunit C					
IPR000455	5-Hydroxytryptamine 2A receptor				interpro:IPR002231|interpro:IPR002231	
IPR000456	Large ribosomal subunit protein bL17					
IPR000458	Mucin-like glycoprotein					
IPR000460	Neuroligin					
IPR000462	CDP-alcohol phosphatidyltransferase					
IPR000463	Cytosolic fatty-acid binding				interpro:IPR000566	
IPR000465	XPA/RAD14					
IPR000466	Adenosine A3 receptor				interpro:IPR001634|interpro:IPR001634	
IPR000467	G-patch domain					
IPR000468	Barstar (barnase inhibitor)					
IPR000469	G-protein alpha subunit, group 12/13				interpro:IPR001019	
IPR000470	CbxX/CfxQ, monofunctional				interpro:IPR000641	
IPR000471	Interferon alpha/beta/delta					
IPR000472	Activin types I and II receptor domain					
IPR000473	Large ribosomal subunit protein bL36					
IPR000475	Retroviral Vif (Viral infectivity) protein					
IPR000476	Glycoprotein hormone alpha chain					
IPR000477	Reverse transcriptase domain					
IPR000479	Cation-independent mannose-6-phosphate receptor repeat					
IPR000480	Glutelin					
IPR000481	GPCR fungal pheromone B alpha receptor				interpro:IPR001499	
IPR000482	5-Hydroxytryptamine 2B receptor				interpro:IPR002231|interpro:IPR002231	
IPR000483	Cysteine-rich flanking region, C-terminal					
IPR000484	Photosynthetic reaction centre, L/M					
IPR000485	AsnC-type HTH domain					
IPR000486	Extradiol ring-cleavage dioxygenase, class I /II					
IPR000487	Non-structural protein NS2B, flavivirus					
IPR000488	Death domain					
IPR000489	Pterin-binding domain					
IPR000490	Glycoside hydrolase family 17					
IPR000491	Inhibin, beta A subunit				interpro:IPR015615	
IPR000492	Protamine-2					
IPR000493	Inositol 1,4,5-trisphosphate receptor				interpro:IPR015925	
IPR000494	Receptor L-domain					
IPR000496	Bradykinin receptor family				interpro:IPR050119|interpro:IPR050119	
IPR000497	Dopamine D5 receptor				interpro:IPR000929|interpro:IPR000929	
IPR000498	Outer membrane protein OmpA-like, transmembrane domain					
IPR000499	Endothelin receptor family				interpro:IPR000276	
IPR000500	Connexin					
IPR000501	Tripartite terminase subunit 1					
IPR000502	Muscarinic acetylcholine receptor M5				interpro:IPR000995|interpro:IPR000995	
IPR000503	Histamine H2 receptor				interpro:IPR000276	
IPR000504	RNA recognition motif domain					
IPR000505	5-Hydroxytryptamine 1D receptor				interpro:IPR002231|interpro:IPR002231	
IPR000506	Ketol-acid reductoisomerase, C-terminal					
IPR000507	Beta 1 adrenoceptor				interpro:IPR002233|interpro:IPR002233	
IPR000509	Large ribosomal subunit protein eL36					
IPR000510	Nitrogenase/oxidoreductase, component 1					
IPR000511	Holocytochrome c/c1 synthase					
IPR000512	Diphtheria toxin (NAD+-dipthamide ADP-ribosyltransferase)					
IPR000514	Glycoside hydrolase, family 39					
IPR000515	ABC transporter type 1, transmembrane domain MetI-like					
IPR000516	Nickel-dependent hydrogenase b-type cytochrome subunit					
IPR000518	Metallothionein, family 14, prokaryote					
IPR000519	P-type trefoil domain					
IPR000522	ABC transporter, permease protein, BtuC-like					
IPR000523	Magnesium chelatase ChlI-like, catalytic domain					
IPR000524	Transcription regulator HTH, GntR					
IPR000525	Initiator Rep protein, WH1 domain					
IPR000526	Auxin-binding protein					
IPR000527	Flagellar L-ring protein					
IPR000528	Plant non-specific lipid-transfer protein/Par allergen					
IPR000529	Small ribosomal subunit protein bS6					
IPR000530	Small ribosomal subunit protein eS12					
IPR000531	TonB-dependent receptor-like, beta-barrel					
IPR000532	Glucagon/GIP/secretin/VIP					
IPR000533	Tropomyosin					
IPR000534	Semialdehyde dehydrogenase, NAD-binding					
IPR000535	Major sperm protein (MSP) domain					
IPR000536	Nuclear hormone receptor, ligand-binding domain					
IPR000537	UbiA prenyltransferase					
IPR000538	Link domain					
IPR000539	Frizzled/Smoothened, 7TM				interpro:IPR017981	
IPR000540	Flagellar motor protein MotA, conserved site					
IPR000541	Cytoplasmic tRNA 2-thiolation protein 1				interpro:IPR035107	
IPR000542	Acyltransferase ChoActase/COT/CPT					
IPR000544	Octanoyltransferase					
IPR000545	Lactalbumin				interpro:IPR001916	
IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat					
IPR000548	Myelin basic protein					
IPR000549	Photosystem I reaction center subunit V/PsaK					
IPR000550	7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK					
IPR000551	MerR-type HTH domain					
IPR000552	Large ribosomal subunit protein eL42					
IPR000554	Small ribosomal subunit protein eS7					
IPR000555	JAB1/MPN/MOV34 metalloenzyme domain				interpro:IPR037518	
IPR000556	Glycoside hydrolase, 48F					
IPR000557	Calponin repeat					
IPR000558	Histone H2B					
IPR000559	Formate-tetrahydrofolate ligase, FTHFS					
IPR000560	Histidine phosphatase superfamily, clade-2					
IPR000562	Fibronectin type II domain					
IPR000563	Flagellar assembly protein FliH					
IPR000565	DNA topoisomerase, type IIA, subunit B				interpro:IPR001241	
IPR000566	Lipocalin/cytosolic fatty-acid binding domain					
IPR000568	ATP synthase, F0 complex, subunit A					
IPR000569	HECT domain					
IPR000571	Zinc finger, CCCH-type					
IPR000572	Oxidoreductase, molybdopterin-binding domain					
IPR000573	Aconitase A/isopropylmalate dehydratase small subunit, swivel domain					
IPR000574	Tymovirus coat protein					
IPR000576	LacY/RafB permease family					
IPR000577	Carbohydrate kinase, FGGY					
IPR000579	Cation-transporting P-type ATPase A/B				interpro:IPR027256|interpro:IPR027256	
IPR000580	TSC22/Bun					
IPR000581	Dihydroxy-acid/6-phosphogluconate dehydratase, N-terminal					
IPR000582	Acyl-CoA-binding protein, ACBP					
IPR000584	Voltage-dependent calcium channel, L-type, beta subunit					
IPR000585	Hemopexin-like domain					
IPR000586	Somatostatin receptor family				interpro:IPR000276	
IPR000587	Creatinase, N-terminal					
IPR000588	Peptidase A3A, cauliflower mosaic virus-type					
IPR000589	Small ribosomal subunit protein uS15					
IPR000590	Hydroxymethylglutaryl-coenzyme A synthase, active site					
IPR000591	DEP domain					
IPR000592	Small ribosomal subunit protein eS27					
IPR000593	RasGAP protein, C-terminal					
IPR000594	THIF-type NAD/FAD binding fold					
IPR000595	Cyclic nucleotide-binding domain					
IPR000596	Cholecystokinin receptor type A				interpro:IPR009126|interpro:IPR009126	
IPR000597	Large ribosomal subunit protein uL3					
IPR000599	G protein-coupled receptor 12				interpro:IPR000723|interpro:IPR000723	
IPR000600	ROK family					
IPR000601	PKD domain					
IPR000602	Glycoside hydrolase family 38, N-terminal domain					
IPR000603	Movement protein					
IPR000604	Major outer membrane protein, Chlamydia					
IPR000605	Helicase, superfamily 3, single-stranded DNA/RNA virus					
IPR000608	Ubiquitin-conjugating (UBC), catalytic core domain					
IPR000609	7TM GPCR, serpentine receptor class g (Srg)					
IPR000610	5-Hydroxytryptamine 1A receptor				interpro:IPR002231|interpro:IPR002231	
IPR000611	Neuropeptide Y receptor family				interpro:IPR000276	
IPR000612	Proteolipid membrane potential modulator					
IPR000614	Free Met sulfoxide reductase conserved site					
IPR000615	Bestrophin				interpro:IPR021134	
IPR000617	Napin/ 2S seed storage protein/Conglutin					
IPR000618	Insect cuticle protein					
IPR000620	EamA domain					
IPR000621	Melanocortin 5 receptor				interpro:IPR001908|interpro:IPR001908|interpro:IPR001908	
IPR000622	K/Cl co-transporter 1				interpro:IPR000076|interpro:IPR000076	
IPR000623	Shikimate kinase/Threonine synthase-like 1				interpro:IPR031322	
IPR000625	Anti-repression trans-activator protein, REV protein					
IPR000626	Ubiquitin-like domain					
IPR000627	Intradiol ring-cleavage dioxygenase, C-terminal					
IPR000628	Vasopressin V1B receptor				interpro:IPR001817|interpro:IPR001817	
IPR000629	ATP-dependent RNA helicase DEAD-box, conserved site					
IPR000630	Small ribosomal subunit protein uS8					
IPR000631	ATP/ADP-dependent (S)-NAD(P)H-hydrate dehydratase					
IPR000633	Vinculin, conserved site					
IPR000634	Serine/threonine dehydratase, pyridoxal-phosphate-binding site					
IPR000635	Viral ssDNA-binding protein					
IPR000637	HMG-I/HMG-Y, DNA-binding, conserved site					
IPR000638	Gas vesicle protein GvpA-like					
IPR000639	Epoxide hydrolase-like					
IPR000640	Elongation factor EFG, domain V-like					
IPR000641	CbxX/CfxQ					
IPR000642	Peptidase M41					
IPR000643	Iodothyronine deiodinase					
IPR000644	CBS domain					
IPR000645	Type II secretion system protein GspN, conserved site					
IPR000646	Pre-hexon-linking protein VIII					
IPR000647	CTF transcription factor/nuclear factor 1					
IPR000648	Oxysterol-binding protein					
IPR000649	Initiation factor 2B-related					
IPR000650	Geminivirus AR1 coat protein				interpro:IPR000263	
IPR000651	Ras-like guanine nucleotide exchange factor, N-terminal					
IPR000652	Triosephosphate isomerase					
IPR000653	DegT/DnrJ/EryC1/StrS aminotransferase					
IPR000654	G-protein alpha subunit, group Q				interpro:IPR001019	
IPR000655	Regulatory protein cro-like					
IPR000657	Geminivirus AL3 coat protein					
IPR000659	Pyridoxamine 5'-phosphate oxidase					
IPR000662	Capsid protein VP1,Polyomavirus					
IPR000663	Natriuretic peptide					
IPR000664	Lethal(2) giant larvae protein					
IPR000665	Haemagglutinin/haemagglutinin-neuraminidase, paramyxovirus					
IPR000667	Peptidase S13, D-Ala-D-Ala carboxypeptidase C					
IPR000668	Peptidase C1A, papain C-terminal					
IPR000669	Mannitol dehydrogenase					
IPR000670	Urotensin II receptor				interpro:IPR000276	
IPR000671	Peptidase A31 family					
