identifier	name	definition	synonyms	alts	parents	species
10MUAM	10-methyl-undecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	10muACP_c + h_c + malACP_c <-> 12m3otACP_c + ACP_c + co2_c				
11DOCRTSLte	Transport of 11-Deoxycortisol, Extracellular	11docrtsl_c + h2o_c + atp_c <-> h_c + adp_c + pi_c + 11docrtsl_e				
11DOCRTSLtm	11-deoxycortisol intracellular transport	11docrtsl_c <-> 11docrtsl_m				
11DOCRTSLtr	11-deoxycortisol intracellular transport	11docrtsl_c <-> 11docrtsl_r				
11DOCRTSTRNte	Transport of 11-Deoxycorticosterone, Extracellular	11docrtstrn_c + h2o_c + atp_c <-> h_c + adp_c + pi_c + 11docrtstrn_e				
11DOCRTSTRNtm	11-deoxycorticosterone intracellular transport	11docrtstrn_c <-> 11docrtstrn_m				
11DOCRTSTRNtr	11-deoxycorticosterone intracellular transport	11docrtstrn_c <-> 11docrtstrn_r				
11M3ODO	11-methyl-3-oxo-dodecanoyl-ACP NADP oxidoreductase 	11m3odACP_c + h_c + nadph_c <-> 11m3hdACP_c + nadp_c				
11MDAMCA	11-methyl-dodecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	11mdACP_c + h_c + malACP_c <-> 13m3otdACP_c + ACP_c + co2_c				
11MHDOD	11-methyl-3-hydroxy-dodecanoyl-ACP hydro-lyase 	11m3hdACP_c <-> 11mtdeACP_c + h2o_c				
11MTRDOC	11-methyl-trans-dodec-2-enoyl-ACP NAD oxidoreductase A-specific 	11mtdeACP_c + h_c + nadph_c <-> 11mdACP_c + nadp_c				
12DGR120tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C12:0)	12dgr120_p <-> 12dgr120_c				
12DGR140tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:0)	12dgr140_p <-> 12dgr140_c				
12DGR141tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:1)	12dgr141_p <-> 12dgr141_c				
12DGR160tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:0)	12dgr160_p <-> 12dgr160_c				
12DGR161tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:1)	12dgr161_p <-> 12dgr161_c				
12DGR180tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:0)	12dgr180_p <-> 12dgr180_c				
12DGR181tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:1)	12dgr181_p <-> 12dgr181_c				
12DGRter	12dgr LM transport	12dgr_LM_c <-> 12dgr_LM_r				
12DGRtm	12dgr LM transport	12dgr_LM_c <-> 12dgr_LM_m				
12DHCHOLabc	12-Dehydrocholic acid ABC bile acid transporter	h2o_c + atp_c + 12dhchol_c <-> h_c + adp_c + pi_c + 12dhchol_e				
12DHCHOLt	12-Dehydrocholic acid transport via bicarbonate countertransport	hco3_c + 12dhchol_e <-> hco3_e + 12dhchol_c				
12DHCHOLt2	12-Dehydrocholic acid transport via sodium cotransport	2.0 na1_e + 12dhchol_e <-> 2.0 na1_c + 12dhchol_c				
12HARACHDte	Transport of 12 Hydroxy Arachidonic Acid, Extracellular Space, Active Transport	h2o_c + atp_c + 12harachd_c <-> h_c + adp_c + pi_c + 12harachd_e				
12HARACHDtr	Transport of 12 Hydroxy Arachidonic Acid, Endoplasmatic Reticulum, Active Transport	h2o_r + atp_r + 12harachd_r <-> adp_r + h_r + pi_r + 12harachd_c				
12HPETATP	Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by FATP	h2o_c + atp_c + 12HPET_c <-> h_c + adp_c + pi_c + 12HPET_e				
12HPETUPKt	Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by Diffusion	12HPET_e <-> 12HPET_c				
12HTACRhr	Oxidation of tacrolimus in hepatocytes	o2_r + h_r + nadph_r + tacr_r <-> h2o_r + nadp_r + 12htacr_r				
12HTACRitr	12HTACRitr	12htacr_r <-> 12htacr_c				
12HTACRtep	Exit of 12-hydroxy tacrolimus into portal blood	12htacr_c <-> 12htacr_e				
12HTACRtu	Efflux of 12-hydroxy tacrolimus into intestinal lumen by ABC transporter	h2o_c + atp_c + 12htacr_c <-> h_c + adp_c + pi_c + 12htacr_e				
12M3HTDH	12-methyl-3-hydroxy-tetra-decanoyl-ACP hydro-lyase 	12m3htdACP_c <-> 12methtetdec2_c + h2o_c				
12M3HTHL	12-methyl-3-hydroxy-tridecanoyl-ACP hydro-lyase 	12mdhtACP_c <-> 12mtt2eACP_c + h2o_c				
12M3OXOT	12-methyl-3-oxo-tridecanoyl-ACP NADP oxidoreductase 	12m3otACP_c + h_c + nadph_c <-> 12mdhtACP_c + nadp_c				
12M3TDA	12-methyl-3-oxo-tetra-decanoyl-ACP NADP oxidoreductase 	123oxtACP_c + h_c + nadph_c <-> 12m3htdACP_c + nadp_c				
12MGDG160	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C16 0)	12dgr160_c + udpg_c <-> 12mgdg160_c + h_c + udp_c				
12MGDG161	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C16 1)	12dgr161_c + udpg_c <-> 12mgdg161_c + h_c + udp_c				
12MGDG180	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 0)	12dgr180_c + udpg_c <-> 12mgdg180_c + h_c + udp_c				
12MGDG181	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 1)	12dgr181_c + udpg_c <-> 12mgdg181_c + h_c + udp_c				
12MGDG181_9	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 1)	12dgr181_9_c + udpg_c <-> 12mgdg181_9_c + h_c + udp_c		bigg.reaction:12MGDG181_LPAREN_9_RPAREN_		
12MGDG182_9_12	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 2)	12dgr182_9_12_c + udpg_c <-> 12mgdg182_9_12_c + h_c + udp_c		bigg.reaction:12MGDG182_LPAREN_9_12_RPAREN_		
12MGDG183_6_9_12	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 3)	12dgr183_6_9_12_c + udpg_c <-> 12mgdg183_6_9_12_c + h_c + udp_c		bigg.reaction:12MGDG183_LPAREN_6_9_12_RPAREN_		
12MGDG183_9_12_15	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 3)	12dgr183_9_12_15_c + udpg_c <-> 12mgdg183_9_12_15_c + h_c + udp_c		bigg.reaction:12MGDG183_LPAREN_9_12_15_RPAREN_		
12MGDG184_6_9_12_15	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 4)	12dgr184_6_9_12_15_c + udpg_c <-> 12mgdg184_6_9_12_15_c + h_c + udp_c		bigg.reaction:12MGDG184_LPAREN_6_9_12_15_RPAREN_		
12MTACPM	12-methyl-tridecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	12mtACP_c + h_c + malACP_c <-> 14m3opACP_c + ACP_c + co2_c				
12MTT2E	12-methyl-trans-tridec-2-enoyl-ACP NAD oxidoreductase A-specific 	12mtt2eACP_c + h_c + nadph_c <-> 12mtACP_c + nadp_c				
12PPDRDH	 R Propane 1 2 diol dehydratase	12ppd__R_c <-> h2o_c + ppal_c				
12PPDRte	Assumed Passive Diffusion into Extracellular Space	12ppd__R_c <-> 12ppd__R_e		bigg.reaction:12PPD__R_Et		
12PPDRtex	(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)	12ppd__R_e <-> 12ppd__R_p				
12PPDRtpp	(R)-Propane-1,2-diol facilitated transport (periplasm)	12ppd__R_p <-> 12ppd__R_c				
12PPDStex	(S)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)	12ppd__S_e <-> 12ppd__S_p				
12PPDStpp	(S)-Propane-1,2-diol facilitated transport (periplasm)	12ppd__S_p <-> 12ppd__S_c		bigg.reaction:12PPDS2tpp		
12PPDt	S-Propane-1,2-diol facilitated transport	12ppd__S_e <-> 12ppd__S_c				
12TTACA	12-methyl-trans-tetra-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	12methtetdec2_c + h_c + nadph_c <-> 12methedec_c + nadp_c				
12dgr2_ST	Membrane 1-2-diacylglycerol composition based on http://www.biomedcentral.com/1752-0509/3/38	76.0 12dgr160_p + 14.0 12dgr140_p + 4.0 12dgr161_p + 3.0 12dgr181_p + 2.0 12dgr180_p <-> 2.0 12dgr2_ST_p				
1331TAALThr	Demethylation of 13-O-desmethyl-tacrolimus to 13,31-O-Didesmethyl-tacrolimus in hepatocytes	ahcys_r + h_r + 13dmt_r <-> amet_r + 1331tacr_r				
1331TACRhr	Demethylation of 31-O-desmethyl-tacrolimus to 13,31-O-Didesmethyl-tacrolimus in hepatocytes	ahcys_r + h_r + 31dmt_r <-> amet_r + 1331tacr_r				
1331TACRteb	Efflux of 13,31-O-Didesmethyl-tacrolimus into bile	h2o_c + atp_c + 1331tacr_c <-> h_c + adp_c + pi_c + 1331tacr_e				
1331TACRtev	Exit of 13,31-O-Didesmethyl-tacrolimus into hepatic vein	1331tacr_c <-> 1331tacr_e				
13BGH	Endo 1 3 beta glucan glucohydrase	13BDglcn_c + h2o_c <-> glc__D_c				
13BGHe	Exo 1 3 beta glucan glucohydrase	13BDglcn_e + h2o_e <-> glc__D_e				
13DAMPPOX	1,3-Diaminopropane:oxygen oxidoreductase (deaminating)	h2o_c + 13dampp_c + o2_c <-> bamppald_c + nh4_c + h2o2_c				
13DAMPPabcpp	1 3 diaminopromane transport via ABC system  periplasm 	13dampp_p + atp_c + h2o_c <-> 13dampp_c + adp_c + h_c + pi_c				
13DAMPPte	Facilitated Diffusion Through Uniport Octs Transporters into Extracellular Space	13dampp_c <-> 13dampp_e				
13DAMPPtex	1 3 Diaminopropane transport via diffusion  extracellular to periplasm 	13dampp_e <-> 13dampp_p				
13DMThr	Demthylation of tacrolimus to 13-O-desmethyl tacrolimus in hepatocytes	ahcys_r + h_r + tacr_r <-> amet_r + 13dmt_r				
13DMTitr	13DMTitr	13dmt_r <-> 13dmt_c				
13DMTtep	Exit of 13-O-desmethyl tacrolimus into portal blood	13dmt_c <-> 13dmt_e				
13DMTtu	Efflux of 13-O-desmethyl tacrolimus into intestinal lumen by ABC transporter	h2o_c + atp_c + 13dmt_c <-> h_c + adp_c + pi_c + 13dmt_e				
13DPGtg	Cytoplasm2glycosome,13dpg	13dpg_x <-> 13dpg_c				
13GS	1 3 beta glucan synthase	udpg_c <-> 13BDglcn_c + h_c + udp_c				
13HODEOR	13-HODE:NAD oxidoreductase	13Shocdcy1829Z11Ea_c + nad_c <-> 13oocdcy1829Z11Ea_c + h_c + nadh_c				
13HPODEDH	13-HPODE dehydratase	13Shpocdcy1829Z11Ea_c + 2.0 h_c <-> 13Shocdcy1829Z11Ea_c + h2o_c				
13HTACRitr	13HTACRitr	1331tacr_r <-> 1331tacr_c				
13M3HTDAHL	13-methyl-3-hydroxy-tetra-decanoyl-ACP hydro-lyase 	13m3htdACP_c <-> 13mttd2eACP_c + h2o_c				
13M3OTDAO	13-methyl-3-oxo-tetra-decanoyl-ACP NADP oxidoreductase 	13m3otdACP_c + h_c + nadph_c <-> 13m3htdACP_c + nadp_c				
13MTDAM	13-methyl-tetra-decanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	13mtdACP_c + h_c + malACP_c <-> 15m3ohdACP_c + ACP_c + co2_c				
13MTTDAO	13-methyl-trans-tetra-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	13mttd2eACP_c + h_c + nadph_c <-> 13mtdACP_c + nadp_c				
13PPDH	1,3-propanediol dehydrogenase	3hppnl_c + h_c + nadh_c <-> 13ppd_c + nad_c		bigg.reaction:_13PPDHr		
13PPDH2	1,3-propanediol dehydrogenase	3hppnl_c + nadph_c + h_c <-> nadp_c + 13ppd_c				
13PPDH2_1	1,3-propanediol dehydrogenase	h_c + lald__L_c + nadph_c <-> 13ppd_c + nadp_c		bigg.reaction:13PPDH2		
13PPDtex	1,3-propanediol transporter via diffusion (extracellular to periplasm)	13ppd_e <-> 13ppd_p				
13PPDtpp	1,3-propanediol transporter (facilitated diffusion, periplasm)	13ppd_p <-> 13ppd_c				
13_CIS_RETNte	Transport of 13-Cis-Retinoate	13_cis_retn_c <-> 13_cis_retn_e				
14DENLIPIDAt1ex	 diphosphoethanolamine lipid IVa transport via vector periplasm to extracellular	14denlipidA_p + LptA_p <-> 14denlipidA_LptA_p				
14DENLIPIDAt2ex	 diphosphoethanolamine lipid IVa transport via vector periplasm to extracellular	14denlipidA_LptA_p <-> 14denlipidA_e + LptA_p				
14GLUCANabcpp	1,4-alpha-D-glucan transport via ABC system (periplasm)	atp_c + h2o_c + 14glucan_p <-> 14glucan_c + adp_c + h_c + pi_c				
14GLUCANtexi	1,4-alpha-D-glucan transport via diffusion (extracellular to periplasm) irreversible	14glucan_e <-> 14glucan_p				
14HMDZALThr	Oxidation of 4-OH-midazolam to 1,4-Dihydroxy-midazolam in hepatocytes	o2_r + h_r + nadph_r + 4ohmdz_r <-> h2o_r + nadp_r + 14hmdz_r				
14HMDZhr	Oxidation of 1-OH-midazolam to 1,4-Dihydroxy-midazolam in hepatocytes	o2_r + h_r + nadph_r + 1ohmdz_r <-> h2o_r + nadp_r + 14hmdz_r				
14HMDZitr	14HMDZitr	14hmdz_r <-> 14hmdz_c				
14M3HDEC	14-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase 	14m3hdACP_c <-> 14mthdeACP_c + h2o_c				
14M3HPAHL	14-methyl-3-hydroxy-pentadecanoyl-ACP hydro-lyase 	14m3hpACP_c <-> 14mtp2eACP_c + h2o_c				
14M3OHO	14-methyl-3-oxo-hexa-decanoyl-ACP NADP oxidoreductase 	14m3ohdACP_c + h_c + nadph_c <-> 14m3hdACP_c + nadp_c				
14M3OP	14-methyl-3-oxo-pentadecanoyl-ACP NADP oxidoreductase 	14m3opACP_c + h_c + nadph_c <-> 14m3hpACP_c + nadp_c				
14MDZtev	Efflux of 1,4-Dihydroxy-midazolam into hepatic vein	14hmdz_c <-> 14hmdz_e				
14MHDAAD	14-methyl-hexa-decanoyl-ACP C-acyltransferase decarboxylating	14mhdACP_c + h_c + malACP_c <-> 16m3ohdACP_c + ACP_c + co2_c				
14MTACPM	14-methyl-tridecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase 	14mpACP_c + h_c + malACP_c <-> 16m3opACP_c + ACP_c + co2_c				
14MTHEAO	14-methyl-trans-hexa-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	14mthdeACP_c + h_c + nadph_c <-> 14mhdACP_c + nadp_c				
14MTP2EA	14-methyl-trans-pentadec-2-enoyl-ACP NAD oxidoreductase A-specific 	14mtp2eACP_c + h_c + nadph_c <-> 14mpACP_c + nadp_c				
1513DTACRhr	Demthylation of 13-O-desmethyl tacrolimus to 13,15-O-didesmethyl tacrolimus in hepatocytes	ahcys_r + h_r + 13dmt_r <-> amet_r + 1513tacr_r				
1513DTALThr	Demthylation of 15-O-desmethyl tacrolimus to 13,15-O-didesmethyl tacrolimus in hepatocytes	ahcys_r + h_r + 15dmt_r <-> amet_r + 1513tacr_r				
1513TACRitr	1513TACRitr	1513tacr_r <-> 1513tacr_c				
1513TACRtep	Exit of 13,15-O-didesmethyl tacrolimus into portal blood	1513tacr_c <-> 1513tacr_e				
1513TACRtu	Efflux of 13,15-O-didesmethyl tacrolimus into intestinal lumen by ABC transporter	h2o_c + atp_c + 1513tacr_c <-> h_c + adp_c + pi_c + 1513tacr_e				
1531TACRhr	Demethylation of 15-O-desmethyl tacrolimus to 15, 31-O-Didesmethyl-tacrolimus in hepatocytes	ahcys_r + h_r + 15dmt_r <-> amet_r + 1531tacr_r				
1531TACRitr	1531TACRitr	1531tacr_r <-> 1531tacr_c				
1531TACRteb	Efflux of 15, 31-O-Didesmethyl-tacrolimus into bile	h2o_c + atp_c + 1531tacr_c <-> h_c + adp_c + pi_c + 1531tacr_e				
1531TACRtev	Exit of 15, 31-O-Didesmethyl-tacrolimus into hepatic vein	1531tacr_c <-> 1531tacr_e				
1531TALThr	Demethylation of 31-O-desmethyl tacrolimus to 15, 31-O-Didesmethyl-tacrolimus in hepatocytes	ahcys_r + h_r + 31dmt_r <-> amet_r + 1531tacr_r				
15DAPabcpp	Cadaverine transport via ABC system  periplasm 	15dap_p + atp_c + h2o_c <-> 15dap_c + adp_c + h_c + pi_c				
15DMThr	Demethylation of tacrolimus to 15-O-desmethyl tacrolimus in hepatocytes	ahcys_r + h_r + tacr_r <-> amet_r + 15dmt_r				
15DMTitr	15DMTitr	15dmt_r <-> 15dmt_c				
15DMTtep	Exit of 15-O-desmethyl tacrolimus into portal blood	15dmt_c <-> 15dmt_e				
15DMTtu	Efflux of 15-O-desmethyl tacrolimus into intestinal lumen by ABC transporter	h2o_c + atp_c + 15dmt_c <-> h_c + adp_c + pi_c + 15dmt_e				
15HPETATP	Transport of 15(S)-HPETE, Active Transport	h2o_c + atp_c + 15HPET_c <-> h_c + adp_c + pi_c + 15HPET_e				
15HPETUPKt	Transport of 15(S)-HPETE, Diffusion	15HPET_e <-> 15HPET_c				
15KPROSTGF2c	Formation of 15-Keto-Prostaglandin F2A	nad_c + prostgf2_c <-> h_c + nadh_c + 15kprostgf2_c				
15KPROSTGF2t	Transport of 15-Keto-Prostaglandin F2A, Lactate Antiport	lac__L_e + 15kprostgf2_c <-> lac__L_c + 15kprostgf2_e				
15M3HEXDA	15-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase 	15m3hdACP_c <-> 15methexeACP_c + h2o_c				
15M3OHAO	15-methyl-3-oxo-hexa-decanoyl-ACP NADP oxidoreductase 	15m3ohdACP_c + h_c + nadph_c <-> 15m3hdACP_c + nadp_c				
15MHDAAD	15-methyl-hexa-decanoyl-ACP C-acyltransferase decarboxylating	15mhdACP_c + h_c + malACP_c <-> 17m3ohdACP_c + ACP_c + co2_c				
15MTHACP	15-methyl-trans-hexa-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	15methexeACP_c + h_c + nadph_c <-> 15mhdACP_c + nadp_c				
16GS	1 6 beta glucan synthase	udpg_c <-> 16BDglcn_c + h_c + udp_c				
16M3HDEC	16-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase	16m3hdACP_c <-> 16mthdeACP_c + h2o_c				
16M3HPAHL	16-methyl-3-hydroxy-pentadecanoyl-ACP hydro-lyase	16m3hpACP_c <-> 16mtp2eACP_c + h2o_c				
16M3OHO	16-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase	16m3ohdACP_c + h_c + nadph_c <-> 16m3hdACP_c + nadp_c				
16M3OP	16-methyl-3-oxo-pentadecanoyl-ACP NADP oxidoreductase	16m3opACP_c + h_c + nadph_c <-> 16m3hpACP_c + nadp_c				
16MTHEAO	16-methyl-trans-hexa-dec-2-enoyl-ACP NAD	16mthdeACP_c + h_c + nadph_c <-> 16mhdACP_c + nadp_c				
16MTP2EA	14-methyl-trans-pentadec-2-enoyl-ACP NAD oxidoreductase A-specifi	16mtp2eACP_c + h_c + nadph_c <-> 16mpACP_c + nadp_c				
17AHPRGNLONEte	Transport of 17Alpha-Hydroxypregnenolone, Extracellular	h2o_c + atp_c + 17ahprgnlone_c <-> h_c + adp_c + pi_c + 17ahprgnlone_e				
17AHPRGSTRNte	Transport of 17Alpha-Hydroxyprogesterone, Extracellular	h2o_c + atp_c + 17ahprgstrn_c <-> h_c + adp_c + pi_c + 17ahprgstrn_e				
17M3HDEC	17-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase	17m3hdACP_c <-> 17mthdeACP_c + h2o_c				
17M3OHO	17-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase	17m3ohdACP_c + h_c + nadph_c <-> 17m3hdACP_c + nadp_c				
17MTHEAO	17-methyl-trans-hexa-dec-2-enoyl-ACP NAD	17mthdeACP_c + h_c + nadph_c <-> 17mhdACP_c + nadp_c				
18HARACHDte	Transport of 18 Hydroxy Arachidonic Acid, Extracellular Space, Active Transport	h2o_c + atp_c + 18harachd_c <-> h_c + adp_c + pi_c + 18harachd_e				
18HARACHDtr	Transport of 18 Hydroxy Arachidonic Acid, Endoplasmatic Reticulum, Active Transport	h2o_r + atp_r + 18harachd_r <-> adp_r + h_r + pi_r + 18harachd_c				
1A25DHVITD3te	Transport As Vitamin D	1a25dhvitd3_e <-> 1a25dhvitd3_c				
1A25HVITD2t	1A25HVITD2t	1a25dhvitd2_c <-> 1a25dhvitd2_e				
1A25HVITD2tm	1A25HVITD2tm	1a25dhvitd2_m <-> 1a25dhvitd2_c				
1ACPCth	1-Aminocyclopropane-1-carboxylate transport, chloroplast	1acpc_c <-> 1acpc_h				
1ACPCtm	1-Aminocyclopropane-1-carboxylate transport, mitochondria	1acpc_c <-> 1acpc_m				
1AGPEAT1801819Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:0/18:1(9Z))	1agpe180_c + ocdce9coa_c <-> coa_c + pe1801819Z_c				
1AGPEAT1801829Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:0/18:2(9Z,12Z))	1agpe180_c + lnlccoa_c <-> coa_c + pe1801829Z12Z_c				
1AGPEAT1801835Z9Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:0/18:3(5Z,12Z,15Z))	1agpe180_c + pacoa_c <-> coa_c + pe1801835Z9Z12Z_c				
1AGPEAT1801845Z9Z12Z15Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:0/18:4(5Z,9Z,12Z,15Z))	1agpe180_c + cacoa_c <-> coa_c + pe1801845Z9Z12Z15Z_c				
1AGPEAT18111Z1819Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(11Z)/18:1(9Z))	1agpe18111Z_c + ocdce9coa_c <-> coa_c + pe18111Z1819Z_c				
1AGPEAT18111Z1829Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(11Z)/18:2(9Z,12Z))	1agpe18111Z_c + lnlccoa_c <-> coa_c + pe18111Z1829Z12Z_c				
1AGPEAT18111Z1835Z9Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(11Z)/18:3(5Z,12Z,15Z))	1agpe18111Z_c + pacoa_c <-> coa_c + pe18111Z1835Z9Z12Z_c				
1AGPEAT18111Z1845Z9Z12Z15Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(11Z)/18:4(5Z,9Z,12Z,15Z))	1agpe18111Z_c + cacoa_c <-> coa_c + pe18111Z1845Z9Z12Z15Z_c				
1AGPEAT1819Z1819Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(9Z)/18:1(9Z))	1agpe1819Z_c + ocdce9coa_c <-> coa_c + pe1819Z1819Z_c				
1AGPEAT1819Z1829Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(9Z)/18:2(9Z,12Z))	1agpe1819Z_c + lnlccoa_c <-> coa_c + pe1819Z1829Z12Z_c				
1AGPEAT1819Z1835Z9Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(9Z)/18:3(5Z,12Z,15Z))	1agpe1819Z_c + pacoa_c <-> coa_c + pe1819Z1835Z9Z12Z_c				
1AGPEAT1819Z1845Z9Z12Z15Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(9Z)/18:4(5Z,9Z,12Z,15Z))	1agpe1819Z_c + cacoa_c <-> coa_c + pe1819Z1845Z9Z12Z15Z_c				
1AGPEAT1829Z12Z1835Z9Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:2(9Z,12Z)/18:3(5Z,12Z,15Z))	1agpe1829Z12Z_c + pacoa_c <-> coa_c + pe1829Z12Z1835Z9Z12Z_c				
1HIBUPGLUC_Sthv	Release of 1-hydroxy S-ibuprofen-glucuronide into hepatic vein	1hibupglu__S_c <-> 1hibupglu__S_e				
1HIBUPGLUitr	1HIBUPGLUitr	1hibupglu__S_r <-> 1hibupglu__S_c				
1HIBUP_SGLUhep	Glucuronidation of 1-hydroxy ibuprofen	udpglcur_r + 1hibup__S_r <-> udp_r + 1hibupglu__S_r				
1HIBUP_Sitr	1HIBUP Sitr	1hibup__S_r <-> 1hibup__S_c				
1HIBUP_Sthv	Release of 1-hydroxy-ibuprofen into hepatic vein	1hibup__S_c <-> 1hibup__S_e				
1HMDGLUChr	Glucuronidation of 1-OH-midazolam in enterocytes	udpglcur_r + 1ohmdz_r <-> h_r + udp_r + 1hmdgluc_r				
1HMDGLUCitr	1HMDGLUCitr	1hmdgluc_r <-> 1hmdgluc_c				
1HMDZGLUChc	Uptake of 1-OH-midazolam-glucuronide into hepatocytes	1hmdgluc_e <-> 1hmdgluc_c				
1MNCAMt	Transport of 1-Methylnicotinamide	1mncam_e <-> 1mncam_c				
1MNCAMti	N1-Methylnicotinamide transport	h2o_c + atp_c + 1mncam_c <-> 1mncam_e + adp_c + pi_c + h_c				
1OHMDZhr	Oxidation of midazolam to 1-OH-midazolam in hepatocytes	o2_r + h_r + nadph_r + mdz_r <-> h2o_r + nadp_r + 1ohmdz_r				
