text	curie	name	predicate	source
10-methyl-dodecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	bigg.reaction:10MDOD	10-methyl-dodecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	rdfs:label	bigg.reaction
10-methyl-trans-dodec-2-enoyl-ACP NAD oxidoreductase A-specific 	bigg.reaction:10MTDAO	10-methyl-trans-dodec-2-enoyl-ACP NAD oxidoreductase A-specific 	rdfs:label	bigg.reaction
10-methyl-trans-undec-2-enoyl-ACP NAD oxidoreductase A-specific 	bigg.reaction:10MTU2A	10-methyl-trans-undec-2-enoyl-ACP NAD oxidoreductase A-specific 	rdfs:label	bigg.reaction
10-methyl-undecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	bigg.reaction:10MUAM	10-methyl-undecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	rdfs:label	bigg.reaction
Transport of 11-Deoxycortisol, Extracellular	bigg.reaction:11DOCRTSLte	Transport of 11-Deoxycortisol, Extracellular	rdfs:label	bigg.reaction
11-deoxycortisol intracellular transport	bigg.reaction:11DOCRTSLtm	11-deoxycortisol intracellular transport	rdfs:label	bigg.reaction
11-deoxycortisol intracellular transport	bigg.reaction:11DOCRTSLtr	11-deoxycortisol intracellular transport	rdfs:label	bigg.reaction
Transport of 11-Deoxycorticosterone, Extracellular	bigg.reaction:11DOCRTSTRNte	Transport of 11-Deoxycorticosterone, Extracellular	rdfs:label	bigg.reaction
11-deoxycorticosterone intracellular transport	bigg.reaction:11DOCRTSTRNtm	11-deoxycorticosterone intracellular transport	rdfs:label	bigg.reaction
11-deoxycorticosterone intracellular transport	bigg.reaction:11DOCRTSTRNtr	11-deoxycorticosterone intracellular transport	rdfs:label	bigg.reaction
11-methyl-3-oxo-dodecanoyl-ACP NADP oxidoreductase 	bigg.reaction:11M3ODO	11-methyl-3-oxo-dodecanoyl-ACP NADP oxidoreductase 	rdfs:label	bigg.reaction
11-methyl-dodecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	bigg.reaction:11MDAMCA	11-methyl-dodecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	rdfs:label	bigg.reaction
11-methyl-3-hydroxy-dodecanoyl-ACP hydro-lyase 	bigg.reaction:11MHDOD	11-methyl-3-hydroxy-dodecanoyl-ACP hydro-lyase 	rdfs:label	bigg.reaction
11-methyl-trans-dodec-2-enoyl-ACP NAD oxidoreductase A-specific 	bigg.reaction:11MTRDOC	11-methyl-trans-dodec-2-enoyl-ACP NAD oxidoreductase A-specific 	rdfs:label	bigg.reaction
1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C12:0)	bigg.reaction:12DGR120tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C12:0)	rdfs:label	bigg.reaction
1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:0)	bigg.reaction:12DGR140tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:0)	rdfs:label	bigg.reaction
1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:1)	bigg.reaction:12DGR141tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:1)	rdfs:label	bigg.reaction
1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:0)	bigg.reaction:12DGR160tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:0)	rdfs:label	bigg.reaction
1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:1)	bigg.reaction:12DGR161tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:1)	rdfs:label	bigg.reaction
1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:0)	bigg.reaction:12DGR180tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:0)	rdfs:label	bigg.reaction
1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:1)	bigg.reaction:12DGR181tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:1)	rdfs:label	bigg.reaction
12dgr LM transport	bigg.reaction:12DGRter	12dgr LM transport	rdfs:label	bigg.reaction
12dgr LM transport	bigg.reaction:12DGRtm	12dgr LM transport	rdfs:label	bigg.reaction
12-Dehydrocholic acid ABC bile acid transporter	bigg.reaction:12DHCHOLabc	12-Dehydrocholic acid ABC bile acid transporter	rdfs:label	bigg.reaction
12-Dehydrocholic acid transport via bicarbonate countertransport	bigg.reaction:12DHCHOLt	12-Dehydrocholic acid transport via bicarbonate countertransport	rdfs:label	bigg.reaction
12-Dehydrocholic acid transport via sodium cotransport	bigg.reaction:12DHCHOLt2	12-Dehydrocholic acid transport via sodium cotransport	rdfs:label	bigg.reaction
Transport of 12 Hydroxy Arachidonic Acid, Extracellular Space, Active Transport	bigg.reaction:12HARACHDte	Transport of 12 Hydroxy Arachidonic Acid, Extracellular Space, Active Transport	rdfs:label	bigg.reaction
Transport of 12 Hydroxy Arachidonic Acid, Endoplasmatic Reticulum, Active Transport	bigg.reaction:12HARACHDtr	Transport of 12 Hydroxy Arachidonic Acid, Endoplasmatic Reticulum, Active Transport	rdfs:label	bigg.reaction
Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by FATP	bigg.reaction:12HPETATP	Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by FATP	rdfs:label	bigg.reaction
Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by Diffusion	bigg.reaction:12HPETUPKt	Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by Diffusion	rdfs:label	bigg.reaction
Oxidation of tacrolimus in hepatocytes	bigg.reaction:12HTACRhr	Oxidation of tacrolimus in hepatocytes	rdfs:label	bigg.reaction
12HTACRitr	bigg.reaction:12HTACRitr	12HTACRitr	rdfs:label	bigg.reaction
Exit of 12-hydroxy tacrolimus into portal blood	bigg.reaction:12HTACRtep	Exit of 12-hydroxy tacrolimus into portal blood	rdfs:label	bigg.reaction
Efflux of 12-hydroxy tacrolimus into intestinal lumen by ABC transporter	bigg.reaction:12HTACRtu	Efflux of 12-hydroxy tacrolimus into intestinal lumen by ABC transporter	rdfs:label	bigg.reaction
12-methyl-3-hydroxy-tetra-decanoyl-ACP hydro-lyase 	bigg.reaction:12M3HTDH	12-methyl-3-hydroxy-tetra-decanoyl-ACP hydro-lyase 	rdfs:label	bigg.reaction
12-methyl-3-hydroxy-tridecanoyl-ACP hydro-lyase 	bigg.reaction:12M3HTHL	12-methyl-3-hydroxy-tridecanoyl-ACP hydro-lyase 	rdfs:label	bigg.reaction
12-methyl-3-oxo-tridecanoyl-ACP NADP oxidoreductase 	bigg.reaction:12M3OXOT	12-methyl-3-oxo-tridecanoyl-ACP NADP oxidoreductase 	rdfs:label	bigg.reaction
12-methyl-3-oxo-tetra-decanoyl-ACP NADP oxidoreductase 	bigg.reaction:12M3TDA	12-methyl-3-oxo-tetra-decanoyl-ACP NADP oxidoreductase 	rdfs:label	bigg.reaction
UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C16 0)	bigg.reaction:12MGDG160	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C16 0)	rdfs:label	bigg.reaction
UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C16 1)	bigg.reaction:12MGDG161	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C16 1)	rdfs:label	bigg.reaction
UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 0)	bigg.reaction:12MGDG180	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 0)	rdfs:label	bigg.reaction
UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 1)	bigg.reaction:12MGDG181	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 1)	rdfs:label	bigg.reaction
UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 1)	bigg.reaction:12MGDG181_9	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 1)	rdfs:label	bigg.reaction
UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 2)	bigg.reaction:12MGDG182_9_12	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 2)	rdfs:label	bigg.reaction
UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 3)	bigg.reaction:12MGDG183_6_9_12	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 3)	rdfs:label	bigg.reaction
UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 3)	bigg.reaction:12MGDG183_9_12_15	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 3)	rdfs:label	bigg.reaction
UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 4)	bigg.reaction:12MGDG184_6_9_12_15	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 4)	rdfs:label	bigg.reaction
12-methyl-tridecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	bigg.reaction:12MTACPM	12-methyl-tridecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	rdfs:label	bigg.reaction
12-methyl-trans-tridec-2-enoyl-ACP NAD oxidoreductase A-specific 	bigg.reaction:12MTT2E	12-methyl-trans-tridec-2-enoyl-ACP NAD oxidoreductase A-specific 	rdfs:label	bigg.reaction
 R Propane 1 2 diol dehydratase	bigg.reaction:12PPDRDH	 R Propane 1 2 diol dehydratase	rdfs:label	bigg.reaction
Assumed Passive Diffusion into Extracellular Space	bigg.reaction:12PPDRte	Assumed Passive Diffusion into Extracellular Space	rdfs:label	bigg.reaction
(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)	bigg.reaction:12PPDRtex	(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)	rdfs:label	bigg.reaction
(R)-Propane-1,2-diol facilitated transport (periplasm)	bigg.reaction:12PPDRtpp	(R)-Propane-1,2-diol facilitated transport (periplasm)	rdfs:label	bigg.reaction
(S)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)	bigg.reaction:12PPDStex	(S)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)	rdfs:label	bigg.reaction
(S)-Propane-1,2-diol facilitated transport (periplasm)	bigg.reaction:12PPDStpp	(S)-Propane-1,2-diol facilitated transport (periplasm)	rdfs:label	bigg.reaction
S-Propane-1,2-diol facilitated transport	bigg.reaction:12PPDt	S-Propane-1,2-diol facilitated transport	rdfs:label	bigg.reaction
12-methyl-trans-tetra-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	bigg.reaction:12TTACA	12-methyl-trans-tetra-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	rdfs:label	bigg.reaction
Membrane 1-2-diacylglycerol composition based on http://www.biomedcentral.com/1752-0509/3/38	bigg.reaction:12dgr2_ST	Membrane 1-2-diacylglycerol composition based on http://www.biomedcentral.com/1752-0509/3/38	rdfs:label	bigg.reaction
Demethylation of 13-O-desmethyl-tacrolimus to 13,31-O-Didesmethyl-tacrolimus in hepatocytes	bigg.reaction:1331TAALThr	Demethylation of 13-O-desmethyl-tacrolimus to 13,31-O-Didesmethyl-tacrolimus in hepatocytes	rdfs:label	bigg.reaction
Demethylation of 31-O-desmethyl-tacrolimus to 13,31-O-Didesmethyl-tacrolimus in hepatocytes	bigg.reaction:1331TACRhr	Demethylation of 31-O-desmethyl-tacrolimus to 13,31-O-Didesmethyl-tacrolimus in hepatocytes	rdfs:label	bigg.reaction
Efflux of 13,31-O-Didesmethyl-tacrolimus into bile	bigg.reaction:1331TACRteb	Efflux of 13,31-O-Didesmethyl-tacrolimus into bile	rdfs:label	bigg.reaction
Exit of 13,31-O-Didesmethyl-tacrolimus into hepatic vein	bigg.reaction:1331TACRtev	Exit of 13,31-O-Didesmethyl-tacrolimus into hepatic vein	rdfs:label	bigg.reaction
Endo 1 3 beta glucan glucohydrase	bigg.reaction:13BGH	Endo 1 3 beta glucan glucohydrase	rdfs:label	bigg.reaction
Exo 1 3 beta glucan glucohydrase	bigg.reaction:13BGHe	Exo 1 3 beta glucan glucohydrase	rdfs:label	bigg.reaction
1,3-Diaminopropane:oxygen oxidoreductase (deaminating)	bigg.reaction:13DAMPPOX	1,3-Diaminopropane:oxygen oxidoreductase (deaminating)	rdfs:label	bigg.reaction
1 3 diaminopromane transport via ABC system  periplasm 	bigg.reaction:13DAMPPabcpp	1 3 diaminopromane transport via ABC system  periplasm 	rdfs:label	bigg.reaction
Facilitated Diffusion Through Uniport Octs Transporters into Extracellular Space	bigg.reaction:13DAMPPte	Facilitated Diffusion Through Uniport Octs Transporters into Extracellular Space	rdfs:label	bigg.reaction
1 3 Diaminopropane transport via diffusion  extracellular to periplasm 	bigg.reaction:13DAMPPtex	1 3 Diaminopropane transport via diffusion  extracellular to periplasm 	rdfs:label	bigg.reaction
Demthylation of tacrolimus to 13-O-desmethyl tacrolimus in hepatocytes	bigg.reaction:13DMThr	Demthylation of tacrolimus to 13-O-desmethyl tacrolimus in hepatocytes	rdfs:label	bigg.reaction
13DMTitr	bigg.reaction:13DMTitr	13DMTitr	rdfs:label	bigg.reaction
Exit of 13-O-desmethyl tacrolimus into portal blood	bigg.reaction:13DMTtep	Exit of 13-O-desmethyl tacrolimus into portal blood	rdfs:label	bigg.reaction
Efflux of 13-O-desmethyl tacrolimus into intestinal lumen by ABC transporter	bigg.reaction:13DMTtu	Efflux of 13-O-desmethyl tacrolimus into intestinal lumen by ABC transporter	rdfs:label	bigg.reaction
Cytoplasm2glycosome,13dpg	bigg.reaction:13DPGtg	Cytoplasm2glycosome,13dpg	rdfs:label	bigg.reaction
1 3 beta glucan synthase	bigg.reaction:13GS	1 3 beta glucan synthase	rdfs:label	bigg.reaction
13-HODE:NAD oxidoreductase	bigg.reaction:13HODEOR	13-HODE:NAD oxidoreductase	rdfs:label	bigg.reaction
13-HPODE dehydratase	bigg.reaction:13HPODEDH	13-HPODE dehydratase	rdfs:label	bigg.reaction
13HTACRitr	bigg.reaction:13HTACRitr	13HTACRitr	rdfs:label	bigg.reaction
13-methyl-3-hydroxy-tetra-decanoyl-ACP hydro-lyase 	bigg.reaction:13M3HTDAHL	13-methyl-3-hydroxy-tetra-decanoyl-ACP hydro-lyase 	rdfs:label	bigg.reaction
13-methyl-3-oxo-tetra-decanoyl-ACP NADP oxidoreductase 	bigg.reaction:13M3OTDAO	13-methyl-3-oxo-tetra-decanoyl-ACP NADP oxidoreductase 	rdfs:label	bigg.reaction
13-methyl-tetra-decanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	bigg.reaction:13MTDAM	13-methyl-tetra-decanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 	rdfs:label	bigg.reaction
13-methyl-trans-tetra-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	bigg.reaction:13MTTDAO	13-methyl-trans-tetra-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	rdfs:label	bigg.reaction
1,3-propanediol dehydrogenase	bigg.reaction:13PPDH	1,3-propanediol dehydrogenase	rdfs:label	bigg.reaction
1,3-propanediol dehydrogenase	bigg.reaction:13PPDH2	1,3-propanediol dehydrogenase	rdfs:label	bigg.reaction
1,3-propanediol dehydrogenase	bigg.reaction:13PPDH2_1	1,3-propanediol dehydrogenase	rdfs:label	bigg.reaction
1,3-propanediol transporter via diffusion (extracellular to periplasm)	bigg.reaction:13PPDtex	1,3-propanediol transporter via diffusion (extracellular to periplasm)	rdfs:label	bigg.reaction
1,3-propanediol transporter (facilitated diffusion, periplasm)	bigg.reaction:13PPDtpp	1,3-propanediol transporter (facilitated diffusion, periplasm)	rdfs:label	bigg.reaction
Transport of 13-Cis-Retinoate	bigg.reaction:13_CIS_RETNte	Transport of 13-Cis-Retinoate	rdfs:label	bigg.reaction
 diphosphoethanolamine lipid IVa transport via vector periplasm to extracellular	bigg.reaction:14DENLIPIDAt1ex	 diphosphoethanolamine lipid IVa transport via vector periplasm to extracellular	rdfs:label	bigg.reaction
 diphosphoethanolamine lipid IVa transport via vector periplasm to extracellular	bigg.reaction:14DENLIPIDAt2ex	 diphosphoethanolamine lipid IVa transport via vector periplasm to extracellular	rdfs:label	bigg.reaction
1,4-alpha-D-glucan transport via ABC system (periplasm)	bigg.reaction:14GLUCANabcpp	1,4-alpha-D-glucan transport via ABC system (periplasm)	rdfs:label	bigg.reaction
1,4-alpha-D-glucan transport via diffusion (extracellular to periplasm) irreversible	bigg.reaction:14GLUCANtexi	1,4-alpha-D-glucan transport via diffusion (extracellular to periplasm) irreversible	rdfs:label	bigg.reaction
Oxidation of 4-OH-midazolam to 1,4-Dihydroxy-midazolam in hepatocytes	bigg.reaction:14HMDZALThr	Oxidation of 4-OH-midazolam to 1,4-Dihydroxy-midazolam in hepatocytes	rdfs:label	bigg.reaction
Oxidation of 1-OH-midazolam to 1,4-Dihydroxy-midazolam in hepatocytes	bigg.reaction:14HMDZhr	Oxidation of 1-OH-midazolam to 1,4-Dihydroxy-midazolam in hepatocytes	rdfs:label	bigg.reaction
14HMDZitr	bigg.reaction:14HMDZitr	14HMDZitr	rdfs:label	bigg.reaction
14-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase 	bigg.reaction:14M3HDEC	14-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase 	rdfs:label	bigg.reaction
14-methyl-3-hydroxy-pentadecanoyl-ACP hydro-lyase 	bigg.reaction:14M3HPAHL	14-methyl-3-hydroxy-pentadecanoyl-ACP hydro-lyase 	rdfs:label	bigg.reaction
14-methyl-3-oxo-hexa-decanoyl-ACP NADP oxidoreductase 	bigg.reaction:14M3OHO	14-methyl-3-oxo-hexa-decanoyl-ACP NADP oxidoreductase 	rdfs:label	bigg.reaction
14-methyl-3-oxo-pentadecanoyl-ACP NADP oxidoreductase 	bigg.reaction:14M3OP	14-methyl-3-oxo-pentadecanoyl-ACP NADP oxidoreductase 	rdfs:label	bigg.reaction
Efflux of 1,4-Dihydroxy-midazolam into hepatic vein	bigg.reaction:14MDZtev	Efflux of 1,4-Dihydroxy-midazolam into hepatic vein	rdfs:label	bigg.reaction
14-methyl-hexa-decanoyl-ACP C-acyltransferase decarboxylating	bigg.reaction:14MHDAAD	14-methyl-hexa-decanoyl-ACP C-acyltransferase decarboxylating	rdfs:label	bigg.reaction
14-methyl-tridecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase 	bigg.reaction:14MTACPM	14-methyl-tridecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase 	rdfs:label	bigg.reaction
14-methyl-trans-hexa-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	bigg.reaction:14MTHEAO	14-methyl-trans-hexa-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	rdfs:label	bigg.reaction
14-methyl-trans-pentadec-2-enoyl-ACP NAD oxidoreductase A-specific 	bigg.reaction:14MTP2EA	14-methyl-trans-pentadec-2-enoyl-ACP NAD oxidoreductase A-specific 	rdfs:label	bigg.reaction
Demthylation of 13-O-desmethyl tacrolimus to 13,15-O-didesmethyl tacrolimus in hepatocytes	bigg.reaction:1513DTACRhr	Demthylation of 13-O-desmethyl tacrolimus to 13,15-O-didesmethyl tacrolimus in hepatocytes	rdfs:label	bigg.reaction
Demthylation of 15-O-desmethyl tacrolimus to 13,15-O-didesmethyl tacrolimus in hepatocytes	bigg.reaction:1513DTALThr	Demthylation of 15-O-desmethyl tacrolimus to 13,15-O-didesmethyl tacrolimus in hepatocytes	rdfs:label	bigg.reaction
1513TACRitr	bigg.reaction:1513TACRitr	1513TACRitr	rdfs:label	bigg.reaction
Exit of 13,15-O-didesmethyl tacrolimus into portal blood	bigg.reaction:1513TACRtep	Exit of 13,15-O-didesmethyl tacrolimus into portal blood	rdfs:label	bigg.reaction
Efflux of 13,15-O-didesmethyl tacrolimus into intestinal lumen by ABC transporter	bigg.reaction:1513TACRtu	Efflux of 13,15-O-didesmethyl tacrolimus into intestinal lumen by ABC transporter	rdfs:label	bigg.reaction
Demethylation of 15-O-desmethyl tacrolimus to 15, 31-O-Didesmethyl-tacrolimus in hepatocytes	bigg.reaction:1531TACRhr	Demethylation of 15-O-desmethyl tacrolimus to 15, 31-O-Didesmethyl-tacrolimus in hepatocytes	rdfs:label	bigg.reaction
1531TACRitr	bigg.reaction:1531TACRitr	1531TACRitr	rdfs:label	bigg.reaction
Efflux of 15, 31-O-Didesmethyl-tacrolimus into bile	bigg.reaction:1531TACRteb	Efflux of 15, 31-O-Didesmethyl-tacrolimus into bile	rdfs:label	bigg.reaction
Exit of 15, 31-O-Didesmethyl-tacrolimus into hepatic vein	bigg.reaction:1531TACRtev	Exit of 15, 31-O-Didesmethyl-tacrolimus into hepatic vein	rdfs:label	bigg.reaction
Demethylation of 31-O-desmethyl tacrolimus to 15, 31-O-Didesmethyl-tacrolimus in hepatocytes	bigg.reaction:1531TALThr	Demethylation of 31-O-desmethyl tacrolimus to 15, 31-O-Didesmethyl-tacrolimus in hepatocytes	rdfs:label	bigg.reaction
Cadaverine transport via ABC system  periplasm 	bigg.reaction:15DAPabcpp	Cadaverine transport via ABC system  periplasm 	rdfs:label	bigg.reaction
Demethylation of tacrolimus to 15-O-desmethyl tacrolimus in hepatocytes	bigg.reaction:15DMThr	Demethylation of tacrolimus to 15-O-desmethyl tacrolimus in hepatocytes	rdfs:label	bigg.reaction
15DMTitr	bigg.reaction:15DMTitr	15DMTitr	rdfs:label	bigg.reaction
Exit of 15-O-desmethyl tacrolimus into portal blood	bigg.reaction:15DMTtep	Exit of 15-O-desmethyl tacrolimus into portal blood	rdfs:label	bigg.reaction
Efflux of 15-O-desmethyl tacrolimus into intestinal lumen by ABC transporter	bigg.reaction:15DMTtu	Efflux of 15-O-desmethyl tacrolimus into intestinal lumen by ABC transporter	rdfs:label	bigg.reaction
Transport of 15(S)-HPETE, Active Transport	bigg.reaction:15HPETATP	Transport of 15(S)-HPETE, Active Transport	rdfs:label	bigg.reaction
Transport of 15(S)-HPETE, Diffusion	bigg.reaction:15HPETUPKt	Transport of 15(S)-HPETE, Diffusion	rdfs:label	bigg.reaction
Formation of 15-Keto-Prostaglandin F2A	bigg.reaction:15KPROSTGF2c	Formation of 15-Keto-Prostaglandin F2A	rdfs:label	bigg.reaction
Transport of 15-Keto-Prostaglandin F2A, Lactate Antiport	bigg.reaction:15KPROSTGF2t	Transport of 15-Keto-Prostaglandin F2A, Lactate Antiport	rdfs:label	bigg.reaction
15-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase 	bigg.reaction:15M3HEXDA	15-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase 	rdfs:label	bigg.reaction
15-methyl-3-oxo-hexa-decanoyl-ACP NADP oxidoreductase 	bigg.reaction:15M3OHAO	15-methyl-3-oxo-hexa-decanoyl-ACP NADP oxidoreductase 	rdfs:label	bigg.reaction
15-methyl-hexa-decanoyl-ACP C-acyltransferase decarboxylating	bigg.reaction:15MHDAAD	15-methyl-hexa-decanoyl-ACP C-acyltransferase decarboxylating	rdfs:label	bigg.reaction
15-methyl-trans-hexa-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	bigg.reaction:15MTHACP	15-methyl-trans-hexa-dec-2-enoyl-ACP NAD oxidoreductase A-specific 	rdfs:label	bigg.reaction
1 6 beta glucan synthase	bigg.reaction:16GS	1 6 beta glucan synthase	rdfs:label	bigg.reaction
16-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase	bigg.reaction:16M3HDEC	16-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase	rdfs:label	bigg.reaction
16-methyl-3-hydroxy-pentadecanoyl-ACP hydro-lyase	bigg.reaction:16M3HPAHL	16-methyl-3-hydroxy-pentadecanoyl-ACP hydro-lyase	rdfs:label	bigg.reaction
16-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase	bigg.reaction:16M3OHO	16-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase	rdfs:label	bigg.reaction
16-methyl-3-oxo-pentadecanoyl-ACP NADP oxidoreductase	bigg.reaction:16M3OP	16-methyl-3-oxo-pentadecanoyl-ACP NADP oxidoreductase	rdfs:label	bigg.reaction
16-methyl-trans-hexa-dec-2-enoyl-ACP NAD	bigg.reaction:16MTHEAO	16-methyl-trans-hexa-dec-2-enoyl-ACP NAD	rdfs:label	bigg.reaction
14-methyl-trans-pentadec-2-enoyl-ACP NAD oxidoreductase A-specifi	bigg.reaction:16MTP2EA	14-methyl-trans-pentadec-2-enoyl-ACP NAD oxidoreductase A-specifi	rdfs:label	bigg.reaction
