identifier	name	definition	synonyms	alts	parents	species
90634	Hep A, ped/adol, 3 dose	Hepatitis A vaccine (HepA), pediatric/adolescent dosage-3 dose schedule, for intramuscular use				
90636	Hep A-Hep B	Hepatitis A and hepatitis B vaccine (HepA-HepB), adult dosage, for intramuscular use				
90644	Meningococcal C/Y-HIB PRP	Meningococcal conjugate vaccine, serogroups C & Y and Haemophilus influenzae type b vaccine (Hib-MenCY), 4 dose schedule, when administered to children 6 weeks-18 months of age, for intramuscular use				
90645	Hib (HbOC)	Hemophilus influenza b vaccine (Hib), HbOC conjugate (4 dose schedule), for intramuscular use				
90646	Hib (PRP-D)	Hemophilus influenza b vaccine (Hib), PRP-D conjugate, for booster use only, intramuscular use				
90647	Hib (PRP-OMP)	Haemophilus influenzae type b vaccine (Hib), PRP-OMP conjugate, 3 dose schedule, for intramuscular use				
90648	Hib (PRP-T)	Haemophilus influenzae type b vaccine (Hib), PRP-T conjugate, 4 dose schedule, for intramuscular use				
90649	HPV, quadrivalent	Human Papillomavirus vaccine, types 6, 11, 16, 18, quadrivalent (4vHPV), 3 dose schedule, for intramuscular use				
90650	HPV, bivalent	Human Papillomavirus vaccine, types 16, 18, bivalent (2vHPV), 3 dose schedule, for intramuscular use				
90651	HPV9	Human Papillomavirus vaccine types 6, 11, 16, 18, 31, 33, 45, 52, 58, nonavalent (9vHPV), 2 or 3 dose schedule, for intramuscular use				
90653	Influenza, adjuvanted, trivalent, PF	Influenza vaccine, inactivated (IIV), subunit, adjuvanted, for intramuscular use				
90654	influenza, seasonal, intradermal, preservative free	Influenza virus vaccine, trivalent (IIV3), split virus, preservative-free, for intradermal use				
90656	Influenza, split virus, trivalent, PF	Influenza virus vaccine, trivalent (IIV3), split virus, preservative free, 0.5 mL dosage, for intramuscular use				
90657	Influenza, split virus, trivalent, preservative	Influenza virus vaccine, trivalent (IIV3), split virus, 0.25 mL dosage, for intramuscular use				
90658	Influenza, split virus, trivalent, preservative	Influenza virus vaccine, trivalent (IIV3), split virus, 0.5 mL dosage, for intramuscular use				
90659	influenza, whole	Influenza virus vaccine, whole virus, for intramuscular or jet injection use				
90660	Influenza, live, trivalent, intranasal, PF	Influenza virus vaccine, trivalent, live (LAIV3), for intranasal use				
90661	Influenza, MDCK, trivalent, PF	Influenza virus vaccine, trivalent (ccIIV3), derived from cell cultures, subunit, antibiotic free, 0.5 mL dosage, for intramuscular use				
90661	Influenza, MDCK, trivalent, preservative	Influenza virus vaccine, trivalent (ccIIV3), derived from cell cultures, subunit, antibiotic free, 0.5 mL dosage, for intramuscular use				
90662	Influenza, high-dose, trivalent, PF	Influenza virus vaccine (IIV), split virus, preservative free, enhanced immunogenicity via increased antigen content, for intramuscular use				
90662	Influenza, high-dose, quadrivalent, PF	Influenza virus vaccine (IIV), split virus, preservative free, enhanced immunogenicity via increased antigen content, for intramuscular use				
90663	Novel Influenza-H1N1-09, all formulations	Influenza virus vaccine, pandemic formulation, H1N1				
90664	Novel Influenza-H1N1-09, nasal	Influenza virus vaccine, live (LAIV), pandemic formulation, for intranasal use				
90665	Lyme disease	Lyme disease vaccine, adult dosage, for intramuscular use				
90666	Novel influenza-H1N1-09, preservative-free	Influenza virus vaccine (IIV), pandemic formulation, split virus, preservative free, for intramuscular use				
90668	Novel influenza-H1N1-09	Influenza virus vaccine (IIV), pandemic formulation, split virus, for intramuscular use				
90669	pneumococcal conjugate PCV 7	Pneumococcal conjugate vaccine, 7 valent, for intramuscular use				
90670	Pneumococcal conjugate PCV 13	Pneumococcal conjugate vaccine, 13 valent (PCV13), for intramuscular use				
90671	Pneumococcal conjugate PCV15, polysaccharide CRM197 conjugate, adjuvant, PF	Pneumococcal conjugate vaccine, 15 valent (PCV15), for intramuscular use				
90672	Influenza, live, quadrivalent, intranasal	Influenza virus vaccine, quadrivalent, live (LAIV4), for intranasal use				
90673	Influenza, recombinant, trivalent, PF	Influenza virus vaccine, trivalent (RIV3), derived from recombinant DNA, hemagglutinin (HA) protein only, preservative and antibiotic free, for intramuscular use				
90674	Influenza, MDCK, quadrivalent, PF	Influenza virus vaccine, quadrivalent (ccIIV4), derived from cell cultures, subunit, preservative and antibiotic free, 0.5 mL dosage, for intramuscular use				
90675	Rabies - IM Diploid cell culture	Rabies vaccine, for intramuscular use				
90675	Rabies - IM fibroblast culture	Rabies vaccine, for intramuscular use				
90676	rabies, intradermal injection	Rabies vaccine, for intradermal use				
90677	Pneumococcal conjugate PCV20, polysaccharide CRM197 conjugate, adjuvant, PF	Pneumococcal conjugate vaccine, 20 valent (PCV20), for intramuscular use				
90678	RSV, bivalent, protein subunit RSVpreF, diluent reconstituted, 0.5 mL, PF	Respiratory syncytial virus vaccine, preF, subunit, bivalent, for intramuscular use				
90679	RSV, recombinant, protein subunit RSVpreF, adjuvant reconstituted, 0.5 mL, PF	Respiratory syncytial virus vaccine, preF, recombinant, subunit, adjuvanted, for intramuscular use				
90680	rotavirus, pentavalent	Rotavirus vaccine, pentavalent (RV5), 3 dose schedule, live, for oral use				
90681	rotavirus, monovalent	Rotavirus vaccine, human, attenuated (RV1), 2 dose schedule, live, for oral use				
90682	Influenza, recombinant, quadrivalent, PF	Influenza virus vaccine, quadrivalent (RIV4), derived from recombinant DNA, hemagglutinin (HA) protein only, preservative and antibiotic free, for intramuscular use				
90683	RSV, mRNA, injectable, PF	Respiratory syncytial virus vaccine, mRNA lipid nanoparticles, for intramuscular use				
90684	Pneumococcal conjugate PCV21, polysaccharide CRM197 conjugate, PF	Pneumococcal conjugate vaccine, 21 valent (PCV21), for intramuscular use				
90685	Influenza, injectable,quadrivalent, preservative free, pediatric	Influenza virus vaccine, quadrivalent (IIV4), split virus, preservative free, 0.25 mL dosage, for intramuscular use				
90686	Influenza, split virus, quadrivalent, PF	Influenza virus vaccine, quadrivalent (IIV4), split virus, preservative free, 0.5 mL dosage, for intramuscular use				
90687	Influenza, split virus, quadrivalent, preservative	Influenza virus vaccine, quadrivalent (IIV4), split virus, 0.25 mL dosage, for intramuscular use				
90688	Influenza, split virus, quadrivalent, preservative	Influenza virus vaccine, quadrivalent (IIV4), split virus, 0.5 mL dosage, for intramuscular use				
90690	typhoid, oral	Typhoid vaccine, live, oral				
90691	typhoid, ViCPs	Typhoid vaccine, Vi capsular polysaccharide (ViCPs), for intramuscular use				
90692	typhoid, parenteral	Typhoid vaccine, heat- and phenol-inactivated (H-P), for subcutaneous or intradermal use				
90693	typhoid, parenteral, AKD (U.S. military)	Typhoid vaccine, acetone-killed, dried (AKD), for subcutaneous use (U.S. military)				
90694	Influenza, adjuvanted, quadrivalent, PF	Influenza virus vaccine, quadrivalent (aIIV4), inactivated, adjuvanted, preservative free, 0.5 mL dosage, for intramuscular use				
90696	DTaP-IPV	Diphtheria, tetanus toxoids, acellular pertussis vaccine and inactivated poliovirus vaccine (DTaP-IPV), when administered to children 4 through 6 years of age, for intramuscular use				
90697	DTaP,IPV,Hib,HepB	Diphtheria, tetanus toxoids, acellular pertussis vaccine, inactivated poliovirus vaccine, Haemophilus influenzae type b PRP-OMP conjugate vaccine, and hepatitis B vaccine (DTaP-IPV-Hib-HepB), for intramuscular use				
90698	DTaP-Hib-IPV	Diphtheria, tetanus toxoids, acellular pertussis vaccine, Haemophilus influenzae type b, and inactivated poliovirus vaccine, (DTaP-IPV/Hib), for intramuscular use				
90700	DTaP	Diphtheria, tetanus toxoids, and acellular pertussis vaccine (DTaP), when administered to individuals younger than 7 years, for intramuscular use				
90700	DTaP, 5 pertussis antigens	Diphtheria, tetanus toxoids, and acellular pertussis vaccine (DTaP), when administered to individuals younger than 7 years, for intramuscular use				
90701	DTP	Diphtheria, tetanus toxoids, and whole cell pertussis vaccine (DTP), for intramuscular use				
90702	DT (pediatric)	Diphtheria and tetanus toxoids adsorbed (DT) when administered to individuals younger than 7 years, for intramuscular use				
90703	tetanus toxoid, adsorbed	Tetanus toxoid adsorbed, for intramuscular use				
90704	mumps	Mumps virus vaccine, live, for subcutaneous use				
90705	measles	Measles virus vaccine, live, for subcutaneous use				
90706	rubella	Rubella virus vaccine, live, for subcutaneous use				
90707	MMR	Measles, mumps and rubella virus vaccine (MMR), live, for subcutaneous use				
90708	M/R	Measles and rubella virus vaccine, live, for subcutaneous use				
90710	MMRV	Measles, mumps, rubella, and varicella vaccine (MMRV), live, for subcutaneous use				
90712	OPV, Unspecified	Poliovirus vaccine, (any type[s]) (OPV), live, for oral use				
90713	IPV	Poliovirus vaccine, inactivated (IPV), for subcutaneous or intramuscular use				
90714	Td (adult), 5 Lf tetanus toxoid, preservative free, adsorbed	Tetanus and diphtheria toxoids adsorbed (Td), preservative free, when administered to individuals 7 years or older, for intramuscular use				
90714	Td (adult), 2 Lf tetanus toxoid, preservative free, adsorbed	Tetanus and diphtheria toxoids adsorbed (Td), preservative free, when administered to individuals 7 years or older, for intramuscular use				
90715	Tdap	Tetanus, diphtheria toxoids and acellular pertussis vaccine (Tdap), when administered to individuals 7 years or older, for intramuscular use				
90716	varicella	Varicella virus vaccine (VAR), live, for subcutaneous use				
90717	yellow fever live	Yellow fever vaccine, live, for subcutaneous use				
90717	Yellow fever vaccine live - alt	Yellow fever vaccine, live, for subcutaneous use				
90720	DTP-Hib	Diphtheria, tetanus toxoids, and whole cell pertussis vaccine and Hemophilus influenza B vaccine (DTP-Hib), for intramuscular use				
90721	DTaP-Hib	Diphtheria, tetanus toxoids, and acellular pertussis vaccine and Hemophilus influenza B vaccine (DTaP/Hib), for intramuscular use				
90723	DTaP-Hep B-IPV	Diphtheria, tetanus toxoids, acellular pertussis vaccine, hepatitis B, and inactivated poliovirus vaccine (DTaP-HepB-IPV), for intramuscular use				
90724	influenza, unspecified formulation	Influenza virus vaccine				
90725	cholera, unspecified formulation	Cholera vaccine for injectable use				
90726	rabies, unspecified formulation	Rabies vaccine				
90727	plague	Plague vaccine, for intramuscular use				
90728	BCG	BCG vaccine				
90730	Hep A, unspecified formulation	Hepatitis A vaccine				
90731	Hep B, unspecified formulation	Hepatitis B vaccine				
90732	pneumococcal polysaccharide PPV23	Pneumococcal polysaccharide vaccine, 23-valent (PPSV23), adult or immunosuppressed patient dosage, when administered to individuals 2 years or older, for subcutaneous or intramuscular use				
90733	meningococcal MPSV4	Meningococcal polysaccharide vaccine, serogroups A, C, Y, W-135, quadrivalent (MPSV4), for subcutaneous use				
90734	meningococcal MCV4P	Meningococcal conjugate vaccine, serogroups A, C, W, Y, quadrivalent, diphtheria toxoid carrier (MenACWY-D) or CRM197 carrier (MenACWY-CRM), for intramuscular use				
90734	Meningococcal MCV4O	Meningococcal conjugate vaccine, serogroups A, C, W, Y, quadrivalent, diphtheria toxoid carrier (MenACWY-D) or CRM197 carrier (MenACWY-CRM), for intramuscular use				
90735	Japanese encephalitis SC	Japanese encephalitis virus vaccine, for subcutaneous use				
90736	zoster live	Zoster (shingles) vaccine (HZV), live, for subcutaneous injection				
90737	Hib, unspecified formulation	Hemophilus influenza B				
90738	Japanese Encephalitis IM	Japanese encephalitis virus vaccine, inactivated, for intramuscular use				
90739	HepB-CpG	Hepatitis B vaccine (HepB), CpG-adjuvanted, adult dosage, 2 dose or 4 dose schedule, for intramuscular use				
90740	Hep B, high-dosage, dialysis or IC	Hepatitis B vaccine (HepB), dialysis or immunosuppressed patient dosage, 3 dose schedule, for intramuscular use				
90741	IG, unspecified formulation	Immunization, passive; immune serum globulin, human (ISG)				
90743	Hep B, adolescent or pediatric	Hepatitis B vaccine (HepB), adolescent, 2 dose schedule, for intramuscular use				
90743	Hep B, adult	Hepatitis B vaccine (HepB), adolescent, 2 dose schedule, for intramuscular use				
90744	Hep B, adolescent or pediatric	Hepatitis B vaccine (HepB), pediatric/adolescent dosage, 3 dose schedule, for intramuscular use				
90745	Hep B, adolescent/high risk infant	Hepatitis B vaccine, adolescent/high risk infant dosage, for intramuscular use				
90746	Hep B, adult	Hepatitis B vaccine (HepB), adult dosage, 3 dose schedule, for intramuscular use				
90747	Hep B, high-dosage, dialysis or IC	Hepatitis B vaccine (HepB), dialysis or immunosuppressed patient dosage, 4 dose schedule, for intramuscular use				
90748	Hib-Hep B	Hepatitis B and Haemophilus influenzae type b vaccine (Hib-HepB), for intramuscular use				
90750	zoster recombinant	Zoster (shingles) vaccine (HZV), recombinant, subunit, adjuvanted, for intramuscular use				
90756	Influenza, MDCK, quadrivalent, preservative	Influenza virus vaccine, quadrivalent (ccIIV4), derived from cell cultures, subunit, antibiotic free, 0.5 mL dosage, for intramuscular use				
90758	Ebola Zaire vaccine, live, recombinant, 1mL dose	Zaire ebolavirus vaccine, live, for intramuscular use				
90759	HepB recombinant, 3-antigen, Al(OH)3	Hepatitis B vaccine (HepB), 3-antigen (S, Pre-S1, Pre-S2), 10 mcg dosage, 3 dose schedule, for intramuscular use				
91300	COVID-19, mRNA, LNP-S, PF, 30 mcg/0.3 mL dose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 30 mcg/0.3 mL dosage, diluent reconstituted, for intramuscular use				
91301	COVID-19, mRNA, LNP-S, PF, 100 mcg/0.5mL dose or 50 mcg/0.25mL dose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 100 mcg/0.5 mL dosage, for intramuscular use				
91302	COVID-19 vaccine, vector-nr, rS-ChAdOx1, PF, 0.5 mL	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, DNA, spike protein, chimpanzee adenovirus Oxford 1 (ChAdOx1) vector, preservative free, 5x1010 viral particles/0.5 mL dosage, for intramuscular use				
91303	COVID-19 vaccine, vector-nr, rS-Ad26, PF, 0.5 mL	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, DNA, spike protein, adenovirus type 26 (Ad26) vector, preservative free, 5x1010 viral particles/0.5 mL dosage, for intramuscular use				
91304	COVID-19, subunit, rS-nanoparticle, adjuvanted, PF, 5 mcg/0.5 mL	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, recombinant spike protein nanoparticle, saponin-based adjuvant, 5 mcg/0.5 mL dosage, for intramuscular use				
91304	COVID-19, subunit, rS-nanoparticle+Matrix-M1 Adjuvant, PF, 0.5 mL	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, recombinant spike protein nanoparticle, saponin-based adjuvant, 5 mcg/0.5 mL dosage, for intramuscular use				
91305	COVID-19, mRNA, LNP-S, PF, 30 mcg/0.3 mL dose, tris-sucrose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 30 mcg/0.3 mL dosage, tris-sucrose formulation, for intramuscular use				
91306	COVID-19, mRNA, LNP-S, PF, 100 mcg/0.5mL dose or 50 mcg/0.25mL dose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 50 mcg/0.25 mL dosage, for intramuscular use				
91307	COVID-19, mRNA, LNP-S, PF, 10 mcg/0.2 mL dose, tris-sucrose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 10 mcg/0.2 mL dosage, diluent reconstituted, tris-sucrose formulation, for intramuscular use				
91308	COVID-19, mRNA, LNP-S, PF, 3 mcg/0.2 mL dose, tris-sucrose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 3 mcg/0.2 mL dosage, diluent reconstituted, tris-sucrose formulation, for intramuscular use				
91309	COVID-19, mRNA, LNP-S, PF, 50 mcg/0.5 mL dose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 50 mcg/0.5 mL dosage, for intramuscular use				
91310	COVID-19, D614, recomb, preS dTM, AS03 adjuvant add, PF, 5mcg/0.5mL	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, monovalent, preservative free, 5 mcg/0.5 mL dosage, adjuvant AS03 emulsion, for intramuscular use				
91311	COVID-19, mRNA, LNP-S, PF, pediatric 25 mcg/0.25 mL dose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 25 mcg/0.25 mL dosage, for intramuscular use				
91312	COVID-19, mRNA, LNP-S, bivalent, PF, 30 mcg/0.3 mL dose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, bivalent spike protein, preservative free, 30 mcg/0.3 mL dosage, tris-sucrose formulation, for intramuscular use				
91313	COVID-19, mRNA, LNP-S, bivalent, PF, 50 mcg/0.5 mL or 25mcg/0.25 mL dose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, bivalent, preservative free, 50 mcg/0.5 mL dosage, for intramuscular use				
91314	COVID-19, mRNA, LNP-S, bivalent, PF, 50 mcg/0.5 mL or 25mcg/0.25 mL dose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, bivalent, preservative free, 25 mcg/0.25 mL dosage, for intramuscular use				
91315	COVID-19, mRNA, LNP-S, bivalent, PF, 10 mcg/0.2 mL dose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, bivalent spike protein, preservative free, 10 mcg/0.2 mL dosage, diluent reconstituted, tris-sucrose formulation, for intramuscular use				
91316	COVID-19, mRNA, LNP-S, bivalent, PF, 10 mcg/0.2 mL	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, bivalent, preservative free, 10 mcg/0.2 mL dosage, for intramuscular use				
91317	COVID-19, mRNA, LNP-S, bivalent, PF, 3 mcg/0.2 mL dose	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, bivalent spike protein, preservative free, 3 mcg/0.2 mL dosage, diluent reconstituted, tris-sucrose formulation, for intramuscular use				
91318	COVID-19, mRNA, LNP-S, PF, tris-sucrose, 3 mcg/0.3 mL	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, 3 mcg/0.3 mL dosage, tris-sucrose formulation, for intramuscular use				
91319	COVID-19, mRNA, LNP-S, PF, tris-sucrose, 10 mcg/0.3 mL	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, 10 mcg/0.3 mL dosage, tris-sucrose formulation, for intramuscular use				
91320	COVID-19, mRNA, LNP-S, PF, tris-sucrose, 30 mcg/0.3 mL	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, 30 mcg/0.3 mL dosage, tris-sucrose formulation, for intramuscular use				
91321	COVID-19, mRNA, LNP-S, PF, 25 mcg/0.25 mL	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, 25 mcg/0.25 mL dosage, for intramuscular use				
91322	COVID-19, mRNA, LNP-S, PF, 50 mcg/0.5 mL	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, 50 mcg/0.5 mL dosage, for intramuscular use				
