text	curie	name	predicate	source
meningococcal B, recombinant	cpt:90621	meningococcal B, recombinant	rdfs:label	cpt
Vaccinia (smallpox, mpox), live	cpt:90622	Vaccinia (smallpox, mpox), live	rdfs:label	cpt
Meningococcal polysaccharide (MenACWY-TT conjugate), (MenB), PF	cpt:90623	Meningococcal polysaccharide (MenACWY-TT conjugate), (MenB), PF	rdfs:label	cpt
Meningococcal oligosaccharide (MenACWY), (MenB), PF	cpt:90624	Meningococcal oligosaccharide (MenACWY), (MenB), PF	rdfs:label	cpt
cholera, live attenuated	cpt:90625	cholera, live attenuated	rdfs:label	cpt
Tick-borne encephalitis, inactivated, PF, 0.25mL	cpt:90626	Tick-borne encephalitis, inactivated, PF, 0.25mL	rdfs:label	cpt
Tick-borne encephalitis, inactivated, PF, 0.5mL	cpt:90627	Tick-borne encephalitis, inactivated, PF, 0.5mL	rdfs:label	cpt
influenza, intradermal, quadrivalent, preservative free	cpt:90630	influenza, intradermal, quadrivalent, preservative free	rdfs:label	cpt
Hep A, adult	cpt:90632	Hep A, adult	rdfs:label	cpt
Hep A, ped/adol, 2 dose	cpt:90633	Hep A, ped/adol, 2 dose	rdfs:label	cpt
Hep A, ped/adol, 3 dose	cpt:90634	Hep A, ped/adol, 3 dose	rdfs:label	cpt
Hep A-Hep B	cpt:90636	Hep A-Hep B	rdfs:label	cpt
Meningococcal C/Y-HIB PRP	cpt:90644	Meningococcal C/Y-HIB PRP	rdfs:label	cpt
Hib (HbOC)	cpt:90645	Hib (HbOC)	rdfs:label	cpt
Hib (PRP-D)	cpt:90646	Hib (PRP-D)	rdfs:label	cpt
Hib (PRP-OMP)	cpt:90647	Hib (PRP-OMP)	rdfs:label	cpt
Hib (PRP-T)	cpt:90648	Hib (PRP-T)	rdfs:label	cpt
HPV, quadrivalent	cpt:90649	HPV, quadrivalent	rdfs:label	cpt
HPV, bivalent	cpt:90650	HPV, bivalent	rdfs:label	cpt
HPV9	cpt:90651	HPV9	rdfs:label	cpt
Influenza, adjuvanted, trivalent, PF	cpt:90653	Influenza, adjuvanted, trivalent, PF	rdfs:label	cpt
influenza, seasonal, intradermal, preservative free	cpt:90654	influenza, seasonal, intradermal, preservative free	rdfs:label	cpt
Influenza, split virus, trivalent, PF	cpt:90656	Influenza, split virus, trivalent, PF	rdfs:label	cpt
Influenza, split virus, trivalent, preservative	cpt:90657	Influenza, split virus, trivalent, preservative	rdfs:label	cpt
Influenza, split virus, trivalent, preservative	cpt:90658	Influenza, split virus, trivalent, preservative	rdfs:label	cpt
influenza, whole	cpt:90659	influenza, whole	rdfs:label	cpt
Influenza, live, trivalent, intranasal, PF	cpt:90660	Influenza, live, trivalent, intranasal, PF	rdfs:label	cpt
Influenza, MDCK, trivalent, PF	cpt:90661	Influenza, MDCK, trivalent, PF	rdfs:label	cpt
Influenza, MDCK, trivalent, preservative	cpt:90661	Influenza, MDCK, trivalent, preservative	rdfs:label	cpt
Influenza, high-dose, trivalent, PF	cpt:90662	Influenza, high-dose, trivalent, PF	rdfs:label	cpt
Influenza, high-dose, quadrivalent, PF	cpt:90662	Influenza, high-dose, quadrivalent, PF	rdfs:label	cpt
Novel Influenza-H1N1-09, all formulations	cpt:90663	Novel Influenza-H1N1-09, all formulations	rdfs:label	cpt
Novel Influenza-H1N1-09, nasal	cpt:90664	Novel Influenza-H1N1-09, nasal	rdfs:label	cpt
Lyme disease	cpt:90665	Lyme disease	rdfs:label	cpt
Novel influenza-H1N1-09, preservative-free	cpt:90666	Novel influenza-H1N1-09, preservative-free	rdfs:label	cpt
Novel influenza-H1N1-09	cpt:90668	Novel influenza-H1N1-09	rdfs:label	cpt
pneumococcal conjugate PCV 7	cpt:90669	pneumococcal conjugate PCV 7	rdfs:label	cpt
Pneumococcal conjugate PCV 13	cpt:90670	Pneumococcal conjugate PCV 13	rdfs:label	cpt
Pneumococcal conjugate PCV15, polysaccharide CRM197 conjugate, adjuvant, PF	cpt:90671	Pneumococcal conjugate PCV15, polysaccharide CRM197 conjugate, adjuvant, PF	rdfs:label	cpt
Influenza, live, quadrivalent, intranasal	cpt:90672	Influenza, live, quadrivalent, intranasal	rdfs:label	cpt
Influenza, recombinant, trivalent, PF	cpt:90673	Influenza, recombinant, trivalent, PF	rdfs:label	cpt
Influenza, MDCK, quadrivalent, PF	cpt:90674	Influenza, MDCK, quadrivalent, PF	rdfs:label	cpt
Rabies - IM Diploid cell culture	cpt:90675	Rabies - IM Diploid cell culture	rdfs:label	cpt
Rabies - IM fibroblast culture	cpt:90675	Rabies - IM fibroblast culture	rdfs:label	cpt
rabies, intradermal injection	cpt:90676	rabies, intradermal injection	rdfs:label	cpt
Pneumococcal conjugate PCV20, polysaccharide CRM197 conjugate, adjuvant, PF	cpt:90677	Pneumococcal conjugate PCV20, polysaccharide CRM197 conjugate, adjuvant, PF	rdfs:label	cpt
RSV, bivalent, protein subunit RSVpreF, diluent reconstituted, 0.5 mL, PF	cpt:90678	RSV, bivalent, protein subunit RSVpreF, diluent reconstituted, 0.5 mL, PF	rdfs:label	cpt
RSV, recombinant, protein subunit RSVpreF, adjuvant reconstituted, 0.5 mL, PF	cpt:90679	RSV, recombinant, protein subunit RSVpreF, adjuvant reconstituted, 0.5 mL, PF	rdfs:label	cpt
rotavirus, pentavalent	cpt:90680	rotavirus, pentavalent	rdfs:label	cpt
rotavirus, monovalent	cpt:90681	rotavirus, monovalent	rdfs:label	cpt
Influenza, recombinant, quadrivalent, PF	cpt:90682	Influenza, recombinant, quadrivalent, PF	rdfs:label	cpt
RSV, mRNA, injectable, PF	cpt:90683	RSV, mRNA, injectable, PF	rdfs:label	cpt
Pneumococcal conjugate PCV21, polysaccharide CRM197 conjugate, PF	cpt:90684	Pneumococcal conjugate PCV21, polysaccharide CRM197 conjugate, PF	rdfs:label	cpt
Influenza, injectable,quadrivalent, preservative free, pediatric	cpt:90685	Influenza, injectable,quadrivalent, preservative free, pediatric	rdfs:label	cpt
Influenza, split virus, quadrivalent, PF	cpt:90686	Influenza, split virus, quadrivalent, PF	rdfs:label	cpt
Influenza, split virus, quadrivalent, preservative	cpt:90687	Influenza, split virus, quadrivalent, preservative	rdfs:label	cpt
Influenza, split virus, quadrivalent, preservative	cpt:90688	Influenza, split virus, quadrivalent, preservative	rdfs:label	cpt
typhoid, oral	cpt:90690	typhoid, oral	rdfs:label	cpt
typhoid, ViCPs	cpt:90691	typhoid, ViCPs	rdfs:label	cpt
typhoid, parenteral	cpt:90692	typhoid, parenteral	rdfs:label	cpt
typhoid, parenteral, AKD (U.S. military)	cpt:90693	typhoid, parenteral, AKD (U.S. military)	rdfs:label	cpt
Influenza, adjuvanted, quadrivalent, PF	cpt:90694	Influenza, adjuvanted, quadrivalent, PF	rdfs:label	cpt
DTaP-IPV	cpt:90696	DTaP-IPV	rdfs:label	cpt
DTaP,IPV,Hib,HepB	cpt:90697	DTaP,IPV,Hib,HepB	rdfs:label	cpt
DTaP-Hib-IPV	cpt:90698	DTaP-Hib-IPV	rdfs:label	cpt
DTaP	cpt:90700	DTaP	rdfs:label	cpt
DTaP, 5 pertussis antigens	cpt:90700	DTaP, 5 pertussis antigens	rdfs:label	cpt
DTP	cpt:90701	DTP	rdfs:label	cpt
DT (pediatric)	cpt:90702	DT (pediatric)	rdfs:label	cpt
tetanus toxoid, adsorbed	cpt:90703	tetanus toxoid, adsorbed	rdfs:label	cpt
mumps	cpt:90704	mumps	rdfs:label	cpt
measles	cpt:90705	measles	rdfs:label	cpt
rubella	cpt:90706	rubella	rdfs:label	cpt
MMR	cpt:90707	MMR	rdfs:label	cpt
M/R	cpt:90708	M/R	rdfs:label	cpt
MMRV	cpt:90710	MMRV	rdfs:label	cpt
OPV, Unspecified	cpt:90712	OPV, Unspecified	rdfs:label	cpt
IPV	cpt:90713	IPV	rdfs:label	cpt
Td (adult), 5 Lf tetanus toxoid, preservative free, adsorbed	cpt:90714	Td (adult), 5 Lf tetanus toxoid, preservative free, adsorbed	rdfs:label	cpt
Td (adult), 2 Lf tetanus toxoid, preservative free, adsorbed	cpt:90714	Td (adult), 2 Lf tetanus toxoid, preservative free, adsorbed	rdfs:label	cpt
Tdap	cpt:90715	Tdap	rdfs:label	cpt
varicella	cpt:90716	varicella	rdfs:label	cpt
yellow fever live	cpt:90717	yellow fever live	rdfs:label	cpt
Yellow fever vaccine live - alt	cpt:90717	Yellow fever vaccine live - alt	rdfs:label	cpt
DTP-Hib	cpt:90720	DTP-Hib	rdfs:label	cpt
DTaP-Hib	cpt:90721	DTaP-Hib	rdfs:label	cpt
DTaP-Hep B-IPV	cpt:90723	DTaP-Hep B-IPV	rdfs:label	cpt
influenza, unspecified formulation	cpt:90724	influenza, unspecified formulation	rdfs:label	cpt
cholera, unspecified formulation	cpt:90725	cholera, unspecified formulation	rdfs:label	cpt
rabies, unspecified formulation	cpt:90726	rabies, unspecified formulation	rdfs:label	cpt
plague	cpt:90727	plague	rdfs:label	cpt
BCG	cpt:90728	BCG	rdfs:label	cpt
Hep A, unspecified formulation	cpt:90730	Hep A, unspecified formulation	rdfs:label	cpt
Hep B, unspecified formulation	cpt:90731	Hep B, unspecified formulation	rdfs:label	cpt
pneumococcal polysaccharide PPV23	cpt:90732	pneumococcal polysaccharide PPV23	rdfs:label	cpt
meningococcal MPSV4	cpt:90733	meningococcal MPSV4	rdfs:label	cpt
meningococcal MCV4P	cpt:90734	meningococcal MCV4P	rdfs:label	cpt
Meningococcal MCV4O	cpt:90734	Meningococcal MCV4O	rdfs:label	cpt
Japanese encephalitis SC	cpt:90735	Japanese encephalitis SC	rdfs:label	cpt
zoster live	cpt:90736	zoster live	rdfs:label	cpt
Hib, unspecified formulation	cpt:90737	Hib, unspecified formulation	rdfs:label	cpt
Japanese Encephalitis IM	cpt:90738	Japanese Encephalitis IM	rdfs:label	cpt
HepB-CpG	cpt:90739	HepB-CpG	rdfs:label	cpt
Hep B, high-dosage, dialysis or IC	cpt:90740	Hep B, high-dosage, dialysis or IC	rdfs:label	cpt
IG, unspecified formulation	cpt:90741	IG, unspecified formulation	rdfs:label	cpt
Hep B, adolescent or pediatric	cpt:90743	Hep B, adolescent or pediatric	rdfs:label	cpt
Hep B, adult	cpt:90743	Hep B, adult	rdfs:label	cpt
Hep B, adolescent or pediatric	cpt:90744	Hep B, adolescent or pediatric	rdfs:label	cpt
Hep B, adolescent/high risk infant	cpt:90745	Hep B, adolescent/high risk infant	rdfs:label	cpt
Hep B, adult	cpt:90746	Hep B, adult	rdfs:label	cpt
Hep B, high-dosage, dialysis or IC	cpt:90747	Hep B, high-dosage, dialysis or IC	rdfs:label	cpt
Hib-Hep B	cpt:90748	Hib-Hep B	rdfs:label	cpt
zoster recombinant	cpt:90750	zoster recombinant	rdfs:label	cpt
Influenza, MDCK, quadrivalent, preservative	cpt:90756	Influenza, MDCK, quadrivalent, preservative	rdfs:label	cpt
Ebola Zaire vaccine, live, recombinant, 1mL dose	cpt:90758	Ebola Zaire vaccine, live, recombinant, 1mL dose	rdfs:label	cpt
HepB recombinant, 3-antigen, Al(OH)3	cpt:90759	HepB recombinant, 3-antigen, Al(OH)3	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, 30 mcg/0.3 mL dose	cpt:91300	COVID-19, mRNA, LNP-S, PF, 30 mcg/0.3 mL dose	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, 100 mcg/0.5mL dose or 50 mcg/0.25mL dose	cpt:91301	COVID-19, mRNA, LNP-S, PF, 100 mcg/0.5mL dose or 50 mcg/0.25mL dose	rdfs:label	cpt
COVID-19 vaccine, vector-nr, rS-ChAdOx1, PF, 0.5 mL	cpt:91302	COVID-19 vaccine, vector-nr, rS-ChAdOx1, PF, 0.5 mL	rdfs:label	cpt
COVID-19 vaccine, vector-nr, rS-Ad26, PF, 0.5 mL	cpt:91303	COVID-19 vaccine, vector-nr, rS-Ad26, PF, 0.5 mL	rdfs:label	cpt
COVID-19, subunit, rS-nanoparticle, adjuvanted, PF, 5 mcg/0.5 mL	cpt:91304	COVID-19, subunit, rS-nanoparticle, adjuvanted, PF, 5 mcg/0.5 mL	rdfs:label	cpt
COVID-19, subunit, rS-nanoparticle+Matrix-M1 Adjuvant, PF, 0.5 mL	cpt:91304	COVID-19, subunit, rS-nanoparticle+Matrix-M1 Adjuvant, PF, 0.5 mL	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, 30 mcg/0.3 mL dose, tris-sucrose	cpt:91305	COVID-19, mRNA, LNP-S, PF, 30 mcg/0.3 mL dose, tris-sucrose	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, 100 mcg/0.5mL dose or 50 mcg/0.25mL dose	cpt:91306	COVID-19, mRNA, LNP-S, PF, 100 mcg/0.5mL dose or 50 mcg/0.25mL dose	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, 10 mcg/0.2 mL dose, tris-sucrose	cpt:91307	COVID-19, mRNA, LNP-S, PF, 10 mcg/0.2 mL dose, tris-sucrose	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, 3 mcg/0.2 mL dose, tris-sucrose	cpt:91308	COVID-19, mRNA, LNP-S, PF, 3 mcg/0.2 mL dose, tris-sucrose	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, 50 mcg/0.5 mL dose	cpt:91309	COVID-19, mRNA, LNP-S, PF, 50 mcg/0.5 mL dose	rdfs:label	cpt
COVID-19, D614, recomb, preS dTM, AS03 adjuvant add, PF, 5mcg/0.5mL	cpt:91310	COVID-19, D614, recomb, preS dTM, AS03 adjuvant add, PF, 5mcg/0.5mL	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, pediatric 25 mcg/0.25 mL dose	cpt:91311	COVID-19, mRNA, LNP-S, PF, pediatric 25 mcg/0.25 mL dose	rdfs:label	cpt
COVID-19, mRNA, LNP-S, bivalent, PF, 30 mcg/0.3 mL dose	cpt:91312	COVID-19, mRNA, LNP-S, bivalent, PF, 30 mcg/0.3 mL dose	rdfs:label	cpt
COVID-19, mRNA, LNP-S, bivalent, PF, 50 mcg/0.5 mL or 25mcg/0.25 mL dose	cpt:91313	COVID-19, mRNA, LNP-S, bivalent, PF, 50 mcg/0.5 mL or 25mcg/0.25 mL dose	rdfs:label	cpt
COVID-19, mRNA, LNP-S, bivalent, PF, 50 mcg/0.5 mL or 25mcg/0.25 mL dose	cpt:91314	COVID-19, mRNA, LNP-S, bivalent, PF, 50 mcg/0.5 mL or 25mcg/0.25 mL dose	rdfs:label	cpt
COVID-19, mRNA, LNP-S, bivalent, PF, 10 mcg/0.2 mL dose	cpt:91315	COVID-19, mRNA, LNP-S, bivalent, PF, 10 mcg/0.2 mL dose	rdfs:label	cpt
COVID-19, mRNA, LNP-S, bivalent, PF, 10 mcg/0.2 mL	cpt:91316	COVID-19, mRNA, LNP-S, bivalent, PF, 10 mcg/0.2 mL	rdfs:label	cpt
COVID-19, mRNA, LNP-S, bivalent, PF, 3 mcg/0.2 mL dose	cpt:91317	COVID-19, mRNA, LNP-S, bivalent, PF, 3 mcg/0.2 mL dose	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, tris-sucrose, 3 mcg/0.3 mL	cpt:91318	COVID-19, mRNA, LNP-S, PF, tris-sucrose, 3 mcg/0.3 mL	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, tris-sucrose, 10 mcg/0.3 mL	cpt:91319	COVID-19, mRNA, LNP-S, PF, tris-sucrose, 10 mcg/0.3 mL	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, tris-sucrose, 30 mcg/0.3 mL	cpt:91320	COVID-19, mRNA, LNP-S, PF, tris-sucrose, 30 mcg/0.3 mL	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, 25 mcg/0.25 mL	cpt:91321	COVID-19, mRNA, LNP-S, PF, 25 mcg/0.25 mL	rdfs:label	cpt
COVID-19, mRNA, LNP-S, PF, 50 mcg/0.5 mL	cpt:91322	COVID-19, mRNA, LNP-S, PF, 50 mcg/0.5 mL	rdfs:label	cpt
