identifier	name	definition	synonyms	alts	parents	species
A19	Miliary tuberculosis				icd10:A15-A19	
A19	Miliary tuberculosis				icd10:A15-A19	
A19	Miliary tuberculosis				icd10:A15-A19	
A20	Plague				icd10:A20-A28	
A20	Plague				icd10:A20-A28	
A20	Plague				icd10:A20-A28	
A20	Plague				icd10:A20-A28	
A20	Plague				icd10:A20-A28	
A20	Plague				icd10:A20-A28	
A20	Plague				icd10:A20-A28	
A20	Plague				icd10:A20-A28	
A20-A28	Certain zoonotic bacterial diseases				icd10:I	
A21	Tularaemia				icd10:A20-A28	
A21	Tularaemia				icd10:A20-A28	
A21	Tularaemia				icd10:A20-A28	
A21	Tularaemia				icd10:A20-A28	
A21	Tularaemia				icd10:A20-A28	
A21	Tularaemia				icd10:A20-A28	
A21	Tularaemia				icd10:A20-A28	
A21	Tularaemia				icd10:A20-A28	
A22	Anthrax				icd10:A20-A28	
A22	Anthrax				icd10:A20-A28	
A22	Anthrax				icd10:A20-A28	
A22	Anthrax				icd10:A20-A28	
A22	Anthrax				icd10:A20-A28	
A22	Anthrax				icd10:A20-A28	
A22	Anthrax				icd10:A20-A28	
A23	Brucellosis				icd10:A20-A28	
A23	Brucellosis				icd10:A20-A28	
A23	Brucellosis				icd10:A20-A28	
A23	Brucellosis				icd10:A20-A28	
A23	Brucellosis				icd10:A20-A28	
A23	Brucellosis				icd10:A20-A28	
A23	Brucellosis				icd10:A20-A28	
A24	Glanders and melioidosis				icd10:A20-A28	
A24	Glanders and melioidosis				icd10:A20-A28	
A24	Glanders and melioidosis				icd10:A20-A28	
A24	Glanders and melioidosis				icd10:A20-A28	
A24	Glanders and melioidosis				icd10:A20-A28	
A24	Glanders and melioidosis				icd10:A20-A28	
A25	Rat-bite fevers				icd10:A20-A28	
A25	Rat-bite fevers				icd10:A20-A28	
A25	Rat-bite fevers				icd10:A20-A28	
A25	Rat-bite fevers				icd10:A20-A28	
A26	Erysipeloid				icd10:A20-A28	
A26	Erysipeloid				icd10:A20-A28	
A26	Erysipeloid				icd10:A20-A28	
A26	Erysipeloid				icd10:A20-A28	
A26	Erysipeloid				icd10:A20-A28	
A27	Leptospirosis				icd10:A20-A28	
A27	Leptospirosis				icd10:A20-A28	
A27	Leptospirosis				icd10:A20-A28	
A27	Leptospirosis				icd10:A20-A28	
A28	Other zoonotic bacterial diseases, not elsewhere classified				icd10:A20-A28	
A28	Other zoonotic bacterial diseases, not elsewhere classified				icd10:A20-A28	
A28	Other zoonotic bacterial diseases, not elsewhere classified				icd10:A20-A28	
A28	Other zoonotic bacterial diseases, not elsewhere classified				icd10:A20-A28	
A28	Other zoonotic bacterial diseases, not elsewhere classified				icd10:A20-A28	
A28	Other zoonotic bacterial diseases, not elsewhere classified				icd10:A20-A28	
A30	Leprosy [Hansen disease]				icd10:A30-A49	
A30	Leprosy [Hansen disease]				icd10:A30-A49	
A30	Leprosy [Hansen disease]				icd10:A30-A49	
A30	Leprosy [Hansen disease]				icd10:A30-A49	
A30	Leprosy [Hansen disease]				icd10:A30-A49	
A30	Leprosy [Hansen disease]				icd10:A30-A49	
A30	Leprosy [Hansen disease]				icd10:A30-A49	
A30	Leprosy [Hansen disease]				icd10:A30-A49	
A30	Leprosy [Hansen disease]				icd10:A30-A49	
A30-A49	Other bacterial diseases				icd10:I	
A31	Infection due to other mycobacteria				icd10:A30-A49	
A31	Infection due to other mycobacteria				icd10:A30-A49	
A31	Infection due to other mycobacteria				icd10:A30-A49	
A31	Infection due to other mycobacteria				icd10:A30-A49	
A31	Infection due to other mycobacteria				icd10:A30-A49	
A32	Listeriosis				icd10:A30-A49	
A32	Listeriosis				icd10:A30-A49	
A32	Listeriosis				icd10:A30-A49	
A32	Listeriosis				icd10:A30-A49	
A32	Listeriosis				icd10:A30-A49	
A32	Listeriosis				icd10:A30-A49	
A33	Tetanus neonatorum				icd10:A30-A49	
A34	Obstetrical tetanus				icd10:A30-A49	
A35	Other tetanus				icd10:A30-A49	
A36	Diphtheria				icd10:A30-A49	
A36	Diphtheria				icd10:A30-A49	
A36	Diphtheria				icd10:A30-A49	
A36	Diphtheria				icd10:A30-A49	
A36	Diphtheria				icd10:A30-A49	
A36	Diphtheria				icd10:A30-A49	
A36	Diphtheria				icd10:A30-A49	
A37	Whooping cough				icd10:A30-A49	
A37	Whooping cough				icd10:A30-A49	
A37	Whooping cough				icd10:A30-A49	
A37	Whooping cough				icd10:A30-A49	
A37	Whooping cough				icd10:A30-A49	
A38	Scarlet fever				icd10:A30-A49	
A39	Meningococcal infection				icd10:A30-A49	
A39	Meningococcal infection				icd10:A30-A49	
A39	Meningococcal infection				icd10:A30-A49	
A39	Meningococcal infection				icd10:A30-A49	
A39	Meningococcal infection				icd10:A30-A49	
A39	Meningococcal infection				icd10:A30-A49	
A39	Meningococcal infection				icd10:A30-A49	
A39	Meningococcal infection				icd10:A30-A49	
A39	Meningococcal infection				icd10:A30-A49	
A40	Streptococcal sepsis				icd10:A30-A49	
A40	Streptococcal sepsis				icd10:A30-A49	
A40	Streptococcal sepsis				icd10:A30-A49	
A40	Streptococcal sepsis				icd10:A30-A49	
A40	Streptococcal sepsis				icd10:A30-A49	
A40	Streptococcal sepsis				icd10:A30-A49	
A40	Streptococcal sepsis				icd10:A30-A49	
A41	Other sepsis				icd10:A30-A49	
A41	Other sepsis				icd10:A30-A49	
A41	Other sepsis				icd10:A30-A49	
A41	Other sepsis				icd10:A30-A49	
A41	Other sepsis				icd10:A30-A49	
A41	Other sepsis				icd10:A30-A49	
A41	Other sepsis				icd10:A30-A49	
A41	Other sepsis				icd10:A30-A49	
A41	Other sepsis				icd10:A30-A49	
A42	Actinomycosis				icd10:A30-A49	
A42	Actinomycosis				icd10:A30-A49	
A42	Actinomycosis				icd10:A30-A49	
A42	Actinomycosis				icd10:A30-A49	
A42	Actinomycosis				icd10:A30-A49	
A42	Actinomycosis				icd10:A30-A49	
A42	Actinomycosis				icd10:A30-A49	
A43	Nocardiosis				icd10:A30-A49	
A43	Nocardiosis				icd10:A30-A49	
A43	Nocardiosis				icd10:A30-A49	
A43	Nocardiosis				icd10:A30-A49	
A43	Nocardiosis				icd10:A30-A49	
A44	Bartonellosis				icd10:A30-A49	
A44	Bartonellosis				icd10:A30-A49	
A44	Bartonellosis				icd10:A30-A49	
A44	Bartonellosis				icd10:A30-A49	
A44	Bartonellosis				icd10:A30-A49	
A46	Erysipelas				icd10:A30-A49	
A48	Other bacterial diseases, not elsewhere classified				icd10:A30-A49	
A48	Other bacterial diseases, not elsewhere classified				icd10:A30-A49	
A48	Other bacterial diseases, not elsewhere classified				icd10:A30-A49	
A48	Other bacterial diseases, not elsewhere classified				icd10:A30-A49	
A48	Other bacterial diseases, not elsewhere classified				icd10:A30-A49	
A48	Other bacterial diseases, not elsewhere classified				icd10:A30-A49	
A48	Other bacterial diseases, not elsewhere classified				icd10:A30-A49	
A49	Bacterial infection of unspecified site				icd10:A30-A49	
A49	Bacterial infection of unspecified site				icd10:A30-A49	
A49	Bacterial infection of unspecified site				icd10:A30-A49	
A49	Bacterial infection of unspecified site				icd10:A30-A49	
A49	Bacterial infection of unspecified site				icd10:A30-A49	
A49	Bacterial infection of unspecified site				icd10:A30-A49	
A49	Bacterial infection of unspecified site				icd10:A30-A49	
A50	Congenital syphilis				icd10:A50-A64	
A50	Congenital syphilis				icd10:A50-A64	
A50	Congenital syphilis				icd10:A50-A64	
A50	Congenital syphilis				icd10:A50-A64	
A50	Congenital syphilis				icd10:A50-A64	
A50	Congenital syphilis				icd10:A50-A64	
A50	Congenital syphilis				icd10:A50-A64	
A50	Congenital syphilis				icd10:A50-A64	
A50	Congenital syphilis				icd10:A50-A64	
A50	Congenital syphilis				icd10:A50-A64	
A50-A64	Infections with a predominantly sexual mode of transmission				icd10:I	
A51	Early syphilis				icd10:A50-A64	
A51	Early syphilis				icd10:A50-A64	
A51	Early syphilis				icd10:A50-A64	
A51	Early syphilis				icd10:A50-A64	
A51	Early syphilis				icd10:A50-A64	
A51	Early syphilis				icd10:A50-A64	
A51	Early syphilis				icd10:A50-A64	
A51	Early syphilis				icd10:A50-A64	
A52	Late syphilis				icd10:A50-A64	
A52	Late syphilis				icd10:A50-A64	
A52	Late syphilis				icd10:A50-A64	
A52	Late syphilis				icd10:A50-A64	
A52	Late syphilis				icd10:A50-A64	
A52	Late syphilis				icd10:A50-A64	
A52	Late syphilis				icd10:A50-A64	
A52	Late syphilis				icd10:A50-A64	
A53	Other and unspecified syphilis				icd10:A50-A64	
A53	Other and unspecified syphilis				icd10:A50-A64	
A53	Other and unspecified syphilis				icd10:A50-A64	
A54	Gonococcal infection				icd10:A50-A64	
A54	Gonococcal infection				icd10:A50-A64	
A54	Gonococcal infection				icd10:A50-A64	
A54	Gonococcal infection				icd10:A50-A64	
A54	Gonococcal infection				icd10:A50-A64	
A54	Gonococcal infection				icd10:A50-A64	
A54	Gonococcal infection				icd10:A50-A64	
A54	Gonococcal infection				icd10:A50-A64	
A54	Gonococcal infection				icd10:A50-A64	
A54	Gonococcal infection				icd10:A50-A64	
A55	Chlamydial lymphogranuloma (venereum)				icd10:A50-A64	
A56	Other sexually transmitted chlamydial diseases				icd10:A50-A64	
A56	Other sexually transmitted chlamydial diseases				icd10:A50-A64	
A56	Other sexually transmitted chlamydial diseases				icd10:A50-A64	
A56	Other sexually transmitted chlamydial diseases				icd10:A50-A64	
A56	Other sexually transmitted chlamydial diseases				icd10:A50-A64	
A56	Other sexually transmitted chlamydial diseases				icd10:A50-A64	
A56	Other sexually transmitted chlamydial diseases				icd10:A50-A64	
A57	Chancroid				icd10:A50-A64	
A58	Granuloma inguinale				icd10:A50-A64	
A59	Trichomoniasis				icd10:A50-A64	
A59	Trichomoniasis				icd10:A50-A64	
A59	Trichomoniasis				icd10:A50-A64	
A59	Trichomoniasis				icd10:A50-A64	
A60	Anogenital herpesviral [herpes simplex] infection				icd10:A50-A64	
A60	Anogenital herpesviral [herpes simplex] infection				icd10:A50-A64	
A60	Anogenital herpesviral [herpes simplex] infection				icd10:A50-A64	
A60	Anogenital herpesviral [herpes simplex] infection				icd10:A50-A64	
A63	Other predominantly sexually transmitted diseases, not elsewhere classified				icd10:A50-A64	
A63	Other predominantly sexually transmitted diseases, not elsewhere classified				icd10:A50-A64	
A63	Other predominantly sexually transmitted diseases, not elsewhere classified				icd10:A50-A64	
A64	Unspecified sexually transmitted disease				icd10:A50-A64	
A65	Nonvenereal syphilis				icd10:A65-A69	
A65-A69	Other spirochaetal diseases				icd10:I	
A66	Yaws				icd10:A65-A69	
A66	Yaws				icd10:A65-A69	
A66	Yaws				icd10:A65-A69	
A66	Yaws				icd10:A65-A69	
A66	Yaws				icd10:A65-A69	
A66	Yaws				icd10:A65-A69	
A66	Yaws				icd10:A65-A69	
A66	Yaws				icd10:A65-A69	
A66	Yaws				icd10:A65-A69	
A66	Yaws				icd10:A65-A69	
A66	Yaws				icd10:A65-A69	
A67	Pinta [carate]				icd10:A65-A69	
A67	Pinta [carate]				icd10:A65-A69	
A67	Pinta [carate]				icd10:A65-A69	
A67	Pinta [carate]				icd10:A65-A69	
A67	Pinta [carate]				icd10:A65-A69	
A67	Pinta [carate]				icd10:A65-A69	
A68	Relapsing fevers				icd10:A65-A69	
A68	Relapsing fevers				icd10:A65-A69	
A68	Relapsing fevers				icd10:A65-A69	
A68	Relapsing fevers				icd10:A65-A69	
A69	Other spirochaetal infections				icd10:A65-A69	
A69	Other spirochaetal infections				icd10:A65-A69	
A69	Other spirochaetal infections				icd10:A65-A69	
A69	Other spirochaetal infections				icd10:A65-A69	
A69	Other spirochaetal infections				icd10:A65-A69	
A69	Other spirochaetal infections				icd10:A65-A69	
A70	Chlamydia psittaci infection				icd10:A70-A74	
A70-A74	Other diseases caused by chlamydiae				icd10:I	
A71	Trachoma				icd10:A70-A74	
A71	Trachoma				icd10:A70-A74	
A71	Trachoma				icd10:A70-A74	
A71	Trachoma				icd10:A70-A74	
A74	Other diseases caused by chlamydiae				icd10:A70-A74	
A74	Other diseases caused by chlamydiae				icd10:A70-A74	
A74	Other diseases caused by chlamydiae				icd10:A70-A74	
A74	Other diseases caused by chlamydiae				icd10:A70-A74	
A75	Typhus fever				icd10:A75-A79	
A75	Typhus fever				icd10:A75-A79	
A75	Typhus fever				icd10:A75-A79	
A75	Typhus fever				icd10:A75-A79	
A75	Typhus fever				icd10:A75-A79	
A75	Typhus fever				icd10:A75-A79	
A75-A79	Rickettsioses				icd10:I	
A77	Spotted fever [tick-borne rickettsioses]				icd10:A75-A79	
A77	Spotted fever [tick-borne rickettsioses]				icd10:A75-A79	
A77	Spotted fever [tick-borne rickettsioses]				icd10:A75-A79	
A77	Spotted fever [tick-borne rickettsioses]				icd10:A75-A79	
A77	Spotted fever [tick-borne rickettsioses]				icd10:A75-A79	
A77	Spotted fever [tick-borne rickettsioses]				icd10:A75-A79	
A77	Spotted fever [tick-borne rickettsioses]				icd10:A75-A79	
A78	Q fever				icd10:A75-A79	
A79	Other rickettsioses				icd10:A75-A79	
A79	Other rickettsioses				icd10:A75-A79	
A79	Other rickettsioses				icd10:A75-A79	
A79	Other rickettsioses				icd10:A75-A79	
A79	Other rickettsioses				icd10:A75-A79	
A80	Acute poliomyelitis				icd10:A80-A89	
A80	Acute poliomyelitis				icd10:A80-A89	
A80	Acute poliomyelitis				icd10:A80-A89	
A80	Acute poliomyelitis				icd10:A80-A89	
A80	Acute poliomyelitis				icd10:A80-A89	
A80	Acute poliomyelitis				icd10:A80-A89	
A80	Acute poliomyelitis				icd10:A80-A89	
A80-A89	Viral infections of the central nervous system				icd10:I	
A81	Atypical virus infections of central nervous system				icd10:A80-A89	
A81	Atypical virus infections of central nervous system				icd10:A80-A89	
A81	Atypical virus infections of central nervous system				icd10:A80-A89	
A81	Atypical virus infections of central nervous system				icd10:A80-A89	
A81	Atypical virus infections of central nervous system				icd10:A80-A89	
A81	Atypical virus infections of central nervous system				icd10:A80-A89	
A82	Rabies				icd10:A80-A89	
A82	Rabies				icd10:A80-A89	
A82	Rabies				icd10:A80-A89	
A82	Rabies				icd10:A80-A89	
A83	Mosquito-borne viral encephalitis				icd10:A80-A89	
A83	Mosquito-borne viral encephalitis				icd10:A80-A89	
A83	Mosquito-borne viral encephalitis				icd10:A80-A89	
A83	Mosquito-borne viral encephalitis				icd10:A80-A89	
A83	Mosquito-borne viral encephalitis				icd10:A80-A89	
A83	Mosquito-borne viral encephalitis				icd10:A80-A89	
A83	Mosquito-borne viral encephalitis				icd10:A80-A89	
A83	Mosquito-borne viral encephalitis				icd10:A80-A89	
A83	Mosquito-borne viral encephalitis				icd10:A80-A89	
A83	Mosquito-borne viral encephalitis				icd10:A80-A89	
A84	Tick-borne viral encephalitis				icd10:A80-A89	
A84	Tick-borne viral encephalitis				icd10:A80-A89	
A84	Tick-borne viral encephalitis				icd10:A80-A89	
A84	Tick-borne viral encephalitis				icd10:A80-A89	
A84	Tick-borne viral encephalitis				icd10:A80-A89	
A85	Other viral encephalitis, not elsewhere classified				icd10:A80-A89	
A85	Other viral encephalitis, not elsewhere classified				icd10:A80-A89	
A85	Other viral encephalitis, not elsewhere classified				icd10:A80-A89	
A85	Other viral encephalitis, not elsewhere classified				icd10:A80-A89	
A85	Other viral encephalitis, not elsewhere classified				icd10:A80-A89	
A86	Unspecified viral encephalitis				icd10:A80-A89	
A87	Viral meningitis				icd10:A80-A89	
A87	Viral meningitis				icd10:A80-A89	
A87	Viral meningitis				icd10:A80-A89	
A87	Viral meningitis				icd10:A80-A89	
A87	Viral meningitis				icd10:A80-A89	
A87	Viral meningitis				icd10:A80-A89	
A88	Other viral infections of central nervous system, not elsewhere classified				icd10:A80-A89	
A88	Other viral infections of central nervous system, not elsewhere classified				icd10:A80-A89	
A88	Other viral infections of central nervous system, not elsewhere classified				icd10:A80-A89	
A88	Other viral infections of central nervous system, not elsewhere classified				icd10:A80-A89	
A89	Unspecified viral infection of central nervous system				icd10:A80-A89	
A92	Other mosquito-borne viral fevers				icd10:A92-A99	
A92	Other mosquito-borne viral fevers				icd10:A92-A99	
A92	Other mosquito-borne viral fevers				icd10:A92-A99	
A92	Other mosquito-borne viral fevers				icd10:A92-A99	
A92	Other mosquito-borne viral fevers				icd10:A92-A99	
A92	Other mosquito-borne viral fevers				icd10:A92-A99	
A92	Other mosquito-borne viral fevers				icd10:A92-A99	
A92	Other mosquito-borne viral fevers				icd10:A92-A99	
A92-A99	Arthropod-borne viral fevers and viral haemorrhagic fevers				icd10:I	
A93	Other arthropod-borne viral fevers, not elsewhere classified				icd10:A92-A99	
A93	Other arthropod-borne viral fevers, not elsewhere classified				icd10:A92-A99	
A93	Other arthropod-borne viral fevers, not elsewhere classified				icd10:A92-A99	
A93	Other arthropod-borne viral fevers, not elsewhere classified				icd10:A92-A99	
A93	Other arthropod-borne viral fevers, not elsewhere classified				icd10:A92-A99	
A94	Unspecified arthropod-borne viral fever				icd10:A92-A99	
A95	Yellow fever				icd10:A92-A99	
A95	Yellow fever				icd10:A92-A99	
A95	Yellow fever				icd10:A92-A99	
A95	Yellow fever				icd10:A92-A99	
A96	Arenaviral haemorrhagic fever				icd10:A92-A99	
A96	Arenaviral haemorrhagic fever				icd10:A92-A99	
A96	Arenaviral haemorrhagic fever				icd10:A92-A99	
A96	Arenaviral haemorrhagic fever				icd10:A92-A99	
A96	Arenaviral haemorrhagic fever				icd10:A92-A99	
A96	Arenaviral haemorrhagic fever				icd10:A92-A99	
A97	Dengue				icd10:A92-A99	
A97	Dengue				icd10:A92-A99	
A97	Dengue				icd10:A92-A99	
A97	Dengue				icd10:A92-A99	
A97	Dengue				icd10:A92-A99	
A98	Other viral haemorrhagic fevers, not elsewhere classified				icd10:A92-A99	
A98	Other viral haemorrhagic fevers, not elsewhere classified				icd10:A92-A99	
A98	Other viral haemorrhagic fevers, not elsewhere classified				icd10:A92-A99	
A98	Other viral haemorrhagic fevers, not elsewhere classified				icd10:A92-A99	
A98	Other viral haemorrhagic fevers, not elsewhere classified				icd10:A92-A99	
A98	Other viral haemorrhagic fevers, not elsewhere classified				icd10:A92-A99	
A98	Other viral haemorrhagic fevers, not elsewhere classified				icd10:A92-A99	
A98	Other viral haemorrhagic fevers, not elsewhere classified				icd10:A92-A99	
A99	Unspecified viral haemorrhagic fever				icd10:A92-A99	
B00	Herpesviral [herpes simplex] infections				icd10:B00-B09	
B00	Herpesviral [herpes simplex] infections				icd10:B00-B09	
B00	Herpesviral [herpes simplex] infections				icd10:B00-B09	
B00	Herpesviral [herpes simplex] infections				icd10:B00-B09	
B00	Herpesviral [herpes simplex] infections				icd10:B00-B09	
B00	Herpesviral [herpes simplex] infections				icd10:B00-B09	
B00	Herpesviral [herpes simplex] infections				icd10:B00-B09	
B00	Herpesviral [herpes simplex] infections				icd10:B00-B09	
B00	Herpesviral [herpes simplex] infections				icd10:B00-B09	
B00	Herpesviral [herpes simplex] infections				icd10:B00-B09	
B00-B09	Viral infections characterized by skin and mucous membrane lesions				icd10:I	
B01	Varicella [chickenpox]				icd10:B00-B09	
B01	Varicella [chickenpox]				icd10:B00-B09	
B01	Varicella [chickenpox]				icd10:B00-B09	
B01	Varicella [chickenpox]				icd10:B00-B09	
B01	Varicella [chickenpox]				icd10:B00-B09	
B01	Varicella [chickenpox]				icd10:B00-B09	
B02	Zoster [herpes zoster]				icd10:B00-B09	
B02	Zoster [herpes zoster]				icd10:B00-B09	
B02	Zoster [herpes zoster]				icd10:B00-B09	
B02	Zoster [herpes zoster]				icd10:B00-B09	
B02	Zoster [herpes zoster]				icd10:B00-B09	
B02	Zoster [herpes zoster]				icd10:B00-B09	
B02	Zoster [herpes zoster]				icd10:B00-B09	
B02	Zoster [herpes zoster]				icd10:B00-B09	
B03	Smallpox				icd10:B00-B09	
B04	Monkeypox				icd10:B00-B09	
B05	Measles				icd10:B00-B09	
B05	Measles				icd10:B00-B09	
B05	Measles				icd10:B00-B09	
B05	Measles				icd10:B00-B09	
B05	Measles				icd10:B00-B09	
B05	Measles				icd10:B00-B09	
B05	Measles				icd10:B00-B09	
B05	Measles				icd10:B00-B09	
B06	Rubella [German measles]				icd10:B00-B09	
B06	Rubella [German measles]				icd10:B00-B09	
B06	Rubella [German measles]				icd10:B00-B09	
B06	Rubella [German measles]				icd10:B00-B09	
B07	Viral warts				icd10:B00-B09	
B08	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified				icd10:B00-B09	
B08	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified				icd10:B00-B09	
B08	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified				icd10:B00-B09	
B08	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified				icd10:B00-B09	
B08	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified				icd10:B00-B09	
B08	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified				icd10:B00-B09	
B08	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified				icd10:B00-B09	
B08	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified				icd10:B00-B09	
B09	Unspecified viral infection characterized by skin and mucous membrane lesions				icd10:B00-B09	
B15	Acute hepatitis A				icd10:B15-B19	
