text	curie	name	predicate	source
IL 2 signaling pathway	wikipathways:WP1091	IL 2 signaling pathway	rdfs:label	wikipathways
EGFR1 signaling pathway	wikipathways:WP1096	EGFR1 signaling pathway	rdfs:label	wikipathways
Nuclear receptors in lipid metabolism and toxicity	wikipathways:WP1099	Nuclear receptors in lipid metabolism and toxicity	rdfs:label	wikipathways
Translation factors	wikipathways:WP110	Translation factors	rdfs:label	wikipathways
Adipogenesis	wikipathways:WP1105	Adipogenesis	rdfs:label	wikipathways
Electron transport chain OXPHOS system in mitochondria	wikipathways:WP111	Electron transport chain OXPHOS system in mitochondria	rdfs:label	wikipathways
EPO receptor signaling	wikipathways:WP1112	EPO receptor signaling	rdfs:label	wikipathways
Cytokines and inflammatory response	wikipathways:WP1113	Cytokines and inflammatory response	rdfs:label	wikipathways
Biogenic amine synthesis	wikipathways:WP1118	Biogenic amine synthesis	rdfs:label	wikipathways
Principal pathways of carbon metabolism	wikipathways:WP112	Principal pathways of carbon metabolism	rdfs:label	wikipathways
Kit receptor signaling pathway	wikipathways:WP1121	Kit receptor signaling pathway	rdfs:label	wikipathways
Blood clotting cascade	wikipathways:WP1122	Blood clotting cascade	rdfs:label	wikipathways
Tryptophan metabolism	wikipathways:WP1126	Tryptophan metabolism	rdfs:label	wikipathways
Wnt signaling pathway and pluripotency	wikipathways:WP1129	Wnt signaling pathway and pluripotency	rdfs:label	wikipathways
TGF beta signaling pathway	wikipathways:WP113	TGF beta signaling pathway	rdfs:label	wikipathways
Androgen receptor signaling pathway	wikipathways:WP1133	Androgen receptor signaling pathway	rdfs:label	wikipathways
Ketone bodies synthesis and degradation	wikipathways:WP1134	Ketone bodies synthesis and degradation	rdfs:label	wikipathways
Wnt signaling pathway	wikipathways:WP1135	Wnt signaling pathway	rdfs:label	wikipathways
FAS pathway and stress induction of HSP regulation	wikipathways:WP1138	FAS pathway and stress induction of HSP regulation	rdfs:label	wikipathways
Hedgehog signaling pathway	wikipathways:WP1141	Hedgehog signaling pathway	rdfs:label	wikipathways
Notch signaling pathway	wikipathways:WP1148	Notch signaling pathway	rdfs:label	wikipathways
ACE inhibitor pathway	wikipathways:WP1151	ACE inhibitor pathway	rdfs:label	wikipathways
Statin pathway	wikipathways:WP1157	Statin pathway	rdfs:label	wikipathways
Hedgehog signaling pathway	wikipathways:WP116	Hedgehog signaling pathway	rdfs:label	wikipathways
G protein signaling pathways	wikipathways:WP1165	G protein signaling pathways	rdfs:label	wikipathways
ID signaling pathway	wikipathways:WP1168	ID signaling pathway	rdfs:label	wikipathways
GPCRs other	wikipathways:WP117	GPCRs other	rdfs:label	wikipathways
Matrix metalloproteinases	wikipathways:WP1176	Matrix metalloproteinases	rdfs:label	wikipathways
Delta Notch signaling pathway	wikipathways:WP1180	Delta Notch signaling pathway	rdfs:label	wikipathways
Eukaryotic transcription initiation	wikipathways:WP1182	Eukaryotic transcription initiation	rdfs:label	wikipathways
Nuclear receptors	wikipathways:WP1184	Nuclear receptors	rdfs:label	wikipathways
Integrin mediated cell adhesion	wikipathways:WP1185	Integrin mediated cell adhesion	rdfs:label	wikipathways
Cholesterol biosynthesis	wikipathways:WP1186	Cholesterol biosynthesis	rdfs:label	wikipathways
Glycogen metabolism	wikipathways:WP1189	Glycogen metabolism	rdfs:label	wikipathways
Monoamine GPCRs	wikipathways:WP1193	Monoamine GPCRs	rdfs:label	wikipathways
Osteoclast signaling	wikipathways:WP12	Osteoclast signaling	rdfs:label	wikipathways
Cell cycle	wikipathways:WP1200	Cell cycle	rdfs:label	wikipathways
Homologous recombination	wikipathways:WP1205	Homologous recombination	rdfs:label	wikipathways
Colanic acid building blocks biosynthesis	wikipathways:WP121	Colanic acid building blocks biosynthesis	rdfs:label	wikipathways
Arylamine metabolism	wikipathways:WP1211	Arylamine metabolism	rdfs:label	wikipathways
Metapathway biotransformation	wikipathways:WP1212	Metapathway biotransformation	rdfs:label	wikipathways
Phase I biotransformations non P450	wikipathways:WP1213	Phase I biotransformations non P450	rdfs:label	wikipathways
Aflatoxin B1 metabolism	wikipathways:WP1217	Aflatoxin B1 metabolism	rdfs:label	wikipathways
Polyol pathway	wikipathways:WP1218	Polyol pathway	rdfs:label	wikipathways
Heme biosynthesis	wikipathways:WP1221	Heme biosynthesis	rdfs:label	wikipathways
EBV LMP1 signaling	wikipathways:WP1224	EBV LMP1 signaling	rdfs:label	wikipathways
TCA cycle	wikipathways:WP1227	TCA cycle	rdfs:label	wikipathways
mRNA processing	wikipathways:WP1229	mRNA processing	rdfs:label	wikipathways
mRNA processing	wikipathways:WP123	mRNA processing	rdfs:label	wikipathways
Pentose phosphate pathway	wikipathways:WP1231	Pentose phosphate pathway	rdfs:label	wikipathways
Notch signaling pathway	wikipathways:WP1232	Notch signaling pathway	rdfs:label	wikipathways
Mismatch repair	wikipathways:WP1233	Mismatch repair	rdfs:label	wikipathways
Polyol pathway	wikipathways:WP1236	Polyol pathway	rdfs:label	wikipathways
Eukaryotic transcription initiation	wikipathways:WP1238	Eukaryotic transcription initiation	rdfs:label	wikipathways
Cytoplasmic ribosomal proteins	wikipathways:WP1239	Cytoplasmic ribosomal proteins	rdfs:label	wikipathways
Irinotecan pathway	wikipathways:WP124	Irinotecan pathway	rdfs:label	wikipathways
Glucuronidation	wikipathways:WP1241	Glucuronidation	rdfs:label	wikipathways
Non homologous end joining	wikipathways:WP1242	Non homologous end joining	rdfs:label	wikipathways
EBV LMP1 signaling	wikipathways:WP1243	EBV LMP1 signaling	rdfs:label	wikipathways
Estrogen signaling	wikipathways:WP1244	Estrogen signaling	rdfs:label	wikipathways
Transcriptional activation by Nfe2l2 in response to phytochemicals	wikipathways:WP1245	Transcriptional activation by Nfe2l2 in response to phytochemicals	rdfs:label	wikipathways
Methylation	wikipathways:WP1247	Methylation	rdfs:label	wikipathways
Oxidative phosphorylation	wikipathways:WP1248	Oxidative phosphorylation	rdfs:label	wikipathways
EPO receptor signaling	wikipathways:WP1249	EPO receptor signaling	rdfs:label	wikipathways
Biogenic amine synthesis	wikipathways:WP125	Biogenic amine synthesis	rdfs:label	wikipathways
Arachidonate epoxygenase epoxide hydrolase	wikipathways:WP1250	Arachidonate epoxygenase epoxide hydrolase	rdfs:label	wikipathways
Metapathway biotransformation	wikipathways:WP1251	Metapathway biotransformation	rdfs:label	wikipathways
Amino acid conjugation of benzoic acid	wikipathways:WP1252	Amino acid conjugation of benzoic acid	rdfs:label	wikipathways
Type II interferon signaling IFNG 	wikipathways:WP1253	Type II interferon signaling IFNG 	rdfs:label	wikipathways
Apoptosis	wikipathways:WP1254	Apoptosis	rdfs:label	wikipathways
Nod like receptor NLR signaling pathway	wikipathways:WP1256	Nod like receptor NLR signaling pathway	rdfs:label	wikipathways
Mismatch repair	wikipathways:WP1257	Mismatch repair	rdfs:label	wikipathways
Homologous recombination	wikipathways:WP1258	Homologous recombination	rdfs:label	wikipathways
Retinol metabolism	wikipathways:WP1259	Retinol metabolism	rdfs:label	wikipathways
Fatty acid beta oxidation 1	wikipathways:WP126	Fatty acid beta oxidation 1	rdfs:label	wikipathways
ErbB signaling pathway	wikipathways:WP1261	ErbB signaling pathway	rdfs:label	wikipathways
Aflatoxin B1 metabolism	wikipathways:WP1262	Aflatoxin B1 metabolism	rdfs:label	wikipathways
Mitochondrial gene expression	wikipathways:WP1263	Mitochondrial gene expression	rdfs:label	wikipathways
Estrogen metabolism	wikipathways:WP1264	Estrogen metabolism	rdfs:label	wikipathways
Polyol pathway	wikipathways:WP1265	Polyol pathway	rdfs:label	wikipathways
SIDS susceptibility pathways	wikipathways:WP1266	SIDS susceptibility pathways	rdfs:label	wikipathways
Fatty acid beta oxidation	wikipathways:WP1269	Fatty acid beta oxidation	rdfs:label	wikipathways
IL5 signaling	wikipathways:WP127	IL5 signaling	rdfs:label	wikipathways
Endochondral ossification	wikipathways:WP1270	Endochondral ossification	rdfs:label	wikipathways
Selenium micronutrient network	wikipathways:WP1272	Selenium micronutrient network	rdfs:label	wikipathways
Folic acid network	wikipathways:WP1273	Folic acid network	rdfs:label	wikipathways
Oxidation by cytochrome P450	wikipathways:WP1274	Oxidation by cytochrome P450	rdfs:label	wikipathways
Glucuronidation	wikipathways:WP1276	Glucuronidation	rdfs:label	wikipathways
Non homologous end joining	wikipathways:WP1277	Non homologous end joining	rdfs:label	wikipathways
EBV LMP1 signaling	wikipathways:WP1278	EBV LMP1 signaling	rdfs:label	wikipathways
Estrogen signaling	wikipathways:WP1279	Estrogen signaling	rdfs:label	wikipathways
Homocysteine and cysteine interconversion	wikipathways:WP128	Homocysteine and cysteine interconversion	rdfs:label	wikipathways
Transcriptional activation by Nfe2l2 in response to phytochemicals	wikipathways:WP1280	Transcriptional activation by Nfe2l2 in response to phytochemicals	rdfs:label	wikipathways
Hypothetical network for drug addiction	wikipathways:WP1281	Hypothetical network for drug addiction	rdfs:label	wikipathways
Methylation	wikipathways:WP1282	Methylation	rdfs:label	wikipathways
Oxidative phosphorylation	wikipathways:WP1283	Oxidative phosphorylation	rdfs:label	wikipathways
EPO receptor signaling	wikipathways:WP1284	EPO receptor signaling	rdfs:label	wikipathways
Metapathway biotransformation	wikipathways:WP1286	Metapathway biotransformation	rdfs:label	wikipathways
Amino acid conjugation of benzoic acid	wikipathways:WP1287	Amino acid conjugation of benzoic acid	rdfs:label	wikipathways
Wnt signaling pathway and pluripotency	wikipathways:WP1288	Wnt signaling pathway and pluripotency	rdfs:label	wikipathways
Type II interferon signaling IFNG 	wikipathways:WP1289	Type II interferon signaling IFNG 	rdfs:label	wikipathways
Matrix metalloproteinases	wikipathways:WP129	Matrix metalloproteinases	rdfs:label	wikipathways
Apoptosis	wikipathways:WP1290	Apoptosis	rdfs:label	wikipathways
Phase I biotransformations non P450	wikipathways:WP1291	Phase I biotransformations non P450	rdfs:label	wikipathways
One carbon metabolism	wikipathways:WP1292	One carbon metabolism	rdfs:label	wikipathways
Selenium metabolism selenoproteins	wikipathways:WP1293	Selenium metabolism selenoproteins	rdfs:label	wikipathways
Nod like receptor NLR signaling pathway	wikipathways:WP1294	Nod like receptor NLR signaling pathway	rdfs:label	wikipathways
Mismatch repair	wikipathways:WP1295	Mismatch repair	rdfs:label	wikipathways
Homologous recombination	wikipathways:WP1296	Homologous recombination	rdfs:label	wikipathways
Retinol metabolism	wikipathways:WP1297	Retinol metabolism	rdfs:label	wikipathways
ErbB signaling pathway	wikipathways:WP1299	ErbB signaling pathway	rdfs:label	wikipathways
DNA replication	wikipathways:WP13	DNA replication	rdfs:label	wikipathways
Aflatoxin B1 metabolism	wikipathways:WP1300	Aflatoxin B1 metabolism	rdfs:label	wikipathways
Mitochondrial gene expression	wikipathways:WP1301	Mitochondrial gene expression	rdfs:label	wikipathways
Estrogen metabolism	wikipathways:WP1302	Estrogen metabolism	rdfs:label	wikipathways
Polyol pathway	wikipathways:WP1303	Polyol pathway	rdfs:label	wikipathways
Toll like receptor signaling pathway	wikipathways:WP1309	Toll like receptor signaling pathway	rdfs:label	wikipathways
Peptide GPCRs	wikipathways:WP131	Peptide GPCRs	rdfs:label	wikipathways
Selenium micronutrient network 	wikipathways:WP1310	Selenium micronutrient network 	rdfs:label	wikipathways
Folic acid network	wikipathways:WP1311	Folic acid network	rdfs:label	wikipathways
S1P receptor signal transduction	wikipathways:WP1312	S1P receptor signal transduction	rdfs:label	wikipathways
Insulin signaling	wikipathways:WP1313	Insulin signaling	rdfs:label	wikipathways
Eicosanoid synthesis	wikipathways:WP1318	Eicosanoid synthesis	rdfs:label	wikipathways
Cholesterol biosynthesis	wikipathways:WP132	Cholesterol biosynthesis	rdfs:label	wikipathways
Nuclear receptors in lipid metabolism and toxicity	wikipathways:WP1326	Nuclear receptors in lipid metabolism and toxicity	rdfs:label	wikipathways
Hypertrophy model	wikipathways:WP1327	Hypertrophy model	rdfs:label	wikipathways
Fatty acid omega oxidation	wikipathways:WP133	Fatty acid omega oxidation	rdfs:label	wikipathways
Estrogen signaling	wikipathways:WP1330	Estrogen signaling	rdfs:label	wikipathways
Adipogenesis	wikipathways:WP1331	Adipogenesis	rdfs:label	wikipathways
Oxidative phosphorylation	wikipathways:WP1335	Oxidative phosphorylation	rdfs:label	wikipathways
EPO receptor signaling	wikipathways:WP1336	EPO receptor signaling	rdfs:label	wikipathways
MAPK signaling pathway	wikipathways:WP1337	MAPK signaling pathway	rdfs:label	wikipathways
Peptide GPCRs	wikipathways:WP1338	Peptide GPCRs	rdfs:label	wikipathways
Electron transport chain	wikipathways:WP1339	Electron transport chain	rdfs:label	wikipathways
Pentose phosphate metabolism	wikipathways:WP134	Pentose phosphate metabolism	rdfs:label	wikipathways
Wnt Signaling Pathway and Pluripotency	wikipathways:WP1344	Wnt Signaling Pathway and Pluripotency	rdfs:label	wikipathways
Wnt signaling pathway	wikipathways:WP1349	Wnt signaling pathway	rdfs:label	wikipathways
IL 6 signaling pathway	wikipathways:WP135	IL 6 signaling pathway	rdfs:label	wikipathways
Apoptosis	wikipathways:WP1351	Apoptosis	rdfs:label	wikipathways
One carbon metabolism	wikipathways:WP1355	One carbon metabolism	rdfs:label	wikipathways
Glycolysis and gluconeogenesis	wikipathways:WP1356	Glycolysis and gluconeogenesis	rdfs:label	wikipathways
Selenium metabolism selenoproteins	wikipathways:WP1358	Selenium metabolism selenoproteins	rdfs:label	wikipathways
Phase I biotransformations non P450	wikipathways:WP136	Phase I biotransformations non P450	rdfs:label	wikipathways
Fatty acid biosynthesis initial steps	wikipathways:WP137	Fatty acid biosynthesis initial steps	rdfs:label	wikipathways
Oxidative stress response	wikipathways:WP1372	Oxidative stress response	rdfs:label	wikipathways
Polyol pathway	wikipathways:WP1375	Polyol pathway	rdfs:label	wikipathways
IL 4 signaling pathway	wikipathways:WP1376	IL 4 signaling pathway	rdfs:label	wikipathways
Androgen receptor signaling	wikipathways:WP138	Androgen receptor signaling	rdfs:label	wikipathways
Toll like receptor signaling pathway	wikipathways:WP1384	Toll like receptor signaling pathway	rdfs:label	wikipathways
Integrin mediated cell adhesion	wikipathways:WP1386	Integrin mediated cell adhesion	rdfs:label	wikipathways
Cholesterol biosynthesis	wikipathways:WP1387	Cholesterol biosynthesis	rdfs:label	wikipathways
Glycogen metabolism	wikipathways:WP1388	Glycogen metabolism	rdfs:label	wikipathways
Monoamine GPCRs	wikipathways:WP1389	Monoamine GPCRs	rdfs:label	wikipathways
Nuclear receptors in lipid metabolism and toxicity	wikipathways:WP139	Nuclear receptors in lipid metabolism and toxicity	rdfs:label	wikipathways
Cell cycle	wikipathways:WP1393	Cell cycle	rdfs:label	wikipathways
GPCRs non odorant 	wikipathways:WP1396	GPCRs non odorant 	rdfs:label	wikipathways
GPCRs odorant	wikipathways:WP1397	GPCRs odorant	rdfs:label	wikipathways
GPCRs orphan	wikipathways:WP1398	GPCRs orphan	rdfs:label	wikipathways
Sucrose biosynthesis	wikipathways:WP14	Sucrose biosynthesis	rdfs:label	wikipathways
Myometrial relaxation and contraction pathways	wikipathways:WP140	Myometrial relaxation and contraction pathways	rdfs:label	wikipathways
Neurotransmitter release in cholinergic motor neurons	wikipathways:WP1401	Neurotransmitter release in cholinergic motor neurons	rdfs:label	wikipathways
AMP activated protein kinase signaling	wikipathways:WP1403	AMP activated protein kinase signaling	rdfs:label	wikipathways
Cell division first embryonic mitosis	wikipathways:WP1411	Cell division first embryonic mitosis	rdfs:label	wikipathways
mRNA processing	wikipathways:WP142	mRNA processing	rdfs:label	wikipathways
Sphingolipid pathway	wikipathways:WP1422	Sphingolipid pathway	rdfs:label	wikipathways
Ganglio sphingolipid metabolism	wikipathways:WP1423	Ganglio sphingolipid metabolism	rdfs:label	wikipathways
Bone morphogenic protein signaling and regulation	wikipathways:WP1425	Bone morphogenic protein signaling and regulation	rdfs:label	wikipathways
Fatty acid beta oxidation	wikipathways:WP143	Fatty acid beta oxidation	rdfs:label	wikipathways
Metapathway UDP glucuronosyltransferases	wikipathways:WP1431	Metapathway UDP glucuronosyltransferases	rdfs:label	wikipathways
Nucleotide binding oligomerization domain NOD pathway	wikipathways:WP1433	Nucleotide binding oligomerization domain NOD pathway	rdfs:label	wikipathways
Osteopontin signaling	wikipathways:WP1434	Osteopontin signaling	rdfs:label	wikipathways
Influenza A virus infection	wikipathways:WP1438	Influenza A virus infection	rdfs:label	wikipathways
Statin pathway	wikipathways:WP145	Statin pathway	rdfs:label	wikipathways
Vulval development	wikipathways:WP1453	Vulval development	rdfs:label	wikipathways
Serotonin transporter activity	wikipathways:WP1455	Serotonin transporter activity	rdfs:label	wikipathways
Nucleotide metabolism	wikipathways:WP146	Nucleotide metabolism	rdfs:label	wikipathways
Photosynthetic carbon reduction	wikipathways:WP1461	Photosynthetic carbon reduction	rdfs:label	wikipathways
Kit receptor signaling pathway	wikipathways:WP147	Kit receptor signaling pathway	rdfs:label	wikipathways
Target of rapamycin signaling	wikipathways:WP1471	Target of rapamycin signaling	rdfs:label	wikipathways
Fatty acid beta oxidation 2	wikipathways:WP148	Fatty acid beta oxidation 2	rdfs:label	wikipathways
Interactions between CFTR and other ion channels	wikipathways:WP1485	Interactions between CFTR and other ion channels	rdfs:label	wikipathways
Intracellular trafficking of CFTR	wikipathways:WP1486	Intracellular trafficking of CFTR	rdfs:label	wikipathways
TNF alpha and mucus production in lung epythelium	wikipathways:WP1487	TNF alpha and mucus production in lung epythelium	rdfs:label	wikipathways
CFTR activity in the plasma membrane	wikipathways:WP1488	CFTR activity in the plasma membrane	rdfs:label	wikipathways
TOR signaling	wikipathways:WP1489	TOR signaling	rdfs:label	wikipathways
Translation factors	wikipathways:WP149	Translation factors	rdfs:label	wikipathways
Glycine metabolism	wikipathways:WP1495	Glycine metabolism	rdfs:label	wikipathways
Oxidative damage response	wikipathways:WP1496	Oxidative damage response	rdfs:label	wikipathways
Hedgehog related genes	wikipathways:WP1497	Hedgehog related genes	rdfs:label	wikipathways
Dopaminergic neurogenesis	wikipathways:WP1498	Dopaminergic neurogenesis	rdfs:label	wikipathways
Selenium micronutrient network	wikipathways:WP15	Selenium micronutrient network	rdfs:label	wikipathways
IL 5 signaling pathway	wikipathways:WP151	IL 5 signaling pathway	rdfs:label	wikipathways
Aspartate biosynthesis	wikipathways:WP1518	Aspartate biosynthesis	rdfs:label	wikipathways
FGF signaling pathway	wikipathways:WP152	FGF signaling pathway	rdfs:label	wikipathways
Regulation of cardiac hypertrophy by miR 208	wikipathways:WP1526	Regulation of cardiac hypertrophy by miR 208	rdfs:label	wikipathways
Physiological and pathological hypertrophy of the heart	wikipathways:WP1528	Physiological and pathological hypertrophy of the heart	rdfs:label	wikipathways
miRNA regulation of DNA damage response	wikipathways:WP1530	miRNA regulation of DNA damage response	rdfs:label	wikipathways
Vitamin D metabolism	wikipathways:WP1531	Vitamin D metabolism	rdfs:label	wikipathways
Vitamin B12 metabolism	wikipathways:WP1533	Vitamin B12 metabolism	rdfs:label	wikipathways
Flavonoid biosynthesis	wikipathways:WP1538	Flavonoid biosynthesis	rdfs:label	wikipathways
Angiogenesis	wikipathways:WP1539	Angiogenesis	rdfs:label	wikipathways
Biogenic amine synthesis	wikipathways:WP154	Biogenic amine synthesis	rdfs:label	wikipathways
Energy metabolism	wikipathways:WP1541	Energy metabolism	rdfs:label	wikipathways
MicroRNAs in cardiomyocyte hypertrophy	wikipathways:WP1544	MicroRNAs in cardiomyocyte hypertrophy	rdfs:label	wikipathways
miRNAs involved in DNA damage response	wikipathways:WP1545	miRNAs involved in DNA damage response	rdfs:label	wikipathways
Metapathway signal transduction	wikipathways:WP1546	Metapathway signal transduction	rdfs:label	wikipathways
Adipogenesis	wikipathways:WP155	Adipogenesis	rdfs:label	wikipathways
Transcription factors regulate miRNAs related to cardiac hypertrophy	wikipathways:WP1559	Transcription factors regulate miRNAs related to cardiac hypertrophy	rdfs:label	wikipathways
Gluconeogenesis	wikipathways:WP156	Gluconeogenesis	rdfs:label	wikipathways
