subject_id	object_id	predicate_id	mapping_justification
rhea:10142	metacyc.compound:1.1.1.188-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10143	kegg.reaction:R02684	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10145	ecocyc:3-NUCLEOTID-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10145	metacyc.compound:3-NUCLEOTID-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10147	kegg.reaction:R03060	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10148	metacyc.compound:BLASTICIDIN-S-DEAMINASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10151	kegg.reaction:R03800	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10155	kegg.reaction:R00150	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10155	metacyc.compound:CARBAMATE-KINASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10157	metacyc.compound:1.14.13.57-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10159	kegg.reaction:R04708	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10163	kegg.reaction:R07145	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10163	metacyc.compound:L-IDITOL-2-DEHYDROGENASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10165	macie:M0311	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10165	reactome:R-HSA-71660.4	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10166	reactome:R-HSA-70494.4	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10167	ecocyc:2PGADEHYDRAT-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10167	kegg.reaction:R00658	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10167	metacyc.compound:2PGADEHYDRAT-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10170	metacyc.compound:1.3.7.2-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10171	kegg.reaction:R05818	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10173	metacyc.compound:HYDROXYBUTYRATE-DIMER-HYDROLASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10175	kegg.reaction:R00048	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10178	metacyc.compound:RXN-17529	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10179	kegg.reaction:R11336	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10180	metacyc.compound:FORMYLTETRAHYDROFOLATE-DEHYDROGENASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10183	kegg.reaction:R00941	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10185	metacyc.compound:3-OXOADIPATE-ENOL-LACTONASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10187	kegg.reaction:R02991	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10189	reactome:R-HSA-191323.4	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10189	reactome:R-HSA-73918.4	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10191	kegg.reaction:R01978	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10191	metacyc.compound:HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10193	ecocyc:ABC-70-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10193	metacyc.compound:ABC-70-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10197	ecocyc:O-SUCCINYLBENZOATE-COA-SYN-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10197	metacyc.compound:O-SUCCINYLBENZOATE-COA-SYN-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10199	kegg.reaction:R04031	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10203	kegg.reaction:R01689	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10203	metacyc.compound:2-ENOATE-REDUCTASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10204	metacyc.compound:1.5.8.1-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10207	kegg.reaction:R01588	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10211	kegg.reaction:R03862	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10211	metacyc.compound:ARGINYLTRANSFERASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10215	kegg.reaction:R02274	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10215	metacyc.compound:VAGL-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10219	kegg.reaction:R04358	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10219	metacyc.compound:RNA-POLYMERASE-SUBUNIT-KINASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10221	ecocyc:TYROSINE--TRNA-LIGASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10221	metacyc.compound:TYROSINE--TRNA-LIGASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10223	kegg.reaction:R02918	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10225	ecocyc:PYRIDOXKIN-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10225	metacyc.compound:PYRIDOXKIN-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10225	reactome:R-HSA-964970.2	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10227	kegg.reaction:R00174	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10231	ecocyc:ACONITATEDEHYDR-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10231	kegg.reaction:R01325	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10231	metacyc.compound:ACONITATEDEHYDR-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10232	metacyc.compound:2.4.2.20-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10235	kegg.reaction:R04346	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10237	metacyc.compound:2.4.1.114-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10239	kegg.reaction:R03710	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10242	ecocyc:ENOYL-ACP-REDUCT-NADH-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10242	metacyc.compound:ENOYL-ACP-REDUCT-NADH-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10243	kegg.reaction:R01403	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10245	macie:M0180	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10245	metacyc.compound:FUMARYLACETOACETASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10245	reactome:R-HSA-71181.6	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10247	kegg.reaction:R01364	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10249	ecocyc:DUTP-PYROP-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10249	metacyc.compound:DUTP-PYROP-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10249	reactome:R-HSA-73666.5	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10251	kegg.reaction:R02100	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10255	kegg.reaction:R07274	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10255	metacyc.compound:2.5.1.65-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10257	metacyc.compound:2.7.9.5-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10261	ecocyc:TRANS-RXN-250	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10261	metacyc.compound:TRANS-RXN-250	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10267	ecocyc:ALDOSE-1-EPIMERASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10267	kegg.reaction:R01602	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10267	metacyc.compound:ALDOSE-1-EPIMERASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10269	metacyc.compound:4.1.2.20-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10271	kegg.reaction:R03277	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10272	reactome:R-HSA-426240.2	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10275	ecocyc:DIACYLGLYKIN-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10275	kegg.reaction:R02240	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10275	metacyc.compound:DIACYLGLYKIN-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10277	metacyc.compound:2.7.4.24-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10277	reactome:R-HSA-1855182.3	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10279	kegg.reaction:R08964	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10281	metacyc.compound:RXN-7601	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10283	kegg.reaction:R07921	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10287	kegg.reaction:R01091	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10287	metacyc.compound:LEUCINE-23-AMINOMUTASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10289	metacyc.compound:L-RHAMNONO-14-LACTONASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10291	kegg.reaction:R03772	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10293	metacyc.compound:GLUCOSAMINEPNACETYLTRANS-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10293	reactome:R-HSA-449734.3	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10295	kegg.reaction:R02058	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10298	metacyc.compound:1.2.1.13-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10299	kegg.reaction:R01063	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10299	metacyc.compound:GAPDHSYNEC-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10301	reactome:R-HSA-70449.4	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10302	reactome:R-HSA-70482.5	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10303	ecocyc:GAPOXNPHOSPHN-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10303	kegg.reaction:R01061	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10303	metacyc.compound:GAPDHSYNEC-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10303	metacyc.compound:GAPOXNPHOSPHN-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10307	ecocyc:ACYLGPEACYLTRANS-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10307	kegg.reaction:R04864	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10307	metacyc.compound:ACYLGPEACYLTRANS-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10313	metacyc.compound:1.14.12.15-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10315	kegg.reaction:R05148	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10317	metacyc.compound:THYMINE-DIOXYGENASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10319	kegg.reaction:R01412	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10321	metacyc.compound:TRANS-L-3-HYDROXYPROLINE-DEHYDRATASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10323	kegg.reaction:R04374	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10324	metacyc.compound:L-GLYCOL-DEHYDROGENASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10327	kegg.reaction:R03585	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10328	metacyc.compound:L-GLYCOL-DEHYDROGENASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10331	kegg.reaction:R03584	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10332	metacyc.compound:2.3.1.62-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10332	reactome:R-HSA-1482533.2	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10335	kegg.reaction:R01319	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10337	reactome:R-HSA-5690911.3	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10337	reactome:R-HSA-70971.5	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10339	ecocyc:RXN-14047	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10339	kegg.reaction:R01324	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10339	metacyc.compound:RXN-14047	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10341	metacyc.compound:RXN-4823	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10343	kegg.reaction:R06523	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10347	kegg.reaction:R03109	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10347	metacyc.compound:PLASMALOGEN-SYNTHASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10349	metacyc.compound:5-OXOPROLINASE-ATP-HYDROLYSING-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10349	reactome:R-HSA-1247935.3	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10351	kegg.reaction:R00251	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10355	kegg.reaction:R04727	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10355	metacyc.compound:3.5.1.76-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10356	metacyc.compound:1.1.1.152-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10359	kegg.reaction:R04309	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10361	metacyc.compound:DIHYDROCOUMARIN-LIPASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10363	kegg.reaction:R03692	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10364	metacyc.compound:DECYLHOMOCITRATE-SYNTHASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10367	kegg.reaction:R03859	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10371	ecocyc:RFFTRANS-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10371	kegg.reaction:R04438	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10371	metacyc.compound:RFFTRANS-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10375	kegg.reaction:R02450	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10375	metacyc.compound:1.2.1.58-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10376	reactome:R-HSA-936802.2	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10376	reactome:R-HSA-936895.2	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10377	ecocyc:TRANS-RXN-178	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10377	metacyc.compound:TRANS-RXN-178	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10382	reactome:R-HSA-73567.5	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10383	ecocyc:OROPRIBTRANS-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10383	kegg.reaction:R01870	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10383	metacyc.compound:OROPRIBTRANS-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10385	metacyc.compound:RXN-15812	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10389	reactome:R-HSA-372819.3	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10389	reactome:R-HSA-70241.5	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10391	kegg.reaction:R00431	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10391	metacyc.compound:4.1.1.32-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10395	kegg.reaction:R03054	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10395	metacyc.compound:CINNAMYL-ALCOHOL-DEHYDROGENASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10397	metacyc.compound:L-AMINO-ACID-DEHYDROGENASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10399	kegg.reaction:R01258	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10401	reactome:R-HSA-893616.3	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10403	kegg.reaction:R00576	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10403	metacyc.compound:GLUTAMINE--PYRUVATE-AMINOTRANSFERASE-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10410	metacyc.compound:2.3.1.154-RXN	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10410	reactome:R-HSA-390224.3	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10411	kegg.reaction:R05330	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10413	ecocyc:RXN0-1441	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10413	metacyc.compound:RXN0-1441	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
rhea:10413	reactome:R-HSA-2393939.5	oboInOwl:hasDbXref	sempav:UnspecifiedMatching
