text	curie	name	predicate	source
Gefitinib Pathway Pharmacokinetics	pharmgkb.pathways:PA152325160	Gefitinib Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Proton Pump Inhibitor Pathway Pharmacodynamics	pharmgkb.pathways:PA152530845	Proton Pump Inhibitor Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Omeprazole and Esomeprazole Pathway Pharmacokinetics	pharmgkb.pathways:PA152530846	Omeprazole and Esomeprazole Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Anti diabetic Drug Potassium Channel Inhibitors Pathway Pharmacodynamics	pharmgkb.pathways:PA153627758	Anti diabetic Drug Potassium Channel Inhibitors Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Anti diabetic Drug Repaglinide Pathway Pharmacokinetics	pharmgkb.pathways:PA153627759	Anti diabetic Drug Repaglinide Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Anti diabetic Drug Nateglinide Pathway Pharmacokinetics	pharmgkb.pathways:PA154423659	Anti diabetic Drug Nateglinide Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Bisphosphonate Pathway Pharmacodynamics	pharmgkb.pathways:PA154423660	Bisphosphonate Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Clopidogrel Pathway Pharmacokinetics	pharmgkb.pathways:PA154424674	Clopidogrel Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Taxane Pathway Pharmacokinetics	pharmgkb.pathways:PA154426155	Taxane Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Erlotinib Pathway Pharmacokinetics	pharmgkb.pathways:PA154426903	Erlotinib Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Platelet Aggregation Inhibitor Pathway Pharmacodynamics	pharmgkb.pathways:PA154444041	Platelet Aggregation Inhibitor Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Tenofovir Adefovir Pathway Pharmacokinetics	pharmgkb.pathways:PA155028030	Tenofovir Adefovir Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Selective Serotonin Reuptake Inhibitor Pathway Pharmacodynamics	pharmgkb.pathways:PA161749006	Selective Serotonin Reuptake Inhibitor Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Fluoxetine Pathway Pharmacokinetics	pharmgkb.pathways:PA161749012	Fluoxetine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Nicotine Pathway Chromaffin Cell Pharmacodynamics	pharmgkb.pathways:PA162355620	Nicotine Pathway Chromaffin Cell Pharmacodynamics	rdfs:label	pharmgkb.pathways
Nicotine Pathway Dopaminergic Neuron Pharmacodynamics	pharmgkb.pathways:PA162355621	Nicotine Pathway Dopaminergic Neuron Pharmacodynamics	rdfs:label	pharmgkb.pathways
EGFR Inhibitor Pathway Pharmacodynamics	pharmgkb.pathways:PA162356267	EGFR Inhibitor Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Imipramine Desipramine Pathway Pharmacokinetics	pharmgkb.pathways:PA162359940	Imipramine Desipramine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Imatinib Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA164713427	Imatinib Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Losartan Pathway Pharmacokinetics	pharmgkb.pathways:PA164713428	Losartan Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Citalopram and Escitalopram Pathway Pharmacokinetics	pharmgkb.pathways:PA164713429	Citalopram and Escitalopram Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Agents Acting on the Renin Angiotensin System Pathway Pharmacodynamics	pharmgkb.pathways:PA165110622	Agents Acting on the Renin Angiotensin System Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Benzodiazepine Pathway Pharmacokinetics	pharmgkb.pathways:PA165111375	Benzodiazepine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Benzodiazepine Pathway Pharmacodynamics	pharmgkb.pathways:PA165111376	Benzodiazepine Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Doxorubicin Pathway Pharmacokinetics	pharmgkb.pathways:PA165292177	Doxorubicin Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Busulfan Pathway Pharmacodynamics	pharmgkb.pathways:PA165374494	Busulfan Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Artemisinin and Derivatives Pathway Pharmacokinetics	pharmgkb.pathways:PA165378192	Artemisinin and Derivatives Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Amodiaquine Pathway Pharmacokinetics	pharmgkb.pathways:PA165815256	Amodiaquine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Methotrexate Pathway Brain Cell Pharmacokinetics	pharmgkb.pathways:PA165816270	Methotrexate Pathway Brain Cell Pharmacokinetics	rdfs:label	pharmgkb.pathways
Methotrexate Pathway Pharmacokinetics	pharmgkb.pathways:PA165816349	Methotrexate Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Celecoxib Pathway Pharmacokinetics	pharmgkb.pathways:PA165816736	Celecoxib Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Rosiglitazone Pathway Pharmacokinetics	pharmgkb.pathways:PA165816969	Rosiglitazone Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Carbamazepine Pathway Pharmacokinetics	pharmgkb.pathways:PA165817070	Carbamazepine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Zidovudine Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA165859361	Zidovudine Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Lamivudine Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA165860384	Lamivudine Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Caffeine Pathway Pharmacokinetics	pharmgkb.pathways:PA165884757	Caffeine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Tramadol Pharmacokinetics	pharmgkb.pathways:PA165946349	Tramadol Pharmacokinetics	rdfs:label	pharmgkb.pathways
Leukotriene modifiers pathway Pharmacodynamics	pharmgkb.pathways:PA165947317	Leukotriene modifiers pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Metformin Pathway Pharmacokinetics	pharmgkb.pathways:PA165948259	Metformin Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Metformin Pathway Pharmacodynamics	pharmgkb.pathways:PA165948566	Metformin Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Nevirapine Pathway Pharmacokinetics	pharmgkb.pathways:PA165950411	Nevirapine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Valproic Acid Pathway Pharmacodynamics	pharmgkb.pathways:PA165959313	Valproic Acid Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Sorafenib Pharmacokinetics	pharmgkb.pathways:PA165959537	Sorafenib Pharmacokinetics	rdfs:label	pharmgkb.pathways
Sorafenib Pharmacodynamics	pharmgkb.pathways:PA165959584	Sorafenib Pharmacodynamics	rdfs:label	pharmgkb.pathways
Clomipramine Pathway Pharmacokinetics	pharmgkb.pathways:PA165960076	Clomipramine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Valproic Acid Pathway Pharmacokinetics	pharmgkb.pathways:PA165964265	Valproic Acid Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Mycophenolic acid Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA165964832	Mycophenolic acid Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Pentose Phosphate Pathway Erythrocyte Pharmacodynamics	pharmgkb.pathways:PA165971634	Pentose Phosphate Pathway Erythrocyte Pharmacodynamics	rdfs:label	pharmgkb.pathways
Vemurafenib Pathway Pharmacodynamics	pharmgkb.pathways:PA165980050	Vemurafenib Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Oxidative Stress Regulatory Pathway Erythrocyte	pharmgkb.pathways:PA165980399	Oxidative Stress Regulatory Pathway Erythrocyte	rdfs:label	pharmgkb.pathways
Uric Acid Lowering Drugs Pathway Pharmacodynamics	pharmgkb.pathways:PA165980774	Uric Acid Lowering Drugs Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Methylene Blue Pathway Pharmacodynamics	pharmgkb.pathways:PA165980834	Methylene Blue Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Doxepin Pathway Pharmacokinetics	pharmgkb.pathways:PA165981686	Doxepin Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Diuretics Pathway Pharmacodynamics	pharmgkb.pathways:PA165984799	Diuretics Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Tacrolimus Cyclosporine Pathway Pharmacodynamics	pharmgkb.pathways:PA165985892	Tacrolimus Cyclosporine Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Tacrolimus Cyclosporine Pathway Pharmacokinetics	pharmgkb.pathways:PA165986114	Tacrolimus Cyclosporine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Acetaminophen Pathway therapeutic doses Pharmacokinetics	pharmgkb.pathways:PA165986279	Acetaminophen Pathway therapeutic doses Pharmacokinetics	rdfs:label	pharmgkb.pathways
Venlafaxine Pathway Pharmacokinetics	pharmgkb.pathways:PA166014758	Venlafaxine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Ibuprofen Pathway Pharmacokinetics	pharmgkb.pathways:PA166041114	Ibuprofen Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Abacavir Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA166104634	Abacavir Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Uricosurics Pathway Pharmacodynamics	pharmgkb.pathways:PA166114721	Uricosurics Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Gemtuzumab ozogamicin Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA166115250	Gemtuzumab ozogamicin Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Acetaminophen Pathway toxic doses Pharmacokinetics	pharmgkb.pathways:PA166117881	Acetaminophen Pathway toxic doses Pharmacokinetics	rdfs:label	pharmgkb.pathways
Paroxetine Pathway Pharmacokinetics	pharmgkb.pathways:PA166121347	Paroxetine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Ibuprofen Pathway Pharmacodynamics	pharmgkb.pathways:PA166121942	Ibuprofen Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Succinylcholine Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA166122732	Succinylcholine Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Efavirenz Pathway Pharmacokinetics	pharmgkb.pathways:PA166123135	Efavirenz Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Peginterferon alpha 2a Peginterferon alpha 2b Pathway Hepatocyte Pharmacodynamics	pharmgkb.pathways:PA166126086	Peginterferon alpha 2a Peginterferon alpha 2b Pathway Hepatocyte Pharmacodynamics	rdfs:label	pharmgkb.pathways
Voriconazole Pathway Pharmacokinetics	pharmgkb.pathways:PA166160640	Voriconazole Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Macrolide Antibiotic Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA166160731	Macrolide Antibiotic Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Atomoxetine Pathway Pharmacokinetics	pharmgkb.pathways:PA166160830	Atomoxetine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Pazopanib Pathway Pharmacokinetics	pharmgkb.pathways:PA166163407	Pazopanib Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Amitriptyline and Nortriptyline Pathway Pharmacokinetics	pharmgkb.pathways:PA166163647	Amitriptyline and Nortriptyline Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Diclofenac Pathway Pharmacokinetics	pharmgkb.pathways:PA166163705	Diclofenac Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Haloperidol Pathway Pharmacokinetics	pharmgkb.pathways:PA166163828	Haloperidol Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Olanzapine Pathway Pharmacokinetics	pharmgkb.pathways:PA166165056	Olanzapine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Verapamil Pathway Pharmacokinetics	pharmgkb.pathways:PA166165076	Verapamil Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Atazanavir Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA166170503	Atazanavir Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Antipsychotics Pathway Metabolic Side Effects Pharmacodynamics	pharmgkb.pathways:PA166170742	Antipsychotics Pathway Metabolic Side Effects Pharmacodynamics	rdfs:label	pharmgkb.pathways
Crizotinib Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA166178009	Crizotinib Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Bosutinib Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA166178011	Bosutinib Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Ponatinib Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA166178200	Ponatinib Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Nilotinib Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA166178331	Nilotinib Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Sunitinib Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA166178361	Sunitinib Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Carvedilol Pathway Pharmacokinetics	pharmgkb.pathways:PA166179270	Carvedilol Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Metoprolol Pathway Pharmacokinetics	pharmgkb.pathways:PA166179273	Metoprolol Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Methylphenidate Pathway Pharmacodynamics	pharmgkb.pathways:PA166181140	Methylphenidate Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Lidocaine Pathway Pharmacokinetics	pharmgkb.pathways:PA166182313	Lidocaine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Candesartan Pathway Pharmacokinetics	pharmgkb.pathways:PA166182962	Candesartan Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Propranolol Pathway Pharmacokinetics	pharmgkb.pathways:PA166183426	Propranolol Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Meperidine Pathway Pharmacokinetics	pharmgkb.pathways:PA166210762	Meperidine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Allopurinol Pathway Pharmacokinetics	pharmgkb.pathways:PA166211461	Allopurinol Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Pantoprazole Pathway Pharmacokinetics	pharmgkb.pathways:PA166225521	Pantoprazole Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Cannabidiol Pathway Pharmacokinetics	pharmgkb.pathways:PA166227081	Cannabidiol Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Rabeprazole Pathway Pharmacokinetics	pharmgkb.pathways:PA166227341	Rabeprazole Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Pimozide Pathway Pharmacokinetics	pharmgkb.pathways:PA166228061	Pimozide Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Sevoflurane Pathway Pharmacokinetics	pharmgkb.pathways:PA166232741	Sevoflurane Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Enflurane Pathway Pharmacokinetics	pharmgkb.pathways:PA166232761	Enflurane Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Desflurane Pathway Pharmacokinetics	pharmgkb.pathways:PA166232762	Desflurane Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Halothane Pathway Pharmacokinetics	pharmgkb.pathways:PA166233701	Halothane Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Methoxyflurane Pathway Pharmacokinetics	pharmgkb.pathways:PA166234781	Methoxyflurane Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Lansoprazole Pathway Pharmacokinetics	pharmgkb.pathways:PA166241421	Lansoprazole Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Trimipramine Pathway Pharmacokinetics	pharmgkb.pathways:PA166245161	Trimipramine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Flurbiprofen Pathway Pharmacokinetics	pharmgkb.pathways:PA166245301	Flurbiprofen Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Lornoxicam Pathway Pharmacokinetics	pharmgkb.pathways:PA166245321	Lornoxicam Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Meloxicam Pathway Pharmacokinetics	pharmgkb.pathways:PA166245481	Meloxicam Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Oxcarbazepine Pathway Pharmacokinetics	pharmgkb.pathways:PA166246121	Oxcarbazepine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Siponimod Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA166246181	Siponimod Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Piroxicam Pathway Pharmacokinetics	pharmgkb.pathways:PA166246241	Piroxicam Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Isoflurane Pathway Pharmacokinetics	pharmgkb.pathways:PA166246261	Isoflurane Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Aripiprazole Pathway Pharmacokinetics	pharmgkb.pathways:PA166246401	Aripiprazole Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Phenprocoumon Pathway Pharmacokinetics	pharmgkb.pathways:PA166246961	Phenprocoumon Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Acenocoumarol Pathway Pharmacokinetics	pharmgkb.pathways:PA166247041	Acenocoumarol Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Heparin induced Thrombocytopenia Pathway Adverse Drug Reaction	pharmgkb.pathways:PA166248901	Heparin induced Thrombocytopenia Pathway Adverse Drug Reaction	rdfs:label	pharmgkb.pathways
Irinotecan Pathway Pharmacokinetics	pharmgkb.pathways:PA2001	Irinotecan Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Nicotine Pathway Pharmacokinetics	pharmgkb.pathways:PA2011	Nicotine Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
ACE Inhibitor Pathway Pharmacodynamics	pharmgkb.pathways:PA2023	ACE Inhibitor Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Beta agonist Beta blocker Pathway Pharmacodynamics	pharmgkb.pathways:PA2024	Beta agonist Beta blocker Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Etoposide Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA2025	Etoposide Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Glucocorticoid Pathway HPA Axis Pharmacodynamics	pharmgkb.pathways:PA2026	Glucocorticoid Pathway HPA Axis Pharmacodynamics	rdfs:label	pharmgkb.pathways
Irinotecan Pathway Pharmacodynamics	pharmgkb.pathways:PA2029	Irinotecan Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Sympathetic Nerve Pathway Pre and Post Ganglionic Junction	pharmgkb.pathways:PA2030	Sympathetic Nerve Pathway Pre and Post Ganglionic Junction	rdfs:label	pharmgkb.pathways
Statin Pathway Pharmacodynamics	pharmgkb.pathways:PA2031	Statin Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
VEGF Signaling Pathway	pharmgkb.pathways:PA2032	VEGF Signaling Pathway	rdfs:label	pharmgkb.pathways
Antiarrhythmic Pathway Pharmacodynamics	pharmgkb.pathways:PA2033	Antiarrhythmic Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Cyclophosphamide Pathway Pharmacokinetics	pharmgkb.pathways:PA2034	Cyclophosphamide Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Gemcitabine Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA2036	Gemcitabine Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Ifosfamide Pathway Pharmacokinetics	pharmgkb.pathways:PA2037	Ifosfamide Pathway Pharmacokinetics	rdfs:label	pharmgkb.pathways
Ifosfamide Pathway Pharmacodynamics	pharmgkb.pathways:PA2038	Ifosfamide Pathway Pharmacodynamics	rdfs:label	pharmgkb.pathways
Thiopurine Pathway Pharmacokinetics Pharmacodynamics	pharmgkb.pathways:PA2040	Thiopurine Pathway Pharmacokinetics Pharmacodynamics	rdfs:label	pharmgkb.pathways
Sympathetic Nerve Pathway Neuroeffector Junction	pharmgkb.pathways:PA2042	Sympathetic Nerve Pathway Neuroeffector Junction	rdfs:label	pharmgkb.pathways
