identifier	name	definition	synonyms	alts	parents	species
PF00029	Connexin	Connexin			pfam.clan:CL0375	
PF00030	Crystall	Beta/Gamma crystallin			pfam.clan:CL0333	
PF00031	Cystatin	Cystatin domain			pfam.clan:CL0320	
PF00032	Cytochrom_B_C	Cytochrome b(C-terminal)/b6/petD				
PF00033	Cytochrome_B	Cytochrome b/b6/petB			pfam.clan:CL0328	
PF00034	Cytochrom_C	Cytochrome c			pfam.clan:CL0318	
PF00035	dsrm	Double-stranded RNA binding motif			pfam.clan:CL0196	
PF00036	EF-hand_1	EF hand domain			pfam.clan:CL0220	
PF00037	Fer4	4Fe-4S binding domain			pfam.clan:CL0344	
PF00038	Filament	Intermediate filament protein				
PF00039	fn1	Fibronectin type I domain			pfam.clan:CL0451	
PF00040	fn2	Fibronectin type II domain			pfam.clan:CL0602	
PF00041	fn3	Fibronectin type III domain			pfam.clan:CL0159	
PF00042	Globin	Globin			pfam.clan:CL0090	
PF00043	GST_C	Glutathione S-transferase, C-terminal domain			pfam.clan:CL0497	
PF00044	Gp_dh_N	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain			pfam.clan:CL0063	
PF00045	Hemopexin	Hemopexin				
PF00046	Homeodomain	Homeodomain			pfam.clan:CL0123	
PF00047	ig	Immunoglobulin domain			pfam.clan:CL0159	
PF00048	IL8	Small cytokines (intecrine/chemokine), interleukin-8 like			pfam.clan:CL0730	
PF00049	Insulin	Insulin/IGF/Relaxin family			pfam.clan:CL0239	
PF00050	Kazal_1	Kazal-type serine protease inhibitor domain			pfam.clan:CL0005	
PF00051	Kringle	Kringle domain			pfam.clan:CL0602	
PF00052	Laminin_B	Laminin B (Domain IV)			pfam.clan:CL0202	
PF00053	EGF_laminin	Laminin EGF domain			pfam.clan:CL0001	
PF00054	Laminin_G_1	Laminin G domain			pfam.clan:CL0004	
PF00055	Laminin_N	Laminin N-terminal (Domain VI)			pfam.clan:CL0202	
PF00056	Ldh_1_N	lactate/malate dehydrogenase, NAD binding domain			pfam.clan:CL0063	
PF00057	Ldl_recept_a	Low-density lipoprotein receptor domain class A				
PF00058	Ldl_recept_b	Low-density lipoprotein receptor repeat class B			pfam.clan:CL0186	
PF00059	Lectin_C	Lectin C-type domain			pfam.clan:CL0056	
PF00060	Lig_chan	Ligand-gated ion channel			pfam.clan:CL0030	
PF00061	Lipocalin	Lipocalin / cytosolic fatty-acid binding protein family			pfam.clan:CL0116	
PF00062	Lys	C-type lysozyme/alpha-lactalbumin family			pfam.clan:CL0037	
PF00063	Myosin_head	Myosin head (motor domain)			pfam.clan:CL0023	
PF00064	Neur	Neuraminidase			pfam.clan:CL0186	
PF00066	Notch	LNR domain				
PF00067	p450	Cytochrome P450				
PF00068	Phospholip_A2_1	Phospholipase A2			pfam.clan:CL0629	
PF00069	Pkinase	Protein kinase domain			pfam.clan:CL0016	
PF00070	Pyr_redox	Pyridine nucleotide-disulphide oxidoreductase			pfam.clan:CL0063	
PF00071	Ras	Ras family			pfam.clan:CL0023	
PF00072	Response_reg	Response regulator receiver domain			pfam.clan:CL0304	
PF00073	Rhv	picornavirus capsid protein			pfam.clan:CL0055	
PF00074	RnaseA	Pancreatic ribonuclease				
PF00075	RNase_H	RNase H			pfam.clan:CL0219	
PF00076	RRM_1	RNA recognition motif			pfam.clan:CL0221	
PF00077	RVP	Retroviral aspartyl protease			pfam.clan:CL0129	
PF00078	RVT_1	Reverse transcriptase (RNA-dependent DNA polymerase)			pfam.clan:CL0027	
PF00079	Serpin	Serpin (serine protease inhibitor)				
PF00080	Sod_Cu	Copper/zinc superoxide dismutase (SODC)				
PF00081	Sod_Fe_N	Iron/manganese superoxide dismutases, alpha-hairpin domain				
PF00082	Peptidase_S8	Subtilase family				
PF00083	Sugar_tr	Sugar (and other) transporter			pfam.clan:CL0015	
PF00084	Sushi	Sushi repeat (SCR repeat)			pfam.clan:CL0001	
PF00085	Thioredoxin	Thioredoxin			pfam.clan:CL0172	
PF00086	Thyroglobulin_1	Thyroglobulin type-1 repeat				
PF00087	Toxin_TOLIP	Snake toxin and toxin-like protein			pfam.clan:CL0117	
PF00088	Trefoil	Trefoil (P-type) domain			pfam.clan:CL0630	
PF00089	Trypsin	Trypsin			pfam.clan:CL0124	
PF00090	TSP_1	Thrombospondin type 1 domain			pfam.clan:CL0692	
PF00091	Tubulin	Tubulin/FtsZ family, GTPase domain			pfam.clan:CL0063	
PF00092	VWA	von Willebrand factor type A domain			pfam.clan:CL0128	
PF00093	VWC	von Willebrand factor type C domain			pfam.clan:CL0451	
PF00094	VWD	von Willebrand factor type D domain			pfam.clan:CL0741	
PF00095	WAP	WAP-type (Whey Acidic Protein) 'four-disulfide core'				
PF00096	zf-C2H2	Zinc finger, C2H2 type			pfam.clan:CL0361	
PF00097	zf-C3HC4	Zinc finger, C3HC4 type (RING finger)			pfam.clan:CL0229	
PF00098	zf-CCHC	Zinc knuckle			pfam.clan:CL0511	
PF00100	Zona_pellucida	ZP-C domain			pfam.clan:CL0159	
PF00101	RuBisCO_small	Ribulose bisphosphate carboxylase, small chain				
PF00102	Y_phosphatase	Protein-tyrosine phosphatase			pfam.clan:CL0031	
PF00103	Hormone_1	Somatotropin hormone family			pfam.clan:CL0053	
PF00104	Hormone_recep	Ligand-binding domain of nuclear hormone receptor				
PF00105	zf-C4	Double treble clef zinc finger, C4 type			pfam.clan:CL0839	
PF00106	adh_short	short chain dehydrogenase			pfam.clan:CL0063	
PF00107	ADH_zinc_N	Zinc-binding dehydrogenase			pfam.clan:CL0063	
PF00108	Thiolase_N	Thiolase, N-terminal domain			pfam.clan:CL0046	
PF00109	ketoacyl-synt	Beta-ketoacyl synthase, N-terminal domain			pfam.clan:CL0046	
PF00110	wnt	wnt family				
PF00111	Fer2	2Fe-2S iron-sulfur cluster binding domain			pfam.clan:CL0486	
PF00112	Peptidase_C1	Papain family cysteine protease			pfam.clan:CL0125	
PF00113	Enolase_C	Enolase, C-terminal TIM barrel domain			pfam.clan:CL0036	
PF00114	Pilin	Pilin (bacterial filament)			pfam.clan:CL0327	
PF00115	COX1	Cytochrome C and Quinol oxidase polypeptide I			pfam.clan:CL0714	
PF00116	COX2	Cytochrome C oxidase subunit II, periplasmic domain			pfam.clan:CL0026	
PF00117	GATase	Glutamine amidotransferase class-I			pfam.clan:CL0014	
PF00118	Cpn60_TCP1	TCP-1/cpn60 chaperonin family				
PF00119	ATP-synt_A	ATP synthase A chain				
PF00120	Gln-synt_C	Glutamine synthetase, catalytic domain			pfam.clan:CL0286	
PF00121	TIM	Triosephosphate isomerase			pfam.clan:CL0036	
PF00122	E1-E2_ATPase	E1-E2 ATPase				
PF00123	Hormone_2	Peptide hormone				
PF00124	Photo_RC	Photosynthetic reaction centre protein				
PF00125	Histone	Core histone H2A/H2B/H3/H4			pfam.clan:CL0012	
PF00126	HTH_1	Bacterial regulatory helix-turn-helix protein, lysR family			pfam.clan:CL0123	
PF00127	Copper-bind	Copper binding proteins, plastocyanin/azurin family			pfam.clan:CL0026	
PF00128	Alpha-amylase	Alpha amylase, catalytic domain			pfam.clan:CL0036	
PF00129	MHC_I	Class I Histocompatibility antigen, domains alpha 1 and 2			pfam.clan:CL0343	
PF00130	C1_1	Phorbol esters/diacylglycerol binding domain (C1 domain)			pfam.clan:CL0229	
PF00131	Metallothio	Metallothionein			pfam.clan:CL0461	
PF00132	Hexapep	Bacterial transferase hexapeptide (six repeats)			pfam.clan:CL0536	
PF00133	tRNA-synt_1	tRNA synthetases class I (I, L, M and V)			pfam.clan:CL0039	
PF00134	Cyclin_N	Cyclin, N-terminal domain			pfam.clan:CL0065	
PF00135	COesterase	Carboxylesterase family			pfam.clan:CL0028	
PF00136	DNA_pol_B	DNA polymerase family B			pfam.clan:CL0194	
PF00137	ATP-synt_C	ATP synthase subunit C				
PF00139	Lectin_legB	Legume lectin domain			pfam.clan:CL0004	
PF00140	Sigma70_r1_2	Sigma-70 factor, region 1.2				
PF00141	peroxidase	Peroxidase			pfam.clan:CL0617	
PF00142	Fer4_NifH	4Fe-4S iron sulfur cluster binding proteins, NifH/frxC family			pfam.clan:CL0023	
PF00143	Interferon	Interferon alpha/beta domain			pfam.clan:CL0053	
PF00144	Beta-lactamase	Beta-lactamase			pfam.clan:CL0013	
PF00145	DNA_methylase	C-5 cytosine-specific DNA methylase			pfam.clan:CL0063	
PF00146	NADHdh	NADH dehydrogenase			pfam.clan:CL0425	
PF00147	Fibrinogen_C	Fibrinogen beta and gamma chains, C-terminal globular domain			pfam.clan:CL0422	
PF00148	Oxidored_nitro	Nitrogenase component 1 type Oxidoreductase			pfam.clan:CL0043	
PF00149	Metallophos	Calcineurin-like phosphoesterase			pfam.clan:CL0163	
PF00150	Cellulase	Cellulase (glycosyl hydrolase family 5)			pfam.clan:CL0036	
PF00151	Lipase	Lipase			pfam.clan:CL0028	
PF00152	tRNA-synt_2	tRNA synthetases class II (D, K and N) 			pfam.clan:CL0040	
PF00153	Mito_carr	Mitochondrial carrier protein				
PF00154	RecA	recA bacterial DNA recombination protein			pfam.clan:CL0023	
PF00155	Aminotran_1_2	Aminotransferase class I and II			pfam.clan:CL0061	
PF00156	Pribosyltran	Phosphoribosyl transferase domain			pfam.clan:CL0533	
PF00157	Pou	Pou domain - N-terminal to homeobox domain			pfam.clan:CL0123	
PF00158	Sigma54_activat	Sigma-54 interaction domain			pfam.clan:CL0023	
PF00159	Hormone_3	Pancreatic hormone peptide				
PF00160	Pro_isomerase	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD			pfam.clan:CL0475	
PF00161	RIP	Ribosome inactivating protein				
PF00162	PGK	Phosphoglycerate kinase				
PF00163	Ribosomal_S4	Ribosomal protein S4/S9 N-terminal domain			pfam.clan:CL0492	
PF00164	Ribosom_S12_S23	Ribosomal protein S12/S23			pfam.clan:CL0021	
PF00165	HTH_AraC	Bacterial regulatory helix-turn-helix proteins, AraC family			pfam.clan:CL0123	
PF00166	Cpn10	Chaperonin 10 Kd subunit			pfam.clan:CL0296	
PF00167	FGF	Fibroblast growth factor			pfam.clan:CL0066	
PF00168	C2	C2 domain			pfam.clan:CL0154	
PF00169	PH	PH domain			pfam.clan:CL0266	
PF00170	bZIP_1	bZIP transcription factor			pfam.clan:CL0018	
PF00171	Aldedh	Aldehyde dehydrogenase family			pfam.clan:CL0099	
PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain				
PF00173	Cyt-b5	Cytochrome b5-like Heme/Steroid binding domain				
PF00174	Oxidored_molyb	Oxidoreductase molybdopterin binding domain			pfam.clan:CL0072	
PF00175	NAD_binding_1	Oxidoreductase NAD-binding domain 			pfam.clan:CL0091	
PF00176	SNF2-rel_dom	SNF2-related domain			pfam.clan:CL0023	
PF00177	Ribosomal_S7	Ribosomal protein S7p/S5e				
PF00178	Ets	Ets-domain			pfam.clan:CL0123	
PF00179	UQ_con	Ubiquitin-conjugating enzyme			pfam.clan:CL0208	
PF00180	Iso_dh	Isocitrate/isopropylmalate dehydrogenase			pfam.clan:CL0270	
PF00181	Ribosomal_L2	Ribosomal Proteins L2, RNA binding domain			pfam.clan:CL0021	
PF00182	Glyco_hydro_19	Chitinase class I			pfam.clan:CL0037	
PF00183	HSP90	Hsp90 protein				
PF00184	Hormone_5	Neurohypophysial hormones, C-terminal Domain				
PF00185	OTCace	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain			pfam.clan:CL0063	
PF00186	DHFR_1	Dihydrofolate reductase			pfam.clan:CL0387	
PF00187	Chitin_bind_1	Chitin recognition protein				
PF00188	CAP	Cysteine-rich secretory protein family			pfam.clan:CL0659	
PF00189	Ribosomal_S3_C	Ribosomal protein S3, C-terminal domain				
PF00190	Cupin_1	Cupin			pfam.clan:CL0029	
PF00191	Annexin	Annexin				
PF00193	Xlink	Extracellular link domain			pfam.clan:CL0056	
PF00194	Carb_anhydrase	Eukaryotic-type carbonic anhydrase				
PF00195	Chal_sti_synt_N	Chalcone and stilbene synthases, N-terminal domain			pfam.clan:CL0046	
PF00196	GerE	Bacterial regulatory proteins, luxR family			pfam.clan:CL0123	
PF00197	Kunitz_legume	Trypsin and protease inhibitor			pfam.clan:CL0066	
PF00198	2-oxoacid_dh	2-oxoacid dehydrogenases acyltransferase (catalytic domain)			pfam.clan:CL0149	
PF00199	Catalase	Catalase				
PF00200	Disintegrin	Disintegrin				
PF00201	UDPGT	UDP-glucoronosyl and UDP-glucosyl transferase			pfam.clan:CL0113	
PF00202	Aminotran_3	Aminotransferase class-III			pfam.clan:CL0061	
PF00203	Ribosomal_S19	Ribosomal protein S19				
PF00204	DNA_gyraseB	DNA gyrase B			pfam.clan:CL0329	
PF00205	TPP_enzyme_M	Thiamine pyrophosphate enzyme, central domain			pfam.clan:CL0063	
PF00206	Lyase_1	Lyase				
PF00207	A2M	Alpha-2-macroglobulin family			pfam.clan:CL0159	
PF00208	ELFV_dehydrog	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase			pfam.clan:CL0063	
PF00209	SNF	Sodium:neurotransmitter symporter family			pfam.clan:CL0062	
PF00210	Ferritin	Ferritin-like domain			pfam.clan:CL0044	
PF00211	Guanylate_cyc	Adenylate and Guanylate cyclase catalytic domain			pfam.clan:CL0276	
PF00212	ANP	Atrial natriuretic peptide				
PF00213	OSCP	ATP synthase delta (OSCP) subunit			pfam.clan:CL0255	
PF00214	Calc_CGRP_IAPP	Calcitonin / CGRP / IAPP family				
PF00215	OMPdecase	Orotidine 5'-phosphate decarboxylase / HUMPS family			pfam.clan:CL0036	
PF00216	Bac_DNA_binding	Bacterial DNA-binding protein			pfam.clan:CL0548	
PF00217	ATP-gua_Ptrans	ATP:guanido phosphotransferase, C-terminal catalytic domain			pfam.clan:CL0286	
PF00218	IGPS	Indole-3-glycerol phosphate synthase			pfam.clan:CL0036	
PF00219	IGFBP	Insulin-like growth factor binding protein			pfam.clan:CL0547	
PF00220	Hormone_4	Neurohypophysial hormones, N-terminal Domain				
PF00221	Lyase_aromatic	Aromatic amino acid lyase				
PF00223	PsaA_PsaB	Photosystem I psaA/psaB protein				
PF00224	PK	Pyruvate kinase, barrel domain			pfam.clan:CL0036	
PF00225	Kinesin	Kinesin motor domain			pfam.clan:CL0023	
PF00226	DnaJ	DnaJ domain			pfam.clan:CL0392	
PF00227	Proteasome	Proteasome subunit			pfam.clan:CL0052	
PF00228	Bowman-Birk_leg	Bowman-Birk serine protease inhibitor family				
PF00229	TNF	TNF(Tumour Necrosis Factor) family 			pfam.clan:CL0100	
PF00230	MIP	Major intrinsic protein			pfam.clan:CL0716	
PF00231	ATP-synt	ATP synthase				
PF00232	Glyco_hydro_1	Glycosyl hydrolase family 1			pfam.clan:CL0036	
PF00233	PDEase_I	3'5'-cyclic nucleotide phosphodiesterase			pfam.clan:CL0237	
PF00234	Tryp_alpha_amyl	Protease inhibitor/seed storage/LTP family			pfam.clan:CL0482	
PF00235	Profilin	Profilin			pfam.clan:CL0431	
PF00236	Hormone_6	Glycoprotein hormone			pfam.clan:CL0079	
PF00237	Ribosomal_L22	Ribosomal protein L22p/L17e				
PF00238	Ribosomal_L14	Ribosomal protein L14p/L23e				
PF00239	Resolvase	Resolvase, N terminal domain				
PF00240	ubiquitin	Ubiquitin family			pfam.clan:CL0072	
PF00241	Cofilin_ADF	Cofilin/tropomyosin-type actin-binding protein			pfam.clan:CL0092	
PF00242	DNA_pol_viral_N	DNA polymerase (viral) N-terminal domain				
PF00243	NGF	Nerve growth factor family			pfam.clan:CL0079	
PF00244	14-3-3	14-3-3 protein			pfam.clan:CL0020	
PF00245	Alk_phosphatase	Alkaline phosphatase			pfam.clan:CL0088	
PF00246	Peptidase_M14	Zinc carboxypeptidase			pfam.clan:CL0865	
PF00248	Aldo_ket_red	Aldo/keto reductase family			pfam.clan:CL0036	
PF00249	Myb_DNA-binding	Myb-like DNA-binding domain			pfam.clan:CL0123	
PF00250	Forkhead	Forkhead domain			pfam.clan:CL0123	
PF00251	Glyco_hydro_32N	Glycosyl hydrolases family 32 N-terminal domain			pfam.clan:CL0143	
PF00252	Ribosomal_L16	Ribosomal protein L16p/L10e			pfam.clan:CL0021	
PF00253	Ribosomal_S14	Ribosomal protein S14p/S29e			pfam.clan:CL0839	
PF00254	FKBP_C	FKBP-type peptidyl-prolyl cis-trans isomerase			pfam.clan:CL0487	
PF00255	GSHPx	Glutathione peroxidase			pfam.clan:CL0172	
PF00257	Dehydrin	Dehydrin				
PF00258	Flavodoxin_1	Flavodoxin			pfam.clan:CL0042	
PF00260	Protamine_P1	Protamine P1				
PF00261	Tropomyosin	Tropomyosin			pfam.clan:CL0452	
PF00262	Calreticulin	Calreticulin family			pfam.clan:CL0004	
PF00263	Secretin	Bacterial type II and III secretion system protein				
PF00264	Tyrosinase	Common central domain of tyrosinase			pfam.clan:CL0205	
PF00265	TK	Thymidine kinase			pfam.clan:CL0023	
PF00266	Aminotran_5	Aminotransferase class-V			pfam.clan:CL0061	
PF00267	Porin_1	Gram-negative porin			pfam.clan:CL0193	
PF00268	Ribonuc_red_sm	Ribonucleotide reductase, small chain			pfam.clan:CL0044	
PF00269	SASP	Small, acid-soluble spore proteins, alpha/beta type				
PF00270	DEAD	DEAD/DEAH box helicase			pfam.clan:CL0023	
PF00271	Helicase_C	Helicase conserved C-terminal domain			pfam.clan:CL0023	
PF00272	Cecropin	Cecropin family				
PF00273	Serum_albumin	Serum albumin family			pfam.clan:CL0282	
PF00274	Glycolytic	Fructose-bisphosphate aldolase class-I			pfam.clan:CL0036	
PF00275	EPSP_synthase	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)			pfam.clan:CL0290	
PF00276	Ribosomal_L23	Ribosomal protein L23				
PF00277	SAA	Serum amyloid A protein				
PF00278	Orn_DAP_Arg_deC	Pyridoxal-dependent decarboxylase, C-terminal sheet domain			pfam.clan:CL0105	
PF00280	potato_inhibit	Potato inhibitor I family			pfam.clan:CL0367	
PF00281	Ribosomal_L5	Ribosomal protein L5			pfam.clan:CL0652	
PF00282	Pyridoxal_deC	Pyridoxal-dependent decarboxylase conserved domain			pfam.clan:CL0061	
PF00283	Cytochrom_B559	Cytochrome b559, alpha (gene psbE) and beta (gene psbF)subunits				
PF00284	Cytochrom_B559a	Lumenal portion of Cytochrome b559, alpha (gene psbE) subunit				
PF00285	Citrate_synt	Citrate synthase, C-terminal domain				
PF00286	Flexi_CP	Viral coat protein				
PF00287	Na_K-ATPase	Sodium / potassium ATPase beta chain			pfam.clan:CL0159	
PF00288	GHMP_kinases_N	GHMP kinases N terminal domain			pfam.clan:CL0329	
PF00289	Biotin_carb_N	Biotin carboxylase, N-terminal domain			pfam.clan:CL0063	
PF00290	Trp_syntA	Tryptophan synthase alpha chain			pfam.clan:CL0036	
PF00291	PALP	Pyridoxal-phosphate dependent enzyme			pfam.clan:CL0063	
PF00292	PAX	'Paired box' domain			pfam.clan:CL0123	
PF00293	NUDIX	NUDIX domain			pfam.clan:CL0261	
PF00294	PfkB	pfkB family carbohydrate kinase			pfam.clan:CL0118	
PF00295	Glyco_hydro_28	Glycosyl hydrolases family 28			pfam.clan:CL0268	
PF00296	Bac_luciferase	Luciferase-like monooxygenase			pfam.clan:CL0036	
PF00297	Ribosomal_L3	Ribosomal protein L3			pfam.clan:CL0866	
PF00298	Ribosomal_L11	Ribosomal protein L11, RNA binding domain				
PF00299	Squash	Squash family serine protease inhibitor			pfam.clan:CL0096	
PF00300	His_Phos_1	Histidine phosphatase superfamily (branch 1)			pfam.clan:CL0071	
PF00301	Rubredoxin	Rubredoxin				
PF00302	CAT	Chloramphenicol acetyltransferase			pfam.clan:CL0149	
PF00303	Thymidylat_synt	Thymidylate synthase				
PF00304	Gamma-thionin	Gamma-thionin family			pfam.clan:CL0054	
PF00305	Lipoxygenase	Lipoxygenase				
PF00306	ATP-synt_ab_C	ATP synthase alpha/beta chain, C terminal domain				
PF00307	CH	Calponin homology (CH) domain			pfam.clan:CL0188	
PF00308	Bac_DnaA	Bacterial DnaA ATPAse domain			pfam.clan:CL0023	
PF00309	Sigma54_AID	Sigma-54 factor, Activator interacting domain (AID) 				
PF00310	GATase_2	Glutamine amidotransferases class-II			pfam.clan:CL0052	
PF00311	PEPcase	Phosphoenolpyruvate carboxylase			pfam.clan:CL0036	
PF00312	Ribosomal_S15	Ribosomal protein S15			pfam.clan:CL0600	
PF00313	CSD	'Cold-shock' DNA-binding domain			pfam.clan:CL0021	
PF00314	Thaumatin	Thaumatin family			pfam.clan:CL0872	
PF00316	FBPase	Fructose-1-6-bisphosphatase, N-terminal domain			pfam.clan:CL0171	
PF00317	Ribonuc_red_lgN	Ribonucleotide reductase, all-alpha domain				
PF00318	Ribosomal_S2	Ribosomal protein S2			pfam.clan:CL0067	
PF00319	SRF-TF	SRF-type transcription factor (DNA-binding and dimerisation domain)				
PF00320	GATA	GATA zinc finger			pfam.clan:CL0839	
PF00321	Thionin	Plant thionin				
PF00322	Endothelin	Endothelin family				
PF00323	Defensin_1	Mammalian defensin			pfam.clan:CL0075	
PF00324	AA_permease	Amino acid permease			pfam.clan:CL0062	
PF00325	Crp	Bacterial regulatory proteins, crp family			pfam.clan:CL0123	
PF00326	Peptidase_S9	Prolyl oligopeptidase family			pfam.clan:CL0028	
PF00327	Ribosomal_L30	Ribosomal protein L30p/L7e				
PF00328	His_Phos_2	Histidine phosphatase superfamily (branch 2)			pfam.clan:CL0071	
PF00329	Complex1_30kDa	Respiratory-chain NADH dehydrogenase, 30 Kd subunit				
PF00330	Aconitase	Aconitase family (aconitate hydratase)				
PF00331	Glyco_hydro_10	Glycosyl hydrolase family 10			pfam.clan:CL0036	
PF00332	Glyco_hydro_17	Glycosyl hydrolases family 17			pfam.clan:CL0036	
PF00333	Ribosomal_S5	Ribosomal protein S5, N-terminal domain			pfam.clan:CL0196	
PF00334	NDK	Nucleoside diphosphate kinase				
PF00335	Tetraspanin	Tetraspanin family			pfam.clan:CL0347	
PF00336	DNA_pol_viral_C	DNA polymerase (viral) C-terminal domain				
PF00337	Gal-bind_lectin	Galactoside-binding lectin			pfam.clan:CL0004	
PF00338	Ribosomal_S10	Ribosomal protein S10p/S20e				
PF00339	Arrestin_N	Arrestin (or S-antigen), N-terminal domain			pfam.clan:CL0135	
PF00340	IL1	Interleukin-1 / 18			pfam.clan:CL0066	
PF00341	PDGF	PDGF/VEGF domain			pfam.clan:CL0079	
PF00342	PGI	Phosphoglucose isomerase			pfam.clan:CL0067	
PF00343	Phosphorylase	Carbohydrate phosphorylase			pfam.clan:CL0113	
PF00344	SecY	SecY			pfam.clan:CL0376	
PF00345	PapD_N	Pili and flagellar-assembly chaperone, PapD N-terminal domain			pfam.clan:CL0159	
PF00346	Complex1_49kDa	Respiratory-chain NADH dehydrogenase, 49 Kd subunit				
PF00347	Ribosomal_L6	Ribosomal protein L6				
PF00348	polyprenyl_synt	Polyprenyl synthetase			pfam.clan:CL0613	
PF00349	Hexokinase_1	Hexokinase			pfam.clan:CL0108	
PF00350	Dynamin_N	Dynamin family			pfam.clan:CL0023	
PF00351	Biopterin_H	Biopterin-dependent aromatic amino acid hydroxylase				
PF00352	TBP	Transcription factor TFIID (or TATA-binding protein, TBP)			pfam.clan:CL0407	
PF00353	HemolysinCabind	RTX calcium-binding nonapeptide repeat (4 copies)			pfam.clan:CL0592	
PF00354	Pentaxin	Pentaxin family			pfam.clan:CL0004	
PF00355	Rieske	Rieske [2Fe-2S] domain			pfam.clan:CL0516	
PF00356	LacI	Bacterial regulatory proteins, lacI family			pfam.clan:CL0123	
PF00357	Integrin_alpha	Integrin alpha cytoplasmic region				
PF00358	PTS_EIIA_1	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1			pfam.clan:CL0105	
PF00359	PTS_EIIA_2	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2			pfam.clan:CL0340	
PF00360	PHY	Phytochrome region			pfam.clan:CL0161	
PF00361	Proton_antipo_M	NADH:quinone oxidoreductase/Mrp antiporter, TM			pfam.clan:CL0425	
PF00362	Integrin_beta	Integrin beta chain VWA domain			pfam.clan:CL0128	
PF00363	Casein	Casein				
PF00364	Biotin_lipoyl	Biotin-requiring enzyme			pfam.clan:CL0105	
PF00365	PFK	Phosphofructokinase			pfam.clan:CL0240	
PF00366	Ribosomal_S17	Ribosomal protein S17			pfam.clan:CL0021	
PF00367	PTS_EIIB	phosphotransferase system, EIIB				
PF00368	HMG-CoA_red	Hydroxymethylglutaryl-coenzyme A reductase				
PF00370	FGGY_N	FGGY family of carbohydrate kinases, N-terminal domain			pfam.clan:CL0108	
PF00372	Hemocyanin_M	Hemocyanin, copper containing domain			pfam.clan:CL0205	
PF00373	FERM_M	FERM central domain			pfam.clan:CL0632	
PF00374	NiFeSe_Hases	Nickel-dependent hydrogenase				
PF00375	SDF	Sodium:dicarboxylate symporter family				
PF00376	MerR	MerR family regulatory protein			pfam.clan:CL0123	
PF00377	Prion	Prion/Doppel alpha-helical domain				
PF00378	ECH_1	Enoyl-CoA hydratase/isomerase			pfam.clan:CL0127	
PF00379	Chitin_bind_4	Insect cuticle protein				
PF00380	Ribosomal_S9	Ribosomal protein S9/S16			pfam.clan:CL0329	
PF00381	PTS-HPr	PTS HPr component phosphorylation site				
PF00382	TFIIB	Transcription factor TFIIB repeat			pfam.clan:CL0065	
PF00383	dCMP_cyt_deam_1	Cytidine and deoxycytidylate deaminase zinc-binding region			pfam.clan:CL0109	
PF00384	Molybdopterin	Molybdopterin oxidoreductase				
PF00385	Chromo	Chromo (CHRromatin Organisation MOdifier) domain			pfam.clan:CL0010	
