identifier	name	definition	synonyms	alts	parents	species
273395	Tetraamelia syndrome					
273750	Three M syndrome					
273800	Glanzmann thrombasthenia					
274400	Thyroid dyshormonogenesis					
275200	Hypothyroidism, congenital, nongoitrous					
275210	Restrictive dermopathy					
276300	Mismatch repair cancer syndrome					
276700	Tyrosinemia					
276900	Usher syndrome					
277180	Vas deferens, congenital bilateral aplasia of					
277300	Spondylocostal dysostosis					
277400	Methylmalonic aciduria and homocystinuria					
277450	Vitamin K-dependent clotting factors, combined deficiency of					
277600	Weill-Marchesani syndrome					
278000	Lysosomal acid lipase deficiency					
278300	Xanthinuria					
300009	Dent disease					
300049	Periventricular nodular heterotopia					
300291	Ectodermal dysplasia and immune deficiency					
300345	Microphthalmia, isolated, with coloboma					
300352	Cerebral creatine deficiency syndrome					
300491	Epilepsy, X-linked, with or without impaired intellectual development and dysmorphic features					
300633	Hypospadias					
300751	Anemia, Sideroblastic					
300755	Immunodeficiency (select examples)					
300818	Paroxysmal nocturnal hemoglobinuria					
300908	Anemia, congenital, nonspherocytic hemolytic					
301050	Alport syndrome					
301108	Cataracts, hearing impairment, nephrotic syndrome, and enterocolitis 1					
303350	Spastic paraplegia					
304500	Deafness, X-linked					
305100	Ectodermal dysplasia (select examples)					
305450	FG syndrome					
305620	Frontometaphyseal dysplasia					
306400	Granulomatous disease, chronic					
306955	Heterotaxy, visceral					
308205	IFAP syndrome					
308230	Immunodeficiency with hyper-IgM					
308240	Lymphoproliferative syndrome					
308350	Developmental and epileptic encephalopathy					
309510	Intellectual developmental disorder, X-linked syndromic					
309530	Intellectual developmental disorder, nonsyndromic, X-linked					
309800	Microphthalmia, syndromic					
309801	Linear skin defects with multiple congenital anomalies					
310300	Emery-Dreifuss muscular dystrophy					
310500	Night blindness, congenital stationary					
310700	Nystagmus, congenital					
311200	Orofaciodigital syndrome					
311360	Premature ovarian failure					
312080	Leukodystrophy, hypomyelinating					
312170	Pyruvate dehydrogenase complex deficiency					
313900	Thrombocytopenia					
314580	Wieacker-Wolff syndrome					
400043	Deafness, Y-linked					
400044	46,XY sex reversal					
600118	Warburg micro syndrome					
600131	Epilepsy, childhood absence					
600165	Nanophthalmos					
600462	Myopathy, lactic acidosis, and sideroblastic anemia					
600512	Epilepsy, familial temporal lobe					
600513	Epilepsy, nocturnal frontal lobe					
600630	UV-sensitive syndrome					
600669	Epilepsy, idiopathic generalized					
600721	D-2-hydroxyglutaric aciduria					
600803	Gallbladder disease					
601068	Epilepsy, familial adult myoclonic					
601104	Supranuclear palsy, progressive					
601144	Brugada syndrome					
601198	Hypocalcemia					
601228	Polyposis syndrome, hereditary mixed					
601390	Van Maldergem syndrome					
601419	Myopathy, myofibrillar					
601457	Severe combined immunodeficiency (select examples)					
601462	Myasthenic syndrome, congenital					
601471	Facial paresis, hereditary congenital					
601495	Agammaglobulinemia					
601559	Stuve-Wiedemann syndrome					
601675	Trichothiodystrophy					
601678	Bartter syndrome					
601764	Seizures, benign familial infantile					
602014	Hypomagnesemia					
602483	Auriculocondylar syndrome					
602588	Branchiootic syndrome					
602875	Acromesomelic dysplasia					
603041	Mitochondrial DNA depletion syndrome					
603075	Macular degeneration, age-related					
603165	Dermatitis, atopic					
603278	Focal segmental glomerulosclerosis					
603387	Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome					
603511	Muscular dystrophy, limb-girdle, autosomal dominant					
603896	Leukoencephalopathy with vanishing white matter					
603933	Microvascular complications of diabetes					
604004	Leukoencephalopathy, megalencephalic					
604169	Left ventricular noncompaction					
604233	Epilepsy, generalized, with febrile seizures plus					
604273	Mitochondrial complex V (ATP synthase) deficiency, nuclear type					
604320	Neuronopathy, distal hereditary motor, autosomal recessive					
604348	Advanced sleep phase syndrome					
604364	Epilepsy, familial focal, with variable foci					
604370	Breast-ovarian cancer, familial, susceptibility to					
604391	Ataxia-telangiectasia-like disorder					
604498	Amegakaryocytic thrombocytopenia, congenital					
604571	MHC class I deficiency					
604772	Ventricular tachycardia, catecholaminergic polymorphic					
604931	Cortisone reductase deficiency					
605253	Neuropathy, congenital hypomelinating					
605389	Hypotrichosis					
605432	Radioulnar synostosis with amegakaryocytic thrombocytopenia					
605552	Abdominal obesity-metabolic syndrome					
605711	Multiple mitochondrial dysfunctions syndrome					
605899	Glycine encephalopathy					
606176	Diabetes mellitus, permanent neonatal					
606215	Atrioventricular septal defect					
606703	Dyskinesia with orofacial involvement					
606711	Specific language impairment					
606777	Glut1 deficiency syndrome					
607014	Mucopolysaccharidoses					
607086	Aortic aneurysm, familial thoracic					
607095	Anauxetic dysplasia					
607250	Spinocerebellar ataxia, autosomal recessive, with axonal neuropathy					
607313	Gaze palsy, familial horizontal, with progressive scoliosis					
607326	Smith-McCort dysplasia					
607411	Patent ductus arteriosus					
607426	Coenzyme Q10 deficiency, primary					
607432	Lissencephaly					
607594	Immunodeficiency, common variable					
607596	Pontocerebellar hypoplasia					
607602	Ichthyosis, annular epidermolytic					
607631	Epilepsy, juvenile absence					
607634	Osteopetrosis, autosomal dominant					
607721	Noonan syndrome-like disorder with loose anagen hair					
607748	Hypercholanemia, familial					
607765	Bile acid synthesis defect, congenital					
608207	Kala-azar, susceptibility to					
608354	Capillary malformation-arteriovenous malformation					
608415	Prolonged electroretinal response suppression					
608567	Sick sinus syndrome					
608583	Atrial fibrillation, familial					
608594	Lipodystrophy, congenital generalized					
608638	Asperger syndrome, susceptibility to					
608805	Avascular necrosis of femoral head, primary					
609015	Mitochondrial trifunctional protein deficiency					
609060	Combined oxidative phosphorylation deficiency					
609129	Auditory neuropathy					
609161	Striatal degeneration, autosomal dominant					
609192	Loeys-Dietz syndrome					
609308	Muscular dystrophy-dystroglycanopathy, type C					
609322	Rhabdoid tumor predisposition syndrome					
609620	Short QT syndrome					
609628	Chronic recurrent multifocal osteomyelitis					
609698	Thyroid hormone metabolism, abnormal					
610253	Kleefstra syndrome					
610448	Chilblain lupus					
610460	Thiopurines, poor metabolism of					
610489	Pigmented nodular adrenocortical disease, primary					
610542	Myasthenic syndrome, congenital, with tubular aggregates					
610551	Encephalopathy/encephalitis, acute, infection-induced					
610805	Congenital anomalies of kidney and urinary tract					
612199	Cerebroretinal microangiopathy with calcfications and cysts					
612286	Nephrolithiasis/osteoporosis, hypophosphatemic					
612900	Spastic quadriplegic cerebral palsy					
612975	Short sleep, familial natural					
613038	Pituitary hormone deficiency, combined					
613112	Macrothrombocytopenia, isolated					
613135	Parkinsonism-dystonia, infantile					
613155	Muscular dystrophy-dystroglycanopathy, type B					
613280	Hypermanganesemia with dystonia					
613339	Hot water epilepsy					
613573	Ectodermal dysplasia-syndactyly syndrome					
613652	C1q deficiency					
613658	Rajab interstitial lung disease with brain calcifications					
614039	Cortical dysplasia, complex, with other brain malformations					
614080	Multiple congenital anomalies-hypotonia-seizures syndrome					
614231	Microcephaly, epilepsy, and diabetes syndrome					
614372	Lectin complement activation pathway defects					
614388	Encephalopathy due to defective mitochondrial and peroxisomal fission					
614429	Ventricular septal defect					
614592	Bent bone dysplasia syndrome					
614594	Olmsted syndrome					
614675	Bone marrow failure syndrome					
614742	Pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related					
614937	Myoclonus, familial					
615040	Familial episodic pain syndrome					
615273	Congenital disorder of deglycosylation					
615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies					
615438	Infantile liver failure syndrome					
615774	Oocyte/zygote/embryo maturation arrest					
615895	Polyglucosan body myopathy					
615952	Autoimmune disease, multisystem, infantile-onset					
616033	Microcephaly, short stature, and impaired glucose metabolism					
616255	Short stature with nonspecific skeletal abnormalities					
616263	Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset					
616355	Houge-Janssens syndrome					
616418	Hypomagnesemia, seizures, and mental retardation					
616744	Autoinflammatory syndrome, familial, Behcet-like					
616866	Spinal muscular atrophy with congenital bone fractures					
616901	Developmental delay with short stature, dysmorphic facial features, and sparse hair					
617068	Portal hypertension, noncirrhotic					
617099	Autoinflammation, panniculitis, and dermatosis syndrome					
617186	Encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy					
617236	Cone-rod dystrophy and hearing loss					
617290	Epilepsy, early-onset					
617468	Arthrogryposis multiplex congenita					
617660	Vertebral, cardiac, renal, and limb defects syndrome					
617877	Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies					
618005	Congenital disorder of glycosylation with defective fucosylation					
618332	Menke-Hennekam syndrome					
619115	Combined osteogenesis imperfecta and Ehlers-Danlos syndrome					
619142	Cardioacrofacial dysplasia					
619382	Leber hereditary optic neuropathy, autosomal recessive					
619539	Neuroocular syndrome					
619611	Interstitial lung disease					
619720	Bryant-Li-Bhoj neurodevelopmental syndrome					
619758	Tessadori-Van-Haaften neurodevelopmental syndrome					
619980	Braddock-Carey Syndrome					
620184	Atelis syndrome					
