identifier	name	definition	synonyms	alts	parents	species
SIGNOR-C225	NLRP3 inflammasome				obo:signor#protein-complex	
SIGNOR-C226	Pyrin inflammasome				obo:signor#protein-complex	
SIGNOR-C227	Caspase 2 complex				obo:signor#protein-complex	
SIGNOR-C228	Caspase 6 complex				obo:signor#protein-complex	
SIGNOR-C229	Caspase 9 complex				obo:signor#protein-complex	
SIGNOR-C23	TAF3/TRF3				obo:signor#protein-complex	
SIGNOR-C230	Apoptosome				obo:signor#protein-complex	
SIGNOR-C231	Caspase 8 complex				obo:signor#protein-complex	
SIGNOR-C232	Caspase 7 complex				obo:signor#protein-complex	
SIGNOR-C233	Ribonucleotide reductase				obo:signor#protein-complex	
SIGNOR-C234	CyclinD3/CDK6				obo:signor#protein-complex	
SIGNOR-C238	P-TEFb				obo:signor#protein-complex	
SIGNOR-C24	DCX DET1-COP1				obo:signor#protein-complex	
SIGNOR-C240	Spike protein-ACE2				obo:signor#protein-complex	
SIGNOR-C241	Vps34 Complex II				obo:signor#protein-complex	
SIGNOR-C242	Vps34 Complex I				obo:signor#protein-complex	
SIGNOR-C243	IFNAR				obo:signor#protein-complex	
SIGNOR-C244	STC2/HMOX1				obo:signor#protein-complex	
SIGNOR-C245	AP-2 complex				obo:signor#protein-complex	
SIGNOR-C246	Early Endosome				obo:signor#protein-complex	
SIGNOR-C247	AP-3 complex				obo:signor#protein-complex	
SIGNOR-C248	AP-1 complex				obo:signor#protein-complex	
SIGNOR-C249	AP-2/clathrin vescicle				obo:signor#protein-complex	
SIGNOR-C25	NKX3-1/SRF				obo:signor#protein-complex	
SIGNOR-C250	AP-3/clathrin vescicle				obo:signor#protein-complex	
SIGNOR-C251	AP-1/clathrin vescicle				obo:signor#protein-complex	
SIGNOR-C252	BLOC-2				obo:signor#protein-complex	
SIGNOR-C253	BLOC-3				obo:signor#protein-complex	
SIGNOR-C254	CoV2 Spike protein-ACE2				obo:signor#protein-complex	
SIGNOR-C255	Exosome_Complex				obo:signor#protein-complex	
SIGNOR-C256	EIF4E2/GIGYF1 complex				obo:signor#protein-complex	
SIGNOR-C257	EIF4E2/GIGYF2 complex				obo:signor#protein-complex	
SIGNOR-C258	WASH complex				obo:signor#protein-complex	
SIGNOR-C259	 p62_complex				obo:signor#protein-complex	
SIGNOR-C26	LAMTOR				obo:signor#protein-complex	
SIGNOR-C260	IL17R complex				obo:signor#protein-complex	
SIGNOR-C261	DNA primase complex				obo:signor#protein-complex	
SIGNOR-C262	DNA polymerase alpha:primase complex				obo:signor#protein-complex	
SIGNOR-C263	NPC				obo:signor#protein-complex	
SIGNOR-C264	ATP synthase				obo:signor#protein-complex	
SIGNOR-C265	Integrator complex				obo:signor#protein-complex	
SIGNOR-C266	28S mitochondrial small ribosomal subunit				obo:signor#protein-complex	
SIGNOR-C267	CoV2 spike protein-NRP1				obo:signor#protein-complex	
SIGNOR-C268	MCM				obo:signor#protein-complex	
SIGNOR-C269	CHEVI complex				obo:signor#protein-complex	
SIGNOR-C27	AMOT/MPP5/INADL/LIN7C				obo:signor#protein-complex	
SIGNOR-C270	GPIb-IX-V complex				obo:signor#protein-complex	
SIGNOR-C271	WAVE complex				obo:signor#protein-complex	
SIGNOR-C272	STX11-SNAP23 SNARE complex				obo:signor#protein-complex	
SIGNOR-C273	STX11-VAMP8 SNARE complex				obo:signor#protein-complex	
SIGNOR-C274	KATP channel				obo:signor#protein-complex	
SIGNOR-C275	VAPB-PTPIP51 complex				obo:signor#protein-complex	
SIGNOR-C276	Mitochondrial Fe-S Cluster Assembly Complex				obo:signor#protein-complex	
SIGNOR-C277	Mitochondrial respiratory chain complex I				obo:signor#protein-complex	
SIGNOR-C278	Mitochondrial respiratory chain complex II				obo:signor#protein-complex	
SIGNOR-C279	Mitochondrial respiratory chain complex III				obo:signor#protein-complex	
SIGNOR-C280	Mitochondrial respiratory chain complex IV				obo:signor#protein-complex	
SIGNOR-C281	HAUS complex				obo:signor#protein-complex	
SIGNOR-C282	g-TuRC complex				obo:signor#protein-complex	
SIGNOR-C285	39S mitochondrial large ribosomal subunit				obo:signor#protein-complex	
SIGNOR-C286	40S cytosolic small ribosomal subunit				obo:signor#protein-complex	
SIGNOR-C287	60S cytosolic large ribosomal subunit				obo:signor#protein-complex	
SIGNOR-C288	BBsome complex				obo:signor#protein-complex	
SIGNOR-C289	DPM complex				obo:signor#protein-complex	
SIGNOR-C29	BMPR1A/1B/2				obo:signor#protein-complex	
SIGNOR-C290	Hair cells mechanotransduction channel				obo:signor#protein-complex	
SIGNOR-C291	TIP-LINK complex				obo:signor#protein-complex	
SIGNOR-C292	Caspase-2 PIDDosome				obo:signor#protein-complex	
SIGNOR-C293	Calprotectin complex				obo:signor#protein-complex	
SIGNOR-C294	SAE1/SAE2 complex				obo:signor#protein-complex	
SIGNOR-C295	BRCC ubiquitin ligase complex				obo:signor#protein-complex	
SIGNOR-C296	BRCA1-A complex				obo:signor#protein-complex	
SIGNOR-C297	BRCA1-BARD1 complex				obo:signor#protein-complex	
SIGNOR-C298	BRCA1-B complex				obo:signor#protein-complex	
SIGNOR-C299	BRCA1-C complex				obo:signor#protein-complex	
SIGNOR-C3	mTORC1				obo:signor#protein-complex	
SIGNOR-C30	ACVR1/BMPR2				obo:signor#protein-complex	
SIGNOR-C300	Fanconi anemia core complex				obo:signor#protein-complex	
SIGNOR-C301	D1-D2-G-X3 complex				obo:signor#protein-complex	
SIGNOR-C302	Fanconi anemia ID complex				obo:signor#protein-complex	
SIGNOR-C303	LINC complex				obo:signor#protein-complex	
SIGNOR-C304	Cohesin complex				obo:signor#protein-complex	
SIGNOR-C305	TTM complex				obo:signor#protein-complex	
SIGNOR-C306	Shelterin complex				obo:signor#protein-complex	
SIGNOR-C307	26S Proteasome				obo:signor#protein-complex	
SIGNOR-C308	Complement C1q				obo:signor#protein-complex	
SIGNOR-C309	Complement C1 complex				obo:signor#protein-complex	
SIGNOR-C310	C3 convertase complex				obo:signor#protein-complex	
SIGNOR-C311	Fibrinogen				obo:signor#protein-complex	
SIGNOR-C312	C5 convertase complex				obo:signor#protein-complex	
SIGNOR-C313	Membrane attack complex				obo:signor#protein-complex	
SIGNOR-C314	C3 convertase complex (C3bBb)				obo:signor#protein-complex	
SIGNOR-C315	C5 convertase complex (C3bBbC3b)				obo:signor#protein-complex	
SIGNOR-C316	Thrombin-Thrombomodulin				obo:signor#protein-complex	
SIGNOR-C317	Fibrin				obo:signor#protein-complex	
SIGNOR-C318	Factor Va-Xa				obo:signor#protein-complex	
SIGNOR-C319	Factor FVIIa:TF				obo:signor#protein-complex	
SIGNOR-C32	RISC(DICER1/AGO2/TARBP2)				obo:signor#protein-complex	
SIGNOR-C320	Factor VIIIa-IXa				obo:signor#protein-complex	
SIGNOR-C321	CENP-A nucleosome				obo:signor#protein-complex	
SIGNOR-C322	Nucleosome_H2A.Z.1 variant				obo:signor#protein-complex	
SIGNOR-C323	Nucleosome_H2A.Z.2 variant				obo:signor#protein-complex	
SIGNOR-C324	Nucleosome_H3.1 variant				obo:signor#protein-complex	
SIGNOR-C325	Nucleosome_H3.1t variant				obo:signor#protein-complex	
SIGNOR-C326	GABA-A (a4-b2-d) receptor				obo:signor#protein-complex	
SIGNOR-C327	GABA-A (a4-b3-d) receptor				obo:signor#protein-complex	
SIGNOR-C328	GABA-A (a6-b2-d) receptor				obo:signor#protein-complex	
SIGNOR-C329	GABA-A (a6-b3-d) receptor				obo:signor#protein-complex	
SIGNOR-C33	CDX2/PAX6/P300				obo:signor#protein-complex	
SIGNOR-C330	GABA-A (a1-b1-g2) receptor				obo:signor#protein-complex	
SIGNOR-C331	GABA-A (a2-b1-g2) receptor				obo:signor#protein-complex	
SIGNOR-C332	GABA-A (a3-b1-g2) receptor				obo:signor#protein-complex	
SIGNOR-C333	GABA-A (a4-b1-g2) receptor				obo:signor#protein-complex	
SIGNOR-C334	GABA-A (a6-b1-g2) receptor				obo:signor#protein-complex	
SIGNOR-C335	GABA-A (a5-b1-g2) receptor				obo:signor#protein-complex	
SIGNOR-C336	GABA-B receptor				obo:signor#protein-complex	
SIGNOR-C337	MBD2/NuRD complex				obo:signor#protein-complex	
SIGNOR-C338	MBD3/NuRD complex				obo:signor#protein-complex	
SIGNOR-C339	Nucleosome_H3.3 variant				obo:signor#protein-complex	
SIGNOR-C34	RNA helicases DDX5/DDX17				obo:signor#protein-complex	
SIGNOR-C340	CERF				obo:signor#protein-complex	
SIGNOR-C341	Condensin I				obo:signor#protein-complex	
SIGNOR-C342	Condensin II				obo:signor#protein-complex	
SIGNOR-C343	TFIID				obo:signor#protein-complex	
SIGNOR-C344	MSL acetyltransferase				obo:signor#protein-complex	
SIGNOR-C345	SF3a				obo:signor#protein-complex	
SIGNOR-C346	SNARE_complex 				obo:signor#protein-complex	
SIGNOR-C347	NMDA receptor_2A				obo:signor#protein-complex	
SIGNOR-C348	NMDA receptor_2B				obo:signor#protein-complex	
SIGNOR-C349	NMDA receptor_2C				obo:signor#protein-complex	
SIGNOR-C350	NMDA receptor_2D				obo:signor#protein-complex	
SIGNOR-C351	Synaptonemal_complex				obo:signor#protein-complex	
SIGNOR-C352	Set1-Ash2 HMT complex				obo:signor#protein-complex	
SIGNOR-C353	BHC complex				obo:signor#protein-complex	
SIGNOR-C354	Lig4-Xrcc4 complex				obo:signor#protein-complex	
SIGNOR-C355	RAD21L Cohesin complex				obo:signor#protein-complex	
SIGNOR-C356	Microprocessor complex				obo:signor#protein-complex	
SIGNOR-C357	RZZ complex				obo:signor#protein-complex	
SIGNOR-C358	NRZ complex				obo:signor#protein-complex	
SIGNOR-C360	MECP2/SIN3A/HDAC complex				obo:signor#protein-complex	
SIGNOR-C361	Ndc80 complex				obo:signor#protein-complex	
SIGNOR-C362	MIS12 complex				obo:signor#protein-complex	
SIGNOR-C363	KNL1 complex				obo:signor#protein-complex	
SIGNOR-C364	SKA complex				obo:signor#protein-complex	
SIGNOR-C365	CCAN complex				obo:signor#protein-complex	
SIGNOR-C366	KMN network				obo:signor#protein-complex	
SIGNOR-C367	Upf-EJC				obo:signor#protein-complex	
SIGNOR-C368	SEC61 complex				obo:signor#protein-complex	
SIGNOR-C369	Exon junction complex				obo:signor#protein-complex	
SIGNOR-C37	CyclinK/CDK12				obo:signor#protein-complex	
SIGNOR-C370	COPII vesicle				obo:signor#protein-complex	
SIGNOR-C371	Nucleosome				obo:signor#protein-complex	
SIGNOR-C372	POMT 				obo:signor#protein-complex	
SIGNOR-C373	Rix1 complex				obo:signor#protein-complex	
SIGNOR-C374	SMC5/6 				obo:signor#protein-complex	
SIGNOR-C375	RF-C complex				obo:signor#protein-complex	
SIGNOR-C376	DNA polymerase delta 				obo:signor#protein-complex	
SIGNOR-C377	DNA polymerase epsilon				obo:signor#protein-complex	
SIGNOR-C378	DNA polymerase gamma				obo:signor#protein-complex	
SIGNOR-C379	ESCRT-III				obo:signor#protein-complex	
SIGNOR-C38	CyclinK/CDK13				obo:signor#protein-complex	
SIGNOR-C380	IPP complex				obo:signor#protein-complex	
SIGNOR-C381	BLOC-1				obo:signor#protein-complex	
SIGNOR-C382	MCC				obo:signor#protein-complex	
SIGNOR-C383	Ankyrin complex				obo:signor#protein-complex	
SIGNOR-C384	Erythrocytic spectrin				obo:signor#protein-complex	
SIGNOR-C385	Non-erythrocytic spectrin				obo:signor#protein-complex	
SIGNOR-C386	4.1 complex				obo:signor#protein-complex	
SIGNOR-C387	CFII complex				obo:signor#protein-complex	
SIGNOR-C388	CFI complex				obo:signor#protein-complex	
SIGNOR-C389	RNA Polymerase III				obo:signor#protein-complex	
SIGNOR-C39	DDB2/DDB1				obo:signor#protein-complex	
SIGNOR-C390	RNA Polymerase I				obo:signor#protein-complex	
SIGNOR-C391	RNA Polymerase II				obo:signor#protein-complex	
SIGNOR-C392	TFIIIC				obo:signor#protein-complex	
SIGNOR-C393	TFIIIB				obo:signor#protein-complex	
SIGNOR-C394	TFIIF				obo:signor#protein-complex	
SIGNOR-C395	TFIIA				obo:signor#protein-complex	
SIGNOR-C396	IDH				obo:signor#protein-complex	
SIGNOR-C397	OGDC				obo:signor#protein-complex	
SIGNOR-C398	Succinyl-CoA  ATP variant				obo:signor#protein-complex	
SIGNOR-C399	Succinyl-CoA  GTP variant				obo:signor#protein-complex	
SIGNOR-C400	SDH				obo:signor#protein-complex	
SIGNOR-C401	EIF3_complex				obo:signor#protein-complex	
SIGNOR-C402	PDH				obo:signor#protein-complex	
SIGNOR-C403	EBV gH:gL:gp42				obo:signor#protein-complex	
SIGNOR-C405	Core mediator complex				obo:signor#protein-complex	
SIGNOR-C406	CKM complex				obo:signor#protein-complex	
SIGNOR-C407	ChAHP				obo:signor#protein-complex	
SIGNOR-C408	Polycomb repressive complex 1				obo:signor#protein-complex	
SIGNOR-C409	Sin3B_complex				obo:signor#protein-complex	
SIGNOR-C41	DICER1/hAgo2/PRKRA				obo:signor#protein-complex	
SIGNOR-C410	Outer_mitochondrial_membrane				obo:signor#protein-complex	
SIGNOR-C411	Inner_mitochondrial_membrane				obo:signor#protein-complex	
SIGNOR-C412	TSH				obo:signor#protein-complex	
SIGNOR-C413	NSL histone acetyltransferase				obo:signor#protein-complex	
SIGNOR-C414	PCC				obo:signor#protein-complex	
SIGNOR-C415	NatA				obo:signor#protein-complex	
SIGNOR-C416	NatB 				obo:signor#protein-complex	
SIGNOR-C417	NatC				obo:signor#protein-complex	
SIGNOR-C418	HIF-1 complex				obo:signor#protein-complex	
SIGNOR-C419	ORC				obo:signor#protein-complex	
SIGNOR-C42	DNMT1/DNMT3A				obo:signor#protein-complex	
SIGNOR-C420	CyclinA2/CDK1				obo:signor#protein-complex	
SIGNOR-C421	TOM40 complex				obo:signor#protein-complex	
SIGNOR-C422	SAM complex				obo:signor#protein-complex	
SIGNOR-C423	TIM23 complex				obo:signor#protein-complex	
SIGNOR-C424	TIM22 complex				obo:signor#protein-complex	
SIGNOR-C425	Class I MHC				obo:signor#protein-complex	
SIGNOR-C426	Class I MHC:Antigen				obo:signor#protein-complex	
SIGNOR-C427	Ubiquitinated-Viral_Protein				obo:signor#protein-complex	
SIGNOR-C428	Class II MHC				obo:signor#protein-complex	
SIGNOR-C429	Class II MHC:Antigen				obo:signor#protein-complex	
SIGNOR-C43	DNMT1/DNMT3B				obo:signor#protein-complex	
SIGNOR-C430	α-D-glucosyl-glycogenin				obo:signor#protein-complex	
SIGNOR-C431	BMAL1/NPAS2				obo:signor#protein-complex	
SIGNOR-C432	CD3				obo:signor#protein-complex	
SIGNOR-C433	BCR-Mk				obo:signor#protein-complex	
SIGNOR-C434	BCR-Ml				obo:signor#protein-complex	
SIGNOR-C435	BCR-Dk				obo:signor#protein-complex	
SIGNOR-C436	BCR-Dl				obo:signor#protein-complex	
SIGNOR-C437	Glycine cleavage system				obo:signor#protein-complex	
SIGNOR-C439	CCR4-NOT complex				obo:signor#protein-complex	
SIGNOR-C44	eIF4F_complex				obo:signor#protein-complex	
SIGNOR-C440	Cap-binding complex				obo:signor#protein-complex	
SIGNOR-C441	CSTF complex				obo:signor#protein-complex	
SIGNOR-C442	SF3b				obo:signor#protein-complex	
SIGNOR-C443	NF90-NF45				obo:signor#protein-complex	
SIGNOR-C444	TREX complex				obo:signor#protein-complex	
SIGNOR-C445	Neuronal AP-3				obo:signor#protein-complex	
SIGNOR-C446	MLL3 complex				obo:signor#protein-complex	
SIGNOR-C447	B-WICH complex				obo:signor#protein-complex	
SIGNOR-C448	HNuRF				obo:signor#protein-complex	
SIGNOR-C449	WICH				obo:signor#protein-complex	
SIGNOR-C450	GLI1/GLI2				obo:signor#protein-complex	
SIGNOR-C451	SOX17/POU5F1				obo:signor#protein-complex	
SIGNOR-C452	Ternary_GTP_eIF2_tRNA_complex				obo:signor#protein-complex	
SIGNOR-C453	43S_pre_initiation_complex				obo:signor#protein-complex	
SIGNOR-C454	48S_initiation_complex				obo:signor#protein-complex	
SIGNOR-C455	80S_cytosolic_ribosome				obo:signor#protein-complex	
SIGNOR-C456	CAK complex				obo:signor#protein-complex	
SIGNOR-C457	TFIIH				obo:signor#protein-complex	
SIGNOR-C458	TFIIE				obo:signor#protein-complex	
SIGNOR-C459	NuA4 complex				obo:signor#protein-complex	
SIGNOR-C460	EEF1B complex				obo:signor#protein-complex	
SIGNOR-C461	HIRA complex 1				obo:signor#protein-complex	
SIGNOR-C462	HIRA complex 2				obo:signor#protein-complex	
SIGNOR-C463	ETF				obo:signor#protein-complex	
SIGNOR-C464	SL1 complex				obo:signor#protein-complex	
SIGNOR-C465	SAGA complex				obo:signor#protein-complex	
SIGNOR-C466	Elongator complex				obo:signor#protein-complex	
SIGNOR-C467	GBAF				obo:signor#protein-complex	
SIGNOR-C468	RalGAP1				obo:signor#protein-complex	
SIGNOR-C469	RalGAP2				obo:signor#protein-complex	
SIGNOR-C47	ELF4/RUNX1				obo:signor#protein-complex	
SIGNOR-C470	SWI/SNF ACTL6A-ARID1A-SMARCA2 variant				obo:signor#protein-complex	
SIGNOR-C471	PAF1C				obo:signor#protein-complex	
SIGNOR-C472	Multiaminoacyl-tRNA synthetase				obo:signor#protein-complex	
SIGNOR-C473	Phenylalanyl-tRNA synthetase				obo:signor#protein-complex	
SIGNOR-C474	MPO-ANCA				obo:signor#protein-complex	
SIGNOR-C475	Pr3-ANCA				obo:signor#protein-complex	
SIGNOR-C476	SWI/SNF ACTL6B varian				obo:signor#protein-complex	
SIGNOR-C477	Neural progenitor-specific SWI/SNF				obo:signor#protein-complex	
SIGNOR-C478	U4/U6.U5 snRNP complex				obo:signor#protein-complex	
SIGNOR-C479	U2 snRNP complex				obo:signor#protein-complex	
SIGNOR-C48	ELL/ICE1				obo:signor#protein-complex	
SIGNOR-C480	U1 snRNP complex				obo:signor#protein-complex	
SIGNOR-C481	Muscle cell-specific SWI/SNF ARID1A variant				obo:signor#protein-complex	
SIGNOR-C482	Muscle cell-specific SWI/SNF ARID1B variant				obo:signor#protein-complex	
SIGNOR-C483	Muscle cell-specific SWI/SNF SMARCA4 variant				obo:signor#protein-complex	
SIGNOR-C484	Embryonic stem cell-specific SWI/SNF				obo:signor#protein-complex	
SIGNOR-C485	Brain-specific SWI/SNF SMARCA2 variant				obo:signor#protein-complex	
SIGNOR-C486	Brain-specific SWI/SNF SMARCA4 variant				obo:signor#protein-complex	
SIGNOR-C487	COP9 signalosome variant 2				obo:signor#protein-complex	
SIGNOR-C489	COP9 signalosome variant 1				obo:signor#protein-complex	
SIGNOR-C49	ELL/ICE2				obo:signor#protein-complex	
SIGNOR-C491	Exocyst_EXOC6B variant				obo:signor#protein-complex	
SIGNOR-C492	Exocyst_EXOC6 variant				obo:signor#protein-complex	
SIGNOR-C493	EEF1A:GTP:aa-tRNA				obo:signor#protein-complex	
SIGNOR-C494	Translation release factor ERF1-ERF3				obo:signor#protein-complex	
SIGNOR-C495	Ub:E1 (UBA1 substrate)				obo:signor#protein-complex	
SIGNOR-C496	Ub:E1 (UBA6 substrate)				obo:signor#protein-complex	
SIGNOR-C497	Ub:E2				obo:signor#protein-complex	
SIGNOR-C498	INO80 complex				obo:signor#protein-complex	
