subject_id	object_id	predicate_id	mapping_justification
ror:0000p0n60	grid:grid.510252.1	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0000p0n60	isni:0000000405577159	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0000p0n60	wikidata:Q1134069	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0000pc329	wikidata:Q133136087	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0000pmw59	grid:grid.458456.e	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0000pmw59	isni:0000000094043263	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0000pmw59	wikidata:Q1504916	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0000v4966	grid:grid.480635.c	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0000xgr97	grid:grid.455903.e	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0000xh558	grid:grid.457576.2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0000yrh61	grid:grid.470210.0	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00010f167	wikidata:Q121598204	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00012xz55	grid:grid.491872.1	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00013q465	funderregistry:501100011871	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00013q465	grid:grid.440592.e	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00013q465	isni:0000000122883308	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00013q465	wikidata:Q200601	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000146m32	grid:grid.473791.f	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000146m32	isni:0000000417944374	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00015af83	grid:grid.476512.3	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00015af83	isni:0000000417613540	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001a1c49	ror:051ycea61	rdfs:seeAlso	semapv:UnspecifiedMatching
ror:0001a2m26	funderregistry:100010959	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001a2m26	grid:grid.432701.3	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001a2m26	isni:0000000106340848	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001a2m26	wikidata:Q4975271	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001d8q22	isni:0000000106690098	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001d8q22	wikidata:Q51780895	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001ew531	funderregistry:100005984	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001ew531	grid:grid.453253.6	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001fmy77	funderregistry:100015563	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001fmy77	grid:grid.8042.e	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001fmy77	isni:0000000121880260	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001fmy77	wikidata:Q1742507	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001g7380	grid:grid.495054.9	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001h1y25	grid:grid.420006.0	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001h1y25	isni:0000000104401651	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001h5y29	grid:grid.465663.4	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001h5y29	isni:000000040530031X	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001j6637	grid:grid.427419.d	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001j6637	isni:0000000404938776	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001j6637	wikidata:Q30286242	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001j6c19	wikidata:Q51781437	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001ke483	grid:grid.464688.0	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001ke483	isni:0000000123007844	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001ke483	wikidata:Q3495316	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001mcx38	grid:grid.456780.8	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001paf45	funderregistry:501100023259	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001paf45	isni:0000000508537686	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001paf45	wikidata:Q104576825	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001sz110	grid:grid.479448.2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001tya14	grid:grid.433596.e	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001tya14	isni:0000000476480071	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001tya14	wikidata:Q30256038	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001w1758	isni:0000000460500824	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001w5c47	grid:grid.424485.b	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001w5c47	wikidata:Q1550912	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001ws297	isni:0000000458969930	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001zgs18	grid:grid.436393.8	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001zgs18	isni:0000000102150481	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0001zgs18	wikidata:Q1988661	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000245824	grid:grid.496028.1	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000275q75	grid:grid.494412.e	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00029be75	grid:grid.483432.a	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002cnv45	grid:grid.434225.6	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002cnv45	isni:0000000087808352	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002cnv45	wikidata:Q273582	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002exf56	funderregistry:501100007645	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002exf56	grid:grid.481530.b	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002exf56	isni:0000000106643443	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002pcv65	funderregistry:501100007481	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002pcv65	funderregistry:501100007868	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002pcv65	grid:grid.412226.1	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002pcv65	isni:0000000080461202	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002pcv65	wikidata:Q796023	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002rg505	grid:grid.489349.b	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002vhf72	grid:grid.421624.7	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002vhf72	isni:0000000460142270	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002vhf72	wikidata:Q30283236	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002yq607	grid:grid.454602.1	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0002yq607	isni:0000000405847825	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00032t641	grid:grid.496689.c	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00032t641	isni:0000000459306039	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00033n668	grid:grid.502329.f	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00033n668	isni:0000000446874264	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00033n668	wikidata:Q19946137	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000367g23	grid:grid.465831.d	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000372389	grid:grid.493329.6	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003ahp46	grid:grid.440999.9	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003ahp46	wikidata:Q30293675	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003ang68	grid:grid.494087.6	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003ccc38	grid:grid.439599.b	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003ccc38	wikidata:Q30292991	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003e4m70	funderregistry:100017819	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003e4m70	grid:grid.413631.2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003e4m70	isni:0000000094680801	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003e4m70	wikidata:Q5936026	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003e4m70	ror:04m01e293	rdfs:seeAlso	semapv:UnspecifiedMatching
ror:0003e4m70	ror:04nkhwh30	rdfs:seeAlso	semapv:UnspecifiedMatching
ror:0003ege03	grid:grid.462875.a	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003ege03	isni:0000000118823513	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003en535	grid:grid.488373.3	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003en535	isni:0000000406309586	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003en535	wikidata:Q7269169	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003ewr82	grid:grid.411823.d	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003ewr82	isni:0000000405065583	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003ewr82	wikidata:Q4997520	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003ewr82	ror:0427fee43	rdfs:seeAlso	semapv:UnspecifiedMatching
ror:0003gmg65	grid:grid.451165.2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003gmg65	wikidata:Q30295371	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003h1s51	grid:grid.487898.2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003h1s51	isni:0000000110093026	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003kpv33	grid:grid.484000.8	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003nwf42	grid:grid.447063.2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003nwf42	isni:0000000102327988	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003xa228	funderregistry:100004917	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003xa228	grid:grid.452983.1	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003xa228	isni:0000000095682374	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003xeg87	grid:grid.503032.7	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003xeg87	isni:0000000406356657	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003yay73	grid:grid.482165.c	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003zy991	grid:grid.417375.3	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003zy991	isni:0000000090808425	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003zy991	wikidata:Q8055478	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0003zy991	ror:04m01e293	rdfs:seeAlso	semapv:UnspecifiedMatching
ror:00042h977	grid:grid.462623.7	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00042h977	isni:0000000404014477	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00042h977	wikidata:Q6964796	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000466g76	grid:grid.492243.a	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000466g76	isni:0000000404830044	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00046rb12	grid:grid.425920.8	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00046rb12	isni:0000000460067717	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00046rb12	wikidata:Q30285213	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00048gf56	grid:grid.483126.a	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00048gf56	isni:0000000122265200	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00048tr39	grid:grid.450692.c	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00048tr39	isni:0000000406265464	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00048tr39	wikidata:Q3022242	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004a4056	grid:grid.484588.d	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004bx792	grid:grid.422212.5	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004gzs06	grid:grid.414229.8	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004h8z94	grid:grid.438907.1	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004nq427	grid:grid.464793.b	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004r6b85	grid:grid.440922.9	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004r6b85	isni:0000000099204986	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004r6b85	wikidata:Q1622079	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004vyj87	funderregistry:100012997	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004vyj87	grid:grid.442567.6	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004vyj87	isni:0000000090155153	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004vyj87	wikidata:Q4116239	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004wsx81	funderregistry:501100018970	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004wsx81	grid:grid.443017.5	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004wsx81	isni:0000000404399450	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004wsx81	wikidata:Q15057698	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0004ysa08	grid:grid.423514.5	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000518j63	grid:grid.490973.0	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00051wc04	isni:0000000511332665	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00053vy13	grid:grid.460931.9	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00053vy13	wikidata:Q6435130	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000548d77	grid:grid.442600.4	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000548d77	isni:0000000460238539	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000548d77	wikidata:Q7685179	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000558439	grid:grid.457973.b	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005c8d42	grid:grid.505342.5	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005c8d42	isni:0000000404528435	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005c8d42	wikidata:Q64142699	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005ck383	grid:grid.471714.0	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005eqq91	grid:grid.470189.3	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005jpy03	funderregistry:501100003976	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005jpy03	grid:grid.452950.f	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005jpy03	isni:0000000406227812	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005k2a75	grid:grid.443408.f	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005k2a75	isni:0000000417598600	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005k2a75	wikidata:Q12523469	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005q3137	grid:grid.501179.b	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005q3137	wikidata:Q7865060	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005r2j17	grid:grid.493228.6	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005r2j17	isni:0000000122002101	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005rqp26	grid:grid.455560.7	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005rqp26	isni:0000000404134495	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005rqp26	wikidata:Q30298018	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005s7205	grid:grid.480659.6	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005tvh12	grid:grid.425478.8	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005tvh12	wikidata:Q30284967	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005w8d69	funderregistry:501100010739	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005w8d69	grid:grid.5602.1	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005w8d69	isni:0000000097456549	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005w8d69	wikidata:Q676817	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005w8d69	ror:0038zss60	rdfs:seeAlso	semapv:UnspecifiedMatching
ror:0005yy970	isni:0000000517819327	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0005yy970	wikidata:Q125676207	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000628g58	funderregistry:501100009481	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000628g58	grid:grid.465107.1	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000628g58	isni:000000040502890X	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000628g58	wikidata:Q2377884	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00067tc54	funderregistry:501100014112	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00067tc54	grid:grid.502060.1	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00067tc54	wikidata:Q65063686	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006cvt76	isni:0000000404885360	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006cvt76	wikidata:Q15222152	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006e6p34	grid:grid.506181.b	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006f9a08	grid:grid.464822.e	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006fww70	grid:grid.509849.9	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006fww70	isni:0000000405437412	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006g9r95	grid:grid.441228.9	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006g9r95	isni:0000000405546221	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006g9r95	wikidata:Q30293777	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006j5k73	grid:grid.471830.9	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006jev58	grid:grid.422328.d	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006jev58	wikidata:Q30283662	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006jh821	grid:grid.428408.2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006kcg24	grid:grid.471969.4	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006n3612	grid:grid.422987.2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006s4z66	funderregistry:100013173	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006s4z66	isni:0000000477544970	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006s4z66	wikidata:Q3791513	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006swh35	grid:grid.412625.6	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006swh35	ror:00mcjh785	rdfs:seeAlso	semapv:UnspecifiedMatching
ror:0006wrh30	grid:grid.494192.3	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006wrh30	isni:0000000406393028	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006wrh30	wikidata:Q13516775	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006xs696	grid:grid.428738.2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0006xs696	wikidata:Q30287362	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000714v43	grid:grid.426004.4	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000714v43	isni:000000008699769X	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000714v43	wikidata:Q3622799	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00073my17	grid:grid.426939.3	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00073my17	wikidata:Q30285849	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00073tb80	funderregistry:501100011150	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00073tb80	grid:grid.509511.9	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000752v72	isni:0000000406319370	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0007cgk43	grid:grid.506627.0	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0007enk15	isni:0000000098596041	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0007enk15	wikidata:Q1572917	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0007f0665	grid:grid.492017.9	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0007gah74	grid:grid.465183.d	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0007mw271	grid:grid.451200.2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0007q9r82	grid:grid.493573.f	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0007rbz95	isni:0000000464700989	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0007sdx38	grid:grid.470996.5	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0007tes83	grid:grid.417159.f	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:0007v1468	grid:grid.484844.0	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000830238	funderregistry:501100010201	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000848h33	grid:grid.442578.8	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000848h33	wikidata:Q30294283	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000849h34	grid:grid.415992.2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000849h34	isni:0000000403987066	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000849h34	ror:04xs57h96	rdfs:seeAlso	semapv:UnspecifiedMatching
ror:000849h34	ror:04zfme737	rdfs:seeAlso	semapv:UnspecifiedMatching
ror:00085m516	funderregistry:501100019822	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00085m516	isni:0000000502834436	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00085m516	wikidata:Q19646438	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00085w524	grid:grid.432590.9	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:00085w524	wikidata:Q30255316	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000865k88	funderregistry:501100001218	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000865k88	grid:grid.454033.5	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000865k88	isni:0000000403789641	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
ror:000865z52	isni:0000000094518468	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
