identifier	name	definition	synonyms	alts	parents	species
PA152208657	Cardio-facio-cutaneous Syndrome					
PA152210107	Pituitary adenoma		Adenoma|Pituitary			
PA152238047	Juvenile Polyposis of Infancy		Juvenile polyposis syndrome			
PA152238055	Craniofrontonasal Syndrome		Craniofrontonasal dysplasia			
PA152238062	Pitt-Hopkins Syndrome					
PA152238063	Mowat-Wilson Syndrome					
PA152238067	Crisponi Syndrome		Cold-induced sweating syndrome 1			
PA152238425	Multiple Pterygium Syndrome					
PA152239578	Matthew-Wood Syndrome					
PA152240221	Caudal Duplication Anomaly					
PA152241270	Alexander Disease		Fibrinoid leukodystrophy			
PA152241932	Opitz-Kaveggia syndrome					
PA152241952	Congenital diaphragmatic hernia		CDH - Congenital diaphragmatic hernia|Congenital Diaphragmatic|Congenital diaphragmatic hernia|Hernia|NOS			
PA152241953	Encephalopathy					
PA152246679	Pendred's syndrome		Pendred Syndrome			
PA152249159	Acrocephalopolysyndactyly type II		Carpenter Syndrome			
PA152407979	Joubert Syndrome		Familial aplasia of the vermis			
PA152407984	Leber's amaurosis		Congenital retinal blindness|Leber Congenital Amaurosis (LCA)			
PA152408019	ACAD9 Deficiency		acyl-CoA dehydrogenase 9 deficiency			
PA152530787	Permanent Neonatal Diabetes					
PA152530793	Brachydactyly type B					
PA152530886	Eating Disorders		Eating Disorder|Eating disorder|Female Athlete Triad Syndrome|NOS			
PA152545809	Lethal Congenital Contractual Syndrome Type 2					
PA152545810	Lethal Congenital Contractual Syndrome Type 3					
PA152545828	Anauxetic Dysplasia					
PA152545865	Arts Syndrome					
PA153619780	Sitosterolemia					
PA153619833	Peripheral Vascular Diseases		Angiopathies|Angiopathy|Disease|Diseases|Livedo Reticularis|Livedo racemosa|Livedo reticularis|PVD-peripheral vascular disease|Peripheral|Peripheral Angiopathies|Peripheral Angiopathy|Peripheral Arterial Disease|Peripheral Vascular|Peripheral Vascular Disease|Peripheral Vascular Diseases|Peripheral vascular disease|Peripheral vascular disease NOS|Vascular Disease|Vascular Diseases			
PA153626879	FG Syndrome					
PA153627462	Pontocerebellar Hypoplasia					
PA153627687	Retinal Vasculopathy with Cerebral Leukodystrophy					
PA153627690	Muscle Glycogen Storage Disease type 0		Muscle Glycogen Storage Disease 0|Muscle Glycogen Synthase Deficiency			
PA153906318	Autism Spectrum Disorder					
PA157379134	Myalgia unspecified		Myalgia			
PA159018367	Brugada syndrome					
PA160680212	Lymphoma, Large B-Cell, Diffuse		Anaplastic large B-cell lymphoma|Angioendotheliomatosis|Angiotropic lymphoma|Diffuse|Diffuse Large B Cell Lymphoma|Diffuse large B-cell lymphoma|Diffuse malignant lymphoma - histiocytic|Diffuse malignant lymphoma - large cell|Diffuse non-Hodgkin's immunoblastic (diffuse) lymphoma|Diffuse non-Hodgkin's lymphoma|Histiocyte-rich large B-cell lymphoma|Histiocytic|Histiocytic Lymphoma|Histiocytic Lymphomas|Immunoblastic|Immunoblastic malignant lymphoma - large cell|Large B-Cell|Large Cell|Large Cell Lymphoma|Large-Cell|Large-Cell Lymphoma|Large-Cell Lymphomas|Lymphoma|Lymphomas|Malignant lymphoma|Malignant lymphoma - immunoblastic|Malignant lymphoma - large cell cleaved and non-cleaved|NOS|Reticulosarcoma|Reticulosarcomas|Reticulum Cell|Reticulum Cell Sarcoma|Reticulum-Cell|Reticulum-Cell Sarcoma|Reticulum-Cell Sarcomas|Sarcoma|Sarcomas|T-cell rich large B-cell lymphoma|T-cell rich/histiocyte-rich large B-cell lymphoma|[M]Malignant lymphoma|centroblastic|cleaved|diffuse|diffuse NOS|diffuse [obs]|histiocytic|immunoblastic|immunoblastic (clinical)|immunoblastic type|large B-cell|large cell|large cell (clinical)|no ICD-O subtype|noncleaved			
PA161149039	xanthinuria					
PA161411144	Degeneration of lumbar intervertebral disc		Lumbar-Disc Degeneration			
PA161614136	Lumbar Disc Herniation					
PA161660866	Schmid Metaphyseal Chondrodysplasia					
PA162168973	Transient Neonatal Diabetes					
PA162168980	brachyolmia					
PA162263525	neuropathic pain					
PA162263533	nephrotoxicity		renal toxicity			
PA162263534	Ototoxicity					
PA162316739	Maculopapular Exanthema		Maculopapular eruption|Maculopapular rash			
PA162355520	Nephrolithiasis		Kidney Calculi|Nephrolithiasis NOS|kidney stones			
PA162355648	Microvillus inclusion disease					
PA162364314	Very-long-chain Acyl-coenzyme A Dehydrogenase Deficiency					
PA162370415	Metabolic Syndrome		Cardiovascular Syndrome|Cardiovascular Syndromes|Insulin Resistance|Insulin Resistance Syndrome X|Insulin resistance syndrome|Metabolic|Metabolic Cardiovascular|Metabolic Cardiovascular Syndrome|Metabolic Cardiovascular Syndromes|Metabolic syndrome X|Reaven|Reaven Syndrome X|Reaven's syndrome|Syndrome|Syndrome X|Syndromes			
PA162370424	Primary Failure of Tooth Eruption					
PA162370425	Hypouricemia		Hypouricemia|NOS|Renal Hypouricemia			
PA162370426	Propionic acidemia		Acidemia|Hyperglycinemia with ketosis and leukopenia|Ketotic hyperglycinemia|NOS|Propionic|Propionic Acids|Propionic acidaemia|Propionic acidemia|type I AND/OR type II|types I and II			
PA162370428	Methylmalonic acidemia		Acidemia|MMA - Methyl malonic acid|MMA - Methylmalonic aciduria|Methyl malonic acid|Methylmalonic|Methylmalonic Acid|Methylmalonic acidaemia|Methylmalonic acidemia|NOS			
PA162372590	Renal agenesis		Renal Agenesis|Renal agenesis|unspecified NOS			
PA162372625	Microtia		Congenital small ears			
PA162372748	Brittle Cornea Syndrome					
PA162372760	SERKAL Syndrome					
PA162372765	Woodhouse-Sakati Syndrome					
PA162372808	Hypogonadism		Genital|Genital Infantilism|Genital Infantilisms|Hypogonadism|Hypogonadisms|Idiopathic Hypogonadotropic Hypogonadism|Infantilism|Infantilisms|NOS|Sexual|Sexual Infantilism|Sexual Infantilisms			
PA162372881	H Syndrome					
PA162373036	Perry syndrome					
PA162373094	Larsen Syndrome					
PA162373099	Skeletal Dysplasia		Congenital skeletal dysplasia			
PA164924608	Acute Necrotizing Encephalopathy		familial acute necrotizing encephalopathy			
PA164924611	Partial congenital absence of teeth		Hypodontia|Oligodontia			
PA164924624	Pelvic Floor Disorders					
PA164925725	Toxic liver disease		Hepatitis|Toxic|hepatotoxicity|liver toxicity|toxic hepatitis			
PA165108105	Paget's disease NOS					
PA165108110	Dyslipidaemia		Dyslipidemia			
PA165108117	Sinoatrial block		NOS|Sinoauricular block			
PA165108127	Erythrasma					
PA165108131	Bladder disorders NOS					
PA165108137	Retinitis NOS					
PA165108143	Mycobacterial infection					
PA165108152	Lassa fever					
PA165108162	Therapeutic abortion					
PA165108167	Schistosoma mansonii infection		Intestinal schistosomiasis			
PA165108186	Nephrogenic systemic fibrosis		Nephrogenic fibrosing dermopathy			
PA165108192	Respiratory system diseases NOS					
PA165108193	Ocular penetration, unspecified					
PA165108199	Acanthamoeba keratitis					
PA165108205	Pityriasis rosea		Pityriasis circinata et maculata			
PA165108206	Postoperative wound breakdown					
PA165108207	Meningococcal infection NOS					
PA165108216	Toxoplasma encephalitis		Cerebral toxoplasmosis|TE - Toxoplasma encephalitis|Toxoplasma meningoencephalitis|Toxoplasmosis encephalitis|Toxoplasmosis of brain			
PA165108218	Central nervous system tuberculosis		Tuberculoma of brain			
PA165108219	Pityriasis versicolor					
PA165108227	Juvenile myelomonocytic leukemia		JCML - Juvenile chronic myeloid leukaemia|JCML - Juvenile chronic myeloid leukemia|Juvenile chronic myeloid leukemia			
PA165108228	Trigeminal neuralgia					
PA165108229	Purulent conjunctivitis		Mucopurulent conjunctivitis			
PA165108231	Seborrhea NOS					
PA165108237	Hypertensive lower oesophageal sphincter					
PA165108247	Enterobiasis		Oxyuriasis			
PA165108252	Acute necrotizing pancreatitis		Necrotizing pancreatitis			
PA165108290	Short bowel syndrome		Acquired short bowel syndrome|Post-resection malabsorption|SBS - Short bowel syndrome|SGS - Short gut syndrome|Short gut syndrome|Short intestine syndrome			
PA165108292	Pruritus ani		Anal itch			
PA165108299	Unspecified optic neuritis					
PA165108305	Tularemia NOS					
PA165108308	Temporomandibular joint dysfunction syndrome		Costen's complex|Costen's syndrome|Mandibular dysfunction|Myofascial pain - dysfunction syndrome of TMJ|Snapping jaw|TMJ syndrome|TMJPDS - Temporomandibular joint pain dysfunction syndrome			
PA165108314	Yellow fever		yellow fever virus infection			
PA165108315	Alcoholic polyneuropathy		Alcoholic peripheral neuropathy			
PA165108319	Marburg hemorrhagic fever		Marburg haemorrhagic fever|Marburg virus disease|Vervet monkey disease			
PA165108338	Unspecified teniasis					
PA165108343	Ebola virus disease		Ebola haemorrhagic fever|Ebola hemorrhagic fever			
PA165108357	Erythema multiforme					
PA165108364	Gestational hypertension					
PA165108367	White blood cell disease NOS					
PA165108368	Unspecified osteomyelitis NOS					
PA165108369	Vaginal trichomoniasis		Trichomonal leukorrhea vaginalis|Trichomonal leukorrhoea vaginalis|Trichomonal vaginitis			
PA165108370	Wolff-Parkinson-White pattern		WPW - Wolff-Parkinson-White pattern|Wolff-Parkinson-White syndrome			
PA165108392	Cryptococcal meningitis		Meningitis due to cryptococcus			
PA165108396	Paget's disease OS					
PA165108399	Oral aphthae NOS					
PA165108400	Corneal ulcer NOS					
PA165108401	Acute coronary syndrome		ACS - Acute coronary syndrome			
PA165108407	Missed abortion		Fetal death before 22 weeks with retention of dead fetus|MA - Missed abortion|Silent miscarriage			
PA165108409	Adrenal gland disorder NOS					
PA165108411	Amebiasis NOS					
PA165108417	Leg ulcer NOS					
PA165108423	Mossy foot disease					
PA165108426	Small-for-dates baby		SFD - Small-for-dates baby|Small for gestational age baby|Small-for-dates - delivered			
PA165108433	Solitary anal ulcer					
PA165108437	Vasomotor rhinitis					
PA165108441	Lead compound causing toxic effect NOS					
PA165108460	Postoperative wound infection, unspecified					
PA165108466	Meningeal Tuberculosis		Tuberculous meningitis NOS			
PA165108467	Ocular onchocerciasis		River blindness			
PA165108478	Carcinoma of endocrine pancreas		Endocrine pancreatic carcinoma			
PA165108480	Unspecified scleritis					
PA165108488	Polyarteritis nodosa NOS					
PA165108490	Tuberculosis of eye NOS					
PA165108496	Gray platelet syndrome		Platelet alpha granule deficiency			
PA165108502	Herpes simplex dendritic keratitis		HSV dendritic keratitis			
PA165108505	Arteriosclerosis obliterans					
PA165108506	Bacterial vaginosis		AV - Anaerobic vaginosis|BV - Bacterial vaginosis|Bacterial vaginitis|NSV - Nonspecific vaginitis|Nonspecific vaginitis			
PA165108510	Inebriety NOS					
PA165108511	Actinomycosis unspecified site NOS					
PA165108514	Trypanosomiasis NOS					
PA165108520	Hypersensitivity pneumonitis NOS					
PA165108527	Drug-induced chronic hepatitis					
PA165108533	Impetigo NOS					
PA165108536	Nelson syndrome					
PA165108551	Intestinal parasitism NOS					
PA165108552	Unspecified conjunctivitis					
PA165108561	Stroke and cerebrovascular accident unspecified					
PA165108564	Liveborn with birth asphyxia NOS					
PA165108569	Nail disease NOS		Paronychia			
PA165108572	Postencephalitic parkinsonism					
PA165108573	Biliary tract disorders NOS					
PA165108583	Seasonal affective disorder		SAD - Seasonal affective disorder			
PA165108609	Rosacea NOS					
PA165108622	Drug interaction with drug		DDI|Drug drug interaction|drug-drug interactions			
PA165108623	Fibrocystic disease of breast		Chronic cystic mastitis|Schimmelbusch's disease			
PA165108626	Perinatal necrotizing enterocolitis		Perinatal necrotising enterocolitis			
PA165108627	Urethritis unspecified					
PA165108631	Lown-Ganong-Levine syndrome		Syndrome of short P-R interval|normal QRS complexes AND supraventricular tachycardias			
PA165108639	Gonococcal infections NOS					
PA165108650	Oral submucosal fibrosis		Oral submucous fibrosis			
PA165108654	Infection by Trichuris trichiura		Infection by Trichuris trichura			
PA165108661	Hypoalbuminaemia		Hypoalbuminemia|Serum albumin low			
PA165108685	Microstomia					
PA165108688	Drug psychosis		Drug-induced psychosis|Substance-induced psychotic disorder			
PA165108703	Bladder outlet obstruction					
PA165108716	Familial generalised lipodystrophy		Berardinelli lipodystrophy syndrome|Berardinelli-Seip syndrome|Congenital lipoatrophic diabetes|Congenital lipodystrophic diabetes|Congenital lipodystrophy|Familial generalized lipodystrophy|Familial lipodystrophic diabetes|Lipodystrophy of Berardinelli|Lipodystrophy with muscular hypertrophy|Total lipodystrophy AND acromegaloid gigantism			
PA165108717	Autoimmune hemolytic anemia NOS		Autoimmune haemolytic anaemia NOS			
PA165108741	Sporotrichosis NOS					
PA165108748	Listeriosis NOS					
PA165108765	Hypobaropathy NOS					
PA165108773	Midborderline leprosy		BB - Borderline leprosy|Type BB leprosy			
PA165108775	Infection by Legionella pneumophilia					
PA165108779	Migraine disorder		Migraine|Migraine NOS			
PA165108808	Gonococcal conjunctivitis neonatorum		Gonococcal ophthalmia neonatorum|Opthalmia neonatorum caused by Neisseria			
PA165108809	Neonatal Abstinence Syndrome					
PA165108814	Drug interaction with food		Food interaction with drug			
PA165108817	Protein-calorie malnutrition NOS					
PA165108818	Paranoid schizophrenia NOS					
PA165108823	Postpartum hemorrhage					
PA165108830	Prostatic disorders NOS					
PA165108834	Avian malaria					
PA165108843	Impulse control disorder					
PA165108853	Ovarian hyperstimulation syndrome		Secondary Meig's syndrome			
PA165108854	Threatened abortion unspecified					
PA165108874	Ophthalmic herpes simplex NOS					
PA165108880	Otitis externa NOS					
PA165108881	Unspecified corneal edema		Unspecified corneal oedema			
PA165108884	Vitamin B deficiency NOS					
PA165108889	Favism					
PA165108893	Prinzmetal angina		Prinzmental angina|Prinzmetal's angina|Variant angina pectoris			
PA165108900	Alcoholic psychosis		alcohol-induced mental disorder			
PA165108908	Allergy to peanuts					
PA165108910	Sinus histiocytosis with massive lymphadenopathy		Rosai-Dorfman disease|Rosai-Dorman disease			
PA165108915	Mucocutaneous-lymphangitic paracoccidioidomycosis		Mucocutaneous South American blastomycosis			
PA165108923	Nocardiosis NOS					
PA165108929	Binge eating disorder					
PA165108935	Constrictive pericarditis NOS					
PA165108938	Respiratory distress syndrome in the newborn		IRDS of newborn|Idiopathic respiratory distress syndrome|Neonatal respiratory distress syndrome			
PA165108944	Disorder of uterus NOS		Uterine disorders NOS			
PA165108945	Post-traumatic epilepsy					
PA165108952	Li-Fraumeni syndrome					
PA165108954	Menstruation disorder NOS					
PA165108957	Venous ulcer of leg		Gravitational ulcer			
PA165108965	Corneal disorder NOS					
PA165108990	Appendicitis					
PA165108997	Blastocystis hominis infection					
PA165109002	Ectopic pregnancy					
PA165109003	Penile disorders					
PA165109029	Sialoadenitis		infection of the salivary glands			
PA165109050	Stokes-Adams-Morgagni syndrome					
PA165109052	Hysteria NOS					
PA165109054	Vaginitis unspecified					
PA165109055	Acute abdomen					
PA165109056	Parapsoriasis					
PA165109063	Complex partial epileptic seizure					
PA165109072	Infection by Blastomyces dermatitidis					
PA165109078	Infectious diarrhea NOS		Infectious diarrhoea NOS			
PA165109089	Phantom limb syndrome		Pseudomelia			
PA165109099	Keratoconus					
PA165109113	Proteus infection NOS					
PA165109118	Macrocytic anemia of unspecified cause		Macrocytic anaemia of unspecified cause			
PA165109123	Presenile gangrene					
PA165109131	Purulent otitis media NOS					
PA165109134	Thrombophlebitis NOS					
PA165109139	Persistent fetal circulation syndrome					
PA165109151	Sore on skin					
PA165109162	Bronchopulmonary dysplasia		BPD - Bronchopulmonary dysplasia|Bronchopulmonary dysplasia of newborn|Chronic lung disease of prematurity			
PA165109171	Prostatitis NOS					
PA165109173	Unspecified osteomyelitis of unspecified site					
PA165109179	Rickettsioses NOS					
PA165109181	Cardiac tamponade		Pericardial tamponade			
PA165110266	Posterior Cortical Atrophy					
PA165110335	Gerstmann Syndrome		Acquired|Acquired Gerstmann|Acquired Gerstmann Syndrome|Acquired Gerstmann's|Acquired Gerstmann's Syndrome|Developmental|Developmental Gerstmann|Developmental Gerstmann's Syndrome|Developmental Gerstmanns Syndrome|Finger-Agnosia-Left-Right-Confusion-Acalculia-Agraphias|Gerstmann|Gerstmann Syndrome|Gerstmann's Syndrome|Syndrome			
PA165110543	Balint syndrome					
PA165111675	Drug Resistance					
PA165374639	suicide					
PA165817016	Kidney Transplantation		Kidney|Kidney Grafting|Kidney Transplantations|Renal|Renal Transplantations|Transplantations|Tx - Kidney transplantation			
PA165817398	Myelosuppression		370569000|Bone marrow toxicity|Hematopoietic toxicity|Hematotoxicity|myelotoxicity			
PA165818136	Shortened QT interval					
PA165857066	Anemia, Hemolytic, Congenital Nonspherocytic					
PA165960681	Apathy					
PA166048714	Pregnancy					
PA166048715	Megacolon, Toxic					
PA166048716	Glaucoma, Angle-Closure					
PA166048717	Porphyria, Acute Intermittent					
PA166048718	Escherichia coli Infections					
PA166048719	Gram-Positive Bacterial Infections					
PA166048720	Skin Diseases, Bacterial					
PA166048722	Staphylococcal Infections					
PA166048723	Klebsiella Infections					
PA166048725	Hiccup					
PA166048726	Nutritional and Metabolic Diseases					
PA166048727	Melanoma, Amelanotic					
PA166048728	Mesothelioma, Cystic					
PA166048729	Anuria					
PA166048730	Haemophilus Infections					
PA166048731	Pseudomonas Infections					
PA166048734	Chancroid					
PA166048736	Chlamydia Infections					
PA166048737	Neoplasms, Hormone-Dependent					
PA166048739	Lung Diseases, Fungal					
PA166048740	Helicobacter Infections		H.pylori infection|Helicobacter pylori infection			
PA166048741	Adrenal Insufficiency					
PA166048742	Myxedema					
PA166048743	Urination Disorders					
PA166048745	Child					
PA166048746	Infant					
PA166048747	Tinea Pedis					
PA166048748	Tinea					
PA166048749	Pregnancy Third Trimester					
PA166048750	Impotence, Vasculogenic					
PA166048751	Lactation					
PA166048752	Pregnancy, Abdominal					
PA166048753	Purpura, Thrombocytopenic					
PA166048754	G6PD Deficiency		Glucosephosphate Dehydrogenase Deficiency			
PA166048755	Babesiosis					
PA166048756	Child Development Disorders, Pervasive					
PA166048757	Chlamydiaceae Infections					
PA166048759	Keratoconjunctivitis, Infectious					
PA166048760	Eye Infections, Viral					
PA166048761	Conjunctivitis, Allergic					
PA166048762	Bone Marrow Disorder					
PA166048764	Tetany					
PA166048765	Tuberculosis, Cutaneous					
PA166048766	Skin Diseases, Viral					
PA166048768	Leg Dermatoses					
PA166048770	Scalp Dermatoses					
PA166048771	Pregnancy First Trimester					
PA166048773	Serratia Infections					
PA166048774	Bacteroides Infections					
PA166048775	Acinetobacter Infections					
PA166048776	Mycobacterium avium-intracellulare Infection					
PA166048778	Preterm Infant					
PA166048779	Neonate					
PA166048780	Lice Infestations					
PA166048781	Meningitis, Meningococcal					
PA166048782	Meningitis, Haemophilus					
PA166048783	Staphylococcal Skin Infections					
PA166048785	Herpesviridae Infections					
PA166048786	Cadmium Poisoning					
PA166048787	Mercury Poisoning, Nervous System					
PA166048789	Pregnancy Complications, Infectious					
PA166048790	Pneumococcal Infections					
PA166048791	Skin Diseases, Infectious					
PA166048792	Hypertension, Malignant					
PA166048793	Bartter Syndrome					
PA166048794	Epilepsy, Tonic-Clonic					
PA166048795	Duodenal Obstruction					
PA166048796	Ascorbic Acid Deficiency					
PA166048800	Skin Diseases, Parasitic					
PA166048801	Skin Diseases, Eczematous					
PA166048802	Thyroid Crisis					
PA166048803	Carbon Monoxide Poisoning					
PA166048804	Hypoxia, Brain					
PA166048805	Rabies					
PA166048806	Acid-Base Imbalance					
PA166048807	Behcet Syndrome					
PA166048808	Salmonella Infections, Animal					
PA166048809	Onychomycosis					
PA166048810	Respiratory Syncytial Virus Infections					
PA166048811	Iritis					
PA166048812	Jet Lag Syndrome					
PA166048813	Kidney Tubular Necrosis, Acute					
PA166048814	Hyperuricemia					
PA166048816	Iris Diseases					
PA166048817	Young Child					
PA166048818	Urethral Diseases					
PA166048819	Acidosis, Respiratory					
PA166048820	Frostbite					
PA166048822	Actinomycetales Infections					
PA166048823	Toddler					
PA166048824	Sleep Paralysis					
PA166048825	Tinea Capitis					
PA166048826	Premenstrual Syndrome					
PA166048828	Inert Gas Narcosis					
PA166048829	Elderly Adult					
PA166048830	Vascular Headaches					
PA166048831	Cysticercosis					
PA166048832	Opisthorchiasis					
PA166048833	Ancylostomiasis					
PA166048834	Ascaridida Infections					
PA166048835	Toxocariasis					
PA166048836	Strongylida Infections					
PA166048837	Necatoriasis					
PA166048838	Hymenolepiasis					
PA166048840	Urethral Obstruction					
PA166048841	Respiratory Tract Fistula					
PA166048842	Factor VII Deficiency					
PA166048843	Oral Hemorrhage					
PA166048844	Eye Infections, Fungal					
PA166048845	Coronary Aneurysm					
PA166048846	Gastric Outlet Obstruction					
PA166048847	Urological Manifestations					
PA166048848	Menopause					
PA166048849	Pneumonia, Pneumococcal					
PA166048850	Soft Tissue Neoplasms					
PA166048851	Purpura, Thrombocytopenic, Idiopathic					
PA166048852	Spondylolysis					
PA166048853	Spinal Cord Neoplasms					
PA166048854	Pain, Intractable					
PA166048855	Spinal Cord Ischemia					
PA166048856	Myelitis, Transverse					
PA166048858	Red-Cell Aplasia, Pure					
PA166048859	Cystinosis					
PA166048860	Onchocerciasis					
PA166048861	Elephantiasis					
PA166048862	Mansonelliasis					
PA166048863	Strongyloidiasis					
PA166048864	Ascariasis					
PA166048865	Maxillary Sinusitis					
PA166048867	Meningeal Neoplasms					
PA166048869	Mesenteric Vascular Occlusion					
PA166048870	Toothache					
PA166048871	Intracranial Embolism and Thrombosis					
PA166048872	Plant Poisoning					
PA166048875	Water-Electrolyte Imbalance					
PA166048876	Pneumonia, Mycoplasma					
PA166048877	Sexually Transmitted Diseases, Bacterial					
PA166048878	Neisseriaceae Infections					
PA166048879	Pregnancy Second Trimester					
PA166048880	Infant Nutrition Disorders					
PA166048882	Mouth Diseases					
PA166048883	Clostridium Infections					
PA166048884	Stomach Diseases					
PA166048885	Protozoan Infections					
PA166048886	Infant, Premature, Diseases					
PA166048887	Irritable Bowel Syndrome					
PA166048889	Flail Chest					
PA166048890	Respiratory Hypersensitivity					
PA166048891	Hypercapnia					
PA166048892	Radiation Injuries, Experimental					
PA166048895	Meningitis, Fungal					
PA166048896	High Pressure Neurological Syndrome					
PA166048897	Atypical behavior		Behavior Disorders|Behavioral symptoms|Behavioural changes|Behavioural/Psychiatric abnormality			
PA166048898	Herpes Labialis					
PA166048901	Microsporidiosis					
PA166048903	Skin Diseases, Vesiculobullous					
PA166048904	Conjunctivitis, Viral					
PA166048905	Eye Infections					
PA166048907	Adolescent					
PA166048908	Laryngitis					
PA166048909	Catatonia					
PA166048910	Leukemia, Basophilic, Acute					
PA166048911	Causalgia					
PA166048913	Female Gender					
PA166048914	Conjunctivitis, Acute Hemorrhagic					
PA166048916	Proctocolitis					
PA166048917	Enteritis					
PA166048918	Discrete Subaortic Stenosis					
PA166048919	Pregnancy Complications, Hematologic					
PA166048920	Anemia, Hypochromic					
PA166048921	Positive-Pressure Respiration, Intrinsic					
PA166048922	Lithiasis					
PA166048923	Osteolysis					
PA166048924	Hypertension, Portal					
PA166048926	Lead Poisoning, Nervous System, Childhood					
PA166048927	Colitis, Ischemic					
PA166048928	Dracunculiasis					
PA166048929	Larva Migrans					
PA166114377	Hand-foot syndrome		Acral erythema|Hand and foot skin reaction|Hand and foot syndrome|Hand and foot syndrome secondary to chemotherapy|Hand-and-foot syndrome|Palmar-plantar erythema|Palmar-plantar erythrodysaesthesia syndrome|Palmar-plantar erythrodysesthesia syndrome			
PA166114454	Transplant rejection		Allograft rejection|Graft rejection			
PA166114455	Acute cellular rejection					
PA166114457	Lung transplantation					
PA166114458	Heart transplantation					
PA166114924	Homozygous familial hypercholesterolemia		Familial hypercholesterolemia - homozygous			
PA166114942	Familial hypercholesterolemia					
PA166115462	Dry mouth		Absent salivary secretion|Aptyalia|Asialia|Asialias|Dryness|Hyposalivation|Hyposalivations|Hyposecretion of salivary gland|Mouth|Mouth Dryness|Xerostomias			
PA166119021	Bilateral breast carcinoma		Contralateral breast cancer|bilateral breast cancer			
PA166119022	Methamphetamine dependence					
PA166119041	Drug-induced liver injury		DILI|Drug induced liver injury|Drug-induced hepatotoxicity			
PA166120927	Drug Reaction with Eosinophilia and Systemic Symptoms		DRESS Syndrome|drug rash with eosinophilia and systemic symptoms			
PA166120929	Severe Cutaneous Adverse Reactions		SCARs			
PA166122058	Mucositis		Mucositides			
PA166122208	Musculoskeletal pain		Musculoskeletal|Musculoskeletal Pains|Pain|Pains			
PA166122489	hepatic steatosis					
