subject_id	object_id	predicate_id	mapping_justification
mirbase:MI0000046	WormBase:T24D8/34313-34409	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000047	WormBase:C44B11/10451-10547	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000048	WormBase:T21B4/29149-29248	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000049	WormBase:Y40H7A/25290-25385	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000050	WormBase:C12C8/13303-13400	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000051	WormBase:K01F9/1056-959	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000052	WormBase:T07D1/14195-14302	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000053	WormBase:T07D1/18477-18381	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000054	WormBase:C06A6/16005-16102	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000055	WormBase:B0395/3359-3285	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000056	WormBase:F49E12/16076-16181	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000057	WormBase:Y56A3A/102935-102838	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000058	WormBase:F10C2/16068-15975	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000059	WormBase:K01F9/9773-9676	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000060	hgnc:31476	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000060	NCBIGene:406881	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000060	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000061	hgnc:31477	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000061	NCBIGene:406882	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000061	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000062	hgnc:31478	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000062	NCBIGene:406883	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000062	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000063	hgnc:31479	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000063	NCBIGene:406884	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000063	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000064	hgnc:31480	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000064	NCBIGene:406885	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000064	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000065	hgnc:31481	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000065	NCBIGene:406886	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000065	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000066	hgnc:31482	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000066	NCBIGene:406887	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000066	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000067	hgnc:31483	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000067	NCBIGene:406888	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000067	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000068	hgnc:31484	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000068	NCBIGene:406889	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000068	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000069	hgnc:31543	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000069	NCBIGene:406948	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000070	hgnc:31545	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000070	NCBIGene:406950	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000071	hgnc:31547	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000071	NCBIGene:406952	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000071	rfam:RF00051	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000072	hgnc:31548	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000072	NCBIGene:406953	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000073	hgnc:31574	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000073	NCBIGene:406979	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000074	hgnc:31575	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000074	NCBIGene:406980	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000075	hgnc:31576	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000075	NCBIGene:406981	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000076	hgnc:31577	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000076	NCBIGene:406982	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000077	hgnc:31586	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000077	NCBIGene:406991	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000078	hgnc:31599	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000078	NCBIGene:407004	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000079	hgnc:31605	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000079	NCBIGene:407010	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000080	hgnc:31607	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000080	NCBIGene:407012	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000081	hgnc:31608	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000081	NCBIGene:407013	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000082	hgnc:31609	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000082	NCBIGene:407014	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000083	hgnc:31610	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000083	NCBIGene:407015	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000084	hgnc:31612	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000084	NCBIGene:407017	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000085	hgnc:31613	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000085	NCBIGene:407018	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000086	hgnc:31615	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000086	NCBIGene:407020	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000087	hgnc:31616	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000087	NCBIGene:407021	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000087	rfam:RF00074	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000088	hgnc:31624	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000088	NCBIGene:407029	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000089	hgnc:31630	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000089	NCBIGene:407035	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000090	hgnc:31631	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000090	NCBIGene:407036	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000091	hgnc:31634	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000091	NCBIGene:407039	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000093	hgnc:31643	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000093	NCBIGene:407048	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000094	hgnc:31644	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000094	NCBIGene:407049	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000095	hgnc:31645	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000095	NCBIGene:407050	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000097	hgnc:31647	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000097	NCBIGene:407052	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000098	hgnc:31648	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000098	NCBIGene:407053	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000100	hgnc:31649	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000100	NCBIGene:407054	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000100	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000101	hgnc:31650	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000101	NCBIGene:407055	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000101	rfam:RF00104	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000102	hgnc:31487	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000102	NCBIGene:406892	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000102	rfam:RF00104	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000103	hgnc:31488	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000103	NCBIGene:406893	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000105	hgnc:31619	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000105	NCBIGene:407024	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000105	rfam:RF00074	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000107	hgnc:31620	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000107	NCBIGene:407025	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000107	rfam:RF00074	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000108	hgnc:31491	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000108	NCBIGene:406896	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000109	hgnc:31490	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000109	NCBIGene:406895	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000111	hgnc:31492	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000111	NCBIGene:406897	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000112	hgnc:31493	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000112	NCBIGene:406898	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000113	hgnc:31494	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000113	NCBIGene:406899	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000113	rfam:RF00051	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000114	hgnc:31496	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000114	NCBIGene:406901	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000115	hgnc:31546	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000115	NCBIGene:406951	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000116	rfam:RF00103	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000117	rfam:RF00047	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000118	rfam:RF00047	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000119	rfam:RF00047	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000120	rfam:RF00047	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000127	NCBIGene:3772237	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000127	rfam:RF00053	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000128	NCBIGene:3771764	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000130	rfam:RF00104	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000133	rfam:RF00047	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000134	rfam:RF00047	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000135	rfam:RF00047	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000137	MGI:2676800	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000137	NCBIGene:387249	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000137	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000138	MGI:2676802	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000138	NCBIGene:387251	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000138	rfam:RF00027	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000139	MGI:2676869	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000139	NCBIGene:387136	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000139	rfam:RF00103	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000140	MGI:2676842	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000140	NCBIGene:387175	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000141	MGI:2676898	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000141	NCBIGene:387217	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000142	MGI:2676903	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000142	NCBIGene:387221	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000143	MGI:2676905	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000143	NCBIGene:387223	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000143	rfam:RF00074	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000144	MGI:2676907	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000144	NCBIGene:387225	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000145	MGI:2676908	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000145	NCBIGene:387226	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000146	MGI:2676912	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000146	NCBIGene:387229	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000147	MGI:2676913	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000147	NCBIGene:387230	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000148	MGI:2676803	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000148	NCBIGene:387143	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000150	MGI:3618704	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000150	NCBIGene:723951	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000151	MGI:2676809	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000151	NCBIGene:387235	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000152	MGI:3618706	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000152	NCBIGene:723952	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000152	rfam:RF00052	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000153	MGI:2676811	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000153	NCBIGene:387145	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000154	MGI:2676812	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000154	NCBIGene:387146	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000155	MGI:2676813	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000155	NCBIGene:387147	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000156	MGI:2676816	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000156	NCBIGene:387149	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000157	MGI:3619442	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000157	NCBIGene:723967	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000158	MGI:2676817	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000158	NCBIGene:387150	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000159	MGI:2676818	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000159	NCBIGene:387151	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000160	MGI:2676819	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000160	NCBIGene:387152	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000161	MGI:2676820	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000161	NCBIGene:387153	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000162	MGI:2676821	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000162	NCBIGene:387154	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000163	MGI:2676822	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000163	NCBIGene:387155	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000164	MGI:3618733	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000164	NCBIGene:723956	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000165	MGI:2676825	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000165	NCBIGene:387158	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000166	MGI:2676826	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000166	NCBIGene:387159	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000167	MGI:2676827	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000167	NCBIGene:387160	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000168	MGI:2676829	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000168	NCBIGene:387162	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000169	MGI:2676830	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000169	NCBIGene:387163	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000170	MGI:2676831	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000170	NCBIGene:387164	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000171	MGI:2676834	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000171	NCBIGene:387167	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000172	MGI:2676835	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000172	NCBIGene:387168	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000173	MGI:2676836	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000173	NCBIGene:387169	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000174	MGI:2676837	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000174	NCBIGene:387170	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000175	MGI:2676838	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000175	NCBIGene:387171	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000176	MGI:2676839	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
mirbase:MI0000176	NCBIGene:387172	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
