text	curie	name	predicate	source
Cryptococcus bacillisporus CA1280	kegg.genome:001	Cryptococcus bacillisporus CA1280	rdfs:label	kegg.genome
Human immunodeficiency virus 1 (HIV-1)	kegg.genome:001	Human immunodeficiency virus 1 (HIV-1)	rdfs:label	kegg.genome
Mycoplasmoides genitalium G37 (Mycoplasma genitalium G37)	kegg.genome:002	Mycoplasmoides genitalium G37 (Mycoplasma genitalium G37)	rdfs:label	kegg.genome
Mus musculus (house mouse)	kegg.genome:002	Mus musculus (house mouse)	rdfs:label	kegg.genome
Escherichia coli W	kegg.genome:002	Escherichia coli W	rdfs:label	kegg.genome
Pseudomonas cichorii JBC1	kegg.genome:002	Pseudomonas cichorii JBC1	rdfs:label	kegg.genome
Methylophilus sp. TWE2	kegg.genome:002	Methylophilus sp. TWE2	rdfs:label	kegg.genome
Boleophthalmus pectinirostris (great blue-spotted mudskipper)	kegg.genome:002	Boleophthalmus pectinirostris (great blue-spotted mudskipper)	rdfs:label	kegg.genome
Mycoplasmopsis bovirhinis GS01 (Mycoplasma bovirhinis GS01)	kegg.genome:002	Mycoplasmopsis bovirhinis GS01 (Mycoplasma bovirhinis GS01)	rdfs:label	kegg.genome
Brettanomyces nanus CBS 1945	kegg.genome:002	Brettanomyces nanus CBS 1945	rdfs:label	kegg.genome
Porphyromonas endodontalis FDAARGOS_1506	kegg.genome:002	Porphyromonas endodontalis FDAARGOS_1506	rdfs:label	kegg.genome
Enterobacter quasiroggenkampii WS12-3	kegg.genome:002	Enterobacter quasiroggenkampii WS12-3	rdfs:label	kegg.genome
Bradyrhizobium sp. I71	kegg.genome:002	Bradyrhizobium sp. I71	rdfs:label	kegg.genome
Human immunodeficiency virus 2 (HIV-2)	kegg.genome:002	Human immunodeficiency virus 2 (HIV-2)	rdfs:label	kegg.genome
Methanocaldococcus jannaschii DSM 2661	kegg.genome:003	Methanocaldococcus jannaschii DSM 2661	rdfs:label	kegg.genome
Rattus norvegicus (Norway rat)	kegg.genome:003	Rattus norvegicus (Norway rat)	rdfs:label	kegg.genome
Escherichia coli clone D i14	kegg.genome:003	Escherichia coli clone D i14	rdfs:label	kegg.genome
Spiroplasma mirum ATCC 29335	kegg.genome:003	Spiroplasma mirum ATCC 29335	rdfs:label	kegg.genome
Devosia sp. H5989	kegg.genome:003	Devosia sp. H5989	rdfs:label	kegg.genome
Pseudomyrmex gracilis (graceful twig ant)	kegg.genome:003	Pseudomyrmex gracilis (graceful twig ant)	rdfs:label	kegg.genome
Candidatus Fukatsuia symbiotica 5D	kegg.genome:003	Candidatus Fukatsuia symbiotica 5D	rdfs:label	kegg.genome
Moraxella nonliquefaciens FDAARGOS_869	kegg.genome:003	Moraxella nonliquefaciens FDAARGOS_869	rdfs:label	kegg.genome
Contarinia nasturtii (swede midge)	kegg.genome:003	Contarinia nasturtii (swede midge)	rdfs:label	kegg.genome
Flavobacterium keumense K3R-10	kegg.genome:003	Flavobacterium keumense K3R-10	rdfs:label	kegg.genome
Arthrobacter sp. Helios	kegg.genome:003	Arthrobacter sp. Helios	rdfs:label	kegg.genome
Human T-cell leukemia virus type 1 (HTLV-1)	kegg.genome:003	Human T-cell leukemia virus type 1 (HTLV-1)	rdfs:label	kegg.genome
Synechocystis sp. PCC 6803	kegg.genome:004	Synechocystis sp. PCC 6803	rdfs:label	kegg.genome
Danio rerio (zebrafish)	kegg.genome:004	Danio rerio (zebrafish)	rdfs:label	kegg.genome
Escherichia coli clone D i2	kegg.genome:004	Escherichia coli clone D i2	rdfs:label	kegg.genome
Sodalis praecaptivus HS1	kegg.genome:004	Sodalis praecaptivus HS1	rdfs:label	kegg.genome
Bordetella hinzii F582	kegg.genome:004	Bordetella hinzii F582	rdfs:label	kegg.genome
Schistosoma haematobium (urinary blood fluke)	kegg.genome:004	Schistosoma haematobium (urinary blood fluke)	rdfs:label	kegg.genome
Cupriavidus oxalaticus X32	kegg.genome:004	Cupriavidus oxalaticus X32	rdfs:label	kegg.genome
Nocardioides mesophilus KACC 16243	kegg.genome:004	Nocardioides mesophilus KACC 16243	rdfs:label	kegg.genome
Silurus meridionalis (southern catfish)	kegg.genome:004	Silurus meridionalis (southern catfish)	rdfs:label	kegg.genome
Colossoma macropomum (tambaqui)	kegg.genome:004	Colossoma macropomum (tambaqui)	rdfs:label	kegg.genome
Bradyrhizobium sp. Ash2021	kegg.genome:004	Bradyrhizobium sp. Ash2021	rdfs:label	kegg.genome
Hepatitis B virus	kegg.genome:004	Hepatitis B virus	rdfs:label	kegg.genome
Saccharomyces cerevisiae S288c (budding yeast)	kegg.genome:005	Saccharomyces cerevisiae S288c (budding yeast)	rdfs:label	kegg.genome
Pan troglodytes (chimpanzee)	kegg.genome:005	Pan troglodytes (chimpanzee)	rdfs:label	kegg.genome
Ralstonia solanacearum Po82	kegg.genome:005	Ralstonia solanacearum Po82	rdfs:label	kegg.genome
Thermococcus paralvinellae (Thermococcus sp. ES1)	kegg.genome:005	Thermococcus paralvinellae (Thermococcus sp. ES1)	rdfs:label	kegg.genome
Edwardsiella sp. LADL05-105	kegg.genome:005	Edwardsiella sp. LADL05-105	rdfs:label	kegg.genome
Clostridium formicaceticum ATCC 27076	kegg.genome:005	Clostridium formicaceticum ATCC 27076	rdfs:label	kegg.genome
Antarcticibacterium flavum KCTC 52984	kegg.genome:005	Antarcticibacterium flavum KCTC 52984	rdfs:label	kegg.genome
Borrelia maritima CA690	kegg.genome:005	Borrelia maritima CA690	rdfs:label	kegg.genome
Poecilia latipinna (sailfin molly)	kegg.genome:005	Poecilia latipinna (sailfin molly)	rdfs:label	kegg.genome
Pseudonaja textilis (eastern brown snake)	kegg.genome:005	Pseudonaja textilis (eastern brown snake)	rdfs:label	kegg.genome
Bradyrhizobium lupini LLZ14	kegg.genome:005	Bradyrhizobium lupini LLZ14	rdfs:label	kegg.genome
Junin virus (Argentinian mammarenavirus)	kegg.genome:005	Junin virus (Argentinian mammarenavirus)	rdfs:label	kegg.genome
Mycoplasmoides pneumoniae M129 (Mycoplasma pneumoniae M129)	kegg.genome:006	Mycoplasmoides pneumoniae M129 (Mycoplasma pneumoniae M129)	rdfs:label	kegg.genome
Gallus gallus (chicken)	kegg.genome:006	Gallus gallus (chicken)	rdfs:label	kegg.genome
Rhodospirillum rubrum F11	kegg.genome:006	Rhodospirillum rubrum F11	rdfs:label	kegg.genome
Candidatus Sodalis pierantonii SOPE, endosymbiont of Sitophilus oryzae	kegg.genome:006	Candidatus Sodalis pierantonii SOPE, endosymbiont of Sitophilus oryzae	rdfs:label	kegg.genome
Pseudomonas trivialis IHBB745	kegg.genome:006	Pseudomonas trivialis IHBB745	rdfs:label	kegg.genome
Flavobacterium commune PK15	kegg.genome:006	Flavobacterium commune PK15	rdfs:label	kegg.genome
Salinimonas iocasae KX18D6	kegg.genome:006	Salinimonas iocasae KX18D6	rdfs:label	kegg.genome
Citrifermentans bremense R4	kegg.genome:006	Citrifermentans bremense R4	rdfs:label	kegg.genome
Clostridium manihotivorum CT4	kegg.genome:006	Clostridium manihotivorum CT4	rdfs:label	kegg.genome
Neodiprion lecontei (redheaded pine sawfly)	kegg.genome:006	Neodiprion lecontei (redheaded pine sawfly)	rdfs:label	kegg.genome
Microaceticoccus formicicus AMB_02	kegg.genome:006	Microaceticoccus formicicus AMB_02	rdfs:label	kegg.genome
Machupo virus (Machupo mammarenavirus)	kegg.genome:006	Machupo virus (Machupo mammarenavirus)	rdfs:label	kegg.genome
Escherichia coli K-12 MG1655	kegg.genome:007	Escherichia coli K-12 MG1655	rdfs:label	kegg.genome
Canis lupus familiaris (Canis familiaris) (dog)	kegg.genome:007	Canis lupus familiaris (Canis familiaris) (dog)	rdfs:label	kegg.genome
Riemerella anatipestifer RA-GD	kegg.genome:007	Riemerella anatipestifer RA-GD	rdfs:label	kegg.genome
Desulfurella acetivorans A63	kegg.genome:007	Desulfurella acetivorans A63	rdfs:label	kegg.genome
Leptospirillum sp. Group II 'CF-1'	kegg.genome:007	Leptospirillum sp. Group II 'CF-1'	rdfs:label	kegg.genome
Corynebacterium phocae M408/89/1	kegg.genome:007	Corynebacterium phocae M408/89/1	rdfs:label	kegg.genome
Sporosarcina pasteurii BNCC 337394	kegg.genome:007	Sporosarcina pasteurii BNCC 337394	rdfs:label	kegg.genome
Corynebacterium suranareeae N24	kegg.genome:007	Corynebacterium suranareeae N24	rdfs:label	kegg.genome
Mycoplasma miroungigenitalium ES2806-GEN	kegg.genome:007	Mycoplasma miroungigenitalium ES2806-GEN	rdfs:label	kegg.genome
Labeo rohita (rohu)	kegg.genome:007	Labeo rohita (rohu)	rdfs:label	kegg.genome
Peterkaempfera podocarpi SMS 1(5)a	kegg.genome:007	Peterkaempfera podocarpi SMS 1(5)a	rdfs:label	kegg.genome
Guanarito virus (Guanarito mammarenavirus)	kegg.genome:007	Guanarito virus (Guanarito mammarenavirus)	rdfs:label	kegg.genome
Helicobacter pylori 26695	kegg.genome:008	Helicobacter pylori 26695	rdfs:label	kegg.genome
Bos taurus (cow)	kegg.genome:008	Bos taurus (cow)	rdfs:label	kegg.genome
Staphylococcus pseudintermedius ED99	kegg.genome:008	Staphylococcus pseudintermedius ED99	rdfs:label	kegg.genome
Halostagnicola larsenii XH-48	kegg.genome:008	Halostagnicola larsenii XH-48	rdfs:label	kegg.genome
Mycolicibacterium goodii X7B (Mycobacterium goodii X7B)	kegg.genome:008	Mycolicibacterium goodii X7B (Mycobacterium goodii X7B)	rdfs:label	kegg.genome
Staphylococcus cohnii SNUDS-2	kegg.genome:008	Staphylococcus cohnii SNUDS-2	rdfs:label	kegg.genome
Brachybacterium sp. SGAir0954	kegg.genome:008	Brachybacterium sp. SGAir0954	rdfs:label	kegg.genome
Mycolicibacterium psychrotolerans JCM 13323	kegg.genome:008	Mycolicibacterium psychrotolerans JCM 13323	rdfs:label	kegg.genome
Prevotella herbatica WR041	kegg.genome:008	Prevotella herbatica WR041	rdfs:label	kegg.genome
Nyctereutes procyonoides (raccoon dog)	kegg.genome:008	Nyctereutes procyonoides (raccoon dog)	rdfs:label	kegg.genome
Sulfurimonas diazotrophicus HSL3-1	kegg.genome:008	Sulfurimonas diazotrophicus HSL3-1	rdfs:label	kegg.genome
Sabia virus (Brazilian mammarenavirus)	kegg.genome:008	Sabia virus (Brazilian mammarenavirus)	rdfs:label	kegg.genome
Methanothermobacter thermautotrophicus Delta H	kegg.genome:009	Methanothermobacter thermautotrophicus Delta H	rdfs:label	kegg.genome
Sus scrofa (pig)	kegg.genome:009	Sus scrofa (pig)	rdfs:label	kegg.genome
Thermus thermophilus JL-18	kegg.genome:009	Thermus thermophilus JL-18	rdfs:label	kegg.genome
Rhizobium leguminosarum bv. trifolii WSM1689, endosymbiont of Trifolium uniflorum	kegg.genome:009	Rhizobium leguminosarum bv. trifolii WSM1689, endosymbiont of Trifolium uniflorum	rdfs:label	kegg.genome
Methanothermobacter sp. CaT2	kegg.genome:009	Methanothermobacter sp. CaT2	rdfs:label	kegg.genome
Kitasatospora albolonga YIM 101047	kegg.genome:009	Kitasatospora albolonga YIM 101047	rdfs:label	kegg.genome
Aureibaculum algae 10Alg 115	kegg.genome:009	Aureibaculum algae 10Alg 115	rdfs:label	kegg.genome
Rhizobium indicum JKLM 12A2	kegg.genome:009	Rhizobium indicum JKLM 12A2	rdfs:label	kegg.genome
Ignatzschineria rhizosphaerae HR5S32	kegg.genome:009	Ignatzschineria rhizosphaerae HR5S32	rdfs:label	kegg.genome
Balearica regulorum gibbericeps (East African grey crowned-crane)	kegg.genome:009	Balearica regulorum gibbericeps (East African grey crowned-crane)	rdfs:label	kegg.genome
Janthinobacterium aestuarii TB1-E2-13	kegg.genome:009	Janthinobacterium aestuarii TB1-E2-13	rdfs:label	kegg.genome
Tacaribe virus (Tacaribe mammarenavirus)	kegg.genome:009	Tacaribe virus (Tacaribe mammarenavirus)	rdfs:label	kegg.genome
Bacillus subtilis subsp. subtilis 168	kegg.genome:010	Bacillus subtilis subsp. subtilis 168	rdfs:label	kegg.genome
Xenopus laevis (African clawed frog)	kegg.genome:010	Xenopus laevis (African clawed frog)	rdfs:label	kegg.genome
Yersinia enterocolitica subsp. palearctica Y11 (serotype:0:3)	kegg.genome:010	Yersinia enterocolitica subsp. palearctica Y11 (serotype:0:3)	rdfs:label	kegg.genome
Escherichia coli O145:H28 RM13514 (EHEC)	kegg.genome:010	Escherichia coli O145:H28 RM13514 (EHEC)	rdfs:label	kegg.genome
Chondromyces crocatus Cm c5	kegg.genome:010	Chondromyces crocatus Cm c5	rdfs:label	kegg.genome
Mucilaginibacter xinganensis BJC16-A31	kegg.genome:010	Mucilaginibacter xinganensis BJC16-A31	rdfs:label	kegg.genome
Pseudolysobacter antarcticus AQ6-296	kegg.genome:010	Pseudolysobacter antarcticus AQ6-296	rdfs:label	kegg.genome
Streptomyces griseofuscus DSM 40191	kegg.genome:010	Streptomyces griseofuscus DSM 40191	rdfs:label	kegg.genome
Corynebacterium macginleyi 180208	kegg.genome:010	Corynebacterium macginleyi 180208	rdfs:label	kegg.genome
Trichothermofontia sichuanensis B231	kegg.genome:010	Trichothermofontia sichuanensis B231	rdfs:label	kegg.genome
Streptomyces sp. BRB040	kegg.genome:010	Streptomyces sp. BRB040	rdfs:label	kegg.genome
Lassa virus (Lassa mammarenavirus)	kegg.genome:010	Lassa virus (Lassa mammarenavirus)	rdfs:label	kegg.genome
Archaeoglobus fulgidus DSM 4304 (VC-16)	kegg.genome:011	Archaeoglobus fulgidus DSM 4304 (VC-16)	rdfs:label	kegg.genome
Xenopus tropicalis (tropical clawed frog)	kegg.genome:011	Xenopus tropicalis (tropical clawed frog)	rdfs:label	kegg.genome
Salmonella enterica subsp. enterica serovar Heidelberg B182	kegg.genome:011	Salmonella enterica subsp. enterica serovar Heidelberg B182	rdfs:label	kegg.genome
Escherichia coli O145:H28 RM13516 (EHEC)	kegg.genome:011	Escherichia coli O145:H28 RM13516 (EHEC)	rdfs:label	kegg.genome
Wenzhouxiangella marina KCTC 42284	kegg.genome:011	Wenzhouxiangella marina KCTC 42284	rdfs:label	kegg.genome
Parabacteroides sp. CT06	kegg.genome:011	Parabacteroides sp. CT06	rdfs:label	kegg.genome
Physeter macrocephalus (sperm whale) (Physeter catodon)	kegg.genome:011	Physeter macrocephalus (sperm whale) (Physeter catodon)	rdfs:label	kegg.genome
Streptomyces aquilus GGCR-6	kegg.genome:011	Streptomyces aquilus GGCR-6	rdfs:label	kegg.genome
Flavihumibacter rivuli IMCC34838	kegg.genome:011	Flavihumibacter rivuli IMCC34838	rdfs:label	kegg.genome
Halotia branconii CENA392	kegg.genome:011	Halotia branconii CENA392	rdfs:label	kegg.genome
Paenibacillus elgii 219	kegg.genome:011	Paenibacillus elgii 219	rdfs:label	kegg.genome
Crimean-Congo hemorrhagic fever virus (Crimean-Congo hemorrhagic fever orthonairovirus)	kegg.genome:011	Crimean-Congo hemorrhagic fever virus (Crimean-Congo hemorrhagic fever orthonairovirus)	rdfs:label	kegg.genome
Borreliella burgdorferi B31 (Borrelia burgdorferi B31)	kegg.genome:012	Borreliella burgdorferi B31 (Borrelia burgdorferi B31)	rdfs:label	kegg.genome
Trypanosoma cruzi CL Brener	kegg.genome:012	Trypanosoma cruzi CL Brener	rdfs:label	kegg.genome
Serratia sp. AS13	kegg.genome:012	Serratia sp. AS13	rdfs:label	kegg.genome
Burkholderia pseudomallei MSHR511	kegg.genome:012	Burkholderia pseudomallei MSHR511	rdfs:label	kegg.genome
Staphylococcus schleiferi 1360-13	kegg.genome:012	Staphylococcus schleiferi 1360-13	rdfs:label	kegg.genome
Citrobacter farmeri AUSMDU00008141	kegg.genome:012	Citrobacter farmeri AUSMDU00008141	rdfs:label	kegg.genome
Pygoscelis adeliae (Adelie penguin)	kegg.genome:012	Pygoscelis adeliae (Adelie penguin)	rdfs:label	kegg.genome
Corynebacterium pseudopelargi 812CH	kegg.genome:012	Corynebacterium pseudopelargi 812CH	rdfs:label	kegg.genome
Methanococcoides orientis LMO-1	kegg.genome:012	Methanococcoides orientis LMO-1	rdfs:label	kegg.genome
Comamonas terrigena NBRC 13299	kegg.genome:012	Comamonas terrigena NBRC 13299	rdfs:label	kegg.genome
Pseudomonas sp. W03	kegg.genome:012	Pseudomonas sp. W03	rdfs:label	kegg.genome
Zaire ebolavirus	kegg.genome:012	Zaire ebolavirus	rdfs:label	kegg.genome
Aquifex aeolicus VF5	kegg.genome:013	Aquifex aeolicus VF5	rdfs:label	kegg.genome
Trypanosoma brucei brucei TREU927	kegg.genome:013	Trypanosoma brucei brucei TREU927	rdfs:label	kegg.genome
Shewanella baltica OS117	kegg.genome:013	Shewanella baltica OS117	rdfs:label	kegg.genome
Salinispira pacifica L21-RPul-D2	kegg.genome:013	Salinispira pacifica L21-RPul-D2	rdfs:label	kegg.genome
Pyrobaculum sp. WP30	kegg.genome:013	Pyrobaculum sp. WP30	rdfs:label	kegg.genome
Mycolicibacterium neoaurum NRRL B-3805	kegg.genome:013	Mycolicibacterium neoaurum NRRL B-3805	rdfs:label	kegg.genome
Lucilia cuprina (Australian sheep blowfly)	kegg.genome:013	Lucilia cuprina (Australian sheep blowfly)	rdfs:label	kegg.genome
Paenibacillus lycopersici 12200R-189	kegg.genome:013	Paenibacillus lycopersici 12200R-189	rdfs:label	kegg.genome
Halobaculum sp. CBA1158	kegg.genome:013	Halobaculum sp. CBA1158	rdfs:label	kegg.genome
Pedobacter gandavensis WB7	kegg.genome:013	Pedobacter gandavensis WB7	rdfs:label	kegg.genome
Anaerococcus sp. AH8042_DFU013_CI05	kegg.genome:013	Anaerococcus sp. AH8042_DFU013_CI05	rdfs:label	kegg.genome
Reston ebolavirus	kegg.genome:013	Reston ebolavirus	rdfs:label	kegg.genome
Pyrococcus horikoshii OT3	kegg.genome:014	Pyrococcus horikoshii OT3	rdfs:label	kegg.genome
Leishmania major Friedlin	kegg.genome:014	Leishmania major Friedlin	rdfs:label	kegg.genome
Shewanella baltica BA175	kegg.genome:014	Shewanella baltica BA175	rdfs:label	kegg.genome
Pseudomonas syringae CC1557	kegg.genome:014	Pseudomonas syringae CC1557	rdfs:label	kegg.genome
Arsenicicoccus sp. oral taxon 190	kegg.genome:014	Arsenicicoccus sp. oral taxon 190	rdfs:label	kegg.genome
Pantoea alhagi LTYR-11Z	kegg.genome:014	Pantoea alhagi LTYR-11Z	rdfs:label	kegg.genome
Raphanus sativus (radish)	kegg.genome:014	Raphanus sativus (radish)	rdfs:label	kegg.genome
Sphingomonas rhizophila KACC 19189	kegg.genome:014	Sphingomonas rhizophila KACC 19189	rdfs:label	kegg.genome
Hujiaoplasma nucleasis zrk29	kegg.genome:014	Hujiaoplasma nucleasis zrk29	rdfs:label	kegg.genome
Candidatus Bandiella numerosa SAG 25.80_endo	kegg.genome:014	Candidatus Bandiella numerosa SAG 25.80_endo	rdfs:label	kegg.genome
Clostridium sp. MF28	kegg.genome:014	Clostridium sp. MF28	rdfs:label	kegg.genome
Sudan ebolavirus	kegg.genome:014	Sudan ebolavirus	rdfs:label	kegg.genome
Mycobacterium tuberculosis H37Rv, laboratory strain	kegg.genome:015	Mycobacterium tuberculosis H37Rv, laboratory strain	rdfs:label	kegg.genome
Oryza sativa ssp. japonica cultivar Nipponbare (Japanese rice)	kegg.genome:015	Oryza sativa ssp. japonica cultivar Nipponbare (Japanese rice)	rdfs:label	kegg.genome
Shewanella putrefaciens 200	kegg.genome:015	Shewanella putrefaciens 200	rdfs:label	kegg.genome
Rhizobium leguminosarum bv. trifolii CB782	kegg.genome:015	Rhizobium leguminosarum bv. trifolii CB782	rdfs:label	kegg.genome
Candidatus Lokiarchaeum sp. GC14_75 (composite genome assembled from a metagenomic sample)	kegg.genome:015	Candidatus Lokiarchaeum sp. GC14_75 (composite genome assembled from a metagenomic sample)	rdfs:label	kegg.genome
Candidatus Mancarchaeum acidiphilum Mia14	kegg.genome:015	Candidatus Mancarchaeum acidiphilum Mia14	rdfs:label	kegg.genome
Numida meleagris (helmeted guineafowl)	kegg.genome:015	Numida meleagris (helmeted guineafowl)	rdfs:label	kegg.genome
Campylobacter showae ATCC 51146	kegg.genome:015	Campylobacter showae ATCC 51146	rdfs:label	kegg.genome
Flavobacterium endoglycinae BB8	kegg.genome:015	Flavobacterium endoglycinae BB8	rdfs:label	kegg.genome
Vagococcus luciliae G314F	kegg.genome:015	Vagococcus luciliae G314F	rdfs:label	kegg.genome
Alteromonas marina OM2201	kegg.genome:015	Alteromonas marina OM2201	rdfs:label	kegg.genome
Marburg marburgvirus (Lake Victoria marburgvirus)	kegg.genome:015	Marburg marburgvirus (Lake Victoria marburgvirus)	rdfs:label	kegg.genome
Treponema pallidum subsp. pallidum Nichols	kegg.genome:016	Treponema pallidum subsp. pallidum Nichols	rdfs:label	kegg.genome
Aspergillus nidulans FGSC A4	kegg.genome:016	Aspergillus nidulans FGSC A4	rdfs:label	kegg.genome
Winmispira thermophila DSM 6578 (Spirochaeta thermophila DSM 6578)	kegg.genome:016	Winmispira thermophila DSM 6578 (Spirochaeta thermophila DSM 6578)	rdfs:label	kegg.genome
Advenella mimigardefordensis DPN7	kegg.genome:016	Advenella mimigardefordensis DPN7	rdfs:label	kegg.genome
Olsenella sp. oral taxon 807 F0089	kegg.genome:016	Olsenella sp. oral taxon 807 F0089	rdfs:label	kegg.genome
Legionella clemsonensis CDC-D5610	kegg.genome:016	Legionella clemsonensis CDC-D5610	rdfs:label	kegg.genome
Vollenhovia emeryi	kegg.genome:016	Vollenhovia emeryi	rdfs:label	kegg.genome
Candidatus Nitronauta litoralis EB	kegg.genome:016	Candidatus Nitronauta litoralis EB	rdfs:label	kegg.genome
Pseudomonas wayambapalatensis RW3S1	kegg.genome:016	Pseudomonas wayambapalatensis RW3S1	rdfs:label	kegg.genome
Janthinobacterium rivuli DEMB2	kegg.genome:016	Janthinobacterium rivuli DEMB2	rdfs:label	kegg.genome
Pseudomonas moorei m318	kegg.genome:016	Pseudomonas moorei m318	rdfs:label	kegg.genome
Hantaan virus (Hantaan orthohantavirus)	kegg.genome:016	Hantaan virus (Hantaan orthohantavirus)	rdfs:label	kegg.genome
Chlamydia trachomatis D/UW-3/CX	kegg.genome:017	Chlamydia trachomatis D/UW-3/CX	rdfs:label	kegg.genome
Aspergillus fumigatus Af293	kegg.genome:017	Aspergillus fumigatus Af293	rdfs:label	kegg.genome
Streptococcus dysgalactiae subsp. equisimilis ATCC 12394	kegg.genome:017	Streptococcus dysgalactiae subsp. equisimilis ATCC 12394	rdfs:label	kegg.genome
Bibersteinia trehalosi USDA-ARS-USMARC-188	kegg.genome:017	Bibersteinia trehalosi USDA-ARS-USMARC-188	rdfs:label	kegg.genome
Selenomonas sp. oral taxon 478	kegg.genome:017	Selenomonas sp. oral taxon 478	rdfs:label	kegg.genome
Francisella uliginis TX07-7310	kegg.genome:017	Francisella uliginis TX07-7310	rdfs:label	kegg.genome
Vigna unguiculata (cowpea)	kegg.genome:017	Vigna unguiculata (cowpea)	rdfs:label	kegg.genome
Austwickia sp. Fred_18-Q3-R57-64_BATAC.85v2	kegg.genome:017	Austwickia sp. Fred_18-Q3-R57-64_BATAC.85v2	rdfs:label	kegg.genome
Natrinema zhouii YPL30	kegg.genome:017	Natrinema zhouii YPL30	rdfs:label	kegg.genome
Auritidibacter ignavus BABAE-1	kegg.genome:017	Auritidibacter ignavus BABAE-1	rdfs:label	kegg.genome
Chryseobacterium sp. POL2	kegg.genome:017	Chryseobacterium sp. POL2	rdfs:label	kegg.genome
Seoul virus (Seoul orthohantavirus)	kegg.genome:017	Seoul virus (Seoul orthohantavirus)	rdfs:label	kegg.genome
Rickettsia prowazekii Madrid E	kegg.genome:018	Rickettsia prowazekii Madrid E	rdfs:label	kegg.genome
Aspergillus oryzae RIB40	kegg.genome:018	Aspergillus oryzae RIB40	rdfs:label	kegg.genome
Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	kegg.genome:018	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	rdfs:label	kegg.genome
Bibersteinia trehalosi USDA-ARS-USMARC-189	kegg.genome:018	Bibersteinia trehalosi USDA-ARS-USMARC-189	rdfs:label	kegg.genome
Geobacillus sp. LC300	kegg.genome:018	Geobacillus sp. LC300	rdfs:label	kegg.genome
Corynebacterium flavescens OJ8	kegg.genome:018	Corynebacterium flavescens OJ8	rdfs:label	kegg.genome
Amphiprion ocellaris (clown anemonefish)	kegg.genome:018	Amphiprion ocellaris (clown anemonefish)	rdfs:label	kegg.genome
Agreia sp. COWG	kegg.genome:018	Agreia sp. COWG	rdfs:label	kegg.genome
Hydrogenophaga taeniospiralis LT2	kegg.genome:018	Hydrogenophaga taeniospiralis LT2	rdfs:label	kegg.genome
Spiroplasma poulsonii sHy	kegg.genome:018	Spiroplasma poulsonii sHy	rdfs:label	kegg.genome
Aquarana catesbeiana (American bullfrog)	kegg.genome:018	Aquarana catesbeiana (American bullfrog)	rdfs:label	kegg.genome
Dobrava virus (Dobrava-Belgrade orthohantavirus)	kegg.genome:018	Dobrava virus (Dobrava-Belgrade orthohantavirus)	rdfs:label	kegg.genome
Caenorhabditis elegans (nematode)	kegg.genome:019	Caenorhabditis elegans (nematode)	rdfs:label	kegg.genome
