text	curie	name	predicate	source
Event	sty:T051	Event	rdfs:label	sty
Activity	sty:T052	Activity	rdfs:label	sty
Behavior	sty:T053	Behavior	rdfs:label	sty
Social Behavior	sty:T054	Social Behavior	rdfs:label	sty
Individual Behavior	sty:T055	Individual Behavior	rdfs:label	sty
Daily or Recreational Activity	sty:T056	Daily or Recreational Activity	rdfs:label	sty
Occupational Activity	sty:T057	Occupational Activity	rdfs:label	sty
Health Care Activity	sty:T058	Health Care Activity	rdfs:label	sty
Laboratory Procedure	sty:T059	Laboratory Procedure	rdfs:label	sty
Diagnostic Procedure	sty:T060	Diagnostic Procedure	rdfs:label	sty
Therapeutic or Preventive Procedure	sty:T061	Therapeutic or Preventive Procedure	rdfs:label	sty
Research Activity	sty:T062	Research Activity	rdfs:label	sty
Molecular Biology Research Technique	sty:T063	Molecular Biology Research Technique	rdfs:label	sty
Governmental or Regulatory Activity	sty:T064	Governmental or Regulatory Activity	rdfs:label	sty
Educational Activity	sty:T065	Educational Activity	rdfs:label	sty
Machine Activity	sty:T066	Machine Activity	rdfs:label	sty
Phenomenon or Process	sty:T067	Phenomenon or Process	rdfs:label	sty
Human-caused Phenomenon or Process	sty:T068	Human-caused Phenomenon or Process	rdfs:label	sty
Environmental Effect of Humans	sty:T069	Environmental Effect of Humans	rdfs:label	sty
Natural Phenomenon or Process	sty:T070	Natural Phenomenon or Process	rdfs:label	sty
Entity	sty:T071	Entity	rdfs:label	sty
Physical Object	sty:T072	Physical Object	rdfs:label	sty
Manufactured Object	sty:T073	Manufactured Object	rdfs:label	sty
Medical Device	sty:T074	Medical Device	rdfs:label	sty
Research Device	sty:T075	Research Device	rdfs:label	sty
Conceptual Entity	sty:T077	Conceptual Entity	rdfs:label	sty
Idea or Concept	sty:T078	Idea or Concept	rdfs:label	sty
Temporal Concept	sty:T079	Temporal Concept	rdfs:label	sty
Qualitative Concept	sty:T080	Qualitative Concept	rdfs:label	sty
Quantitative Concept	sty:T081	Quantitative Concept	rdfs:label	sty
Spatial Concept	sty:T082	Spatial Concept	rdfs:label	sty
Geographic Area	sty:T083	Geographic Area	rdfs:label	sty
Molecular Sequence	sty:T085	Molecular Sequence	rdfs:label	sty
Nucleotide Sequence	sty:T086	Nucleotide Sequence	rdfs:label	sty
Amino Acid Sequence	sty:T087	Amino Acid Sequence	rdfs:label	sty
Carbohydrate Sequence	sty:T088	Carbohydrate Sequence	rdfs:label	sty
Regulation or Law	sty:T089	Regulation or Law	rdfs:label	sty
Occupation or Discipline	sty:T090	Occupation or Discipline	rdfs:label	sty
Biomedical Occupation or Discipline	sty:T091	Biomedical Occupation or Discipline	rdfs:label	sty
Organization	sty:T092	Organization	rdfs:label	sty
Health Care Related Organization	sty:T093	Health Care Related Organization	rdfs:label	sty
Professional Society	sty:T094	Professional Society	rdfs:label	sty
Self-help or Relief Organization	sty:T095	Self-help or Relief Organization	rdfs:label	sty
Group	sty:T096	Group	rdfs:label	sty
Professional or Occupational Group	sty:T097	Professional or Occupational Group	rdfs:label	sty
Population Group	sty:T098	Population Group	rdfs:label	sty
Family Group	sty:T099	Family Group	rdfs:label	sty
Age Group	sty:T100	Age Group	rdfs:label	sty
Patient or Disabled Group	sty:T101	Patient or Disabled Group	rdfs:label	sty
Group Attribute	sty:T102	Group Attribute	rdfs:label	sty
Chemical	sty:T103	Chemical	rdfs:label	sty
Chemical Viewed Structurally	sty:T104	Chemical Viewed Structurally	rdfs:label	sty
Organic Chemical	sty:T109	Organic Chemical	rdfs:label	sty
Nucleic Acid, Nucleoside, or Nucleotide	sty:T114	Nucleic Acid, Nucleoside, or Nucleotide	rdfs:label	sty
Amino Acid, Peptide, or Protein	sty:T116	Amino Acid, Peptide, or Protein	rdfs:label	sty
Chemical Viewed Functionally	sty:T120	Chemical Viewed Functionally	rdfs:label	sty
Pharmacologic Substance	sty:T121	Pharmacologic Substance	rdfs:label	sty
Biomedical or Dental Material	sty:T122	Biomedical or Dental Material	rdfs:label	sty
Biologically Active Substance	sty:T123	Biologically Active Substance	rdfs:label	sty
Hormone	sty:T125	Hormone	rdfs:label	sty
Enzyme	sty:T126	Enzyme	rdfs:label	sty
Vitamin	sty:T127	Vitamin	rdfs:label	sty
Immunologic Factor	sty:T129	Immunologic Factor	rdfs:label	sty
Indicator, Reagent, or Diagnostic Aid	sty:T130	Indicator, Reagent, or Diagnostic Aid	rdfs:label	sty
Hazardous or Poisonous Substance	sty:T131	Hazardous or Poisonous Substance	rdfs:label	sty
Substance	sty:T167	Substance	rdfs:label	sty
Food	sty:T168	Food	rdfs:label	sty
Functional Concept	sty:T169	Functional Concept	rdfs:label	sty
Intellectual Product	sty:T170	Intellectual Product	rdfs:label	sty
Language	sty:T171	Language	rdfs:label	sty
Sign or Symptom	sty:T184	Sign or Symptom	rdfs:label	sty
Classification	sty:T185	Classification	rdfs:label	sty
Anatomical Abnormality	sty:T190	Anatomical Abnormality	rdfs:label	sty
Neoplastic Process	sty:T191	Neoplastic Process	rdfs:label	sty
Receptor	sty:T192	Receptor	rdfs:label	sty
Archaeon	sty:T194	Archaeon	rdfs:label	sty
Antibiotic	sty:T195	Antibiotic	rdfs:label	sty
Element, Ion, or Isotope	sty:T196	Element, Ion, or Isotope	rdfs:label	sty
Inorganic Chemical	sty:T197	Inorganic Chemical	rdfs:label	sty
Clinical Drug	sty:T200	Clinical Drug	rdfs:label	sty
Clinical Attribute	sty:T201	Clinical Attribute	rdfs:label	sty
Drug Delivery Device	sty:T203	Drug Delivery Device	rdfs:label	sty
Eukaryote	sty:T204	Eukaryote	rdfs:label	sty
